,2021-06-30,2021-03-31,2020-12-31,2020-09-30
Investments,-59000.0,-35000.0,-6091000.0,801000.0
Change To Liabilities,123906000.0,350563000.0,-135180000.0,66503000.0
Total Cashflows From Investing Activities,-579001000.0,-16406000.0,-254128000.0,-33349000.0
Net Borrowings,154362000.0,-219034000.0,11921000.0,290305000.0
Total Cash From Financing Activities,513358000.0,-114579000.0,-221522000.0,246094000.0
Change To Operating Activities,196139000.0,-109319000.0,115499000.0,98780000.0
Issuance Of Stock,20481000.0,22559000.0,5046000.0,92091000.0
Net Income,-33856000.0,-2565000.0,-234200000.0,-65840000.0
Change In Cash,27881000.0,-356003000.0,-385584000.0,265544000.0
Repurchase Of Stock,-884000.0,-21062000.0,-248000.0,-378000.0
Effect Of Exchange Rate,-1789000.0,-7723000.0,7503000.0,4289000.0
Total Cash From Operating Activities,95313000.0,-217295000.0,82563000.0,48510000.0
Depreciation,66857000.0,66847000.0,-5459000.0,65516000.0
Change To Account Receivables,-360418000.0,-565374000.0,186852000.0,-239028000.0
Other Cashflows From Financing Activities,339399000.0,102958000.0,-238241000.0,-135924000.0
Change To Netincome,136902000.0,21386000.0,100766000.0,95582000.0
Capital Expenditures,-18760000.0,-18280000.0,-20820000.0,-18193000.0
