,2020-12-31,2019-12-31,2018-12-31,2017-12-31
Investments,-5441000.0,-5337000.0,-4273000.0,-4396000.0
Change To Liabilities,-183708000.0,139187000.0,-3588000.0,195773000.0
Total Cashflows From Investing Activities,-329086000.0,-990614000.0,-254175000.0,-168054000.0
Net Borrowings,144103000.0,582023000.0,-66585000.0,196112000.0
Total Cash From Financing Activities,-179256000.0,749773000.0,-102728000.0,359385000.0
Change To Operating Activities,164804000.0,41529000.0,68255000.0,-10997000.0
Issuance Of Stock,99273000.0,4941000.0,2430000.0,733000.0
Net Income,-243638000.0,99006000.0,168295000.0,160062000.0
Change In Cash,348272000.0,426350000.0,32646000.0,309043000.0
Repurchase Of Stock,-9519000.0,-10352000.0,-12372000.0,-9527000.0
Effect Of Exchange Rate,-405000.0,4020000.0,-10680000.0,-17715000.0
Total Cash From Operating Activities,857019000.0,663171000.0,400229000.0,135427000.0
Depreciation,189563000.0,179308000.0,161173000.0,171142000.0
Change To Account Receivables,592947000.0,-67645000.0,-201637000.0,-540470000.0
Other Cashflows From Financing Activities,-413113000.0,173161000.0,-26201000.0,172067000.0
Change To Netincome,249605000.0,226231000.0,171206000.0,117851000.0
Capital Expenditures,-80471000.0,-102860000.0,-87152000.0,-79276000.0
