,2020-09-30,2019-09-30,2018-09-30,2017-09-30
Change To Liabilities,-62000000.0,-1000000.0,18000000.0,-10354000.0
Total Cashflows From Investing Activities,799000000.0,-3889000000.0,-684000000.0,-287003000.0
Net Borrowings,3072000000.0,3902000000.0,1095000000.0,1524085000.0
Total Cash From Financing Activities,1230000000.0,2271000000.0,1086000000.0,-1443682000.0
Change To Operating Activities,51000000.0,-93000000.0,7000000.0,-61819000.0
Issuance Of Stock,116000000.0,82000000.0,58000000.0,21177000.0
Net Income,699000000.0,890000000.0,957000000.0,596887000.0
Change In Cash,3250000000.0,-606000000.0,1422000000.0,-936433000.0
Repurchase Of Stock,-19000000.0,-19000000.0,-19000000.0,-389821000.0
Effect Of Exchange Rate,8000000.0,-3000000.0,-2000000.0,5519000.0
Total Cash From Operating Activities,1213000000.0,1015000000.0,1022000000.0,788733000.0
Depreciation,283000000.0,226000000.0,129000000.0,140163000.0
Other Cashflows From Investing Activities,904000000.0,189000000.0,57000000.0,57000000.0
Change To Inventory,-62000000.0,-36000000.0,-18000000.0,5127000.0
Change To Account Receivables,352000000.0,-82000000.0,-44000000.0,-54669000.0
Other Cashflows From Financing Activities,-195900000.0,-112000000.0,-67000000.0,-176828000.0
Change To Netincome,63000000.0,86000000.0,-85000000.0,133211000.0
Capital Expenditures,-105000000.0,-102000000.0,-73000000.0,-71013000.0
