Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Minority Interest,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Short Long Term Debt,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Long Term Investments,Net Tangible Assets,Net Receivables,Long Term Debt,Inventory,Accounts Payable,Deferred Long Term Asset Charges,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Change To Inventory,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures,Other Cashflows From Investing Activities
2017-10-23,268.989990234375,269.8599853515625,267.07000732421875,267.5799865722656,238.9501190185547,241900,TDG,1.0052694680371792,1.185738930199456,1.1966888540013352,1.0231439317955078,-0.0178744637583285,0.071500777234774,0.1282317021357466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-24,266.8299865722656,268.4800109863281,265.75,267.82000732421875,239.1644592285156,178700,TDG,1.029236088417662,1.1850122388314523,1.2059219279563291,1.023176662025299,0.0060594263923625,0.0842193549850578,0.1265411076584759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-25,267.4200134277344,273.7099914550781,267.4200134277344,272.6199951171875,243.4508819580078,301400,TDG,1.0050252598011746,1.1624605439981468,1.20721134841139,1.028738706809164,-0.0237134470079893,0.0542467224435812,0.1133900861260854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-26,273.45001220703125,273.67999267578125,269.8800048828125,273.0,243.7902374267578,520700,TDG,1.0148717812946169,1.154578661863273,1.2157142779352643,1.0357335667629224,-0.0208617854683055,0.0502101311758316,0.1246922436144031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-27,272.8099975585937,277.5,270.7300109863281,277.5,247.80874633789065,555900,TDG,1.0065585231491303,1.1073152535585034,1.2053333188837658,1.0327543330408862,-0.0261958098917558,0.0288962999624626,0.1092045201486962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-30,275.989990234375,278.2799987792969,275.1300048828125,277.20001220703125,247.5408477783203,376500,TDG,1.023773462064619,1.0709234149366107,1.2110749802885894,1.0448229351223306,-0.0210494730577115,0.0248124813641319,0.1006854878937224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-31,277.6000061035156,278.7699890136719,276.2200012207031,277.5,247.80874633789065,354200,TDG,1.0085404331939236,1.0474234799968525,1.2030269708973809,1.0378093145840102,-0.0292688813900865,-0.0062328884176388,0.0954470197689574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-01,279.6400146484375,282.8699951171875,278.92999267578125,280.95001220703125,250.8896026611328,421200,TDG,0.9788575212192016,1.0396867202467586,1.1840897451031944,1.0388512590749122,-0.0599937378557106,-0.0148972981050912,0.0746471388441258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-02,279.8399963378906,283.6300048828125,279.8399963378906,282.54998779296875,252.3184051513672,662100,TDG,0.9624845616568856,1.0015926522225318,1.1516192700033543,1.0310647944789963,-0.0685802328221107,-0.0164536898974676,0.0471172587177721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-03,281.8999938964844,285.1499938964844,280.489990234375,282.5199890136719,252.2915954589844,408600,TDG,0.9698429592706792,1.0001062647066543,1.1451225104453306,1.0262436118253355,-0.0564006525546565,-0.0255301408610981,0.0373121917559644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-06,282.2300109863281,284.3800048828125,281.3800048828125,283.0,252.7202606201172,386700,TDG,0.9722614194004146,1.0113074441766,1.146042436802915,1.0311845275729687,-0.0589231081725541,-0.0248034850258445,0.0403141524668082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-07,283.5799865722656,283.5799865722656,279.75,283.3299865722656,253.01492309570312,573400,TDG,0.9692586101233018,1.0087178029894124,1.1650726293612683,1.0414917955670933,-0.0722331854437914,-0.0371920070382536,0.0532462702661982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-08,282.1700134277344,285.57000732421875,281.5599975585937,284.9700012207031,254.4794921875,662000,TDG,0.9628381668118516,1.0190195596864002,1.167491207351096,1.0390384642435906,-0.0762002974317389,-0.0419852034113383,0.0528379019497442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-09,264.0299987792969,275.70001220703125,260.8299865722656,265.5799865722656,237.1641082763672,1227800,TDG,1.016642896798367,1.1237293543300826,1.2341291172554831,1.0401272810196784,-0.0234843842213114,0.0481545015959903,0.1214501244291597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-10,267.1300048828125,270.6700134277344,262.5,267.0,238.43218994140625,760600,TDG,1.0209737786489244,1.1174157609690378,1.249887558419065,1.0393664161720684,-0.018392637523144,0.04152251232862,0.1365495980641369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-13,266.0899963378906,266.239990234375,261.6099853515625,262.0,233.96717834472656,714600,TDG,1.047633600471341,1.1402670519203564,1.2814885641180458,1.0305050740272153,0.0171285264441256,0.0735998371540356,0.169856003287439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-14,262.1700134277344,268.3699951171875,261.7799987792969,268.0199890136719,239.34304809570312,371100,TDG,1.0318259706714177,1.092157347516376,1.246548774142069,1.043144349882203,-0.0113183792107853,0.0272165650735536,0.1328965533038182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-15,267.0199890136719,267.0199890136719,262.75,265.1499938964844,236.7801208496093,419100,TDG,1.0386574051101387,1.1049971445367082,1.2565341519467352,1.0570826794517585,-0.0184252743416197,0.037047426263111,0.1459060525160873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-16,266.510009765625,271.8099975585937,266.260009765625,268.3999938964844,239.6823883056641,467500,TDG,1.0093890783733583,1.109463468048568,1.2511923197514614,1.0412088647392546,-0.0318197863658962,0.0389842557109498,0.1389776089883132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-17,267.0799865722656,267.5400085449219,262.7200012207031,263.0799865722656,234.93161010742188,296100,TDG,1.031701405996878,1.1219400956504468,1.2699939557605318,1.0392013474275237,-0.0074999414306455,0.0466190479714814,0.170054583842856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-20,263.2900085449219,267.82000732421875,263.17999267578125,266.6400146484375,238.1107177734375,342300,TDG,1.023327273668707,1.092784256970793,1.2692393070245458,1.0381241126825425,-0.0147968390138355,0.0350746963419343,0.162071355235414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-21,267.7300109863281,268.6000061035156,265.70001220703125,267.1499938964844,238.56613159179688,584600,TDG,1.01310126788733,1.0792064047402343,1.2649447669826095,1.03199537924298,-0.0188941113556502,0.0366048649367876,0.1593753017632049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-22,268.07000732421875,269.5,266.6499938964844,268.989990234375,240.20925903320312,342700,TDG,1.0153165784481788,1.0578832111131538,1.2502323350116509,1.0328322263084138,-0.0175156478602349,0.0233795647947741,0.1406082963156405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-24,270.32000732421875,275.989990234375,268.9700012207031,275.6499938964844,246.1566925048828,296400,TDG,0.9933248719558024,1.0344639035464949,1.232686332395763,1.032019884081241,-0.0386950121254382,-0.0082471184482137,0.1156612609065268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-27,274.8599853515625,276.8900146484375,270.3299865722656,273.989990234375,244.67428588867188,485500,TDG,1.006496611718859,1.0423007857699051,1.241322623909462,1.0369551897736955,-0.0304585780548367,-0.0147304510204631,0.1242551284236623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-28,274.92999267578125,277.0899963378906,273.67999267578125,277.0599975585937,247.41583251953125,318600,TDG,0.9911932078188088,1.0253734217044792,1.248826924599763,1.020376345675996,-0.0291831378571871,-0.0280397580489051,0.1374276745686282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-29,277.2300109863281,279.510009765625,274.6300048828125,279.32000732421875,249.4340057373047,335100,TDG,0.9849276685797504,1.0275669886664187,1.2244021453110363,1.026253639124301,-0.0413259705445504,-0.026486365988791,0.1121178818688191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-30,280.0,284.260009765625,279.5799865722656,283.7900085449219,253.42575073242188,417600,TDG,0.9521828869657784,1.0078226764471947,1.2086754320526043,1.0246409570196735,-0.0724580700538951,-0.0416025060266536,0.0978737301186691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-01,283.3500061035156,284.6400146484375,277.1300048828125,279.8699951171875,249.9251403808593,402200,TDG,0.9748812724317965,1.043341713528233,1.2158860557244495,1.029880242563007,-0.0549989701312104,-0.0248985621631085,0.1067221250560588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-04,281.9700012207031,282.989990234375,273.8900146484375,275.010009765625,245.58517456054688,498900,TDG,0.9996363392352872,1.0472346435186306,1.2514816395738464,1.036157586789428,-0.0365212475541407,-0.023376654434928,0.1340709171187364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-05,275.8399963378906,275.8399963378906,270.6199951171875,271.95001220703125,242.85256958007807,374000,TDG,1.01496589569495,1.0645707924295094,1.249898935546577,1.0465343935592823,-0.0315684978643322,-0.0068388625956969,0.1248737264917132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-06,272.1099853515625,275.260009765625,272.1099853515625,274.0,244.6832275390625,245600,TDG,1.0306934088987223,1.0770801892793267,1.2414598554712153,1.048372731047773,-0.0176793221490507,0.0079408446930033,0.1134775003901693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-07,273.3900146484375,276.6199951171875,272.3999938964844,275.1499938964844,245.7101593017578,476800,TDG,1.0220971913003534,1.075776906973239,1.2254770130599772,1.0387885930282448,-0.0166914017278914,0.0187580940644649,0.1108660102769705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-08,275.92999267578125,277.489990234375,274.0400085449219,274.6199951171875,245.2368927001953,282500,TDG,1.0469376726816368,1.0896147890923538,1.2414972892035732,1.0447156071702373,0.0022220655113995,0.0326327518010691,0.1276714214993042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-11,274.0400085449219,276.3800048828125,273.17999267578125,274.3800048828125,245.02256774902344,340400,TDG,1.066039748037698,1.102485589712513,1.2419272404642754,1.0484619827112251,0.0175777653264728,0.057862069877862,0.1374760490233562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-12,271.42999267578125,271.8299865722656,268.3999938964844,270.0,241.1112060546875,489400,TDG,1.088333334177137,1.1412593162253826,1.2675555885201524,1.0415757419863072,0.0467575921908298,0.0924721093767895,0.1600591165907174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-13,270.3900146484375,273.5599975585937,270.0299987792969,272.6000061035156,243.4330139160156,548900,TDG,1.0801174604444157,1.1347762571342717,1.239655110380549,1.0495576207370112,0.0305598397074045,0.0859004649788823,0.1491608988424486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-14,273.3500061035156,279.3699951171875,273.3500061035156,274.4800109863281,245.11187744140625,521000,TDG,1.0714805076703604,1.1029219258484932,1.2355727078748966,1.0539026313731312,0.0175778762972291,0.072195433113618,0.1351205435632314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-15,275.7200012207031,278.3299865722656,274.7099914550781,276.54998779296875,246.9603729248047,467200,TDG,1.0817936217295308,1.0949195216868672,1.22350391215953,1.0520989179928428,0.0296947037366879,0.0941963240740959,0.1496693505879305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-18,277.7799987792969,280.4700012207031,274.17999267578125,275.3999938964844,245.9334259033203,339600,TDG,1.0778867408225337,1.1234206213087854,1.223021098876854,1.049480051520865,0.0284066893016685,0.1075271329018006,0.1516287229634534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-19,275.6600036621094,277.4800109863281,270.6400146484375,270.9200134277344,241.9327850341797,326500,TDG,1.1087036031531905,1.1263103262522762,1.2739554018096275,1.0585213557872055,0.0501822473659847,0.1217033579598922,0.1963806883424734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-20,272.45001220703125,273.20001220703125,270.6400146484375,271.4200134277344,242.3792724609375,238700,TDG,1.119666836391144,1.10820867146025,1.262287271520384,1.0561912314345747,0.0634756049565692,0.1060812912167925,0.1818312155899177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-21,272.2900085449219,274.4800109863281,268.8399963378906,272.8599853515625,243.66519165039065,445900,TDG,1.1245694584491472,1.1248993508734069,1.2623323594785394,1.054691754118366,0.0698777043307812,0.1109029624650053,0.1839419178016315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-22,273.32000732421875,273.32000732421875,270.32000732421875,270.6499938964844,241.691650390625,187900,TDG,1.160650232482027,1.1123960699779487,1.283983008558854,1.0628648969920689,0.0977853354899582,0.1212581697726734,0.1958401941999294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-26,270.8299865722656,274.04998779296875,270.69000244140625,273.1099853515625,243.8884429931641,187900,TDG,1.1617297442176675,1.1184870772453517,1.2742484690279765,1.054562443450246,0.1071673007674214,0.1170757132536597,0.1772922314049714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-27,273.6199951171875,274.9200134277344,271.95001220703125,273.8099975585937,244.51356506347656,259500,TDG,1.1590882951860848,1.125269205958573,1.2890325472195878,1.0427572783556516,0.1163310168304332,0.1133214835494034,0.1847516741279122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-28,274.32000732421875,276.1099853515625,272.8800048828125,275.7699890136719,246.2638397216797,316800,TDG,1.1491822956938182,1.1275338157586643,1.2777676540154197,1.039387058829826,0.1097952368639922,0.1117898498006324,0.1758542554373647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-29,276.6099853515625,279.5,274.6199951171875,274.6199951171875,245.2368927001953,251800,TDG,1.1477677889501796,1.115577831916622,1.2796227191091003,1.0452598484191695,0.10250794053101,0.1155330932759695,0.1778417258043307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-02,275.4599914550781,276.0,271.4700012207031,275.1099853515625,245.6744537353516,327000,TDG,1.1169350358289647,1.1021045840690495,1.2948639363906298,1.0173995405954512,0.0995354952335134,0.1085959653403965,0.1942681264343027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-03,271.989990234375,271.989990234375,265.2900085449219,270.2200012207031,241.3076629638672,1007200,TDG,1.098586289316297,1.1332988372134931,1.335541498130273,0.9765980219270426,0.1219882673892543,0.1293500448896376,0.2400930372447587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-04,271.739990234375,273.45001220703125,268.6199951171875,272.8399963378906,243.6473388671875,636800,TDG,1.065313090098544,1.1242486694365967,1.3232297106303286,0.9849127815791188,0.080400308519425,0.1258917331176046,0.2336348508471311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-05,274.2099914550781,275.79998779296875,273.239990234375,274.9100036621094,245.4958648681641,224700,TDG,1.0625294575729214,1.1210578130138469,1.3199956218036415,0.9789917900086822,0.0835376675642391,0.1214309939321917,0.2301062509152429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-08,274.6600036621094,277.5,273.9700012207031,276.0199890136719,246.4870758056641,543700,TDG,1.0252880796856365,1.120281281585105,1.304543203734953,0.942840182406444,0.0824478972791925,0.1285567971107882,0.2171931980818984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-09,277.4200134277344,282.6499938964844,276.67999267578125,282.4100036621094,252.19338989257807,378500,TDG,1.0004957118774698,1.1339895954354575,1.2850466119215531,0.9530778204901076,0.047417891387362,0.1327653483880424,0.1957487935706749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-10,282.1199951171875,282.3099975585937,279.5400085449219,281.2300109863281,251.13966369628903,353400,TDG,1.01767230670681,1.1507662609093594,1.2974789182783637,0.966664672858564,0.0510076338482461,0.1374916829131511,0.2116938788187146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-11,282.4700012207031,287.8099975585937,281.6099853515625,287.510009765625,256.74774169921875,316100,TDG,0.9940521994839008,1.1351604816768115,1.2455913449366525,0.9609362737659176,0.0331159257179831,0.1302867118286608,0.1705097387299314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-12,288.7200012207031,294.32000732421875,288.1000061035156,292.5,261.20379638671875,393000,TDG,0.992786413005253,1.1249915003003812,1.2432820827734046,0.9729510699723092,0.0198353430329437,0.1302662762960262,0.180017051128025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-16,294.0899963378906,296.9599914550781,292.7699890136719,293.8500061035156,262.40936279296875,564600,TDG,1.0156202790444524,1.1151948624373882,1.266190311712447,0.9917823196316324,0.0238379594128198,0.1188818553683939,0.1839820215936556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-17,295.9700012207031,296.1300048828125,293.3699951171875,294.44000244140625,262.9362487792969,378000,TDG,1.0132794097421105,1.114420498392796,1.2665738150244403,0.9854883712686996,0.027791038473411,0.12650070103254,0.1907454397360577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-18,294.489990234375,296.2099914550781,292.4100036621094,294.1000061035156,262.6325988769531,315500,TDG,1.01581093069965,1.1104385398698224,1.2580755512613664,0.981540936006692,0.0342699946929578,0.1306321366156969,0.1925576479326303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-19,296.0,299.6600036621094,291.6700134277344,299.1700134277344,267.16015625,366000,TDG,0.978440319184712,1.0842664362580965,1.223217631007559,0.9694690060853024,0.0089713130994094,0.1125544035819285,0.1774022676588231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-22,297.3299865722656,299.3299865722656,294.4599914550781,296.8500061035156,265.08837890625,279800,TDG,0.9869967084238196,1.094626943954791,1.2650834360224057,0.962138874344328,0.0248578340794917,0.1213903439930513,0.2156392154337729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-23,297.0,300.69000244140625,296.1600036621094,300.3699951171875,268.23175048828125,325300,TDG,0.9913772447732034,1.0664181632959089,1.2274194946696129,0.9712482450100663,0.0201289997631369,0.0974869784573131,0.1851647895328387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-24,300.0400085449219,306.1400146484375,299.6400146484375,303.8999938964844,271.384033203125,423600,TDG,0.9712406069149658,1.054853682431186,1.2098389107844716,0.9795485186833895,-0.0083079117684237,0.0919422336200976,0.1563098026728766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-25,304.25,307.2699890136719,302.29998779296875,306.8500061035156,274.0184326171875,385800,TDG,0.9495844542777198,1.0244418220396934,1.205214234579302,0.966216685842239,-0.0166322315645192,0.0601155710684475,0.149321442612037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-26,308.5299987792969,314.6099853515625,306.54998779296875,314.1300048828125,280.5194702148437,317300,TDG,0.9178047319524174,1.0154077507310113,1.1746729950254906,0.9510576163473856,-0.0332528843949683,0.0626268988769889,0.1218318143272287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
