Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Minority Interest,Other Current Liab,Total Assets,Common Stock,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Deferred Long Term Asset Charges,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Long Term Investments,Net Tangible Assets,Net Receivables,Long Term Debt,Inventory,Accounts Payable,Deferred Long Term Liab,Short Long Term Debt,Change To Liabilities,Total Cashflows From Investing Activities,Total Cash From Financing Activities,Change To Operating Activities,Net Income,Change In Cash,Repurchase Of Stock,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Dividends Paid,Change To Inventory,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures,Investments,Net Borrowings
2017-10-13,28.40999984741211,28.64999961853028,28.200000762939453,28.31999969482422,26.38496971130371,1974900,LPX,0.9396187741730604,1.0151836257998168,1.0474196980725456,1.0098252549340063,-0.0702064807609461,-0.0930658725874582,-0.0294709057710713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-16,28.530000686645508,28.6299991607666,28.1200008392334,28.280000686645508,26.347705841064453,818500,LPX,0.9250353957995296,1.0328851916484012,1.044638595096232,1.0047827275420922,-0.0797473317425625,-0.0821765734933064,-0.0409554022639744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-17,28.25,28.5,28.21999931335449,28.459999084472656,26.515399932861328,1099000,LPX,0.932537056962649,1.0224880313250764,1.0256787188565202,1.016827126331923,-0.084290069369274,-0.0985077388442399,-0.06125956745828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-18,28.5,28.600000381469727,27.549999237060547,27.700000762939453,25.807334899902344,1677600,LPX,0.965703941236066,1.104693064752489,1.0273475227331248,1.016900814218988,-0.0511968729829219,-0.0118906593448173,-0.0486478216915304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-19,27.600000381469727,27.739999771118164,27.290000915527344,27.65999984741211,25.770065307617188,1068100,LPX,0.972161884269158,1.102675343884391,1.021933047421733,1.0195478153138224,-0.0473859310446644,-0.0138755584548104,-0.0559004938960912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-20,27.86000061035156,28.21999931335449,27.1200008392334,27.709999084472656,25.816650390625,2313500,LPX,0.9833994810629344,1.1093468515059814,1.0211766070499788,1.0187296628598663,-0.0353301817969319,-0.0075786742715631,-0.0442974021744853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-23,27.799999237060547,27.96999931335449,27.600000381469727,27.709999084472656,25.816650390625,1123000,LPX,0.9783472327296796,1.0884156756820655,1.00558884285309,1.0231439317955078,-0.0447966990658281,-0.0258224772826165,-0.0628683090124986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-24,27.88999938964844,28.0,27.290000915527344,27.89999961853028,25.99366569519043,1736900,LPX,0.9795699597752212,1.0745519188310504,1.0196229617673456,1.023176662025299,-0.0436067022500781,-0.0262409650153441,-0.0597578585305076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-25,27.709999084472656,27.790000915527344,26.90999984741211,27.14999961853028,25.29491424560547,1905900,LPX,1.00184167783909,1.0906076993957088,1.0407594885166591,1.028738706809164,-0.026897028970074,-0.0176061221588568,-0.0530617737686454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-26,27.14999961853028,27.540000915527344,26.959999084472656,27.440000534057617,25.565099716186523,1559700,LPX,1.0167637123954796,1.072157332333593,1.0088942606301723,1.0357335667629224,-0.0189698543674428,-0.0322111983538484,-0.0821277736906889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-27,27.25,27.25,26.76000022888184,26.8799991607666,25.04336166381836,2561300,LPX,1.0267856639644952,1.0695684380439383,1.0063698720800882,1.0327543330408862,-0.0059686690763909,-0.0088505155521023,-0.0897589266549814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-30,26.86000061035156,27.18000030517578,26.690000534057617,26.989999771118164,25.145845413208008,1776900,LPX,1.0229715333331058,1.027788099894832,1.0130614665952145,1.0448229351223306,-0.0218514017892248,-0.0183228336776466,-0.0973280257996525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-31,27.239999771118164,27.43000030517578,27.07999992370605,27.18000030517578,25.322864532470703,1572600,LPX,0.991537964070882,1.0242825015135797,1.0259366304637814,1.0378093145840102,-0.0462713505131281,-0.0293738669009115,-0.081643320664642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-01,27.420000076293945,27.690000534057617,27.11000061035156,27.1200008392334,25.2669620513916,1368000,LPX,0.9767698975592136,1.0320795430569485,1.0059829405008545,1.0388512590749122,-0.0620813615156985,-0.0225044752949012,-0.103459665758214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-02,27.059999465942383,27.200000762939453,26.6200008392334,27.040000915527344,25.19243431091309,1809700,LPX,0.9759612498127094,0.9885353606361432,1.0156455614971156,1.0310647944789963,-0.0551035446662869,-0.0295109814838562,-0.0888564497884665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-03,26.989999771118164,27.43000030517578,26.989999771118164,27.290000915527344,25.42534828186035,2645800,LPX,0.9666544513006364,1.0058629255889162,1.023273460535678,1.0262436118253355,-0.0595891605246993,-0.0197734799788362,-0.0845368581536882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-06,26.26000022888184,26.729999542236328,25.56999969482422,25.96999931335449,24.195537567138672,5218000,LPX,1.0346555851871004,1.0951098228440028,1.079170670603992,1.0311845275729687,0.0034710576141316,0.0589988936415584,-0.0265576137321146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-07,26.459999084472656,26.799999237060547,26.100000381469727,26.739999771118164,24.91292381286621,2590300,LPX,1.0123411874565855,1.1387435959921133,1.073759716211257,1.0414917955670933,-0.0291506081105077,0.0928337859644472,-0.038066642883813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-08,26.65999984741211,26.940000534057617,26.43000030517578,26.809999465942383,24.978137969970703,2255200,LPX,1.001119295453223,1.1215966599209606,1.0735914234081347,1.0390384642435906,-0.0379191687903675,0.0605918968232219,-0.0410618819932169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-09,26.729999542236328,27.1299991607666,26.559999465942383,26.82999992370605,24.99677848815918,1859900,LPX,0.9884457767423186,1.0834885415761355,1.0769284005789626,1.0401272810196784,-0.0516815042773598,0.0079136888420432,-0.0357505922473608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-10,26.56999969482422,26.86000061035156,26.280000686645508,26.5,24.68932342529297,1527900,LPX,1.013207495861504,1.103773733583142,1.1006220799924846,1.0393664161720684,-0.0261589203105643,0.0278804849427241,-0.0127158803624434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-13,26.459999084472656,27.020000457763672,26.270000457763672,26.790000915527344,24.959508895874023,1507300,LPX,0.9899217260988886,1.0694290091274083,1.0969955534824276,1.0305050740272153,-0.0405833479283266,0.0027617943610875,-0.0146370073481791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-14,26.780000686645508,26.940000534057617,26.530000686645508,26.61000061035156,24.79181289672852,1414900,LPX,1.002254722823808,1.0924462515531177,1.1017608025819257,1.043144349882203,-0.0408896270583951,0.0275054691102953,-0.0118914182563252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-15,26.3799991607666,26.540000915527344,26.06999969482422,26.15999984741211,24.37256050109864,2468200,LPX,1.0301987574033076,1.108944728777615,1.126885774027896,1.0570826794517585,-0.0268839220484509,0.0409950105040179,0.016257674597248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-16,26.11000061035156,26.729999542236328,25.75,26.540000915527344,24.726593017578125,2071500,LPX,1.0018839302133562,1.1248597639467763,1.1331867617165756,1.0412088647392546,-0.0393249345258983,0.0543805516091582,0.0209720509534274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-17,26.420000076293945,26.979999542236328,26.36000061035156,26.75,24.92224502563477,1248500,LPX,0.991401862206628,1.1152780475529895,1.1008996792851056,1.0392013474275237,-0.0477994852208957,0.0399569998740241,0.0009603073674298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-20,26.71999931335449,26.93000030517578,26.65999984741211,26.88999938964844,25.052675247192383,1942200,LPX,0.9732243700083526,1.097144406351455,1.1191880328443098,1.0381241126825425,-0.0648997426741898,0.0394348457225963,0.012020081055178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-21,27.100000381469727,27.31999969482422,26.959999084472656,27.25,25.388080596923828,1207400,LPX,0.9680734232231504,1.050579287317404,1.1177352057365122,1.03199537924298,-0.0639219560198297,0.0079777475139573,0.0121657405171076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-22,27.290000915527344,27.440000534057617,27.030000686645508,27.11000061035156,25.25764846801757,815300,LPX,0.9627441856320536,1.0256214147984466,1.128718902074431,1.0328322263084138,-0.0700880406763602,-0.008882231519933,0.0190948633784207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-24,27.270000457763672,27.489999771118164,27.1200008392334,27.32999992370605,25.46261405944824,499100,LPX,0.9645079309766488,1.045298924481168,1.1067086460016498,1.032019884081241,-0.0675119531045919,0.0025879024864592,-0.0103164254875864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-27,27.229999542236328,27.32999992370605,27.0,27.200000762939453,25.34149932861328,1810700,LPX,0.9749999322607652,1.0336759583822184,1.1116270331931282,1.0369551897736955,-0.0619552575129305,-0.0233552784081498,-0.0054404622926713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-28,27.309999465942383,27.89999961853028,27.280000686645508,27.89999961853028,25.99366569519043,1574600,LPX,0.9412187273607668,1.0311441736808773,1.0880776556377685,1.020376345675996,-0.0791576183152291,-0.022269006072507,-0.0233215943933662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-29,27.8700008392334,28.13999938964844,27.5,27.600000381469727,25.71416473388672,1856800,LPX,0.9673912527478136,1.0237906727585129,1.09588218870896,1.026253639124301,-0.0588623863764873,-0.0302626818966968,-0.0164020747332571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-30,27.700000762939453,27.989999771118164,27.350000381469727,27.61000061035156,25.72348403930664,2451200,LPX,0.999637712161942,1.012141313908101,1.1108373149651571,1.0246409570196735,-0.0250032448577315,-0.0372838685657472,3.561303122201487e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-01,27.68000030517578,27.739999771118164,26.6200008392334,26.950000762939453,25.10858154296875,2330900,LPX,1.0341373161974723,1.0592921156646302,1.0511622190243062,1.029880242563007,0.0042570736344653,-0.0089481600267113,-0.0580017116440845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-04,27.170000076293945,27.26000022888184,26.3700008392334,26.489999771118164,24.680007934570312,2116200,LPX,1.055870149477968,1.0841332911676491,1.0755115835069111,1.036157586789428,0.0197125626885401,0.0135219932140904,-0.0418991389481988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-05,26.59000015258789,26.850000381469727,26.3799991607666,26.38999938964844,24.58683967590332,1868600,LPX,1.047745544519508,1.0870996933032908,1.062378006894179,1.0465343935592823,0.0012111509602257,0.0156900382780844,-0.0626472021606847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-06,26.32999992370605,26.6200008392334,26.21999931335449,26.3799991607666,24.577526092529297,1458000,LPX,1.0515541954951309,1.0863692952079755,1.0750228431481652,1.048372731047773,0.0031814644473577,0.0172299506216522,-0.0529595119328807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-07,26.26000022888184,26.950000762939453,26.25,26.8700008392334,25.034048080444336,1732400,LPX,1.0282841567625147,1.088240799978606,1.0411460496420166,1.0387885930282448,-0.01050443626573,0.0312219870698318,-0.0734649531409901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-08,27.06999969482422,27.18000030517578,26.84000015258789,27.06999969482422,25.220378875732425,1039200,LPX,1.0398966417101685,1.1006100701352262,1.020778216802536,1.0447156071702373,-0.0048189654600687,0.0436280328439415,-0.0930476509017328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-11,27.209999084472656,27.25,26.81999969482422,26.84000015258789,25.00609588623047,1248300,LPX,1.0543962974116114,1.0868374990351168,1.0099728490275963,1.0484619827112251,0.0059343147003863,0.0422139792004658,-0.0944783424133228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-12,26.93000030517578,27.1299991607666,26.520000457763672,26.520000457763672,24.70796012878418,1706800,LPX,1.0426094096789684,1.0927552053649168,1.0198761981450335,1.0415757419863072,0.0010336676926612,0.0439679985163237,-0.0876202737844014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-13,26.32999992370605,27.049999237060547,26.299999237060547,26.850000381469727,25.01540756225586,1024600,LPX,1.045065228506784,1.085310582055523,0.9971928921369414,1.0495576207370112,-0.0044923922302271,0.0364347899001338,-0.093301319401159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-14,26.8700008392334,27.06999969482422,26.39999961853028,26.520000457763672,24.70796012878418,1810000,LPX,1.0516589860790653,1.06434702808465,1.0290093003080805,1.0539026313731312,-0.0022436452940659,0.0336205353497749,-0.0714428640035846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-15,26.61000061035156,26.979999542236328,26.549999237060547,26.670000076293945,24.84771156311035,4297700,LPX,1.0779901863440144,1.0527113059080209,1.0201945029985744,1.0520989179928428,0.0258912683511716,0.0519881082952495,-0.053640058573025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-18,26.790000915527344,27.11000061035156,26.790000915527344,26.950000762939453,25.10858154296875,1406600,LPX,1.0838587257735568,1.08128316588839,1.0084718106660768,1.049480051520865,0.0343786742526917,0.0653896774814051,-0.0629205652473237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-19,27.06999969482422,27.200000762939453,26.59000015258789,26.59000015258789,24.773176193237305,1124300,LPX,1.0943965709390753,1.0766561143320066,1.033132334160669,1.0585213557872055,0.0358752151518695,0.0720491460396226,-0.0444423793064849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-20,26.71999931335449,26.770000457763672,26.43000030517578,26.520000457763672,24.70796012878418,1762700,LPX,1.1538461182173625,1.0760891138063222,1.0484173064454485,1.0561912314345747,0.0976548867827877,0.0739617335628648,-0.0320387494850176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-21,26.530000686645508,26.81999969482422,26.06999969482422,26.170000076293945,24.381874084472656,1935000,LPX,1.165456581661885,1.1042991525389256,1.0701520223069103,1.054691754118366,0.1107648275435189,0.090302764130524,-0.0082384193699975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-22,26.25,26.450000762939453,26.049999237060547,26.3799991607666,24.577526092529297,1968800,LPX,1.165276754033269,1.0798960739585628,1.0677539337786952,1.0628648969920689,0.1024118570412002,0.0887581737532875,-0.0203888805802292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-26,26.3799991607666,26.40999984741211,25.88999938964844,26.100000381469727,24.316654205322266,1117900,LPX,1.1555556427088391,1.1280436083655647,1.080755718323028,1.054562443450246,0.100993199258593,0.1266322443738727,-0.016200519299977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-27,26.11000061035156,26.459999084472656,26.020000457763672,26.36000061035156,24.55889320373535,1121100,LPX,1.1373290774346216,1.1374948906615157,1.0834956193077423,1.0427572783556516,0.09457179907897,0.1255471682523461,-0.0207852537839332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-28,26.450000762939453,26.979999542236328,26.38999938964844,26.520000457763672,24.70796012878418,1687000,LPX,1.116515814661427,1.146919346766777,1.0708699887533562,1.039387058829826,0.0771287558316009,0.1311753808087452,-0.0310434098246987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-29,26.600000381469727,26.64999961853028,26.25,26.26000022888184,24.46572494506836,1589200,LPX,1.1203350472585902,1.1299684121553406,1.062641117397981,1.0452598484191695,0.0750751988394207,0.129923673514688,-0.0391398759067884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-02,26.40999984741211,26.76000022888184,26.3700008392334,26.700000762939453,24.87565803527832,1982200,LPX,1.0767791219895646,1.105327867815457,1.0557131190447728,1.0173995405954512,0.0593795813941133,0.1118192490868039,-0.0448826909115542,10600000.0,470600000.0,844000000.0,1604500000.0,,35900000.0,2448500000.0,153400000.0,1280100000.0,223100000.0,16100000.0,-299600000.0,72600000.0,928000000.0,270100000.0,2500000.0,-122100000.0,981800000.0,1359600000.0,7800000.0,1577800000.0,164700000.0,350100000.0,259100000.0,93300000.0,900000.0,25100000.0,23000000.0,-199000000.0,-9000000.0,-2000000.0,390000000.0,269000000.0,-5900000.0,3000000.0,474000000.0,126000000.0,-29000000.0,-74000000.0,-23000000.0,-35000000.0,-6000000.0,16000000.0,-149000000.0,-45000000.0,-3000000.0
2018-01-03,26.729999542236328,27.770000457763672,26.729999542236328,27.600000381469727,25.71416473388672,1854900,LPX,1.005072532783133,1.102403804644365,1.0099519879943282,0.9765980219270426,0.0284745108560903,0.0984550123205094,-0.085496472891186,10600000.0,470600000.0,844000000.0,1604500000.0,,35900000.0,2448500000.0,153400000.0,1280100000.0,223100000.0,16100000.0,-299600000.0,72600000.0,928000000.0,270100000.0,2500000.0,-122100000.0,981800000.0,1359600000.0,7800000.0,1577800000.0,164700000.0,350100000.0,259100000.0,93300000.0,900000.0,25100000.0,23000000.0,-199000000.0,-9000000.0,-2000000.0,390000000.0,269000000.0,-5900000.0,3000000.0,474000000.0,126000000.0,-29000000.0,-74000000.0,-23000000.0,-35000000.0,-6000000.0,16000000.0,-149000000.0,-45000000.0,-3000000.0
2018-01-04,27.770000457763672,28.170000076293945,27.700000762939453,27.8700008392334,25.965721130371094,1665200,LPX,0.9989234228688608,1.076946396507706,1.0349309465681018,0.9849127815791188,0.0140106412897419,0.0785894601887138,-0.0546639132150956,10600000.0,470600000.0,844000000.0,1604500000.0,,35900000.0,2448500000.0,153400000.0,1280100000.0,223100000.0,16100000.0,-299600000.0,72600000.0,928000000.0,270100000.0,2500000.0,-122100000.0,981800000.0,1359600000.0,7800000.0,1577800000.0,164700000.0,350100000.0,259100000.0,93300000.0,900000.0,25100000.0,23000000.0,-199000000.0,-9000000.0,-2000000.0,390000000.0,269000000.0,-5900000.0,3000000.0,474000000.0,126000000.0,-29000000.0,-74000000.0,-23000000.0,-35000000.0,-6000000.0,16000000.0,-149000000.0,-45000000.0,-3000000.0
2018-01-05,28.049999237060547,28.34000015258789,27.82999992370605,27.96999931335449,26.058883666992188,1169500,LPX,1.000714957005964,1.0831520322989583,1.024375290945342,0.9789917900086822,0.0217231669972817,0.0835252132173031,-0.0655140799430564,10600000.0,470600000.0,844000000.0,1604500000.0,,35900000.0,2448500000.0,153400000.0,1280100000.0,223100000.0,16100000.0,-299600000.0,72600000.0,928000000.0,270100000.0,2500000.0,-122100000.0,981800000.0,1359600000.0,7800000.0,1577800000.0,164700000.0,350100000.0,259100000.0,93300000.0,900000.0,25100000.0,23000000.0,-199000000.0,-9000000.0,-2000000.0,390000000.0,269000000.0,-5900000.0,3000000.0,474000000.0,126000000.0,-29000000.0,-74000000.0,-23000000.0,-35000000.0,-6000000.0,16000000.0,-149000000.0,-45000000.0,-3000000.0
2018-01-08,27.89999961853028,27.979999542236328,27.520000457763672,27.64999961853028,25.760751724243164,884700,LPX,0.966726918663802,1.0902380584468312,1.0011907253732826,0.942840182406444,0.023886736257358,0.0985135739725143,-0.0861592802797719,10600000.0,470600000.0,844000000.0,1604500000.0,,35900000.0,2448500000.0,153400000.0,1280100000.0,223100000.0,16100000.0,-299600000.0,72600000.0,928000000.0,270100000.0,2500000.0,-122100000.0,981800000.0,1359600000.0,7800000.0,1577800000.0,164700000.0,350100000.0,259100000.0,93300000.0,900000.0,25100000.0,23000000.0,-199000000.0,-9000000.0,-2000000.0,390000000.0,269000000.0,-5900000.0,3000000.0,474000000.0,126000000.0,-29000000.0,-74000000.0,-23000000.0,-35000000.0,-6000000.0,16000000.0,-149000000.0,-45000000.0,-3000000.0
2018-01-09,27.6200008392334,27.979999542236328,27.51000022888184,27.739999771118164,25.844600677490234,1377200,LPX,0.989545767258986,1.1008233644629444,1.0081292904937222,0.9530778204901076,0.0364679467688783,0.0995991174155292,-0.0811685278571558,10600000.0,470600000.0,844000000.0,1604500000.0,,35900000.0,2448500000.0,153400000.0,1280100000.0,223100000.0,16100000.0,-299600000.0,72600000.0,928000000.0,270100000.0,2500000.0,-122100000.0,981800000.0,1359600000.0,7800000.0,1577800000.0,164700000.0,350100000.0,259100000.0,93300000.0,900000.0,25100000.0,23000000.0,-199000000.0,-9000000.0,-2000000.0,390000000.0,269000000.0,-5900000.0,3000000.0,474000000.0,126000000.0,-29000000.0,-74000000.0,-23000000.0,-35000000.0,-6000000.0,16000000.0,-149000000.0,-45000000.0,-3000000.0
