,2021-06-30,2021-03-31,2020-12-31,2020-09-30
Change To Liabilities,37800000.0,-29408000.0,2459000.0,45425000.0
Total Cashflows From Investing Activities,-862971000.0,-10545000.0,-9997000.0,-1445143000.0
Total Cash From Financing Activities,4934000.0,18695000.0,75875000.0,1476304000.0
Change To Operating Activities,12996000.0,19626000.0,-7092000.0,-15988000.0
Issuance Of Stock,7360000.0,29973000.0,75874000.0,1501329000.0
Net Income,140895000.0,174250000.0,140579000.0,132581000.0
Change In Cash,-609236000.0,106528000.0,340286000.0,269595000.0
Repurchase Of Stock,-832000.0,-10548000.0,-10548000.0,-2260000.0
Effect Of Exchange Rate,294000.0,-3930000.0,4701000.0,1877000.0
Total Cash From Operating Activities,248507000.0,102308000.0,269707000.0,236557000.0
Depreciation,10303000.0,10670000.0,11250000.0,11680000.0
Change To Account Receivables,-27856000.0,-75271000.0,63707000.0,-18692000.0
Other Cashflows From Financing Activities,-1594000.0,-730000.0,1000.0,-2765000.0
Change To Netincome,33603000.0,24308000.0,2463000.0,59994000.0
Capital Expenditures,-22102000.0,-10290000.0,-10000000.0,-14252000.0
Other Cashflows From Investing Activities,,-255000.0,3000.0,-3870525000.0
Investments,,,,-9115000.0
Net Borrowings,,,,-20000000.0
