,2020-12-31,2019-12-31,2018-12-31,2017-12-31
Change To Liabilities,-125000000.0,-81000000.0,42000000.0,12000000.0
Total Cashflows From Investing Activities,-246000000.0,2148000000.0,-29000000.0,165000000.0
Net Borrowings,133000000.0,-950000000.0,-307000000.0,-822000000.0
Total Cash From Financing Activities,-416000000.0,-1834000000.0,-1301000000.0,-985000000.0
Change To Operating Activities,-280000000.0,-109000000.0,-126000000.0,-107000000.0
Net Income,192000000.0,1353000000.0,361000000.0,195000000.0
Change In Cash,-104000000.0,1647000000.0,-220000000.0,-1034000000.0
Repurchase Of Stock,-300000000.0,-600000000.0,-700000000.0,-700000000.0
Effect Of Exchange Rate,10000000.0,10000000.0,-30000000.0,53000000.0
Total Cash From Operating Activities,548000000.0,1333000000.0,1140000000.0,-267000000.0
Depreciation,315000000.0,371000000.0,401000000.0,454000000.0
Other Cashflows From Investing Activities,1000000.0,2234000000.0,2000000.0,313000000.0
Dividends Paid,-230000000.0,-243000000.0,-269000000.0,-291000000.0
Change To Inventory,-134000000.0,109000000.0,17000000.0,-73000000.0
Change To Account Receivables,369000000.0,10000000.0,31000000.0,-531000000.0
Other Cashflows From Financing Activities,-19000000.0,-41000000.0,-25000000.0,128000000.0
Change To Netincome,169000000.0,-379000000.0,333000000.0,-290000000.0
Capital Expenditures,-74000000.0,-65000000.0,-90000000.0,-105000000.0
