,2020-12-31,2019-12-31,2018-12-31,2017-12-31
Intangible Assets,909400000.0,866100000.0,778800000.0,365300000.0
Capital Surplus,1805200000.0,1819200000.0,1666300000.0,673100000.0
Total Liab,9778500000.0,9016800000.0,8494800000.0,6260600000.0
Total Stockholder Equity,4563400000.0,3972300000.0,3050100000.0,2115600000.0
Other Current Liab,1615100000.0,1545500000.0,1424300000.0,654700000.0
Total Assets,14341900000.0,12989100000.0,11544900000.0,8376200000.0
Common Stock,6500000.0,6700000.0,6500000.0,5100000.0
Other Current Assets,132300000.0,202300000.0,236700000.0,184400000.0
Retained Earnings,2071200000.0,1810300000.0,1355500000.0,1243000000.0
Other Liab,4869500000.0,5979300000.0,5484700000.0,4566100000.0
Good Will,1114000000.0,1114000000.0,1112400000.0,323000000.0
Treasury Stock,680500000.0,336100000.0,21800000.0,194400000.0
Other Assets,966200000.0,815200000.0,632500000.0,686300000.0
Cash,206100000.0,136800000.0,75100000.0,45700000.0
Total Current Liabilities,3667400000.0,2165900000.0,2134800000.0,1102200000.0
Other Stockholder Equity,680500000.0,336100000.0,21800000.0,194400000.0
Property Plant Equipment,68600000.0,75600000.0,,
Total Current Assets,2514000000.0,1989200000.0,1652600000.0,854300000.0
Long Term Investments,8769700000.0,8129000000.0,7368600000.0,6147300000.0
Net Tangible Assets,3149600000.0,2554000000.0,1659100000.0,1792600000.0
Short Term Investments,875400000.0,470900000.0,286100000.0,235500000.0
Net Receivables,1300200000.0,1179200000.0,1054700000.0,382000000.0
Long Term Debt,1172800000.0,778400000.0,874100000.0,592300000.0
Accounts Payable,1397500000.0,,1114800000.0,
Short Long Term Debt,,,34900000.0,
