,2020-12-31,2019-12-31,2018-12-31,2017-12-31
Investments,-594700000.0,-365800000.0,125200000.0,-127500000.0
Change To Liabilities,69600000.0,121200000.0,54700000.0,35200000.0
Total Cashflows From Investing Activities,-757000000.0,-633400000.0,-497600000.0,-105400000.0
Net Borrowings,395600000.0,-135100000.0,34400000.0,-159800000.0
Total Cash From Financing Activities,378300000.0,160800000.0,-12200000.0,-205200000.0
Change To Operating Activities,-25000000.0,76400000.0,126800000.0,100700000.0
Issuance Of Stock,4400000.0,129100000.0,129100000.0,4000000.0
Net Income,409900000.0,531100000.0,190100000.0,120900000.0
Change In Cash,69300000.0,61700000.0,29400000.0,-70000000.0
Repurchase Of Stock,-110400000.0,-110400000.0,-110400000.0,-110400000.0
Total Cash From Operating Activities,448000000.0,534300000.0,539200000.0,240600000.0
Depreciation,50300000.0,56200000.0,28600000.0,29800000.0
Other Cashflows From Investing Activities,-86600000.0,-154900000.0,4600000.0,32400000.0
Dividends Paid,-78900000.0,-67800000.0,-56400000.0,-49500000.0
Change To Account Receivables,-77400000.0,-110100000.0,-57600000.0,-29200000.0
Other Cashflows From Financing Activities,167600000.0,234600000.0,9800000.0,100000.0
Change To Netincome,-30600000.0,-205600000.0,40200000.0,-50800000.0
Capital Expenditures,-53400000.0,-84000000.0,-84000000.0,-84000000.0
