,2020-12-31,2019-12-31,2018-12-31,2017-12-31
Intangible Assets,1048800000.0,1182000000.0,1309900000.0,1449700000.0
Capital Surplus,728900000.0,707200000.0,835600000.0,808600000.0
Total Liab,3900100000.0,3237700000.0,3250500000.0,3311700000.0
Total Stockholder Equity,2779700000.0,2937500000.0,3457400000.0,3822200000.0
Minority Interest,1209100000.0,1478300000.0,1511200000.0,1568200000.0
Other Current Liab,2300000.0,32000000.0,61700000.0,93600000.0
Total Assets,7888900000.0,7653500000.0,8219100000.0,8702100000.0
Common Stock,600000.0,600000.0,600000.0,600000.0
Other Current Assets,3500000.0,38900000.0,66100000.0,200000.0
Retained Earnings,4005500000.0,3819800000.0,3876800000.0,3698500000.0
Other Liab,967800000.0,990400000.0,896000000.0,890900000.0
Good Will,2661400000.0,2651700000.0,2633400000.0,2662500000.0
Treasury Stock,-1955300000.0,-1590100000.0,-1255600000.0,-685500000.0
Other Assets,193400000.0,224200000.0,11700000.0,45500000.0
Cash,1039700000.0,539600000.0,565500000.0,439500000.0
Total Current Liabilities,444700000.0,453500000.0,524900000.0,566100000.0
Short Long Term Debt,1900000.0,,,
Other Stockholder Equity,-98300000.0,-108800000.0,-109000000.0,-21800000.0
Property Plant Equipment,104000000.0,118400000.0,104300000.0,111000000.0
Total Current Assets,1549300000.0,1069800000.0,1167700000.0,963700000.0
Long Term Investments,2332000000.0,2407400000.0,2992100000.0,3469700000.0
Net Tangible Assets,-930500000.0,-896200000.0,-485900000.0,-290000000.0
Short Term Investments,74900000.0,59400000.0,119300000.0,77800000.0
Net Receivables,431200000.0,431900000.0,416800000.0,446200000.0
Long Term Debt,2312100000.0,1793800000.0,1829600000.0,1854700000.0
