,2021-06-30,2021-03-31,2020-12-31,2020-09-30
Investments,-3612000000.0,-4014000000.0,-4302000000.0,-2215000000.0
Change To Liabilities,0.0,0.0,0.0,0.0
Total Cashflows From Investing Activities,-1525000000.0,-3998000000.0,-3023000000.0,-1880000000.0
Net Borrowings,-291000000.0,-540000000.0,320000000.0,393000000.0
Total Cash From Financing Activities,1675000000.0,3547000000.0,2819000000.0,1736000000.0
Change To Operating Activities,-409000000.0,155000000.0,-20000000.0,-47000000.0
Issuance Of Stock,5000000.0,11000000.0,3000000.0,3000000.0
Net Income,354000000.0,322000000.0,284000000.0,175000000.0
Change In Cash,-51000000.0,33000000.0,-33000000.0,6000000.0
Repurchase Of Stock,-101000000.0,-50000000.0,-50000000.0,-50000000.0
Total Cash From Operating Activities,-201000000.0,484000000.0,171000000.0,150000000.0
Depreciation,-8000000.0,-3000000.0,11000000.0,12000000.0
Other Cashflows From Investing Activities,-3000000.0,13000000.0,10000000.0,-1000000.0
Other Cashflows From Financing Activities,2188000000.0,4192000000.0,2560000000.0,1408000000.0
Change To Netincome,-147000000.0,-66000000.0,-37000000.0,48000000.0
Capital Expenditures,-31000000.0,-53000000.0,-48000000.0,-41000000.0
Dividends Paid,,-66000000.0,-64000000.0,-65000000.0
