Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Deferred Long Term Liab,Other Current Liab,Total Assets,Other Current Assets,Retained Earnings,Other Liab,Good Will,Other Assets,Cash,Total Current Liabilities,Property Plant Equipment,Total Current Assets,Net Tangible Assets,Net Receivables,Accounts Payable,Change To Liabilities,Total Cashflows From Investing Activities,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Repurchase Of Stock,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Change To Account Receivables,Change To Netincome,Capital Expenditures,Net Borrowings
2018-05-14,20.790000915527344,20.88999938964844,20.299999237060547,20.739999771118164,20.739999771118164,73500,SMAR,1.3707811291669567,1.2536162144132104,1.0853423566681288,1.041087727357805,0.3296934018091517,0.1919101683270341,0.0926609657081931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-15,20.739999771118164,20.809999465942383,20.43000030517578,20.600000381469727,20.600000381469727,66000,SMAR,1.4626212913990708,1.2237863406619036,1.049029136416442,1.0466187864615744,0.4160025049374964,0.1526551068922261,0.0688345765262655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-16,20.65999984741211,20.729999542236328,19.89999961853028,20.0,20.0,108600,SMAR,1.610499954223633,1.324499988555908,1.14399995803833,1.0408877248167443,0.5696122294068884,0.2549313888690974,0.1594402109775228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-17,20.01000022888184,20.280000686645508,19.1200008392334,19.459999084472656,19.459999084472656,82000,SMAR,1.4856115728432748,1.4414183225446269,1.1844810031595732,1.0349193513761987,0.4506922214670761,0.3672079780869313,0.2017053712829238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-18,19.43000030517578,19.959999084472656,19.21999931335449,19.88999938964844,19.88999938964844,170900,SMAR,1.3609854462294524,1.4424334547234352,1.2312720222537437,1.0385787395853494,0.322406706644103,0.3684539664403123,0.2338239329837039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-21,20.270000457763672,20.270000457763672,19.46999931335449,20.030000686645508,20.030000686645508,110200,SMAR,1.3240139564970264,1.4453319905396274,1.2216674225912152,1.025089312179409,0.2989246443176176,0.3794923729865602,0.2335505146029461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-22,20.280000686645508,20.76000022888184,20.239999771118164,20.25,20.25,328900,SMAR,1.200493800787278,1.4533333484037425,1.28345677882065,1.0307376712719063,0.1697561295153715,0.3759251050581038,0.2686278014230725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-23,20.450000762939453,20.450000762939453,20.15999984741211,20.26000022888184,20.26000022888184,159900,SMAR,1.328726543542575,1.4768015665489085,1.2917077877909915,1.0150475795387122,0.3136789640038628,0.3955917647400944,0.2804001827492048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-24,20.299999237060547,22.6299991607666,20.26000022888184,22.229999542236328,22.229999542236328,496300,SMAR,1.2019793011055755,1.3166892065000522,1.2100764809923226,1.0168206501033523,0.1851586510022229,0.2354334417139123,0.193181048889973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-25,22.350000381469727,23.65900039672852,22.32999992370605,22.530000686645508,22.530000686645508,266800,SMAR,1.111407019635362,1.313359931237248,1.201065186029133,1.0047051141844092,0.1067019054509528,0.2271436193688585,0.1724071424462869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-29,22.65999984741211,23.3700008392334,22.600000381469727,22.780000686645508,22.780000686645508,344300,SMAR,1.0715539557346092,1.2949955711500047,1.1562774081929412,1.0170681966545738,0.0544857590800353,0.207334646653841,0.1556255499453884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-30,23.100000381469727,23.790000915527344,22.559999465942383,22.8700008392334,22.8700008392334,358400,SMAR,1.1355486821322305,1.2999562068766797,1.1386095303877657,1.0058059528088674,0.129742729323363,0.2236387363410115,0.1501186651858114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-31,23.06999969482422,25.374000549316406,23.06999969482422,24.920000076293945,24.920000076293945,457200,SMAR,0.9775281113873228,1.2720706527242442,0.9755216449243976,1.0168871932272077,-0.0393590818398849,0.1865198948820221,0.0014388661083016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-01,25.09000015258789,26.93000030517578,25.040000915527344,26.270000457763672,26.270000457763672,436800,SMAR,0.9630757059839922,1.105824085681555,0.9432813191795046,1.0077177169743037,-0.0446420109903112,0.0334987210825579,-0.0208347259720376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-04,26.8799991607666,28.66200065612793,26.41399955749512,26.540000915527344,26.540000915527344,919800,SMAR,0.9272795690053413,1.0256216418375972,0.9042953719703414,1.0112024797155206,-0.0839229107101793,-0.0372916266915512,-0.0529978918404916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-05,30.14999961853028,32.790000915527344,27.950000762939453,28.950000762939453,28.950000762939453,2857800,SMAR,0.8303972463552513,0.9903281285227477,0.8462866789062005,1.01633028397258,-0.1859330376173288,-0.0668370754021612,-0.1145213531558625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-06,29.15999984741211,29.39999961853028,28.11000061035156,28.75,28.75,547600,SMAR,0.8125217603600542,0.9972173939580504,0.8347826086956521,1.01575942124869,-0.2032376608886358,-0.0560711806074061,-0.1116478795162514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-07,28.8799991607666,29.15800094604492,28.34000015258789,28.450000762939453,28.450000762939453,447500,SMAR,0.8101932730731858,1.0270649746842213,0.8706502563623987,1.0174469663824934,-0.2072536933093076,-0.029170098948319,-0.0645169618551264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-08,28.32999992370605,28.690000534057617,27.540000915527344,27.64999961853028,27.64999961853028,508200,SMAR,0.8546111930117504,1.0329113873405715,0.8303797251803754,1.0052080736804023,-0.1505968806686519,-0.0186200020078348,-0.0771780319258315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-11,27.799999237060547,27.98600006103516,26.57999992370605,27.11000061035156,27.11000061035156,434300,SMAR,0.9273330440298514,1.101807457275673,0.8450755931987792,1.0105777092882633,-0.0832446652584119,0.0481787089315794,-0.0611493218266524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-12,27.14999961853028,28.26000022888184,26.270000457763672,26.479999542236328,26.479999542236328,392000,SMAR,0.944108777650253,1.1283987793544776,0.881419960576659,1.0061680526397327,-0.0620592749894797,0.0776124370180031,-0.0071242010128725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-13,26.63999938964844,27.5,26.600000381469727,27.11000061035156,27.11000061035156,356800,SMAR,0.8760604745590234,1.0715602575814118,0.8649944756543241,1.0074181839888556,-0.1313577094298322,0.0243446045667503,-0.0127680912959099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-14,27.61000061035156,29.40999984741211,27.61000061035156,28.43000030517578,28.43000030517578,662200,SMAR,0.8177980918194804,1.1167780393663873,0.7966936115159579,1.0075359550207903,-0.1897378632013099,0.0691008078656447,-0.0587654995924364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-15,28.309999465942383,30.13999938964844,27.625,30.1299991607666,30.1299991607666,1181500,SMAR,0.8128111667194305,1.057086002940976,0.7789578482270804,1.0096019294644618,-0.1967907627450312,0.0140194649409262,-0.0534540730846572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-18,30.11000061035156,32.4900016784668,29.64999961853028,32.209999084472656,32.209999084472656,711000,SMAR,0.737659140149921,0.9894443261439532,0.7730518573821916,1.0102476448598272,-0.2725885047099062,-0.060239772392775,-0.0987220587875675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-19,31.799999237060547,31.799999237060547,27.059999465942383,28.90999984741211,28.90999984741211,870900,SMAR,0.7872708526118934,1.0944309774003929,0.8609477523700672,1.010631938115176,-0.2233610855032826,0.0409935811938761,-0.0210128188690918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-20,29.1200008392334,29.39200019836425,26.51000022888184,27.06999969482422,27.06999969482422,578100,SMAR,0.8681196994802034,1.128925002233578,0.9157739636128326,1.0076096239040084,-0.139489924423805,0.085291972869183,0.0369163903111269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-21,27.200000762939453,28.030000686645508,25.799999237060547,26.520000457763672,26.520000457763672,434900,SMAR,0.8634992165630356,1.126696781485888,0.9374057383575138,1.008634820248486,-0.1451356036854504,0.0755151727088674,0.0445255586363165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-22,26.56999969482422,26.93899917602539,24.0,24.309999465942383,24.309999465942383,593100,SMAR,0.9374743486710267,1.2398190066550072,0.9958864506924476,1.0148038426897,-0.0773294940186731,0.1963177894647285,0.1063356606589008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-25,23.89999961853028,26.93000030517578,23.1299991607666,26.920000076293945,26.920000076293945,660800,SMAR,0.8517830698436066,1.1407874813312584,0.8384100902993539,1.0325715690378434,-0.1807884991942367,0.082869287282105,-0.0455620188834923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-26,27.1299991607666,28.18000030517578,26.440000534057617,26.71999931335449,26.71999931335449,357000,SMAR,0.8203593053738765,1.1699102182707874,0.883982090052984,1.0198612964637193,-0.1995019910898428,0.1126999215164088,-0.0278568917218705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-27,26.57999992370605,27.165000915527344,24.959999084472656,25.040000915527344,25.040000915527344,315900,SMAR,0.8290734612556875,1.2108625633484995,0.9888178643607048,1.0240098685139658,-0.1949364072582783,0.1444315042197266,0.0526245056146439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-28,24.979999542236328,25.0,23.70499992370605,24.40999984741211,24.40999984741211,349600,SMAR,0.8807865683898961,1.1155264118169663,1.0409668171344135,1.0280310192931803,-0.1472444509032844,0.0598855294473426,0.0979039920875579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-29,24.600000381469727,26.97800064086914,24.440000534057617,25.96999931335449,25.96999931335449,387700,SMAR,0.8120909014326709,1.0881787052782004,1.0146323095172294,1.0229810328203164,-0.2108901313876454,0.0324249235954441,0.0664539726524968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-02,25.65999984741211,25.940000534057617,24.020000457763672,24.36000061035156,24.36000061035156,380000,SMAR,0.960591093277176,1.098111630942769,1.0587028025183267,1.028037383723741,-0.0674462904465653,0.0554743608894934,0.106387799049107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-03,24.549999237060547,25.690000534057617,24.049999237060547,25.299999237060547,25.299999237060547,253500,SMAR,0.9308300374398224,1.0166007940300137,1.0086957006852737,1.0316057780571557,-0.1007757406173333,-0.0189542626800962,0.0546129096823582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-05,25.479999542236328,25.670000076293945,24.299999237060547,24.61000061035156,24.61000061035156,304400,SMAR,0.9955302475569509,1.0402275394784732,1.0255993151215776,1.0278585751886449,-0.0323283276316938,0.0156009695813759,0.0855191853933732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-06,24.530000686645508,24.6299991607666,23.700000762939453,24.040000915527344,24.040000915527344,405200,SMAR,1.0399334046552635,1.0349416894030443,1.1039933404655264,1.022944787767895,0.0169886168873685,0.0247841659883851,0.1636766015998139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-09,23.89999961853028,24.39999961853028,23.299999237060547,23.36000061035156,23.36000061035156,461800,SMAR,1.041523942123728,1.0171232708937956,1.145976017051174,1.0132572440264689,0.028266698097259,0.0448553251895571,0.2087557937786566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-10,23.520000457763672,24.100000381469727,22.64299964904785,23.049999237060547,23.049999237060547,408600,SMAR,1.1375271228294497,1.0065076586049395,1.1952277721885889,1.014019569285541,0.1235075535439087,0.0538380477190865,0.2495653106126902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-11,23.020000457763672,23.75200080871582,22.51499938964844,23.6299991607666,23.6299991607666,464400,SMAR,1.0947948268312222,1.1231486186251027,1.2099027155302011,1.0161209399346474,0.0786738868965748,0.1543353490205021,0.2444992320238922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-12,23.690000534057617,25.71999931335449,23.299999237060547,25.13999938964844,25.13999938964844,528100,SMAR,1.0739857062652685,1.0055688663642015,1.1030230793742315,1.0037965838177765,0.0701891224474922,0.0428109937884173,0.1573597660091501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-13,25.0,25.170000076293945,23.65999984741211,25.0,25.0,383900,SMAR,1.077200012207031,1.0916000366210938,1.111999969482422,1.0115806406556596,0.0656193715513715,0.1069611600554165,0.1669503106281203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-16,24.989999771118164,25.350000381469727,23.68000030517578,23.75,23.75,249400,SMAR,1.076210503829153,1.1056842201634458,1.1701053017064145,1.0069134712233376,0.0692970326058153,0.1201754433014624,0.2164451919324511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-17,23.690000534057617,24.09000015258789,23.14299964904785,23.25,23.25,333000,SMAR,1.118279569892473,1.1036559074155745,1.2116129065072665,1.0107632127673372,0.1075163571251358,0.1370326390794327,0.2515797630061119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-18,23.3700008392334,24.64999961853028,23.3700008392334,24.489999771118164,24.489999771118164,392200,SMAR,1.0293997272390183,0.9967333636401092,1.1947733974007255,1.0123701639629037,0.0170295632761146,0.0391911169705186,0.2407591132547774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-19,24.40999984741211,24.56999969482422,23.600000381469727,23.76000022888184,23.76000022888184,289500,SMAR,1.1148989695260116,1.01978111569137,1.2457912498455697,1.0156203938264288,0.0992785756995828,0.0674159424679889,0.292658979803263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-20,23.86000061035156,24.690000534057617,22.60099983215332,22.76000022888184,22.76000022888184,394900,SMAR,1.2324252616423896,1.0579964710698535,1.317662542597941,1.0254269547025363,0.2069983069398531,0.1085266785961002,0.3503790098429058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-23,22.76000022888184,23.68000030517578,22.1299991607666,23.5,23.5,570000,SMAR,1.2208510865556432,1.0093616729087016,1.335319113224111,1.0245017604647777,0.1963493260908657,0.0887589884826196,0.3599063591376648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-24,23.670000076293945,24.020000457763672,22.6299991607666,22.89999961853028,22.89999961853028,302200,SMAR,1.2641921941131222,1.0467248782815868,1.3524017392687688,1.028705132789729,0.2354870613233932,0.1064782547313811,0.367043555934895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-25,22.809999465942383,23.309999465942383,22.71999931335449,22.790000915527344,22.790000915527344,136300,SMAR,1.2913558193463897,1.0289600623474495,1.3865730193955337,1.0275315155090796,0.26382430383731,0.1096128839521648,0.4013161446062125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-26,22.729999542236328,23.270000457763672,22.729999542236328,22.93000030517578,22.93000030517578,105700,SMAR,1.304840805847716,0.9851722569532132,1.4422154057869605,1.0295081833374728,0.275332622510243,0.0722687284509444,0.4562618835864424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-27,23.0,23.200000762939453,21.6299991607666,21.920000076293945,21.920000076293945,375400,SMAR,1.3353102352138495,1.0720802882393596,1.5739051040109748,1.0411669837331483,0.2941432514807012,0.1300293950945649,0.5789880566451248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-30,22.01000022888184,22.136999130249023,20.5,20.76000022888184,20.76000022888184,330300,SMAR,1.4253371785334343,1.1396916949208755,1.6411367687474865,1.0547896538977315,0.3705475246357026,0.1798185371669522,0.6427488582755618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-31,20.89999961853028,22.39999961853028,20.89999961853028,21.5,21.5,309600,SMAR,1.372093023255814,1.1544185904569404,1.6516278289085211,1.039332918396705,0.3327601048591089,0.1865773121598332,0.6589757136995494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-01,21.5,21.959999084472656,21.09000015258789,21.09000015258789,21.09000015258789,176200,SMAR,1.4096727988211155,1.151730713124096,1.6619250347781371,1.0441469543239128,0.3655258444972027,0.1840496519373048,0.6635633066642125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-02,21.0,23.440000534057617,21.0,23.39999961853028,23.39999961853028,350300,SMAR,1.3547009093896083,1.0367521634346752,1.524786362685283,1.036080044554326,0.3186208648352824,0.0736704437888541,0.5219851105078075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-03,23.5,23.86000061035156,23.059999465942383,23.549999237060547,23.549999237060547,170200,SMAR,1.2335456551244668,1.013588178876425,1.5278131935399275,1.0300075892155895,0.2035380659088772,0.0477943713052335,0.5242762908229066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-06,23.43000030517578,24.540000915527344,23.0009994506836,24.5,24.5,154500,SMAR,1.1110203801369178,1.0126530394262196,1.4946938339544802,1.0208245578915285,0.0901958222453895,0.0349098992433306,0.4972634852476565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-07,24.36000061035156,25.350000381469727,24.36000061035156,25.0,25.0,151000,SMAR,1.1468000030517578,1.029199981689453,1.4827999877929687,1.0153550048561928,0.131444998195565,0.057125832615955,0.4789376506511589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-08,24.920000076293945,24.950000762939453,24.100000381469727,24.32999992370605,24.32999992370605,109200,SMAR,1.178380606913163,1.0509658764901997,1.5203453265293854,1.0213436192153664,0.1570369876977966,0.0876700401741193,0.5129626887047285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-09,24.39999961853028,26.270000457763672,24.39999961853028,26.21999931335449,26.21999931335449,263700,SMAR,1.114416478968862,0.95347065807385,1.4214340745150649,1.02116669517792,0.0932497837909418,0.0089841446290397,0.413814408817589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-10,25.70400047302246,26.96999931335449,25.46999931335449,25.8700008392334,25.8700008392334,213500,SMAR,1.1039813892324828,0.9837649763173958,1.4282953059244812,1.0270259004091946,0.0769554888232881,0.0337137248042715,0.4176342292053425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-13,25.920000076293945,27.06999969482422,25.920000076293945,27.0,27.0,172700,SMAR,1.1062963273790147,0.9703703986273872,1.3703703703703705,1.0361343742708915,0.0701619531081232,0.0219711303314881,0.3457169896431737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-14,27.01000022888184,27.479999542236328,25.89999961853028,26.93000030517578,26.93000030517578,186800,SMAR,1.1095432165674295,1.0018566370773838,1.3898997356484235,1.0304608447362038,0.0790823718312256,0.0507698444377554,0.3735364232919502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-15,26.82999992370605,26.82999992370605,25.38999938964844,25.559999465942383,25.559999465942383,231200,SMAR,1.1365414649467596,1.046557142367833,1.512519587448541,1.0307359015638238,0.1058055633829357,0.0856567808252335,0.4915729761894549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-16,25.799999237060547,26.290000915527344,25.68000030517578,26.0,26.0,80900,SMAR,1.2211538461538465,0.8657692395723784,1.4934616088867188,1.0271667832483622,0.1939870629054843,-0.0684023244774454,0.4785051526379236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-17,26.01000022888184,26.14999961853028,25.14999961853028,25.209999084472656,25.209999084472656,117300,SMAR,1.2633876056380653,0.8571995793391992,1.5168585111936628,1.0197024215319763,0.2436851841060887,-0.0574144928156467,0.510096362979614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-20,25.34000015258789,26.920000076293945,25.190000534057617,26.489999771118164,26.489999771118164,99000,SMAR,1.2030955498150289,0.8637221350870861,1.4371460937622067,1.0223927591148063,0.1807027907002225,-0.0561070358613604,0.4272812105623362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-21,26.670000076293945,28.100000381469727,26.5,28.049999237060547,28.049999237060547,295300,SMAR,1.1279857486714178,0.8217468757220556,1.3269163006438476,1.0153576837490752,0.1126280649223425,-0.0922053924289525,0.3296210371345562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-22,28.0,28.700000762939453,27.72699928283692,28.690000534057617,28.690000534057617,172100,SMAR,1.065179466611195,0.853607504888204,1.2938305416836775,1.0093416701778264,0.0558377964333685,-0.0746517309399992,0.298607700255284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-23,28.68000030517578,29.84000015258789,28.36000061035156,28.950000762939453,28.950000762939453,228900,SMAR,1.032124296142254,0.8452503857851338,1.2949913882717363,1.0113582232611953,0.0207660728810588,-0.0819329365928094,0.3081270972872781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-24,29.0,29.89999961853028,28.75,29.43000030517578,29.43000030517578,154400,SMAR,1.0241250111148588,0.8831124533337965,1.263336728495957,0.9990272938710923,0.0250977172437664,-0.058701996280998,0.2889999265405273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-27,29.700000762939453,30.0,29.39999961853028,29.920000076293945,29.920000076293945,182000,SMAR,1.026403710099073,0.8746657757206632,1.2677139107104574,0.9932191999359588,0.0331845101631143,-0.0603697655521854,0.3008127204009263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-28,30.0,30.0,28.459999084472656,29.270000457763672,29.270000457763672,186000,SMAR,1.067987691834502,0.9190296958603305,1.3696617535226,0.9940396115641872,0.0739480802703146,-0.0212135023839913,0.3896383841527159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-29,29.31999969482422,29.700000762939453,28.39999961853028,29.59000015258789,29.59000015258789,114000,SMAR,1.0246704811920213,0.9144981184995284,1.377154436967317,0.9863033577406792,0.0383671234513421,-0.0323084289047667,0.3984779992449849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-30,29.32999992370605,29.988000869750977,29.25,29.5,29.5,255800,SMAR,0.9230508319402144,0.8928813611046743,1.4301694449731857,0.9878902855184554,-0.0648394535782409,-0.0273724340689403,0.4409351380616898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
