,Unnamed: 0,2020-09-30,2019-09-30,2018-09-30,2017-09-30
0,Intangible Assets,76917000.0,99636000.0,319892000.0,415096000.0
1,Capital Surplus,4035414000.0,3953650000.0,3846392000.0,3733572000.0
2,Total Liab,9585407000.0,10651558000.0,10402757000.0,10182270000.0
3,Total Stockholder Equity,3292558000.0,3690576000.0,4092780000.0,3996126000.0
4,Minority Interest,120986000.0,208774000.0,185594000.0,218560000.0
5,Other Current Liab,2014402000.0,2464735000.0,1335033000.0,1304988000.0
6,Total Assets,12998951000.0,14550908000.0,14681131000.0,14396956000.0
7,Common Stock,1570000.0,1575000.0,1570000.0,1575000.0
8,Other Current Assets,716727000.0,1633302000.0,59800000.0,
9,Retained Earnings,174248000.0,599548000.0,948148000.0,961640000.0
10,Other Liab,708530000.0,971819000.0,789334000.0,901782000.0
11,Good Will,3484221000.0,3476813000.0,5921116000.0,5992881000.0
12,Treasury Stock,-918674000.0,-864197000.0,-703330000.0,-700661000.0
13,Other Assets,644348000.0,2778078000.0,388078000.0,321177000.0
14,Cash,1708332000.0,885639000.0,886733000.0,802362000.0
15,Total Current Liabilities,6090454000.0,6461754000.0,6129677000.0,5578379000.0
16,Deferred Long Term Asset Charges,357318000.0,288949000.0,159396000.0,171331000.0
17,Short Long Term Debt,10851000.0,50527000.0,134698000.0,140779000.0
18,Other Stockholder Equity,-918674000.0,-864197000.0,-703330000.0,-700661000.0
19,Property Plant Equipment,1033787000.0,405605000.0,614062000.0,621357000.0
20,Total Current Assets,7530366000.0,7534645000.0,7127322000.0,6682222000.0
21,Long Term Investments,229312000.0,256131000.0,310661000.0,364223000.0
22,Net Tangible Assets,-268580000.0,114127000.0,-2148228000.0,-2411851000.0
23,Net Receivables,4437914000.0,4500111000.0,5595637000.0,5183142000.0
24,Long Term Debt,2019136000.0,3217985000.0,3483746000.0,3702109000.0
25,Accounts Payable,2352144000.0,2410838000.0,2726047000.0,2249872000.0
0,Investments,-70638000.0,-109877000.0,-1579000.0,-23377000.0
1,Change To Liabilities,-64668000.0,258969000.0,477679000.0,526612000.0
2,Total Cashflows From Investing Activities,2037437000.0,-146760000.0,-59087000.0,-202711000.0
3,Net Borrowings,-1364764000.0,-283850000.0,-311248000.0,-297561000.0
4,Total Cash From Financing Activities,-1627970000.0,-433279000.0,-624868000.0,-386490000.0
5,Change To Operating Activities,123705000.0,194597000.0,-97393000.0,-143620000.0
6,Issuance Of Stock,26388000.0,30448000.0,37983000.0,34971000.0
7,Net Income,-186370000.0,-261050000.0,136468000.0,339390000.0
8,Change In Cash,737895000.0,193621000.0,84371000.0,110217000.0
9,Repurchase Of Stock,-186953000.0,-98208000.0,-179466000.0,-25078000.0
10,Effect Of Exchange Rate,-1194000.0,-3956000.0,-6227000.0,2764000.0
11,Total Cash From Operating Activities,329622000.0,777616000.0,774553000.0,696654000.0
12,Depreciation,231976000.0,256185000.0,255070000.0,261131000.0
13,Other Cashflows From Investing Activities,2218866000.0,2218866000.0,2203000.0,2203000.0
14,Change To Account Receivables,-136955000.0,-316487000.0,-381787000.0,-432769000.0
15,Other Cashflows From Financing Activities,-102641000.0,-81669000.0,-172137000.0,-98822000.0
16,Change To Netincome,356534000.0,640402000.0,364968000.0,101826000.0
17,Capital Expenditures,-114591000.0,-100664000.0,-113279000.0,-86354000.0
