,2021-03-31,2020-12-31,2020-09-30,2020-06-30
Investments,-132000.0,-18000.0,-18000.0,65000.0
Change To Liabilities,-12623000.0,-10855000.0,16255000.0,14517000.0
Total Cashflows From Investing Activities,-102032000.0,-71679000.0,-64223000.0,-50644000.0
Net Borrowings,66306000.0,48694000.0,75000000.0,-101569000.0
Total Cash From Financing Activities,19282000.0,19968000.0,55445000.0,-128148000.0
Change To Operating Activities,-62189000.0,5306000.0,-906000.0,33512000.0
Issuance Of Stock,1672000.0,823000.0,199000.0,536000.0
Net Income,69749000.0,65742000.0,73171000.0,64258000.0
Change In Cash,15122000.0,-2335000.0,-16923000.0,-15986000.0
Repurchase Of Stock,-24694000.0,-1933000.0,-232000.0,-46000.0
Effect Of Exchange Rate,-542000.0,1028000.0,-609000.0,729000.0
Total Cash From Operating Activities,98414000.0,48348000.0,-7536000.0,162077000.0
Depreciation,15897000.0,15216000.0,14893000.0,14951000.0
Other Cashflows From Investing Activities,32000.0,3394000.0,3000.0,3000.0
Dividends Paid,-20322000.0,-18032000.0,-18144000.0,-18168000.0
Change To Account Receivables,66908000.0,-43386000.0,-78165000.0,8040000.0
Other Cashflows From Financing Activities,-3680000.0,-9584000.0,-1378000.0,-8901000.0
Change To Netincome,3538000.0,20258000.0,1224000.0,8033000.0
Capital Expenditures,-101932000.0,-75055000.0,-64495000.0,-50709000.0
