Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Minority Interest,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Deferred Long Term Asset Charges,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Long Term Investments,Net Tangible Assets,Short Term Investments,Net Receivables,Long Term Debt,Inventory,Accounts Payable,Short Long Term Debt,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Repurchase Of Stock,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Dividends Paid,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures
2017-10-16,59.45000076293945,59.54999923706055,59.11000061035156,59.54999923706055,56.6449089050293,443700,BWXT,1.005541606733273,1.0698038530625682,1.1662409961854312,1.0047827275420922,0.0007588791911807,-0.0452579120791394,0.0806469988252247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-17,59.52999877929688,59.59999847412109,59.29999923706055,59.43000030517578,56.53076934814453,340000,BWXT,1.0094226396266142,1.0743237726295924,1.1544000817317963,1.016827126331923,-0.0074044867053089,-0.0466719975397238,0.067461795416996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-18,59.560001373291016,59.56999969482422,59.15999984741211,59.33000183105469,56.43564987182617,217500,BWXT,1.0117996383328758,1.0725885912428106,1.1477128268673265,1.016900814218988,-0.0051011758861121,-0.0439951328544958,0.0717174824426711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-19,59.18000030517578,59.33000183105469,58.560001373291016,59.18000030517578,56.29296112060547,263700,BWXT,1.0175807702206607,1.083771671782253,1.1360270225472056,1.0195478153138224,-0.0019670450931617,-0.0327792305569485,0.0581934812293813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-20,59.41999816894531,59.959999084472656,59.09000015258789,59.86000061035156,56.93979644775391,265300,BWXT,1.01756897464939,1.0820037562910236,1.1160750738321417,1.0187296628598663,-0.0011606882104764,-0.0349217694865209,0.0506010646076775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-23,59.900001525878906,60.119998931884766,59.7599983215332,60.119998931884766,57.187103271484375,310400,BWXT,1.0171677409818096,1.074658454234922,1.1077405388848007,1.0231439317955078,-0.0059761908136981,-0.03957969872976,0.0392833870192121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-24,60.65999984741211,61.880001068115234,60.540000915527344,61.810001373291016,58.79466247558594,769700,BWXT,0.989518621954356,1.0371710465702628,1.0805397871413307,1.023176662025299,-0.0336580400709433,-0.0636218372761316,0.0011589668434774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-25,61.400001525878906,61.45000076293945,60.56999969482422,60.58000183105469,57.62466812133789,759100,BWXT,0.996875670472074,1.0491338485515749,1.122373346521946,1.028738706809164,-0.0318630363370899,-0.0590799730029907,0.0285520842366415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-26,60.83000183105469,60.83000183105469,59.56999969482422,60.209999084472656,57.272708892822266,923000,BWXT,1.0204729055075508,1.073052160304021,1.1107551990692233,1.0357335667629224,-0.0152606612553716,-0.0313163703834202,0.019733164748362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-27,60.130001068115234,60.31999969482422,59.5,60.02999877929688,57.10149002075195,307700,BWXT,1.0173577557552491,1.0640867782903027,1.113583688967188,1.0327543330408862,-0.015396577285637,-0.0143321753057379,0.0174548902321183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-30,60.18999862670898,60.29999923706055,59.81999969482422,60.2599983215332,57.32026672363281,461400,BWXT,1.038246421375409,1.0091523026103004,1.1246670807000376,1.0448229351223306,-0.0065765137469215,-0.0369586309621783,0.0142775883051706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-31,60.2599983215332,60.61000061035156,59.83000183105469,59.91999816894531,56.996864318847656,636400,BWXT,1.034607164288507,1.031764991547638,1.1333949875868277,1.0378093145840102,-0.003202150295503,-0.0218913768668533,0.0258150364584042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-01,60.15999984741211,60.54999923706055,59.97999954223633,60.36000061035156,57.41539764404297,409700,BWXT,1.0250739115315275,1.024077771846872,1.1236354653632672,1.0388512590749122,-0.0137773475433846,-0.0305062465049776,0.0141928591041986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-02,60.34000015258789,61.54999923706055,60.119998931884766,61.34999847412109,58.35709762573242,340400,BWXT,1.0044497427533323,0.9768524083892738,1.1092689922181145,1.0310647944789963,-0.026615051725664,-0.0411939337307256,0.0047669809325323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-03,61.22999954223633,61.54999923706055,60.86000061035156,61.02999877929688,58.05270767211914,562600,BWXT,1.006105005142209,0.999538709288877,1.1247944480048817,1.0262436118253355,-0.0201386066831268,-0.0260976962788754,0.0169841293155155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-06,60.900001525878906,61.369998931884766,60.72999954223633,61.02999877929688,58.05270767211914,628900,BWXT,1.0138205194067695,1.0159543503558148,1.1277633991316565,1.0311845275729687,-0.0173640081661992,-0.0201565788466295,0.0220351147955497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-07,59.20000076293945,60.13999938964844,57.31999969482422,60.040000915527344,57.11100769042969,1842000,BWXT,1.034208166714625,1.033040065704346,1.147532600357965,1.0414917955670933,-0.0072836288524682,-0.0128697443233201,0.0357062412628947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-08,60.02999877929688,61.2400016784668,60.02999877929688,60.52999877929688,57.577110290527344,817400,BWXT,1.0089537916137907,1.0504970552212762,1.140737459464323,1.0390384642435906,-0.0300846726297998,-0.0105077078764623,0.0260841540629712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-09,60.54999923706055,61.150001525878906,59.869998931884766,60.18999862670898,57.253684997558594,678300,BWXT,1.01232317767483,1.070412780312232,1.1371464969341136,1.0401272810196784,-0.0278041033448483,-0.0051620724218601,0.0244675041077901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-10,59.93000030517578,60.619998931884766,59.65999984741211,60.5,57.54856491088867,269600,BWXT,1.0029960206180415,1.061781606814419,1.1321516337221285,1.0393664161720684,-0.0363703955540268,-0.0141116418259987,0.0188136733672004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-13,60.40999984741211,60.63999938964844,59.959999084472656,60.58000183105469,57.62466812133789,407800,BWXT,0.9914182222501436,1.0524415493989423,1.131653656460519,1.0305050740272153,-0.0390868517770716,-0.0142256653673784,0.0200210956299122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-14,60.15999984741211,60.91999816894531,59.93999862670898,60.84000015258789,57.87198257446289,537700,BWXT,1.0029896921011314,1.0479439670688275,1.1215227839441222,1.043144349882203,-0.0401546577810716,-0.0169968153739947,0.0078705631058713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-15,60.5099983215332,60.81999969482422,59.70000076293945,59.880001068115234,56.95881271362305,769700,BWXT,1.0212445427963908,1.0632386986065818,1.1305929493200608,1.0570826794517585,-0.0358381366553677,-0.0047110196670152,0.0199648498894129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-16,59.95000076293945,60.63999938964844,59.84999847412109,59.9900016784668,57.063438415527344,480100,BWXT,1.0193720929393044,1.072645549072729,1.1325474612399706,1.0412088647392546,-0.0218367717999501,0.0021663367351107,0.0203327504768224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-17,59.720001220703125,60.16999816894531,59.4900016784668,59.91999816894531,57.10157012939453,431600,BWXT,1.0183576088825623,1.0817755745036657,1.119213560655426,1.0392013474275237,-0.0208437385449613,0.0064545268247002,0.0192741887377503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-20,59.95000076293945,60.470001220703125,59.84000015258789,60.11000061035156,57.28263473510742,551300,BWXT,1.0093161437448734,1.0529029156918095,1.1275448098096608,1.0381241126825425,-0.028807968937669,-0.0048066449370491,0.020376858020529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-21,60.130001068115234,60.81999969482422,59.95000076293945,60.79999923706055,57.94017028808594,490300,BWXT,1.0004934599926736,1.0355262884144942,1.105659166425917,1.03199537924298,-0.0315019192503065,-0.0070752513889524,8.970120651241587e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-22,60.7599983215332,61.310001373291016,60.380001068115234,61.040000915527344,58.16887664794922,381000,BWXT,0.9864023778673248,1.0412845173813083,1.1057565726266938,1.0328322263084138,-0.0464298484410889,0.0067808710629286,-0.0038674660693165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-24,61.2400016784668,61.29999923706055,60.79999923706055,61.04999923706055,58.17841339111328,202300,BWXT,0.992137430937868,1.0445535089156064,1.1091962938857876,1.032019884081241,-0.0398824531433726,0.0018424869208977,-0.0078287776034486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-27,61.040000915527344,61.040000915527344,59.93000030517578,60.27999877929688,57.44462966918945,356500,BWXT,1.0102853056010903,1.068679536469292,1.1098625285672497,1.0369551897736955,-0.0266698841726054,0.0116482996789237,-0.0072049669185498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-28,60.4900016784668,61.36000061035156,60.25,61.33000183105469,58.44524765014648,263100,BWXT,0.986303568464633,1.0422304028223617,1.1036406005820352,1.020376345675996,-0.034072777211363,-0.0111827769310226,-0.0077586494490995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-29,61.34999847412109,61.369998931884766,60.59999847412109,60.959999084472656,58.09264373779297,467900,BWXT,0.9929461846817818,1.049376575896019,1.1138012473604009,1.026253639124301,-0.0333074544425191,-0.0046767787591908,0.0015169839181836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-30,61.310001373291016,62.4900016784668,60.56999969482422,62.45000076293945,59.5125617980957,505500,BWXT,0.977742254097386,1.030744649285703,1.0746763271591229,1.0246409570196735,-0.0468987029222874,-0.0186805331881452,-0.0361253747748122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-01,62.18000030517578,62.470001220703125,61.09000015258789,61.880001068115234,58.969364166259766,481200,BWXT,0.9867487489863968,1.0629202834822216,1.079379356229742,1.029880242563007,-0.0431314935766101,-0.00531999220912,-0.0297845744386486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-04,62.33000183105469,62.84999847412109,61.72999954223633,61.7599983215332,58.85502624511719,523300,BWXT,0.99481848258404,1.048753112099355,1.072365205880134,1.036157586789428,-0.0413391042053878,-0.0218581858542037,-0.0450455165749759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-05,61.7599983215332,62.34999847412109,61.38999938964844,61.5099983215332,58.61677169799805,426400,BWXT,1.0076411383938668,1.0487782306886584,1.0682288566959532,1.0465343935592823,-0.0388932551654155,-0.0226314243365479,-0.0567963523589105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-06,61.45000076293945,61.7599983215332,60.970001220703125,61.290000915527344,58.40711975097656,238500,BWXT,1.0013052642413898,1.0433831691515345,1.0669808575177864,1.048372731047773,-0.0470674668063832,-0.0257561754347888,-0.0610014975632595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-07,61.27999877929688,61.88999938964844,61.09999847412109,61.7599983215332,58.85502624511719,276700,BWXT,0.9914182150789592,1.028625221440955,1.0242053468349337,1.0387885930282448,-0.0473703779492855,-0.028393591467819,-0.090405655948073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-08,61.970001220703125,61.9900016784668,61.380001068115234,61.97999954223633,59.06467056274414,312300,BWXT,1.0040336620090264,1.02707697748738,1.0225155260949934,1.0447156071702373,-0.0406819451612108,-0.0299050598039045,-0.0913103416092755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-11,61.880001068115234,61.880001068115234,60.79999923706055,60.959999084472656,58.09264373779297,429100,BWXT,1.031660021073454,1.0413023147572358,1.0325366588922793,1.0484619827112251,-0.0168019616377712,-0.0033212050774151,-0.0719145325486398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-12,60.97999954223633,61.16999816894531,60.619998931884766,60.81999969482422,57.959232330322266,310700,BWXT,1.0136468060866155,1.0601820561398452,1.029130891065454,1.0415757419863072,-0.0279289358996916,0.0113948492912521,-0.0783655808639809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-13,60.81999969482422,60.880001068115234,60.41999816894531,60.56999969482422,57.72098159790039,612800,BWXT,1.0376427290112773,1.096170239932579,1.0264110422372728,1.0495576207370112,-0.0119148917257339,0.0472944477771897,-0.0640831693008276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-14,60.56999969482422,60.70000076293945,59.790000915527344,59.95000076293945,57.13014602661133,1009800,BWXT,1.0568809771422565,1.0917880054018592,1.0425573029431452,1.0539026313731312,0.0029783457691252,0.061061512666984,-0.0578948613685199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-15,60.5099983215332,61.5,60.310001373291016,60.90999984741211,58.04500198364258,913500,BWXT,1.050073707874443,1.0744156750830975,1.0154021230996095,1.0520989179928428,-0.0020252101183997,0.0736924774703262,-0.0584324384719898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-18,61.2400016784668,61.459999084472656,60.93000030517578,61.040000915527344,58.16887664794922,479900,BWXT,1.041776037205198,1.106453160160964,1.0183431001175056,1.049480051520865,-0.007704014315667,0.0905596717539791,-0.0530492757958949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-19,61.2599983215332,61.66999816894531,60.83000183105469,61.040000915527344,58.16887664794922,421400,BWXT,1.044069490344767,1.0765621968988413,1.0259155220714369,1.0585213557872055,-0.0144518654424388,0.0719552286064573,-0.0516591913957171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-20,61.18999862670898,61.25,60.5,61.02000045776367,58.14981842041016,234000,BWXT,1.040970304571891,1.0596643475771446,1.02691052640625,1.0561912314345747,-0.0152209268626837,0.0575369673336871,-0.0535455295242162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-21,61.15999984741211,61.36000061035156,60.56999969482422,60.66999816894531,57.816287994384766,548200,BWXT,1.0552167684853313,1.0497495644189805,1.043268979221893,1.054691754118366,0.0005250143669652,0.0357531760105789,-0.0351214624550149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-22,60.84999847412109,60.93999862670898,60.52999877929688,60.83000183105469,57.9687614440918,217200,BWXT,1.0627978260038409,1.0318265209447937,1.0398640762145024,1.0628648969920689,-6.707098822777979e-05,0.0406886207395184,-0.048278738144422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-26,60.720001220703125,60.95000076293945,60.130001068115234,60.209999084472656,57.3779182434082,234200,BWXT,1.0710845894268153,1.0609331242287474,1.0499043399041186,1.054562443450246,0.0165221459765692,0.0595217602370554,-0.0470518977188865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-27,60.209999084472656,61.0,60.150001525878906,60.56999969482422,57.72098159790039,538100,BWXT,1.056463696985482,1.0581032222871285,1.0602541409612412,1.0427572783556516,0.0137064186298303,0.0461554998779589,-0.0440267321304344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-28,60.75,60.95000076293945,60.34999847412109,60.900001525878906,58.03546524047852,281200,BWXT,1.0417076797289064,1.073769218679884,1.0589638948552051,1.039387058829826,0.0023206208990804,0.0580252527218521,-0.0429495037228497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-29,60.95000076293945,61.27999877929688,60.33000183105469,60.4900016784668,57.64475631713867,367000,BWXT,1.0661265296325706,1.0704404083136334,1.0573371043926478,1.0452598484191695,0.020866681213401,0.0703956696729808,-0.0444438889121217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-02,60.709999084472656,61.13999938964844,60.11000061035156,60.52999877929688,57.68286895751953,429300,BWXT,1.053361971238031,1.0737080835684003,1.0561403849875055,1.0173995405954512,0.0359624306425798,0.0801994648397472,-0.0444554249688216,110405000.0,98843000.0,1426582000.0,285394000.0,363000.0,259620000.0,1712339000.0,1254000.0,28942000.0,990652000.0,417397000.0,218331000.0,-805355000.0,109317000.0,203404000.0,528126000.0,86740000.0,9454000.0,348629000.0,873090000.0,52567000.0,-43342000.0,2934000.0,629210000.0,481059000.0,8600000.0,93421000.0,27870000.0,6826000.0,-7476000.0,-89681000.0,-27653000.0,-61178000.0,-115255000.0,17117000.0,147844000.0,78544000.0,-8049000.0,7443000.0,221960000.0,56557000.0,1088000.0,-42043000.0,813000.0,-550000.0,124353000.0,-96880000.0
2018-01-03,60.63999938964844,61.209999084472656,60.25,61.060001373291016,58.18794631958008,382000,BWXT,0.994104154023494,1.0727614118641076,1.052074651651565,0.9765980219270426,0.0175061320964513,0.068812619540252,-0.043373809233949,110405000.0,98843000.0,1426582000.0,285394000.0,363000.0,259620000.0,1712339000.0,1254000.0,28942000.0,990652000.0,417397000.0,218331000.0,-805355000.0,109317000.0,203404000.0,528126000.0,86740000.0,9454000.0,348629000.0,873090000.0,52567000.0,-43342000.0,2934000.0,629210000.0,481059000.0,8600000.0,93421000.0,27870000.0,6826000.0,-7476000.0,-89681000.0,-27653000.0,-61178000.0,-115255000.0,17117000.0,147844000.0,78544000.0,-8049000.0,7443000.0,221960000.0,56557000.0,1088000.0,-42043000.0,813000.0,-550000.0,124353000.0,-96880000.0
2018-01-04,61.16999816894531,61.5,60.880001068115234,61.060001373291016,58.18794631958008,476900,BWXT,1.010645210078315,1.0812988601198366,1.051580998374091,0.9849127815791188,0.0257324284991961,0.0829419238008444,-0.0380138614091065,110405000.0,98843000.0,1426582000.0,285394000.0,363000.0,259620000.0,1712339000.0,1254000.0,28942000.0,990652000.0,417397000.0,218331000.0,-805355000.0,109317000.0,203404000.0,528126000.0,86740000.0,9454000.0,348629000.0,873090000.0,52567000.0,-43342000.0,2934000.0,629210000.0,481059000.0,8600000.0,93421000.0,27870000.0,6826000.0,-7476000.0,-89681000.0,-27653000.0,-61178000.0,-115255000.0,17117000.0,147844000.0,78544000.0,-8049000.0,7443000.0,221960000.0,56557000.0,1088000.0,-42043000.0,813000.0,-550000.0,124353000.0,-96880000.0
2018-01-05,61.34000015258789,61.52999877929688,60.97999954223633,61.43999862670898,58.55006790161133,332400,BWXT,1.0042316703683196,1.0767323347633708,1.0547264760988155,0.9789917900086822,0.0252398803596374,0.0771055156817156,-0.035162894789583,110405000.0,98843000.0,1426582000.0,285394000.0,363000.0,259620000.0,1712339000.0,1254000.0,28942000.0,990652000.0,417397000.0,218331000.0,-805355000.0,109317000.0,203404000.0,528126000.0,86740000.0,9454000.0,348629000.0,873090000.0,52567000.0,-43342000.0,2934000.0,629210000.0,481059000.0,8600000.0,93421000.0,27870000.0,6826000.0,-7476000.0,-89681000.0,-27653000.0,-61178000.0,-115255000.0,17117000.0,147844000.0,78544000.0,-8049000.0,7443000.0,221960000.0,56557000.0,1088000.0,-42043000.0,813000.0,-550000.0,124353000.0,-96880000.0
2018-01-08,61.400001525878906,62.119998931884766,61.20000076293945,61.97999954223633,59.06467056274414,345700,BWXT,0.9651500773503372,1.0767325161209238,1.053319128057321,0.942840182406444,0.0223098949438932,0.0850080316466069,-0.0340308775957334,110405000.0,98843000.0,1426582000.0,285394000.0,363000.0,259620000.0,1712339000.0,1254000.0,28942000.0,990652000.0,417397000.0,218331000.0,-805355000.0,109317000.0,203404000.0,528126000.0,86740000.0,9454000.0,348629000.0,873090000.0,52567000.0,-43342000.0,2934000.0,629210000.0,481059000.0,8600000.0,93421000.0,27870000.0,6826000.0,-7476000.0,-89681000.0,-27653000.0,-61178000.0,-115255000.0,17117000.0,147844000.0,78544000.0,-8049000.0,7443000.0,221960000.0,56557000.0,1088000.0,-42043000.0,813000.0,-550000.0,124353000.0,-96880000.0
