,2021-03-31,2020-12-31,2020-09-30,2020-06-30
Intangible Assets,193015000.0,192751000.0,189028000.0,186442000.0
Capital Surplus,159295000.0,153800000.0,148272000.0,143412000.0
Total Liab,1695608000.0,1675735000.0,1574234000.0,1489831000.0
Total Stockholder Equity,656238000.0,617766000.0,550186000.0,481517000.0
Minority Interest,68000.0,2000.0,-106000.0,15000.0
Other Current Liab,106076000.0,88873000.0,71975000.0,106920000.0
Total Assets,2351914000.0,2293503000.0,2124314000.0,1971363000.0
Common Stock,1273000.0,1270000.0,1270000.0,1269000.0
Other Current Assets,28617000.0,32326000.0,30741000.0,29739000.0
Retained Earnings,1599526000.0,1549950000.0,1502571000.0,1447642000.0
Other Liab,273366000.0,277859000.0,289486000.0,287665000.0
Good Will,285992000.0,283708000.0,275966000.0,274345000.0
Treasury Stock,-1103856000.0,-1087254000.0,-1101927000.0,-1110806000.0
Other Assets,145840000.0,104513000.0,153453000.0,152598000.0
Cash,57677000.0,42610000.0,44662000.0,61584000.0
Total Current Liabilities,403977000.0,529727000.0,382551000.0,375335000.0
Deferred Long Term Asset Charges,47861000.0,49415000.0,55115000.0,55747000.0
Other Stockholder Equity,16290000.0,8198000.0,-8408000.0,-17519000.0
Property Plant Equipment,884000000.0,857771000.0,715098000.0,656205000.0
Total Current Assets,759239000.0,773598000.0,709600000.0,623973000.0
Long Term Investments,83828000.0,81162000.0,81169000.0,77800000.0
Net Tangible Assets,177231000.0,141307000.0,85192000.0,20730000.0
Short Term Investments,3827000.0,3707000.0,3699000.0,3710000.0
Net Receivables,655218000.0,679955000.0,617498000.0,516940000.0
Long Term Debt,1018265000.0,862731000.0,902197000.0,826831000.0
Inventory,13900000.0,15000000.0,13000000.0,12000000.0
Accounts Payable,146958000.0,184392000.0,162482000.0,141459000.0
