Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Minority Interest,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Long Term Investments,Net Tangible Assets,Net Receivables,Long Term Debt,Inventory,Accounts Payable,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Repurchase Of Stock,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Dividends Paid,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures
2017-09-29,89.0,90.69000244140624,88.86000061035156,89.08000183105469,80.54063415527344,157300,BOKF,0.9707003812393776,1.0386528948370035,1.146874824162502,1.0206479989635429,-0.0499476177241652,-0.0516074938854425,0.057581625171299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-02,89.01000213623047,90.2300033569336,88.63999938964844,90.16999816894533,81.52613830566406,117000,BOKF,0.9535323252535096,1.0268781150001582,1.1560928462592486,1.012478214064533,-0.0589458888110233,-0.0618294407612414,0.0669619677823147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-03,90.45999908447266,90.45999908447266,88.80999755859375,89.87999725341797,81.26392364501953,156000,BOKF,0.9629508727705448,1.0317577225582493,1.149931394156181,1.0113391723313174,-0.0483882995607726,-0.0582056524466527,0.0681307519356089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-04,89.4800033569336,89.68000030517578,88.37999725341797,88.5999984741211,80.10665893554688,144500,BOKF,0.9799095025210148,1.062437260351209,1.1698505867764344,1.0126829906128405,-0.0327734880918256,-0.0260464266703575,0.0798912201797703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-05,88.5,89.93000030517578,88.33000183105469,89.83000183105469,81.21873474121094,114000,BOKF,0.9641544381843148,1.0600902615959304,1.1358374644990905,1.0121464877707815,-0.0479920495864667,-0.0227102140871822,0.0379157157278313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-06,89.86000061035156,90.3000030517578,89.04000091552734,89.70999908447266,81.11024475097656,110400,BOKF,0.9383568228177938,1.0786563652436272,1.1286848566334708,1.0081446760609294,-0.0697878532431356,-0.0162868575834089,0.0281117901977072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-09,90.12000274658205,90.12000274658205,88.94000244140625,89.3499984741211,80.78474426269531,69800,BOKF,0.938444374893872,1.0774885825515663,1.1458969433027049,1.0143616235707735,-0.0759172486769015,-0.0262268424010863,0.0474147971260079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-10,89.43000030517578,90.3000030517578,89.30000305175781,90.1999969482422,81.55326843261719,66200,BOKF,0.9172946905097128,1.0636565366462882,1.1432750354324632,1.008797349947511,-0.0915026594377981,-0.0291941394976573,0.0539777227385076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-11,90.18000030517578,90.3499984741211,89.44000244140625,89.94999694824219,81.32722473144531,94900,BOKF,0.9226390706999676,1.0775673136691557,1.1615039304026875,1.0091988628593096,-0.0865597921593419,-0.0236648940735506,0.0734068802096938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-12,89.75,89.80000305175781,88.48999786376953,89.13999938964844,80.59487915039062,86700,BOKF,0.939933538639564,1.0794629208692534,1.1733048509750152,1.0112728774332036,-0.0713393387936396,-0.0192220049540992,0.0972697500098858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-13,88.95999908447266,89.87000274658203,88.4000015258789,88.55000305175781,80.06143188476562,124200,BOKF,0.9414276718508012,1.098010141595828,1.1996060154308084,1.0098252549340063,-0.0683975830832053,-0.0102393567914469,0.1227154115871913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-16,88.36000061035156,90.16000366210938,88.02999877929688,90.05000305175781,81.41764831542969,118100,BOKF,0.9296534887918128,1.0797200113122956,1.1517992566045083,1.0047827275420922,-0.0751292387502794,-0.035341753829412,0.0662052592443018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-17,90.08999633789062,90.08999633789062,88.5199966430664,88.66999816894531,80.16993713378906,76500,BOKF,0.9444622086300823,1.1036681076593395,1.167902007168991,1.016827126331923,-0.0723649177018407,-0.0173276625099767,0.0809637208541906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-18,89.05999755859375,90.05000305175781,89.05999755859375,89.73999786376953,81.13735961914062,55900,BOKF,0.9470943416522832,1.097231118561678,1.1334866847029894,1.016900814218988,-0.0698064725667046,-0.0193526055356283,0.0574913402783341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-19,89.27999877929688,90.48999786376952,89.05000305175781,90.11000061035156,81.47189331054688,60700,BOKF,0.9510162488186746,1.086477135197558,1.1312988566755977,1.0195478153138224,-0.0685315664951478,-0.0300737671416435,0.0534653153577735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-20,90.9800033569336,91.56999969482422,90.33000183105467,90.91000366210938,82.19519805908203,59100,BOKF,0.944195886773542,1.0846584611540422,1.1188989008110557,1.0187296628598663,-0.0745337760863242,-0.0322670646235023,0.0534248915865915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-23,90.95999908447266,92.08000183105467,89.68000030517578,89.8499984741211,81.23681640625,75900,BOKF,0.9496277753902376,1.1006997454514855,1.1242279208465316,1.0231439317955078,-0.0735161564052702,-0.0135384075131965,0.055770768980943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-24,90.4499969482422,90.9000015258789,89.83000183105469,90.58000183105467,81.8968276977539,108500,BOKF,0.94019850795309,1.0751787178040355,1.130448323009962,1.023176662025299,-0.0829781540722093,-0.025614166042359,0.0510675027121088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-25,88.5199966430664,90.69000244140624,85.01000213623047,87.1500015258789,78.79563903808594,236700,BOKF,0.9758179347557712,1.1155336291920663,1.1813157212374787,1.028738706809164,-0.0529207720533928,0.0073198076375007,0.0874944589521742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-26,86.87000274658203,87.91999816894531,85.36000061035156,87.3499984741211,78.97647857666016,87300,BOKF,1.0031661756800032,1.1235692436100488,1.1818494813123182,1.0357335667629224,-0.0325673910829191,0.0192007129226075,0.0908274469914569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-27,87.18000030517578,88.31999969482422,86.25,88.25,79.79019927978516,92900,BOKF,1.0240395606879575,1.0950207687492213,1.1823899786016048,1.0327543330408862,-0.0087147723529286,0.0166018151531806,0.0862611798665351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-30,87.7699966430664,87.9800033569336,85.91999816894531,86.36000061035156,78.08139038085938,66600,BOKF,1.0362051707769688,1.078817629059346,1.2129667302568503,1.0448229351223306,-0.0086177643453617,0.0327066954868673,0.1025772378619833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-31,86.43000030517578,87.2300033569336,85.7300033569336,86.47000122070312,78.18082427978516,73900,BOKF,1.029654689124968,1.0877943953524616,1.2156482521229703,1.0378093145840102,-0.0081546254590421,0.0341380269379703,0.1080683009945469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-01,87.26000213623047,87.9000015258789,85.79000091552734,85.9800033569336,77.73780822753906,72100,BOKF,1.0544672080869544,1.0957475771033196,1.2218681453492652,1.0388512590749122,0.0156159490120422,0.0411635587514698,0.1124255390901967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-02,86.19999694824219,86.86000061035156,85.3499984741211,86.55000305175781,78.25316619873047,64900,BOKF,1.0241721613146555,1.0579474161480595,1.227304347096984,1.0310647944789963,-0.0068926331643408,0.03990107402806,0.1228023358114018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-03,86.54000091552734,87.01000213623047,86.0999984741211,86.81999969482422,78.49727630615234,54000,BOKF,1.0118380237919018,1.0768839305283078,1.2268771027122225,1.0262436118253355,-0.0144055880334339,0.0512475249605552,0.1190667840228563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-06,86.69999694824219,87.0,85.98999786376953,86.61000061035156,78.30740356445312,50900,BOKF,1.026133028472196,1.0945432285636232,1.228328624925321,1.0311845275729687,-0.0050514991007728,0.0584322993611787,0.1226003405892142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-07,86.62000274658203,86.62000274658203,84.05999755859375,84.18000030517578,76.1103515625,93000,BOKF,1.055276016205397,1.1208582332524988,1.2552277801301053,1.0414917955670933,0.0137842206383036,0.0749484232248327,0.1434014210350351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-08,83.87999725341797,85.0999984741211,80.11000061035156,83.8499984741211,75.8119888305664,95900,BOKF,1.054632619722046,1.1478013760727894,1.273842892938985,1.0390384642435906,0.0155941554784553,0.0867966129750508,0.1591895875376332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-09,83.16000366210938,83.72000122070312,82.0,82.73999786376953,74.80838012695312,78200,BOKF,1.0738850603409344,1.1651537069196567,1.2852909716842469,1.0401272810196784,0.033757779321256,0.0895788541855644,0.1726119788579234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-10,82.2300033569336,83.29000091552734,82.08999633789062,82.54000091552734,75.03567504882812,66800,BOKF,1.0805668405612727,1.17294579116623,1.2741837480462783,1.0393664161720684,0.0412004243892043,0.0970525425258121,0.1608457876913502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-13,82.01000213623047,83.51000213623047,81.19999694824219,83.33000183105469,75.75382995605469,98400,BOKF,1.0637226179011696,1.149767866635056,1.2495085709773772,1.0305050740272153,0.0332175438739543,0.0831006518687351,0.1378760101467704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-14,82.83999633789062,84.91999816894531,82.72000122070312,82.91000366210938,75.3720474243164,124800,BOKF,1.096127861008496,1.1708625172269114,1.2464648581130084,1.043144349882203,0.0529835111262928,0.105921734784089,0.1328126372747575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-15,82.2300033569336,83.94999694824219,82.0,83.26000213623047,75.69020080566406,67400,BOKF,1.115421778703593,1.1451829910816254,1.2173465501902758,1.0570826794517585,0.0583390992518344,0.0772332728080282,0.1067184507596279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-16,83.6500015258789,83.8499984741211,83.08000183105469,83.29000091552734,75.71747589111328,57200,BOKF,1.1090166186690011,1.160574283226632,1.2392031954243068,1.0412088647392546,0.0678077539297465,0.0900950708890138,0.1269884846611586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-17,83.19000244140625,84.66999816894531,83.0,84.52999877929688,76.84473419189453,86400,BOKF,1.09369459064178,1.151038606984596,1.2052654273006882,1.0392013474275237,0.0544932432142564,0.0757175593056305,0.1053260553830124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-20,84.51000213623047,85.44000244140625,84.4800033569336,85.2300033569336,77.48109436035156,46100,BOKF,1.0959756989295169,1.1247257425015278,1.2137201713891506,1.0381241126825425,0.0578515862469743,0.0670161818726691,0.1065522196000188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-21,85.66000366210938,85.70999908447266,85.05000305175781,85.37000274658203,77.60836791992188,54300,BOKF,1.0883214625152031,1.1116994963962863,1.224142581941283,1.03199537924298,0.0563260832722229,0.0690979565928395,0.1185731167218784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-22,85.5,85.5,84.6500015258789,84.86000061035156,77.14473724365234,65400,BOKF,1.084256216798373,1.1229987791147025,1.2290019843712836,1.0328322263084138,0.0514239904899591,0.0884951327963228,0.1193779456752732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-24,85.11000061035156,85.16999816894531,83.5199966430664,84.69999694824219,76.99927520751953,62500,BOKF,1.0897285683583835,1.136390285450043,1.2513413741303028,1.032019884081241,0.0577086842771428,0.0936792634553342,0.1343163026410665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-27,84.77999877929688,86.0,84.47000122070312,84.58000183105469,76.89019775390625,59000,BOKF,1.105343916225911,1.1420418148089055,1.2504914591484628,1.0369551897736955,0.0683887264522153,0.0850105780185372,0.1334239636626633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-28,84.81999969482422,87.2699966430664,82.48999786376953,87.1500015258789,79.22653198242188,74200,BOKF,1.0593230409518912,1.1275033271124515,1.2152366342525986,1.020376345675996,0.0389466952758952,0.0740901473590671,0.1038373842214639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-29,87.55000305175781,90.5999984741211,87.2699966430664,89.87999725341797,81.70832061767578,105500,BOKF,1.0274813245931973,1.1039893561642826,1.159910578035389,1.026253639124301,0.0012276854688964,0.0499360015090728,0.0476263145931719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-30,90.0,90.66999816894533,88.7300033569336,89.0,80.90834045410156,107500,BOKF,1.0365168926048518,1.1089211526308136,1.1637815000691196,1.0246409570196735,0.0118759355851782,0.0594959701569652,0.0529797981351845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-01,89.29000091552734,89.29000091552734,86.3499984741211,88.55000305175781,80.49925231933594,92800,BOKF,1.039186829779898,1.1335068302196585,1.1659348066447053,1.029880242563007,0.0093065872168911,0.0652665545283168,0.0567708759763145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-04,89.87999725341797,91.27999877929688,89.4800033569336,90.16999816894533,81.97196960449219,100600,BOKF,1.0212931033680404,1.124508969000105,1.1426368385635828,1.036157586789428,-0.0148644834213875,0.0538976710465464,0.0252261161084728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-05,90.33999633789062,90.63999938964844,87.94999694824219,88.16000366210938,80.14471435546875,68400,BOKF,1.046166069221402,1.1453601654416947,1.166627922207981,1.0465343935592823,-0.0003683243378802,0.0739505104164883,0.0416027131531171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-06,87.79000091552734,88.55999755859375,87.33000183105469,87.37000274658203,79.42652893066406,40900,BOKF,1.071534919141021,1.148471163124794,1.1096024876198227,1.048372731047773,0.0231621880932479,0.0793318185384706,-0.0183798674612232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-07,87.05000305175781,88.5999984741211,87.05000305175781,88.38999938964844,80.35381317138672,126000,BOKF,1.0715009824693664,1.135331155553931,1.1188339306322983,1.0387885930282448,0.0327123894411216,0.0783123426451568,0.0042229278492915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-08,88.91999816894531,89.33999633789062,87.58000183105469,88.3499984741211,80.31742858886719,71300,BOKF,1.0893038201578629,1.146763777377931,1.1183128809238705,1.0447156071702373,0.0445882129876256,0.0897817400866463,0.0044870132196015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-11,88.37000274658203,88.86000061035156,87.75,87.94999694824219,79.95379638671875,79000,BOKF,1.0886867606184296,1.1498086205488245,1.1205302172656786,1.0484619827112251,0.0402247779072044,0.1051851007141735,0.0160790258247593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-12,88.06999969482422,88.73999786376953,87.9000015258789,88.37000274658203,80.33560180664062,141100,BOKF,1.0797786423758668,1.1396822602022385,1.108238297820613,1.0415757419863072,0.0382029003895596,0.0908950533536454,0.0007418258911779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-13,88.66000366210938,90.38999938964844,88.13999938964844,89.19000244140625,81.08106231689453,185200,BOKF,1.0808388121448056,1.1377660714129447,1.0971439357505752,1.0495576207370112,0.0312811914077943,0.0888902792575554,0.0066497242124747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-14,89.3499984741211,90.23999786376952,88.04000091552734,88.63999938964844,80.58106231689453,211100,BOKF,1.0796480110010291,1.118979492461646,1.0902889730002714,1.0539026313731312,0.0257453796278979,0.0882529997267709,-0.0101631913113937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-15,89.38999938964844,91.7300033569336,88.9000015258789,90.87999725341795,82.61740112304688,514900,BOKF,1.064040540675316,1.057897770654405,1.032987780395071,1.0520989179928428,0.0119416226824731,0.0571745730416337,-0.0408467811765282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-18,91.68000030517578,93.97000122070312,91.68000030517578,92.87000274658205,84.42649841308594,239600,BOKF,1.041240200796136,1.0791568731107586,1.0256321418405108,1.049480051520865,-0.0082398507247289,0.0632633847037738,-0.0457602340728897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-19,93.04000091552734,93.27999877929688,91.88999938964844,92.37000274658205,83.97193908691406,136800,BOKF,1.0536972680366006,1.0624807270698695,1.0271415552993404,1.0585213557872055,-0.0048240877506051,0.0578737587774855,-0.0504331581678136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-20,92.97000122070312,92.97000122070312,91.3499984741211,92.4499969482422,84.04467010498047,135600,BOKF,1.0592752132984469,1.0664522917458514,1.0294186504728664,1.0561912314345747,0.0030839818638721,0.064324911502394,-0.0510374054575997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-21,92.6999969482422,93.81999969482422,92.0999984741211,93.41000366210938,84.91739654541016,91500,BOKF,1.0423935829901334,1.064850763587266,1.0134367531923911,1.054691754118366,-0.0122981711282326,0.0508543751788643,-0.0649536884845167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-22,93.5,93.7699966430664,92.08000183105467,92.91000366210938,84.46285247802734,95900,BOKF,1.0555376052946897,1.0484105136840756,1.0322512141266396,1.0628648969920689,-0.007327291697379,0.0572726134788003,-0.0558916002322849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-26,92.62000274658205,93.38999938964844,91.6999969482422,92.01000213623048,83.64466094970703,93900,BOKF,1.0690143533896603,1.0766849154460452,1.0495878450195482,1.054562443450246,0.0144519099394142,0.0752735514543532,-0.0473683926034569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-27,91.81999969482422,92.9000015258789,91.41999816894533,92.3000030517578,83.90830993652344,121200,BOKF,1.049404120556136,1.087563409083263,1.0655340092725698,1.0427572783556516,0.0066468422004843,0.0756156866740935,-0.0387468638191057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-28,92.8499984741211,93.62999725341795,92.02999877929688,93.48999786376952,84.9901123046875,127500,BOKF,1.034228368419465,1.0797389617645667,1.0393411960548031,1.039387058829826,-0.0051586904103608,0.0639949958065349,-0.0625722025232518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-29,93.79000091552734,93.79000091552734,92.26000213623048,92.31999969482422,83.9264907836914,220300,BOKF,1.0573007577079152,1.0745931993644238,1.051856962097696,1.0452598484191695,0.0120409092887456,0.0745484607237711,-0.0499240312070734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-02,92.62999725341795,93.4499969482422,91.4000015258789,92.3499984741211,83.95377349853516,133100,BOKF,1.040714689918356,1.0706533785157364,1.0411333562765284,1.0173995405954512,0.0233151493229046,0.0771447597870833,-0.0594624536797987,281525000.0,1035895000.0,28753826000.0,3495367000.0,22967000.0,338745000.0,32272160000.0,4000.0,221378000.0,3048487000.0,162381000.0,447430000.0,-589019000.0,17903738000.0,2317054000.0,23331818000.0,-36174000.0,317335000.0,3768924000.0,9553208000.0,3019279000.0,518877000.0,5259627000.0,28437000.0,22061305000.0,383925000.0,0.0,739556000.0,-10909000.0,-1174930000.0,516749000.0,5758000.0,334644000.0,-220443000.0,-8793000.0,214931000.0,54466000.0,410617000.0,-116041000.0,-1044945000.0,113276000.0,-250783000.0
