,2021-03-31,2020-12-31,2020-09-30,2020-06-30
Investments,-499991000.0,-266205000.0,-342604000.0,272787000.0
Change To Liabilities,0.0,0.0,0.0,0.0
Total Cashflows From Investing Activities,-22064000.0,415729000.0,152438000.0,-1109554000.0
Net Borrowings,-1078174000.0,-251502000.0,-867984000.0,-5719180000.0
Total Cash From Financing Activities,479564000.0,535256000.0,32094000.0,-1145013000.0
Change To Operating Activities,-59339000.0,1479359000.0,-180114000.0,594252000.0
Net Income,146060000.0,154224000.0,154034000.0,64693000.0
Change In Cash,238623000.0,174202000.0,-241401000.0,274695000.0
Repurchase Of Stock,-20071000.0,-48058000.0,-48058000.0,-48058000.0
Total Cash From Operating Activities,-218877000.0,-776783000.0,-425933000.0,2529262000.0
Depreciation,24918000.0,24683000.0,27314000.0,23818000.0
Other Cashflows From Investing Activities,-1369000.0,253795000.0,93728000.0,-65521000.0
Dividends Paid,-36192000.0,-36595000.0,-35850000.0,-35850000.0
Other Cashflows From Financing Activities,1614001000.0,870736000.0,935928000.0,4610017000.0
Change To Netincome,5108000.0,7874000.0,35056000.0,-46965000.0
Capital Expenditures,-63110000.0,866106000.0,-590425000.0,-297030000.0
Issuance Of Stock,,675000.0,675000.0,675000.0
