,2021-06-30,2021-03-31,2020-12-31,2020-09-30
Intangible Assets,7663000000.0,7884000000.0,8219000000.0,8563000000.0
Capital Surplus,20361000000.0,20598000000.0,20909000000.0,21130000000.0
Total Liab,47241000000.0,47525000000.0,48232000000.0,48910000000.0
Total Stockholder Equity,11706000000.0,11303000000.0,11162000000.0,13689000000.0
Deferred Long Term Liab,202000000.0,210000000.0,218000000.0,220000000.0
Other Current Liab,1328000000.0,1411000000.0,1395000000.0,1451000000.0
Total Assets,58947000000.0,58828000000.0,59394000000.0,62599000000.0
Common Stock,1105000000.0,1106000000.0,1097000000.0,1097000000.0
Other Current Assets,358000000.0,351000000.0,340000000.0,370000000.0
Retained Earnings,-7050000000.0,-7556000000.0,-8031000000.0,-5743000000.0
Other Liab,12157000000.0,12139000000.0,10783000000.0,11926000000.0
Good Will,18867000000.0,18854000000.0,18870000000.0,21476000000.0
Treasury Stock,-2710000000.0,-2845000000.0,-2813000000.0,-2795000000.0
Other Assets,2678000000.0,2706000000.0,1092000000.0,2766000000.0
Cash,935000000.0,486000000.0,406000000.0,526000000.0
Total Current Liabilities,6510000000.0,7787000000.0,6634000000.0,5879000000.0
Short Long Term Debt,2595000000.0,3841000000.0,2401000000.0,1487000000.0
Other Stockholder Equity,-2710000000.0,-2845000000.0,-2813000000.0,-2795000000.0
Property Plant Equipment,25993000000.0,26091000000.0,28037000000.0,26290000000.0
Total Current Assets,3746000000.0,3293000000.0,3176000000.0,3504000000.0
Net Tangible Assets,-14824000000.0,-15435000000.0,-15927000000.0,-16350000000.0
Net Receivables,1970000000.0,1953000000.0,2035000000.0,2184000000.0
Long Term Debt,28253000000.0,27272000000.0,29143000000.0,30813000000.0
Inventory,114000000.0,100000000.0,105000000.0,112000000.0
Accounts Payable,966000000.0,1017000000.0,1134000000.0,1364000000.0
