,2020-12-31,2019-12-31,2018-12-31,2017-12-31
Investments,-30000000.0,1100000.0,1100000.0,1100000.0
Change To Liabilities,-102600000.0,-23400000.0,37000000.0,17500000.0
Total Cashflows From Investing Activities,-229100000.0,-221000000.0,-752300000.0,-86700000.0
Net Borrowings,221700000.0,45600000.0,115000000.0,115000000.0
Total Cash From Financing Activities,55100000.0,-124600000.0,-7900000.0,-80800000.0
Change To Operating Activities,-1000000.0,-36500000.0,29500000.0,31600000.0
Issuance Of Stock,5100000.0,2900000.0,16100000.0,25200000.0
Net Income,181000000.0,133300000.0,335600000.0,171800000.0
Change In Cash,157100000.0,50500000.0,-362800000.0,196500000.0
Repurchase Of Stock,-70000000.0,-79900000.0,-50100000.0,-25000000.0
Effect Of Exchange Rate,21600000.0,2200000.0,-16400000.0,46500000.0
Total Cash From Operating Activities,309500000.0,393900000.0,413800000.0,317500000.0
Depreciation,127500000.0,113500000.0,120000000.0,72700000.0
Dividends Paid,-100400000.0,-93200000.0,-83500000.0,-78400000.0
Change To Inventory,35400000.0,-8300000.0,-38800000.0,6400000.0
Change To Account Receivables,138500000.0,3800000.0,4800000.0,-10100000.0
Other Cashflows From Financing Activities,-1300000.0,-1300000.0,-5400000.0,-2600000.0
Change To Netincome,-38100000.0,187100000.0,-58100000.0,19000000.0
Capital Expenditures,-34100000.0,-68800000.0,-108800000.0,-49000000.0
