,2021-06-30,2021-03-31,2020-12-31,2020-09-30
Intangible Assets,491300000.0,503000000.0,520300000.0,526900000.0
Capital Surplus,348400000.0,334700000.0,330700000.0,324500000.0
Total Liab,2695100000.0,2988500000.0,3057800000.0,3113900000.0
Total Stockholder Equity,1725200000.0,1595000000.0,1528900000.0,1506500000.0
Minority Interest,2900000.0,3000000.0,2200000.0,2600000.0
Other Current Liab,214000000.0,186400000.0,179000000.0,164200000.0
Total Assets,4423200000.0,4586500000.0,4588900000.0,4623000000.0
Common Stock,72400000.0,72400000.0,72400000.0,72400000.0
Other Current Assets,244100000.0,39100000.0,40700000.0,33400000.0
Retained Earnings,2389300000.0,2276200000.0,2192800000.0,2171100000.0
Other Liab,1092900000.0,1110700000.0,1071800000.0,1128100000.0
Good Will,1426000000.0,1595100000.0,1609000000.0,1589800000.0
Treasury Stock,-1084900000.0,-1088300000.0,-1067000000.0,-1061500000.0
Other Assets,293900000.0,270000000.0,181300000.0,288600000.0
Cash,386700000.0,578400000.0,551000000.0,544600000.0
Total Current Liabilities,758800000.0,1034600000.0,1056600000.0,1143100000.0
Deferred Long Term Asset Charges,33100000.0,6400000.0,14900000.0,7000000.0
Other Stockholder Equity,-484300000.0,-497200000.0,-466400000.0,-460100000.0
Property Plant Equipment,538200000.0,574500000.0,704600000.0,595600000.0
Total Current Assets,1672300000.0,1642400000.0,1573700000.0,1622100000.0
Long Term Investments,1500000.0,1500000.0,,
Net Tangible Assets,-192100000.0,-503100000.0,-600400000.0,-610200000.0
Short Term Investments,30000000.0,10000000.0,30000000.0,60000000.0
Net Receivables,554600000.0,578000000.0,513800000.0,528100000.0
Long Term Debt,843400000.0,843200000.0,842900000.0,842700000.0
Inventory,456900000.0,436900000.0,438200000.0,456000000.0
Accounts Payable,242200000.0,233600000.0,218400000.0,225800000.0
