Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Minority Interest,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Deferred Long Term Asset Charges,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Net Tangible Assets,Short Term Investments,Net Receivables,Long Term Debt,Inventory,Accounts Payable,Short Long Term Debt,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Repurchase Of Stock,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Dividends Paid,Change To Inventory,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures
2017-10-13,81.80999755859375,82.3499984741211,81.44000244140625,81.63999938964844,75.42223358154297,243900,CR,1.012371654816436,1.1452465434312828,1.070617757309693,1.0098252549340063,0.0025463998824295,0.0369970450440078,-0.0062728465339239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-16,82.20999908447266,82.7699966430664,81.6500015258789,82.52999877929688,76.24444580078125,354600,CR,0.9869140098095645,1.1249894931831772,1.0368506086749083,1.0047827275420922,-0.0178687177325277,0.0099277280414695,-0.0487433886852981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-17,82.25,82.91999816894531,81.8499984741211,82.05000305175781,75.80101776123047,333600,CR,1.0043876481559708,1.132059925975737,1.045249452185626,1.016827126331923,-0.0124394781759522,0.0110641558064206,-0.0416888341291743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-18,82.33000183105469,82.73999786376953,81.51000213623047,82.5,76.21675872802734,258400,CR,0.9974544246414098,1.1275885813677695,1.0215930456843187,1.016900814218988,-0.0194463895775781,0.011004857270463,-0.0544022987403365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-19,82.18000030517578,82.9000015258789,82.0,82.73999786376953,76.43846130371094,336700,CR,0.9970995939491416,1.138757465608644,1.026546116346417,1.0195478153138224,-0.0224482213646808,0.0222065632694425,-0.0512874249714072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-20,83.44000244140625,84.5199966430664,83.0199966430664,84.11000061035156,77.70413208007812,259000,CR,0.9841872760641408,1.1230734594057283,1.0117422607492157,1.0187296628598663,-0.0345423867957255,0.0061479336281837,-0.0537317484752484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-23,84.12000274658203,84.44000244140625,83.19000244140625,83.61000061035156,77.24221801757812,384000,CR,0.9907904671259976,1.1215042987697312,1.0080304874651975,1.0231439317955078,-0.0323534646695101,0.0072661458050491,-0.060426664400391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-24,85.0,86.5,83.73999786376953,85.80000305175781,79.26542663574219,565600,CR,0.961887786855124,1.133130172661225,0.9948674995991136,1.023176662025299,-0.0612888751701753,0.0323372888148305,-0.0845133206987396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-25,85.06999969482422,85.33999633789062,84.44000244140625,84.91999816894531,78.45245361328125,621300,CR,0.9756239472834564,1.1815216883920132,1.013008561770392,1.028738706809164,-0.0531147595257076,0.0733078668374476,-0.0808127005149126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-26,85.83000183105469,86.66999816894531,85.25,86.08999633789062,79.53331756591797,482500,CR,0.9740971132584482,1.1605666831437318,1.0062647062124548,1.0357335667629224,-0.0616364535044742,0.0561981524562904,-0.0847573281084064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-27,86.06999969482422,86.06999969482422,84.66000366210938,85.33000183105469,78.83121490478516,307400,CR,0.9823020711701306,1.1431364815996805,1.0171161758963043,1.0327543330408862,-0.0504522618707555,0.0647175280036398,-0.0790126228387653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-30,84.8499984741211,85.12000274658203,82.69000244140625,82.81999969482422,76.51235961914062,365500,CR,1.0348621965038487,1.1357178668906651,1.0492802205845106,1.0448229351223306,-0.0099607386184819,0.0896069333181863,-0.0611092718103563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-31,83.22000122070312,83.5999984741211,82.83000183105469,83.12000274658203,76.78952026367188,397400,CR,1.0070911387988184,1.127995194415157,1.0534945209894608,1.0378093145840102,-0.0307181757851917,0.0743388260006656,-0.0540854301389626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-01,83.77999877929688,84.18000030517578,83.05999755859375,83.33999633789062,76.99276733398438,271900,CR,1.0106968213947527,1.1214035916618144,1.0400730469194368,1.0388512590749122,-0.0281544376801594,0.0668195733099645,-0.0693695593396317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-02,83.33999633789062,84.2699966430664,82.9000015258789,84.23999786376953,77.82421875,257400,CR,0.9836906268822466,1.0660422509473977,1.0241767719783668,1.0310647944789963,-0.0473741675967497,0.0479959088273982,-0.0803252393072153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-03,84.19999694824219,84.55000305175781,83.69000244140625,84.37000274658203,77.94434356689453,224200,CR,1.027154295562953,1.0643993077351426,1.024509018461734,1.0262436118253355,0.0009106837376171,0.03876290216739,-0.0833013002276321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-06,84.25,84.94999694824219,84.25,84.83000183105469,78.36930847167969,258800,CR,1.026910086446466,1.0708176053361256,1.0277440021059143,1.0311845275729687,-0.0042744411265027,0.0347066761336811,-0.0779842822301923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-07,84.91000366210938,84.97000122070312,84.44000244140625,84.80999755859375,78.35079956054688,267800,CR,1.018037710538954,1.0728460983275292,1.0347589135930957,1.0414917955670933,-0.0234540850281392,0.0269362882998631,-0.0770674455019744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-08,84.7300033569336,84.83000183105469,84.19000244140625,84.26000213623047,77.84268951416016,237100,CR,1.0078827818924183,1.1052278070845265,1.052754793518022,1.0390384642435906,-0.0311556823511722,0.0442230439867878,-0.0618985118833297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-09,83.37999725341797,83.58000183105469,81.94999694824219,82.68000030517578,76.38304901123047,277100,CR,1.0323644016153537,1.1448047824945249,1.0594661494840176,1.0401272810196784,-0.0077628794043247,0.0692299297604326,-0.0532128433423058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-10,82.45999908447266,83.08000183105469,81.91999816894531,82.66999816894531,76.37380981445312,173400,CR,1.033703419260718,1.148707732745362,1.0510619483524646,1.0393664161720684,-0.0056629969113504,0.0728144841049442,-0.0622760120024634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-13,82.08999633789062,82.5999984741211,81.72000122070312,82.5,76.21675872802734,336600,CR,1.0321828593988538,1.1402442851432797,1.0548155568989146,1.0305050740272153,0.0016777853716385,0.0735770703769589,-0.0568170039316922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-14,82.05000305175781,82.69999694824219,81.83000183105469,82.6500015258789,76.35533142089844,212800,CR,1.0416065233912797,1.1359884836660423,1.0342477442649645,1.043144349882203,-0.0015378264909233,0.07104770122322,-0.0794044765732864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-15,81.83999633789062,82.16999816894531,81.2699966430664,81.44999694824219,75.24671173095703,211400,CR,1.093190764389236,1.1601206642740245,1.04057758003686,1.0570826794517585,0.0361080849374775,0.0921709460004274,-0.0700505193937879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-16,81.66999816894531,82.52999877929688,81.48999786376953,82.41000366210938,76.13360595703125,422300,CR,1.0772886297843547,1.147946524415712,1.045523071286616,1.0412088647392546,0.0360797650451001,0.0774673120780939,-0.0666916394765322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-17,81.98999786376953,82.55999755859375,81.75,82.29000091552734,76.02274322509766,205800,CR,1.08910775132363,1.157184644254933,1.0219626707055571,1.0392013474275237,0.0499064038961063,0.0818635965759675,-0.0779767012121186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-20,82.19000244140625,82.5999984741211,82.0199966430664,82.5,76.21675872802734,140700,CR,1.1008163959477804,1.1403147564390894,1.0277017258360284,1.0381241126825425,0.0626922832652379,0.0826051958102307,-0.0794662259531033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-21,82.70999908447266,83.19999694824219,82.5199966430664,82.77999877929688,76.47541809082031,214400,CR,1.0802353521912778,1.1236763234969305,1.0310709945324052,1.03199537924298,0.0482399729482976,0.0810747836934837,-0.0744984706869993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-22,82.97000122070312,83.16999816894531,82.76000213623047,82.83999633789062,76.53085327148438,130000,CR,1.0799377772141945,1.0987776755618457,1.0376532790379314,1.0328322263084138,0.0471055509057807,0.064274029243466,-0.0719707596580789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-24,83.30000305175781,83.31999969482422,82.2699966430664,82.52999877929688,76.24444580078125,70400,CR,1.0841161745740635,1.1215859849870595,1.0455969833227798,1.032019884081241,0.0520962904928228,0.0788749629923508,-0.0714280881664564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-27,82.37999725341797,82.94000244140625,82.31999969482422,82.8499984741211,76.54009246826172,151800,CR,1.081625053091212,1.1324570538073016,1.0446115696927003,1.0369551897736955,0.0446698633175162,0.0754258170169333,-0.0724559257930992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-28,82.9000015258789,83.97000122070312,82.7699966430664,83.86000061035156,77.47317504882812,201400,CR,1.0681193205340969,1.1232638841017697,1.033116439071141,1.020376345675996,0.0477429748581008,0.0698507043483853,-0.0782828109599937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-29,83.72000122070312,84.2300033569336,83.0999984741211,83.48999786376953,77.43606567382812,174600,CR,1.0744999359586982,1.129812999398997,1.032645693961398,1.026253639124301,0.0482462968343972,0.0757596447437871,-0.0796385694808192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-30,83.83000183105469,85.70999908447266,83.83000183105469,85.37000274658203,79.17974853515625,303000,CR,1.054585706566272,1.1146906491346131,1.0076616978125787,1.0246409570196735,0.0299447495465985,0.0652654666607648,-0.1031400041213563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-01,85.12000274658203,85.12000274658203,81.87999725341797,83.37999725341797,77.33404541015625,291400,CR,1.0921084045425522,1.1666942900821675,1.0147879981784331,1.029880242563007,0.0622281619795452,0.0984540143908259,-0.0943759324899575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-04,84.37000274658203,85.06999969482422,83.75,83.9000015258789,77.81634521484375,447900,CR,1.0887960285283342,1.1471411859196845,1.0130634271492922,1.036157586789428,0.0526384417389063,0.0765298879661258,-0.1043472953058177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-05,84.0999984741211,84.0999984741211,82.45999908447266,82.54000091552734,76.5549545288086,240000,CR,1.1094016260969597,1.155584828742389,1.0182772716260402,1.0465343935592823,0.0628672325376773,0.0841751737171827,-0.1067479374288236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-06,82.47000122070312,87.31999969482422,82.47000122070312,86.31999969482422,80.06086730957031,594400,CR,1.0575763374309517,1.0985858423375925,0.9782399751165886,1.048372731047773,0.0092036063831786,0.0294464977512691,-0.1497423799644573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-07,86.13999938964844,86.80000305175781,85.33000183105469,86.7699966430664,80.47823333740234,433500,CR,1.0413736889889815,1.093351028203878,0.9642226819635846,1.0387885930282448,0.0025850959607367,0.036332215295104,-0.1503883208194221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-08,87.26000213623047,87.37999725341797,85.88999938964844,86.0,79.76406860351562,256200,CR,1.064883848967119,1.105591326348878,0.9701601249412234,1.0447156071702373,0.0201682417968818,0.0486092890575933,-0.1436657427630455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-11,85.77999877929688,85.77999877929688,84.43000030517578,84.58999633789062,78.45630645751953,269300,CR,1.0909092058336596,1.1215281873500318,0.9539224528792694,1.0484619827112251,0.0424472231224344,0.0769046675153808,-0.1505287385616498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-12,84.62999725341797,85.19000244140625,83.54000091552734,85.0199966430664,78.85514068603516,368200,CR,1.0856267030170474,1.1247098769594823,0.9595300792853818,1.0415757419863072,0.0440509610307402,0.0759226701108892,-0.1479663926440531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-13,85.30999755859375,85.62000274658203,84.79000091552734,85.12000274658203,78.94786834716797,201300,CR,1.0952775236993562,1.1289308750460845,0.952600901346221,1.0495576207370112,0.0457199029623449,0.0800550828906951,-0.1378933101918794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-14,85.29000091552734,85.55000305175781,84.44000244140625,84.81999969482422,78.66963195800781,366600,CR,1.0911341113600053,1.0977788049055677,0.9723684090577154,1.0539026313731312,0.037231479986874,0.0670523121706925,-0.1280837552539497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-15,85.2699966430664,86.22000122070312,84.88999938964844,85.75,79.53221130371094,811600,CR,1.08606375820835,1.0684322217219024,0.955240211326338,1.0520989179928428,0.0339648402155072,0.0677090241091311,-0.1185943502452614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-18,86.75,89.43000030517578,85.80999755859375,88.69000244140625,82.2590103149414,642800,CR,1.0427331925226582,1.05836473563496,0.9091422411342466,1.049480051520865,-0.0067468589982069,0.0424712472279751,-0.1622501347791539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-19,88.7699966430664,89.81999969482422,87.45999908447266,88.43000030517578,82.01786804199219,366600,CR,1.046251220669741,1.037868063670357,0.913296867811211,1.0585213557872055,-0.0122701351174647,0.033261095377973,-0.164277845655943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-20,89.29000091552734,89.5199966430664,88.54000091552734,89.2699966430664,82.79695892333984,294100,CR,1.037974678878692,1.0193321030636369,0.8975902298881819,1.0561912314345747,-0.0182165525558826,0.0172047228201794,-0.1828658260422841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-21,89.8499984741211,90.58000183105467,89.12000274658203,90.45999908447266,83.9006576538086,363200,CR,1.037475401306189,1.0290015656049585,0.8878996114131574,1.054691754118366,-0.0172163528121769,0.0150051771965569,-0.1904908302637504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-22,90.5500030517578,90.70999908447266,88.79000091552734,89.06999969482422,82.6114501953125,223000,CR,1.0563602045354803,1.0186912728868582,0.9103557723423464,1.0628648969920689,-0.0065046924565883,0.0275533726815829,-0.177787042016578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-26,88.87000274658203,89.75,88.87000274658203,89.11000061035156,82.6485595703125,99400,CR,1.0481426416092,1.034566144357122,0.908589952544616,1.054562443450246,-0.0064198018410461,0.0331547803654299,-0.188366285078389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-27,89.0999984741211,89.41000366210938,88.72000122070312,89.12000274658203,82.6578369140625,142700,CR,1.0866246918995237,1.0351260387545729,0.923303010634543,1.0427572783556516,0.0438674135438721,0.0231783163454033,-0.1809778624571325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-28,89.48999786376953,89.48999786376953,88.7699966430664,89.26000213623047,82.78768157958984,125200,CR,1.1196505770311656,1.045983894605796,0.9238873088715877,1.039387058829826,0.0802635182013395,0.0302399286477641,-0.1780260897064672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-29,89.72000122070312,89.94999694824219,89.08999633789062,89.22000122070312,82.75059509277344,144000,CR,1.115444770680028,1.015065802247885,0.9144733045025736,1.0452598484191695,0.0701849222608583,0.0150210636072323,-0.1873076888021959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-02,89.5199966430664,90.22000122070312,88.91000366210938,89.70999908447266,83.20504760742188,241100,CR,1.0830453228230128,1.0104167010518756,0.912062808114396,1.0173995405954512,0.0656457822275615,0.0169080823232226,-0.1885330018419311,276800000.0,291700000.0,2245000000.0,1345200000.0,3300000.0,130200000.0,3593500000.0,72400000.0,19600000.0,1813300000.0,913400000.0,1206900000.0,-832200000.0,308900000.0,706200000.0,837500000.0,104200000.0,-380100000.0,282400000.0,1518500000.0,-138500000.0,,443400000.0,494100000.0,349300000.0,247400000.0,249400000.0,1100000.0,17500000.0,-86700000.0,115000000.0,-80800000.0,31600000.0,25200000.0,171800000.0,196500000.0,-25000000.0,46500000.0,317500000.0,72700000.0,-78400000.0,6400000.0,-10100000.0,-2600000.0,19000000.0,-49000000.0
2018-01-03,89.81999969482422,90.1500015258789,88.95999908447266,90.02999877929688,83.5018310546875,210200,CR,1.0406532738247518,1.0363691201043204,0.9173293282479128,0.9765980219270426,0.0640552518977092,0.0324203277804648,-0.1781191326376013,276800000.0,291700000.0,2245000000.0,1345200000.0,3300000.0,130200000.0,3593500000.0,72400000.0,19600000.0,1813300000.0,913400000.0,1206900000.0,-832200000.0,308900000.0,706200000.0,837500000.0,104200000.0,-380100000.0,282400000.0,1518500000.0,-138500000.0,,443400000.0,494100000.0,349300000.0,247400000.0,249400000.0,1100000.0,17500000.0,-86700000.0,115000000.0,-80800000.0,31600000.0,25200000.0,171800000.0,196500000.0,-25000000.0,46500000.0,317500000.0,72700000.0,-78400000.0,6400000.0,-10100000.0,-2600000.0,19000000.0,-49000000.0
2018-01-04,90.76000213623048,91.37000274658205,90.62999725341795,91.05999755859376,84.45716094970703,174600,CR,1.0255875151953904,1.0188045693714227,0.8986518390430903,0.9849127815791188,0.0406747336162715,0.0204476330524305,-0.1909430207401071,276800000.0,291700000.0,2245000000.0,1345200000.0,3300000.0,130200000.0,3593500000.0,72400000.0,19600000.0,1813300000.0,913400000.0,1206900000.0,-832200000.0,308900000.0,706200000.0,837500000.0,104200000.0,-380100000.0,282400000.0,1518500000.0,-138500000.0,,443400000.0,494100000.0,349300000.0,247400000.0,249400000.0,1100000.0,17500000.0,-86700000.0,115000000.0,-80800000.0,31600000.0,25200000.0,171800000.0,196500000.0,-25000000.0,46500000.0,317500000.0,72700000.0,-78400000.0,6400000.0,-10100000.0,-2600000.0,19000000.0,-49000000.0
2018-01-05,91.33000183105467,91.38999938964844,90.87000274658205,91.3499984741211,84.72612762451172,280000,CR,1.019047703949754,1.0221626346449777,0.9048463952502348,0.9789917900086822,0.0400559139410718,0.0225358155633225,-0.1850429756381637,276800000.0,291700000.0,2245000000.0,1345200000.0,3300000.0,130200000.0,3593500000.0,72400000.0,19600000.0,1813300000.0,913400000.0,1206900000.0,-832200000.0,308900000.0,706200000.0,837500000.0,104200000.0,-380100000.0,282400000.0,1518500000.0,-138500000.0,,443400000.0,494100000.0,349300000.0,247400000.0,249400000.0,1100000.0,17500000.0,-86700000.0,115000000.0,-80800000.0,31600000.0,25200000.0,171800000.0,196500000.0,-25000000.0,46500000.0,317500000.0,72700000.0,-78400000.0,6400000.0,-10100000.0,-2600000.0,19000000.0,-49000000.0
2018-01-08,91.3499984741211,91.66999816894533,91.23999786376952,91.56999969482422,84.93019104003906,251900,CR,0.9768482128500168,1.0171856374029036,0.9147795942676812,0.942840182406444,0.0340080304435728,0.0254611529285867,-0.1725704113853733,276800000.0,291700000.0,2245000000.0,1345200000.0,3300000.0,130200000.0,3593500000.0,72400000.0,19600000.0,1813300000.0,913400000.0,1206900000.0,-832200000.0,308900000.0,706200000.0,837500000.0,104200000.0,-380100000.0,282400000.0,1518500000.0,-138500000.0,,443400000.0,494100000.0,349300000.0,247400000.0,249400000.0,1100000.0,17500000.0,-86700000.0,115000000.0,-80800000.0,31600000.0,25200000.0,171800000.0,196500000.0,-25000000.0,46500000.0,317500000.0,72700000.0,-78400000.0,6400000.0,-10100000.0,-2600000.0,19000000.0,-49000000.0
2018-01-09,91.75,91.93000030517578,91.1999969482422,91.29000091552734,84.67047882080078,312200,CR,0.9798445277492764,1.0299810892644925,0.9339256900994772,0.9530778204901076,0.0267667072591687,0.0287568422170774,-0.1553721282514009,276800000.0,291700000.0,2245000000.0,1345200000.0,3300000.0,130200000.0,3593500000.0,72400000.0,19600000.0,1813300000.0,913400000.0,1206900000.0,-832200000.0,308900000.0,706200000.0,837500000.0,104200000.0,-380100000.0,282400000.0,1518500000.0,-138500000.0,,443400000.0,494100000.0,349300000.0,247400000.0,249400000.0,1100000.0,17500000.0,-86700000.0,115000000.0,-80800000.0,31600000.0,25200000.0,171800000.0,196500000.0,-25000000.0,46500000.0,317500000.0,72700000.0,-78400000.0,6400000.0,-10100000.0,-2600000.0,19000000.0,-49000000.0
