Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,Capital Surplus,Total Liab,Total Stockholder Equity,Minority Interest,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Other Assets,Cash,Total Current Liabilities,Short Long Term Debt,Property Plant Equipment,Total Current Assets,Net Tangible Assets,Net Receivables,Long Term Debt,Inventory,Accounts Payable,Deferred Long Term Liab,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Net Income,Change In Cash,Repurchase Of Stock,Total Cash From Operating Activities,Depreciation,Dividends Paid,Change To Inventory,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures
2007-05-30,7.449999809265137,7.539999961853027,7.400000095367432,7.40500020980835,7.321328639984131,1286800,CLR,1.0803511072956589,1.0027009355709957,1.602295801748333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-05-31,7.369999885559082,7.474999904632568,7.349999904632568,7.449999809265137,7.365819931030273,591200,CLR,1.0724832209551425,1.0167785269657164,1.639597328818008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-06-01,7.485000133514404,7.485000133514404,7.375,7.425000190734863,7.3411030769348145,562200,CLR,1.0707069880377975,1.0094274858173629,1.6632996239333426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-06-04,7.425000190734863,7.46999979019165,7.360000133514404,7.389999866485596,7.306498050689697,1166000,CLR,1.0669825046106018,1.0209743143518395,1.6867388199717843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-06-05,7.340000152587891,7.510000228881836,7.340000152587891,7.5,7.415255069732666,801200,CLR,1.0599999987139022,0.9986667024201852,1.6666667309715562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-06-06,7.5,7.519999980926514,7.375,7.389999866485596,7.306498050689697,701400,CLR,1.106224780698248,1.0372124300480388,1.7171852705866413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-06-07,7.389999866485596,7.525000095367432,7.255000114440918,7.449999809265137,7.365819931030273,642800,CLR,1.1046978995088057,1.0328859957154817,1.7677853732355104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-06-08,7.474999904632568,7.505000114440918,7.360000133514404,7.46999979019165,7.385593891143799,187800,CLR,1.1338687726991907,1.0562248135142025,1.7356091497079196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-06-11,7.46999979019165,7.510000228881836,7.46999979019165,7.5,7.415255069732666,316000,CLR,1.125333380661732,1.0526666691102524,1.666000017876759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-06-12,7.400000095367432,7.695000171661377,7.364999771118164,7.695000171661377,7.608052253723144,819600,CLR,1.1786872301905544,1.038986309327054,1.5555554719884537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-06-13,7.650000095367432,7.960000038146973,7.585000038146973,7.900000095367432,7.81073522567749,848000,CLR,1.1253164548461538,1.053164658349643,1.5892405871223718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-06-14,7.760000228881836,7.949999809265137,7.75,7.945000171661377,7.855227470397949,658200,CLR,1.1327879275490746,1.1013214714495418,1.557583203094696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-06-15,7.909999847412109,8.079999923706055,7.800000190734863,8.0600004196167,7.968927383422852,815000,CLR,1.130272931175657,1.129032269645882,1.522952776834347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-06-18,7.974999904632568,8.199999809265137,7.90500020980835,7.920000076293945,7.830509662628174,678600,CLR,1.1300504835989351,1.1300504835989351,1.6174242860193686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-06-19,7.849999904632568,7.960000038146973,7.804999828338623,7.900000095367432,7.81073522567749,438200,CLR,1.0791140015209737,1.1392406206992924,1.6284810185699297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-06-20,7.900000095367432,8.15999984741211,7.829999923706055,7.994999885559082,7.904662132263184,983000,CLR,1.05440905316301,1.1088179856789515,1.6904314447763982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-06-21,8.0,8.0600004196167,7.849999904632568,7.855000019073486,7.766243934631348,437600,CLR,1.02291540108629,1.0967535200172605,1.6740929603093118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-06-22,7.855000019073486,7.980000019073486,7.730000019073486,7.875,7.786017417907715,2263600,CLR,1.0158730810041998,1.0800000636924654,1.6590476188143133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-06-25,7.925000190734863,8.100000381469727,7.925000190734863,8.010000228881836,7.919493198394775,1306600,CLR,0.9756554236081167,1.1473156835696388,1.6853930554700065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-06-26,8.140000343322754,8.199999809265137,7.949999809265137,8.015000343322754,7.924435615539551,734800,CLR,0.9276356350834172,1.1316281023851018,1.68434188716766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-06-27,8.029999732971191,8.100000381469727,7.965000152587891,8.005000114440918,7.914549350738525,395600,CLR,0.9319175132589664,1.1592752698771835,1.659587686791184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-06-28,8.005000114440918,8.050000190734863,7.920000076293945,7.945000171661377,7.855227470397949,219600,CLR,0.9899306806293656,1.2114536428757614,1.6192572530871503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-06-29,7.989999771118164,8.015000343322754,7.920000076293945,8.0,7.909605503082275,252200,CLR,0.9781249839865754,1.2200000663144166,1.5931251241511375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-07-02,8.0,8.005000114440918,7.855000019073486,7.989999771118164,7.899718284606934,193000,CLR,0.9561952711760974,1.2790991198720822,1.6239050009929432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-07-03,7.949999809265137,7.989999771118164,7.929999828338623,7.949999809265137,7.860170364379883,120800,CLR,0.9603774502892872,1.3150943231400782,1.622641436178125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-07-05,7.849999904632568,8.0,7.800000190734863,7.885000228881836,7.795905590057373,651600,CLR,0.9651236124778956,1.3221305826664658,1.707038491610506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-07-06,7.849999904632568,8.074999809265137,7.824999809265137,7.949999809265137,7.860170364379883,645000,CLR,0.9308176451646484,1.3327045204881445,1.7050315300220116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-07-09,7.900000095367432,8.199999809265137,7.885000228881836,8.175000190734863,8.082629203796387,667000,CLR,0.8960243773311256,1.2880732381849225,1.5993880299238334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-07-10,8.1850004196167,8.364999771118164,8.050000190734863,8.229999542236328,8.137005805969238,1051600,CLR,0.8778858238060708,1.2484811484494922,1.5492102979875575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-07-11,8.194999694824219,8.5,8.130000114440918,8.470000267028809,8.37429428100586,613600,CLR,0.96517138430745,1.2178277761606653,1.3482880929051584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-07-12,8.475000381469727,8.555000305175781,8.404999732971191,8.4399995803833,8.344634056091309,956200,CLR,0.9733413196345638,1.2440759027760395,1.3661136255921869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-07-13,8.350000381469727,9.114999771118164,8.350000381469727,9.06999969482422,8.967514038085938,744400,CLR,0.8472988752669326,1.1995591888649724,1.2403529892205991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-07-16,9.06999969482422,9.104999542236328,8.774999618530273,8.890000343322754,8.789548873901367,618600,CLR,0.8436445574300901,1.2137233074124587,1.2272215838750242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-07-17,8.989999771118164,9.19499969482422,8.944999694824219,9.0,8.898306846618652,1233200,CLR,0.8194443715060343,1.274444349535199,1.3144443452482064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-07-18,9.09000015258789,9.125,8.9350004196167,9.109999656677246,9.007062911987305,431200,CLR,0.7985730455212985,1.2124040323613836,1.301866147709959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-07-19,9.010000228881836,9.09000015258789,8.875,8.949999809265137,8.848871231079102,346800,CLR,0.8094971997197026,1.208938544716434,1.3871508487059736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-07-20,8.949999809265137,8.96500015258789,8.375,8.524999618530273,8.42867374420166,518400,CLR,0.8832844257903703,1.2451611516269607,1.4416422977550052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-07-23,8.59000015258789,8.59000015258789,8.375,8.430000305175781,8.334747314453125,834400,CLR,0.9181493786454692,1.3007116102126226,1.5065243141117413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-07-24,8.324999809265137,8.375,8.020000457763672,8.03499984741211,7.944210529327393,664400,CLR,0.9383944398803448,1.412569836275242,1.550093255087854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-07-25,8.079999923706055,8.135000228881836,7.829999923706055,8.0,7.909605503082275,646400,CLR,0.9550000015071458,1.4000001808574996,1.5493749715526224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-07-26,8.029999732971191,8.055000305175781,7.670000076293945,7.815000057220459,7.726696491241455,811800,CLR,1.0,1.5118360790757523,1.6122841335352005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-07-27,7.75,7.815000057220459,7.199999809265137,7.434999942779541,7.350988864898682,1492000,CLR,1.028917353571169,1.5817082887345155,1.6260929372662067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-07-30,7.474999904632568,7.630000114440918,7.460000038146973,7.460000038146973,7.375707149505615,406800,CLR,1.0268097079780103,1.575737334528318,1.5214476306180662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-07-31,7.625,7.880000114440918,7.625,7.864999771118164,7.776130676269531,522000,CLR,0.9415130666883824,1.4678957117754232,1.4342021157085767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-08-01,7.914999961853027,7.974999904632568,7.764999866485596,7.824999809265137,7.73658275604248,331600,CLR,0.9488818653430956,1.5169329156186306,1.4760384572003706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-08-02,7.849999904632568,7.989999771118164,7.610000133514404,7.639999866485596,7.553673267364502,343000,CLR,0.9914921223460268,1.5451569612682776,1.57460737983187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-08-03,7.699999809265137,7.875,7.485000133514404,7.635000228881836,7.548730373382568,310200,CLR,0.9816632540229242,1.4112637773054928,1.609037173339246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-08-06,7.739999771118164,7.764999866485596,7.15500020980835,7.610000133514404,7.524012565612793,527600,CLR,0.9914585831115512,1.459920965830657,1.6445465041569816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-08-07,7.699999809265137,7.699999809265137,7.400000095367432,7.400000095367432,7.316385269165039,641400,CLR,1.0121621614575798,1.5702703386147632,1.7155405533991694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-08-08,7.574999809265137,7.579999923706055,7.224999904632568,7.324999809265137,7.242232799530029,587400,CLR,1.0464163205011725,1.600682588688235,1.7208190405847013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-08-09,7.300000190734863,7.46999979019165,7.085000038146973,7.224999904632568,7.143362045288086,466800,CLR,1.0650520308909133,1.55778548902469,1.7993081238573647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-08-10,7.224999904632568,8.239999771118164,7.054999828338623,8.175000190734863,8.082629203796387,516000,CLR,0.9651373746925016,1.34311904154815,1.6428132924912784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-08-13,8.175000190734863,8.40999984741211,8.100000381469727,8.21500015258789,8.122177124023438,597200,CLR,0.9610467409988822,1.2970173963685547,1.5508214429968346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-08-14,8.34000015258789,8.34000015258789,7.684999942779541,7.684999942779541,7.598164558410644,752200,CLR,1.0403383700756084,1.3851660038911782,1.6297982504132855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-08-15,7.684999942779541,7.684999942779541,7.300000190734863,7.5,7.415255069732666,256800,CLR,1.1093334238746178,1.4653332661990284,1.7180000381971043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-08-16,7.15500020980835,7.605000019073486,7.15500020980835,7.375,7.291667461395264,243000,CLR,1.1864406491480528,1.4928814814015543,1.7511865069594783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-08-17,7.400000095367432,7.75,7.159999847412109,7.275000095367432,7.192797660827637,177400,CLR,1.2508590668896786,1.514776666474415,1.931271599315584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-08-20,7.275000095367432,7.445000171661377,7.105000019073486,7.244999885559082,7.1631364822387695,108400,CLR,1.235334724253847,1.5224292922481455,2.0000000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-08-21,7.324999809265137,7.559999942779541,7.199999809265137,7.53000020980835,7.444916248321533,148000,CLR,1.1952192005685474,1.4767595793307438,1.8645417530550104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-08-22,7.724999904632568,7.949999809265137,7.539999961853027,7.739999771118164,7.652543067932129,231600,CLR,1.1453488683647728,1.4211886858784588,1.8456071970632109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-08-23,7.699999809265137,7.760000228881836,7.510000228881836,7.539999961853027,7.454802989959717,58400,CLR,1.142572833124012,1.476127544997699,1.8660476254896827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-08-24,7.590000152587891,7.644999980926514,7.260000228881836,7.639999866485596,7.553673267364502,184200,CLR,1.113219887810274,1.5261779709758116,1.897905720658428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-08-27,7.639999866485596,7.824999809265137,7.610000133514404,7.815000057220459,7.726696491241455,162200,CLR,1.175943530684939,1.470889049575671,1.8560460506896512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-08-28,7.775000095367432,7.784999847412109,7.565000057220459,7.650000095367432,7.563560009002685,97600,CLR,1.1856207959495486,1.5568627661127097,1.7888889344206746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-08-29,7.599999904632568,7.724999904632568,7.485000133514404,7.659999847412109,7.5734477043151855,75000,CLR,1.211488042533904,1.5274150046928503,1.761749141564413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-08-30,7.625,7.639999866485596,7.385000228881836,7.40500020980835,7.321328639984131,434600,CLR,1.2997974005237354,1.5806887079595668,1.942606389148739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-08-31,7.409999847412109,7.550000190734863,7.25,7.425000190734863,7.3411030769348145,1192800,CLR,1.314478101880892,1.5979797613691198,1.888888694025602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-09-04,7.429999828338623,7.574999809265137,7.429999828338623,7.574999809265137,7.489407539367676,207400,CLR,1.3491751719964806,1.6125412617740025,1.93399351322828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-09-05,7.744999885559082,7.744999885559082,7.465000152587891,7.494999885559082,7.410311222076416,363000,CLR,1.3949299989337571,1.6477653395642586,1.925283720671644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-09-06,7.489999771118164,7.59499979019165,7.46999979019165,7.545000076293945,7.459746837615967,294600,CLR,1.3817097851392173,1.6520874191067207,1.7998674654535416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-09-07,7.480000019073486,7.539999961853027,7.420000076293945,7.489999771118164,7.405368328094482,314000,CLR,1.4145528098413265,1.6688918604500669,1.9392522290303984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-09-10,7.539999961853027,7.730000019073486,7.434999942779541,7.664999961853027,7.578390598297119,379200,CLR,1.3737769565376334,1.6555772191306168,1.818004073104467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-09-11,7.614999771118164,7.800000190734863,7.599999904632568,7.695000171661377,7.608052253723144,223200,CLR,1.335282410633446,1.7115009599979745,1.663417577746549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-09-12,7.699999809265137,8.0,7.670000076293945,7.889999866485596,7.80084753036499,420000,CLR,1.307351302721228,1.6432194429643383,1.641952049697171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-09-13,7.800000190734863,7.974999904632568,7.775000095367432,7.894999980926514,7.805791854858398,351000,CLR,1.3299557994498694,1.5826472584003404,1.720709285780784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-09-14,7.945000171661377,8.1899995803833,7.894999980926514,7.994999885559082,7.904662132263184,463200,CLR,1.3608505570094196,1.497185726148768,1.8111318396180605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-09-17,8.074999809265137,8.319999694824219,7.875,8.319999694824219,8.225990295410156,389000,CLR,1.2968748985574992,1.5090143545196286,1.716346015616812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-09-18,8.385000228881836,8.75,8.350000381469727,8.75,8.651130676269531,819400,CLR,1.3108571937551206,1.4142856953879506,1.7154286982955602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-09-19,8.899999618530273,9.100000381469728,8.699999809265137,9.100000381469728,8.997176170349121,1210200,CLR,1.2137363087558986,1.34890101707369,1.7521977167595042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-09-20,8.975000381469727,9.100000381469728,8.9350004196167,8.949999809265137,8.848871231079102,1064000,CLR,1.208938544716434,1.4312849819490072,1.7357541142016015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-09-21,9.0,9.074999809265137,8.954999923706055,9.0,8.898306846618652,755800,CLR,1.1794442793357005,1.4294443061294022,1.7422220831331396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-09-24,8.9350004196167,9.074999809265137,8.625,8.864999771118164,8.76483154296875,1247800,CLR,1.23688659011302,1.524534654568498,1.8539199651121492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-09-25,8.824999809265137,8.84000015258789,8.574999809265137,8.614999771118164,8.517655372619629,544000,CLR,1.317469617615765,1.526407647438383,1.9210679972219389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-09-26,8.619999885559082,8.800000190734863,8.46500015258789,8.505000114440918,8.408899307250977,952400,CLR,1.316872604869706,1.5361551120118584,2.001176087654255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-09-27,8.609999656677246,9.484999656677246,8.609999656677246,9.1899995803833,9.086158752441406,1222600,CLR,1.2856366310337792,1.468988073296662,1.844396363883685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-09-28,9.199999809265137,9.199999809265137,9.0,9.06999969482422,8.967514038085938,1590600,CLR,1.2965823045967724,1.4884235232561107,1.9514886548294608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-10-01,9.024999618530272,9.300000190734863,9.024999618530272,9.279999732971191,9.175141334533691,485600,CLR,1.2667027896648866,1.4315734406781615,1.9175649343461216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-10-02,9.324999809265137,9.975000381469728,9.28499984741211,9.625,9.516243934631348,1745000,CLR,1.1994804832988508,1.3366233719379808,1.993766200447863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-10-03,9.625,9.84000015258789,9.55500030517578,9.760000228881836,9.64971923828125,1667000,CLR,1.21618844520275,1.305840194717301,1.9585039784694596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-10-04,9.75,10.404999732971191,9.744999885559082,10.220000267028809,10.104522705078123,938200,CLR,1.1550877931471892,1.2695693209102854,2.0342463115929994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-10-05,10.225000381469728,10.53499984741211,10.175000190734863,10.454999923706056,10.336865425109863,1015800,CLR,1.0306073749129183,1.233859357178054,2.018173097140333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-10-08,10.380000114440918,10.529999732971191,10.270000457763672,10.425000190734863,10.307205200195312,811000,CLR,1.0657072871221462,1.2911269990954752,2.0479618219581845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-10-09,10.5,10.81999969482422,10.449999809265137,10.595000267028809,10.475284576416016,734800,CLR,1.0967437390592174,1.2793770140417104,1.9910334289500529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-10-10,10.649999618530272,10.720000267028809,10.28499984741211,10.529999732971191,10.411018371582031,1886400,CLR,1.113485302943808,1.2416902878733806,1.9895536617878005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-10-11,10.789999961853027,10.869999885559082,10.125,10.274999618530272,10.15889835357666,1165000,CLR,1.0953772101757195,1.2408760035436222,2.054501638460599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-10-12,10.199999809265137,10.595000267028809,10.199999809265137,10.3149995803833,10.198448181152344,592400,CLR,1.064469122807805,1.107125423888576,2.046534231644213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-10-15,10.56999969482422,10.640000343322754,10.300000190734863,10.5,10.38135814666748,1049600,CLR,1.0147617370880158,1.0980950780766925,2.00428546113445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-10-16,10.625,10.920000076293944,10.505000114440918,10.880000114440918,10.75706386566162,1560400,CLR,0.9784007392461382,1.0340073259696556,2.07031242865992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-10-17,10.904999732971191,11.074999809265137,10.579999923706056,10.789999961853027,10.66808032989502,1199800,CLR,1.0185356310620506,1.0111213786372304,2.156626507101146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-10-18,10.875,11.5,10.800000190734863,11.470000267028809,11.340396881103516,959000,CLR,0.9598954459692608,1.031386223908165,1.8417610300264025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-10-19,11.350000381469728,11.460000038146973,10.975000381469728,11.045000076293944,10.920199394226074,868000,CLR,0.9977365494859288,1.0737890282122626,1.9452241133021253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-10-22,11.03499984741211,11.0649995803833,10.46500015258789,10.81999969482422,10.697741508483888,488800,CLR,1.019408516861535,1.1474122111238838,1.9288357056161431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-10-23,10.850000381469728,10.880000114440918,10.449999809265137,10.614999771118164,10.495057106018066,635400,CLR,1.047574231941964,1.15779575669488,2.0645314594954143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
