Unnamed: 0,2020-12-31,2019-12-31,2018-12-31,2017-12-31
Capital Surplus,1205148000.0,1274732000.0,1434823000.0,1409326000.0
Total Liab,8210373000.0,8619556000.0,8876086000.0,9068448000.0
Total Stockholder Equity,6056446000.0,6741667000.0,6145133000.0,5131203000.0
Minority Interest,366279000.0,366684000.0,276728000.0,
Deferred Long Term Liab,3300000.0,4700000.0,6100000.0,3200000.0
Other Current Liab,355457000.0,523139000.0,481500000.0,473847000.0
Total Assets,14633098000.0,15727907000.0,15297947000.0,14199651000.0
Common Stock,3652000.0,3711000.0,3760000.0,3752000.0
Other Current Assets,15303000.0,,15612000.0,2603000.0
Retained Earnings,4847646000.0,5463224000.0,4706135000.0,3717818000.0
Other Liab,1813555000.0,1954018000.0,1722588000.0,1386801000.0
Other Assets,34704000.0,14038000.0,15786000.0,14137000.0
Cash,47470000.0,39400000.0,282749000.0,43902000.0
Total Current Liabilities,860806000.0,1336026000.0,1387509000.0,1330242000.0
Short Long Term Debt,2245000.0,2435000.0,2360000.0,2286000.0
Property Plant Equipment,13745849000.0,14506854000.0,13869800000.0,12933789000.0
Total Current Assets,852545000.0,1207015000.0,1412361000.0,1251725000.0
Net Tangible Assets,6056446000.0,6741667000.0,6145133000.0,5131203000.0
Net Receivables,702494000.0,1041487000.0,1012415000.0,1098313000.0
Long Term Debt,5530173000.0,5324079000.0,5765989000.0,6351405000.0
Inventory,72157000.0,109536000.0,88544000.0,97406000.0
Accounts Payable,361704000.0,629264000.0,717723000.0,692908000.0
Treasury Stock,,,415000.0,307000.0
Other Stockholder Equity,,,415000.0,307000.0
Change To Liabilities,-133977000.0,-36359000.0,9274000.0,137339000.0
Total Cashflows From Investing Activities,-1511358000.0,-2771956000.0,-2860172000.0,-1808845000.0
Net Borrowings,266071000.0,-447352000.0,-590286000.0,-229214000.0
Total Cash From Financing Activities,97124000.0,-587108000.0,-356934000.0,-243034000.0
Change To Operating Activities,-209132000.0,31689000.0,13934000.0,179370000.0
Net Income,-596869000.0,775641000.0,988317000.0,789447000.0
Change In Cash,8070000.0,-243349000.0,238847000.0,27259000.0
Repurchase Of Stock,-134253000.0,-212182000.0,-16891000.0,-11821000.0
Total Cash From Operating Activities,1422304000.0,3115688000.0,3456008000.0,2079106000.0
Depreciation,1953280000.0,2105906000.0,1984328000.0,1908208000.0
Dividends Paid,-18460000.0,-18380000.0,-18380000.0,-18380000.0
Change To Inventory,12859000.0,-21204000.0,7735000.0,14517000.0
Change To Account Receivables,332128000.0,-33619000.0,94765000.0,-329811000.0
Other Cashflows From Financing Activities,-16234000.0,90806000.0,250243000.0,-1999000.0
Change To Netincome,64015000.0,293634000.0,357655000.0,-619964000.0
Capital Expenditures,-1514137000.0,-2860690000.0,-2914630000.0,-1953198000.0
Effect Of Exchange Rate,,27000.0,-55000.0,32000.0
Other Cashflows From Investing Activities,,,15028000.0,15028000.0
