Unnamed: 0,2020-12-31,2019-12-31,2018-12-31,2017-12-31
Intangible Assets,82876000000.0,18649000000.0,21233000000.0,27559000000.0
Capital Surplus,17384000000.0,15193000000.0,14756000000.0,14270000000.0
Total Liab,137468000000.0,97287000000.0,67798000000.0,65689000000.0
Total Stockholder Equity,13076000000.0,-8172000000.0,-8446000000.0,5097000000.0
Minority Interest,21000000.0,,,
Other Current Liab,8354000000.0,4631000000.0,5355000000.0,4406000000.0
Total Assets,150565000000.0,89115000000.0,59352000000.0,70786000000.0
Common Stock,18000000.0,18000000.0,18000000.0,18000000.0
Other Current Assets,51000000.0,22000000.0,132000000.0,23000000.0
Retained Earnings,1055000000.0,4717000000.0,3368000000.0,5459000000.0
Other Liab,30401000000.0,18402000000.0,15557000000.0,18095000000.0
Good Will,33124000000.0,15604000000.0,15663000000.0,15785000000.0
Treasury Stock,-5381000000.0,-28100000000.0,-26588000000.0,-14650000000.0
Other Assets,3825000000.0,1913000000.0,1208000000.0,1326000000.0
Cash,8449000000.0,39924000000.0,7289000000.0,9303000000.0
Total Current Liabilities,28661000000.0,15585000000.0,17239000000.0,16641000000.0
Short Long Term Debt,8474000000.0,3748000000.0,1609000000.0,6015000000.0
Other Stockholder Equity,-3117000000.0,-3596000000.0,-2480000000.0,-2727000000.0
Property Plant Equipment,6143000000.0,3306000000.0,2883000000.0,2803000000.0
Total Current Assets,24173000000.0,49519000000.0,16945000000.0,21223000000.0
Long Term Investments,424000000.0,124000000.0,1420000000.0,2090000000.0
Net Tangible Assets,-102924000000.0,-42425000000.0,-45342000000.0,-38247000000.0
Short Term Investments,30000000.0,,772000000.0,486000000.0
Net Receivables,8822000000.0,5428000000.0,5384000000.0,7188000000.0
Long Term Debt,77553000000.0,63029000000.0,35002000000.0,30953000000.0
Inventory,3310000000.0,1813000000.0,1605000000.0,1605000000.0
Accounts Payable,2276000000.0,1452000000.0,1546000000.0,1474000000.0
Investments,1464000000.0,2116000000.0,368000000.0,563000000.0
Change To Liabilities,1514000000.0,97000000.0,734000000.0,425000000.0
Total Cashflows From Investing Activities,-37557000000.0,596000000.0,-1006000000.0,-274000000.0
Net Borrowings,-2683000000.0,26247000000.0,3229000000.0,-2000000.0
Total Cash From Financing Activities,-11501000000.0,18708000000.0,-14396000000.0,-5512000000.0
Change To Operating Activities,134000000.0,-225000000.0,-200000000.0,-118000000.0
Issuance Of Stock,209000000.0,8000000.0,73000000.0,254000000.0
Net Income,4616000000.0,7882000000.0,5687000000.0,5309000000.0
Change In Cash,-31475000000.0,32635000000.0,-2014000000.0,4203000000.0
Repurchase Of Stock,-978000000.0,-629000000.0,-12014000000.0,-1410000000.0
Effect Of Exchange Rate,-5000000.0,7000000.0,-39000000.0,29000000.0
Total Cash From Operating Activities,17588000000.0,13324000000.0,13427000000.0,9960000000.0
Depreciation,6471000000.0,2017000000.0,1765000000.0,1501000000.0
Other Cashflows From Investing Activities,1387000000.0,167000000.0,167000000.0,167000000.0
Dividends Paid,-7716000000.0,-6366000000.0,-5580000000.0,-4107000000.0
Change To Inventory,-40000000.0,-231000000.0,-226000000.0,93000000.0
Change To Account Receivables,-929000000.0,-74000000.0,-591000000.0,-391000000.0
Other Cashflows From Financing Activities,-333000000.0,-552000000.0,-104000000.0,-247000000.0
Change To Netincome,6395000000.0,4876000000.0,5584000000.0,3141000000.0
Capital Expenditures,-798000000.0,-552000000.0,-638000000.0,-529000000.0
