Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day
2017-09-29,115.91999816894533,116.26000213623048,115.62999725341795,115.97000122070312,106.62950897216795,2317200,UNP,0.9984477119331135,1.1775842591192722,1.1437108220773071,1.0206479989635429,-0.02220028703042931,0.08732387039682621,0.054417623086104205
2017-10-02,115.37999725341795,115.5500030517578,114.33000183105467,115.26000213623048,105.97669219970705,3222200,UNP,1.0150962051468415,1.1999318674810988,1.1789989717489775,1.012478214064533,0.002617991082308535,0.11122431171969915,0.0898680932720437
2017-10-03,115.0199966430664,115.22000122070312,114.37000274658205,114.88999938964844,105.63648986816406,2783900,UNP,1.0304638470673018,1.2205145953491503,1.181915971892504,1.0113391723313174,0.019124674735984337,0.13055122034424826,0.10011532967193193
2017-10-04,114.1500015258789,114.45999908447266,113.37999725341795,113.7699966430664,104.606689453125,3229600,UNP,1.0299727780772938,1.2463191619463718,1.2180764536057451,1.0126829906128405,0.01728978746445331,0.15783547492480543,0.1281170870090811
2017-10-05,113.56999969482422,114.06999969482422,112.87999725341795,114.0199966430664,104.8365478515625,2811500,UNP,1.0290302053629337,1.2321208377531525,1.2208142761995804,1.0121464877707815,0.016883717592152125,0.14932036207003985,0.12289252742832124
2017-10-06,113.94000244140624,114.72000122070312,113.04000091552734,113.9499969482422,104.77218627929688,2200100,UNP,1.0271173185171163,1.238613819569349,1.2328312713450378,1.0081446760609294,0.018972642456186906,0.14367059674231286,0.1322582049092742
2017-10-09,113.79000091552734,114.36000061035156,113.37000274658205,113.87999725341795,104.70781707763672,1741900,UNP,1.034422321985523,1.2466165942754084,1.2249784196062112,1.0143616235707735,0.020060698414749556,0.14290116932275576,0.1264962734295143
2017-10-10,114.0,114.30999755859376,112.48999786376952,112.62999725341795,103.55850219726562,2772200,UNP,1.039421245032644,1.252772657551928,1.217659769464594,1.008797349947511,0.03062389508513319,0.15992198140798242,0.1283624567706385
2017-10-11,112.69000244140624,113.22000122070312,112.55999755859376,113.0500030517578,103.94467163085938,2867200,UNP,1.0322865810603985,1.2494535473401958,1.2164445771491332,1.0091988628593096,0.023087718201088903,0.1482213395974894,0.1283475269561396
2017-10-12,113.16000366210938,113.9800033569336,112.9499969482422,113.69000244140624,104.53313446044922,2561700,UNP,1.0245405440201698,1.2421540128076272,1.1811422174152406,1.0112728774332036,0.01326766658696621,0.14346908698427452,0.10510711645011117
2017-10-13,114.3499984741211,114.73999786376952,112.16999816894533,112.27999877929688,103.23670959472656,2079800,UNP,1.0351798426213554,1.2650969497559832,1.2250568712484595,1.0098252549340065,0.025354587687348884,0.15684745136870815,0.1481662674048425
2017-10-16,112.5199966430664,112.69000244140624,111.76000213623048,112.08999633789062,103.06198120117188,2310600,UNP,1.032206441258641,1.2737013770548111,1.192139565045519,1.0047827275420922,0.027423713716548725,0.1586396119131035,0.10654556768531265
2017-10-17,109.33999633789062,111.62999725341795,108.70999908447266,110.56999969482422,101.6644058227539,3975300,UNP,1.0542644373430294,1.2856631158174598,1.2361397146808148,1.016827126331923,0.03743731101110637,0.16466734564814356,0.14920142836601458
2017-10-18,110.79000091552734,111.37999725341795,110.31999969482422,110.37999725341795,101.48973846435548,4152000,UNP,1.047562846068431,1.2863269005145888,1.2238880123177187,1.016900814218988,0.03066203184944305,0.16974317641728232,0.14789266789306343
2017-10-19,110.02999877929688,112.11000061035156,109.37999725341795,112.01000213623048,102.98844146728516,4080300,UNP,1.0357110552925752,1.1994647564272083,1.1979547075721202,1.0195478153138224,0.016163239978752797,0.08291385408800678,0.12012116625429603
2017-10-20,112.9499969482422,113.29000091552734,112.27999877929688,112.98999786376952,103.88951110839844,4982700,UNP,1.0365518675691263,1.1946685637062948,1.1745016488940374,1.0187296628598663,0.017822204709259992,0.07774303792875026,0.1090276396695733
2017-10-23,113.0,113.5999984741211,112.23999786376952,113.19000244140624,104.07339477539062,3059000,UNP,1.0412581587947254,1.2087277661022844,1.1765349999428198,1.0231439317955078,0.01811422699921761,0.09448961313760229,0.10807784807723131
2017-10-24,113.41999816894533,114.26000213623048,112.68000030517578,112.9000015258789,103.8067626953125,4016200,UNP,1.0473870658584052,1.2056863214896782,1.2010473197434104,1.0231766620252993,0.02421040383310591,0.10489343764328374,0.12166649944555719
2017-10-25,113.08000183105467,113.48999786376952,109.83000183105467,110.2699966430664,101.3885726928711,6487200,UNP,1.0624833558491056,1.217480009899766,1.236752572746462,1.028738706809164,0.033744649039941566,0.10926618834520041,0.1429313104611576
2017-10-26,111.72000122070312,116.8000030517578,110.81999969482422,116.47000122070312,107.08922576904295,6288800,UNP,1.0200051309456222,1.1429997822090985,1.189925492998596,1.0357335667629224,-0.015728435817300213,0.03863125152165714,0.09890345867773487
2017-10-27,116.5,119.70999908447266,116.4800033569336,117.08000183105467,107.65008544921876,7139300,UNP,1.0559621491615254,1.111105228721483,1.207989390720509,1.0327543330408862,0.02320781612063927,0.03268627512544242,0.1118605919854394
2017-10-30,116.95999908447266,117.9800033569336,116.3000030517578,116.37000274658205,106.99726104736328,3461300,UNP,1.0931694136161083,1.0727749495609245,1.2271746024502392,1.0448229351223306,0.04834647849377771,0.0266640159884457,0.11678511005537229
2017-10-31,116.86000061035156,116.87999725341795,115.33999633789062,115.79000091552734,106.4639892578125,2981300,UNP,1.082317265433932,1.1390297201293809,1.2429255531999546,1.0378093145840102,0.04450795084992176,0.08537335171488958,0.13534560207153112
2017-11-01,116.58999633789062,117.23999786376952,116.08999633789062,117.0,107.5765380859375,2787200,UNP,1.11805339641675,1.1084268445317935,1.2158145601730237,1.0388512590749122,0.0792021373418379,0.05384282617994374,0.10637195391395515
2017-11-02,116.47000122070312,118.6999969482422,116.3499984741211,118.38999938964844,108.85458374023438,2903900,UNP,1.087343532157893,1.0605867566857596,1.1979531795678489,1.0310647944789963,0.056278737678896684,0.04254041456576019,0.09345116828226674
2017-11-03,118.2300033569336,118.3000030517578,116.75,117.18000030517578,107.7420425415039,1936000,UNP,1.0980564673542244,1.0923065593208876,1.219554360883914,1.0262436118253357,0.07181285552888861,0.06667015375313512,0.1117440421945477
2017-11-06,117.33999633789062,117.6999969482422,116.48999786376952,117.33000183105467,107.87997436523438,1682900,UNP,1.1010235894598348,1.102566371080599,1.2277313988556189,1.0311845275729687,0.06983906188686606,0.06645544187815466,0.12200311451951218
2017-11-07,117.0500030517578,117.61000061035156,116.61000061035156,117.04000091552734,107.6133270263672,1732900,UNP,1.1093367403294156,1.102377127015247,1.2420891346062637,1.0414917955670933,0.06784494476232239,0.056467316987580896,0.13026277551119358
2017-11-08,116.62000274658205,118.16999816894533,116.0500030517578,117.8000030517578,108.31210327148438,3226100,UNP,1.1016677556533625,1.1370098115869876,1.2450604662328189,1.0390384642435906,0.06262929140977191,0.07600504848924894,0.1304071608314672
2017-11-09,116.91999816894533,117.79000091552734,116.5,117.06999969482422,107.64090728759766,2335000,UNP,1.122710518729956,1.150112671542095,1.2341716028022125,1.0401272810196784,0.08258323771027754,0.07453781880800281,0.12149260997588907
2017-11-10,116.75,117.3000030517578,116.33999633789062,116.6999969482422,107.30068969726562,1840100,UNP,1.1229095380043792,1.1570336166169275,1.2497793675763198,1.0393664161720684,0.08354312183231083,0.0811403679765097,0.13644140722139175
2017-11-13,115.62999725341795,116.5500030517578,115.19000244140624,116.4800033569336,107.0984344482422,2689000,UNP,1.1151879458648433,1.1243393638487928,1.2642037395835155,1.0305050740272153,0.08468287183762802,0.05767214908247209,0.1525711787529087
2017-11-14,116.16999816894533,116.88999938964844,115.9000015258789,116.2300033569336,106.86856079101562,3073900,UNP,1.129959387401413,1.1463980377335647,1.261704249930537,1.043144349882203,0.08681503751921005,0.08145725529074244,0.1480520290922862
2017-11-15,115.9000015258789,116.94000244140624,115.4800033569336,115.6999969482422,106.38124084472656,3228300,UNP,1.1513887874883406,1.1612104246807962,1.258659276132523,1.0570826794517585,0.09430610803658213,0.09326070640719908,0.14803117670187516
2017-11-16,115.98999786376952,117.12999725341795,115.38999938964844,116.56999969482422,107.18116760253906,2437200,UNP,1.149438407795878,1.164362758880873,1.273846153846154,1.0412088647392546,0.10822954305662336,0.09388354654325481,0.16163144308300592
2017-11-17,116.06999969482422,116.83999633789062,115.5,115.62999725341795,106.31687927246094,2129300,UNP,1.1713061042832211,1.2070502784107489,1.2545000181555068,1.0392013474275237,0.13210475685569745,0.13172923073178344,0.15456064623783106
2017-11-20,115.94000244140624,116.0999984741211,115.16000366210938,116.01000213623048,106.66626739501952,2579500,UNP,1.1592345476108548,1.165451216121696,1.2868268497423032,1.0381241126825425,0.1211104349283123,0.10774165549283743,0.17965889795317147
2017-11-21,116.11000061035156,117.1999969482422,115.93000030517578,117.12000274658205,107.6868667602539,3134300,UNP,1.1546017909088326,1.1242809198020254,1.2402755333735325,1.0319953792429801,0.12260641166585251,0.08167937999857866,0.1347060681541279
2017-11-22,117.33000183105467,118.05999755859376,116.95999908447266,117.86000061035156,108.36727142333984,2466600,UNP,1.14888810584969,1.101439356684407,1.228005095778171,1.0328322263084138,0.11605587954127627,0.0669357103660273,0.11838105708216062
2017-11-24,118.02999877929688,118.87000274658205,117.79000091552734,118.25,108.72586059570312,1302800,UNP,1.1593012687745827,1.098576119598207,1.2232676131134308,1.0320198840812407,0.12728138469334205,0.055865097603498226,0.10624254162419455
2017-11-27,118.08999633789062,118.4499969482422,115.69000244140624,117.16000366210938,107.72367095947266,3398900,UNP,1.1597865287133302,1.1245009315802188,1.2332603636218895,1.0369551897736957,0.1228313389396345,0.06746969478985054,0.11619286813608998
2017-11-28,117.25,119.0500030517578,116.51000213623048,118.8000030517578,109.23155975341795,4024800,UNP,1.1351419366315996,1.117231939012652,1.2360787888748352,1.020376345675996,0.11476559095560357,0.06381875925926761,0.12467953884370053
2017-11-29,118.5999984741211,123.19000244140624,118.12999725341795,122.94000244140624,113.6744155883789,7206800,UNP,1.1044410586559994,1.0720944072542409,1.2008356235057838,1.026253639124301,0.0781874195316985,0.018041052599031104,0.08855136006356656
2017-11-30,122.9499969482422,127.86000061035156,122.9499969482422,126.5,116.96613311767578,9350700,UNP,1.0793673726769677,1.0512207141289356,1.1669612878755018,1.0246409570196735,0.05472641565729419,0.001795531655087279,0.05615958594156667
2017-12-01,126.38999938964844,126.93000030517578,123.80999755859376,124.62000274658205,115.22781372070312,4793700,UNP,1.0897128676553354,1.1074135577105158,1.1698091919958369,1.029880242563007,0.05983262509232845,0.03917328201917414,0.06064526132744619
2017-12-04,126.08000183105467,132.0,125.55999755859376,130.0800018310547,120.27631378173828,9092500,UNP,1.0572722606998592,1.056139234247415,1.1258342527306149,1.036157586789428,0.021114673910431314,-0.014472063706143734,0.008423530275504909
2017-12-05,129.49000549316406,129.9600067138672,127.1999969482422,128.00999450683594,118.3623275756836,4953200,UNP,1.0892898131215398,1.0745527245833066,1.160457850067813,1.0465343935592823,0.04275541956225748,0.0031430695581002865,0.035432641012949295
2017-12-06,127.47000122070312,128.1999969482422,127.19000244140624,127.9499969482422,118.30684661865234,3817900,UNP,1.1019930397895363,1.0593425493407211,1.157290244903579,1.048372731047773,0.05362030874176327,-0.009796795245602175,0.029307889822532962
2017-12-07,128.0,128.88999938964844,127.41999816894533,128.4600067138672,118.77839660644533,4695700,UNP,1.0874982223746092,1.066327747746382,1.123278754399422,1.0387885930282448,0.04870962934636447,0.009308934837607863,0.008667751616415309
2017-12-08,128.8000030517578,130.0399932861328,128.5399932861328,129.11000061035156,119.3794174194336,3628500,UNP,1.087057389265713,1.0679671935712356,1.1219276886061933,1.0447156071702373,0.04234178209547568,0.010985156279951003,0.00810182090192435
2017-12-11,129.52000427246094,129.5500030517578,128.05999755859375,129.0500030517578,119.3239517211914,4923700,UNP,1.0939170253456691,1.0670612567278488,1.1204136514069123,1.0484619827112251,0.045455042634444,0.022437736893197835,0.015962459965993103
2017-12-12,129.35000610351562,131.00999450683594,128.61000061035156,130.6999969482422,120.84957885742188,5334100,UNP,1.073526786244138,1.059666807996669,1.1128400537474883,1.0415757419863072,0.031951044257830796,0.010879601148075846,0.005343581818053389
2017-12-13,130.6999969482422,132.38999938964844,129.75,130.30999755859375,120.4889678955078,5696100,UNP,1.0778915361688577,1.0689327304398923,1.0950802046257997,1.0495576207370112,0.02833391543184649,0.020056938284503056,0.004585993087699247
2017-12-14,130.6699981689453,131.33999633789062,128.7899932861328,129.1699981689453,119.43488311767578,4570400,UNP,1.0871719304440768,1.0496488916430724,1.104979766609991,1.0539026313731312,0.03326929907094556,0.018922398908197247,0.004527602298325828
2017-12-15,129.85000610351562,131.6199951171875,129.33999633789062,130.60000610351562,120.75713348388672,8768100,UNP,1.0815464282990792,1.0156020904632894,1.0816624261532453,1.0520989179928428,0.02944751030623638,0.014878892850518133,0.00782786458164586
2017-12-18,131.35000610351562,133.25,131.10000610351562,132.47000122070312,122.48616790771484,5829000,UNP,1.0717143790214174,1.009309659897996,1.0732583691296158,1.049480051520865,0.02223432750055232,-0.006583828508988754,0.0018659932162152781
2017-12-19,133.64999389648438,133.6699981689453,131.30999755859375,133.24000549316406,123.19815063476562,4538300,UNP,1.060942685294889,0.990650383444758,1.0744118651746848,1.0585213557872057,0.0024213295076833674,-0.013956584847625964,-0.003162848292469267
