,2021-06-30,2021-03-31,2020-12-31,2020-09-30
Investments,24000000.0,24000000.0,5000000.0,5000000.0
Change To Liabilities,140000000.0,-67000000.0,142000000.0,-18000000.0
Total Cashflows From Investing Activities,-566000000.0,-505000000.0,-595000000.0,-664000000.0
Net Borrowings,2124000000.0,-62000000.0,-1347000000.0,-390000000.0
Total Cash From Financing Activities,-1734000000.0,-2073000000.0,-2752000000.0,-1043000000.0
Change To Operating Activities,-2000000.0,-1000000.0,-27000000.0,29000000.0
Net Income,1798000000.0,1341000000.0,1380000000.0,1363000000.0
Change In Cash,-39000000.0,-620000000.0,-800000000.0,-106000000.0
Repurchase Of Stock,-3138000000.0,-1347000000.0,-749000000.0,-749000000.0
Total Cash From Operating Activities,2261000000.0,1958000000.0,2547000000.0,1601000000.0
Depreciation,550000000.0,549000000.0,557000000.0,555000000.0
Other Cashflows From Investing Activities,-20000000.0,14000000.0,3000000.0,19000000.0
Dividends Paid,-700000000.0,-650000000.0,-652000000.0,-655000000.0
Change To Inventory,-29000000.0,-21000000.0,11000000.0,19000000.0
Change To Account Receivables,-56000000.0,-105000000.0,60000000.0,-177000000.0
Other Cashflows From Financing Activities,-20000000.0,-14000000.0,-4000000.0,2000000.0
Change To Netincome,77000000.0,-77000000.0,269000000.0,284000000.0
Capital Expenditures,-654000000.0,-536000000.0,-633000000.0,-695000000.0
