,2021-06-30,2021-03-31,2020-12-31,2020-09-30
Investments,-397884000.0,111000000.0,-815922000.0,-282000.0
Change To Liabilities,764000.0,4252000.0,1254000.0,614000.0
Total Cashflows From Investing Activities,-428378000.0,97839000.0,-826103000.0,-4303000.0
Net Borrowings,38000.0,38000.0,38000.0,38000.0
Total Cash From Financing Activities,110826000.0,572822000.0,955895000.0,-2185000.0
Change To Operating Activities,-2470000.0,2134000.0,-9436000.0,-315000.0
Issuance Of Stock,110788000.0,573838000.0,100079000.0,306000.0
Net Income,80988000.0,-75079000.0,-1276605000.0,-375853000.0
Change In Cash,-350451000.0,649125000.0,102643000.0,-18602000.0
Total Cash From Operating Activities,-32899000.0,-21536000.0,-27149000.0,-12114000.0
Depreciation,3854000.0,2572000.0,2614000.0,2440000.0
Change To Netincome,-116035000.0,44585000.0,1255024000.0,361000000.0
Capital Expenditures,-30386000.0,-13269000.0,-10181000.0,-4021000.0
Other Cashflows From Financing Activities,,-1016000.0,679354000.0,-2491000.0
