,2020-12-31,2019-12-31,2018-12-31,2017-12-31
Investments,-15589000.0,-16976000.0,-16976000.0,-16976000.0
Change To Liabilities,-2561000.0,28316000.0,60024000.0,-16982000.0
Total Cashflows From Investing Activities,-504084000.0,-81661000.0,-145485000.0,-1722844000.0
Net Borrowings,281272000.0,-183126000.0,-236669000.0,1747333000.0
Total Cash From Financing Activities,178265000.0,-215469000.0,-319356000.0,1734368000.0
Change To Operating Activities,-55445000.0,-987000.0,33853000.0,3386000.0
Issuance Of Stock,24568000.0,40322000.0,21821000.0,19335000.0
Net Income,192787000.0,131258000.0,24284000.0,-138469000.0
Change In Cash,108484000.0,7757000.0,-166044000.0,218898000.0
Repurchase Of Stock,-91371000.0,-69851000.0,-78344000.0,-6824000.0
Effect Of Exchange Rate,8810000.0,-13594000.0,-4651000.0,9116000.0
Total Cash From Operating Activities,425493000.0,318481000.0,303448000.0,198258000.0
Depreciation,222352000.0,242465000.0,273685000.0,179936000.0
Change To Account Receivables,16316000.0,-120389000.0,-97621000.0,60623000.0
Other Cashflows From Financing Activities,-36204000.0,-2814000.0,-26164000.0,-25476000.0
Change To Netincome,52044000.0,37818000.0,9223000.0,109764000.0
Capital Expenditures,-50010000.0,-63973000.0,-54595000.0,-43896000.0
Other Cashflows From Investing Activities,,,,-567000.0
