,2021-06-30,2021-03-31,2020-12-31,2020-09-30
Intangible Assets,254708000.0,267191000.0,279731000.0,292374000.0
Capital Surplus,1610884000.0,1599883000.0,1592240000.0,1587208000.0
Total Liab,661802000.0,640998000.0,621801000.0,627968000.0
Total Stockholder Equity,1382173000.0,1349403000.0,1319103000.0,1303888000.0
Deferred Long Term Liab,1300000.0,1400000.0,,800000.0
Other Current Liab,5227000.0,5216000.0,4735000.0,4224000.0
Total Assets,2043975000.0,1990401000.0,1940904000.0,1931856000.0
Common Stock,155000.0,155000.0,155000.0,155000.0
Other Current Assets,498000.0,527000.0,161000.0,360000.0
Retained Earnings,-228866000.0,-250635000.0,-273292000.0,-283475000.0
Other Liab,49297000.0,39916000.0,33177000.0,30036000.0
Good Will,951390000.0,951390000.0,951390000.0,951390000.0
Other Assets,2046000.0,2190000.0,1608000.0,1623000.0
Cash,220464000.0,151317000.0,210034000.0,215012000.0
Total Current Liabilities,137569000.0,126205000.0,114430000.0,124040000.0
Property Plant Equipment,341685000.0,311850000.0,279183000.0,261774000.0
Total Current Assets,494146000.0,457780000.0,428992000.0,424695000.0
Net Tangible Assets,176075000.0,130822000.0,87982000.0,60124000.0
Net Receivables,90186000.0,128463000.0,41234000.0,70886000.0
Long Term Debt,464431000.0,464146000.0,463308000.0,462982000.0
Inventory,172791000.0,166498000.0,166151000.0,130070000.0
Accounts Payable,49736000.0,51547000.0,38179000.0,42059000.0
