Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Deferred Long Term Liab,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Other Assets,Cash,Total Current Liabilities,Property Plant Equipment,Total Current Assets,Net Tangible Assets,Net Receivables,Long Term Debt,Inventory,Accounts Payable,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Total Cash From Operating Activities,Depreciation,Change To Inventory,Change To Account Receivables,Change To Netincome,Capital Expenditures,Other Cashflows From Financing Activities,Repurchase Of Stock
2020-07-01,31.88999938964844,32.880001068115234,31.450000762939453,31.989999771118164,31.989999771118164,313800,AZEK,1.0662707363051442,1.114723354252955,1.2335104522288465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-02,32.220001220703125,32.9900016784668,32.19499969482422,32.599998474121094,32.599998474121094,878700,AZEK,1.0490798271076145,1.1012270922152791,1.2404908134830597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-06,32.970001220703125,33.18000030517578,31.440000534057617,31.540000915527344,31.540000915527344,905900,AZEK,1.1176283759283658,1.1537729338407663,1.286303060151509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-07,31.540000915527344,33.75,31.540000915527344,32.25,32.25,466700,AZEK,1.0939534505208333,1.14542631400648,1.24930235396984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-08,32.150001525878906,32.33000183105469,30.520000457763672,31.84000015258789,31.84000015258789,588900,AZEK,1.0961055703086202,1.1746231578720363,1.2980528151063928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-09,31.709999084472656,32.7400016784668,31.350000381469727,32.0,32.0,454200,AZEK,1.068750023841858,1.1731250286102295,1.2884374856948853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-10,31.799999237060547,32.0,30.670000076293945,31.100000381469727,31.100000381469727,403400,AZEK,1.0762058138316135,1.184887396209724,1.3585208836580518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-13,31.0,32.0,30.5,30.8700008392334,30.8700008392334,481200,AZEK,1.1013929081851082,1.1904761581118448,1.34920636195594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-14,30.56999969482422,31.39999961853028,30.559999465942383,31.3799991607666,31.3799991607666,436400,AZEK,1.1332059376773511,1.204270297201759,1.3107075260708976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-15,31.5,31.88999938964844,30.11000061035156,31.209999084472656,31.209999084472656,703700,AZEK,1.2053828912350453,1.2194810153719715,1.3361102847223632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-16,31.0,31.709999084472656,30.690000534057617,31.5,31.5,319700,AZEK,1.2282539246574278,1.204444400847904,1.346984136672247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-17,31.5,32.069000244140625,31.14999961853028,31.93000030517578,31.93000030517578,299600,AZEK,1.25430625913801,1.1913561087364333,1.2730974361841654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-20,31.76000022888184,32.599998474121094,31.51000022888184,32.13999938964844,32.13999938964844,337000,AZEK,1.2632233741484582,1.15961422419216,1.2009956193886322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-21,32.29999923706055,32.689998626708984,31.34000015258789,32.029998779296875,32.029998779296875,318900,AZEK,1.2781767151727532,1.1298782393367115,1.218857396296921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-22,31.950000762939453,32.380001068115234,31.459999084472656,31.979999542236328,31.979999542236328,194100,AZEK,1.2829893485491806,1.1638524625851314,1.2473420875746195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-23,31.690000534057617,33.2400016784668,31.690000534057617,32.81999969482422,32.81999969482422,866800,AZEK,1.2151127799798362,1.0743448704874234,1.2535039540581197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-24,32.849998474121094,33.65999984741211,32.06999969482422,32.400001525878906,32.400001525878906,376700,AZEK,1.196296188152163,1.1104937607332508,1.2907406705342672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-27,32.349998474121094,34.7400016784668,32.16999816894531,34.16999816894531,34.16999816894531,706200,AZEK,1.1290606935448215,1.0166814029870077,1.2347088348705992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-28,34.16999816894531,36.18999862670898,33.63999938964844,34.0,34.0,831000,AZEK,1.1299999461454504,1.005294126622817,1.2391176784739777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-29,35.099998474121094,35.880001068115234,32.91999816894531,33.560001373291016,33.560001373291016,695500,AZEK,1.1594159194039524,0.9964242329656894,1.2604290079298186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-30,33.369998931884766,34.959999084472656,33.18000030517578,34.400001525878906,34.400001525878906,343400,AZEK,1.1476743543902397,0.9889534578122224,1.2587208522210742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-31,34.599998474121094,35.27000045776367,33.310001373291016,34.5,34.5,677700,AZEK,1.1950724504996038,0.9973912999249888,1.2611593716386436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-03,34.40999984741211,35.314998626708984,33.779998779296875,34.11000061035156,34.11000061035156,458700,AZEK,1.194957419882412,1.0486660749841306,1.2565230091888238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-04,34.349998474121094,34.47999954223633,32.41999816894531,34.20000076293945,34.20000076293945,835100,AZEK,1.1251461603455537,1.0599414968224798,1.3116958950177489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-05,34.540000915527344,35.869998931884766,34.369998931884766,35.25,35.25,580400,AZEK,1.079716351015348,1.041418413743905,1.3387233652967083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-06,35.2400016784668,36.18000030517578,35.0,35.279998779296875,35.279998779296875,371200,AZEK,1.0575397580564938,0.9481293061316288,1.3605442647624897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-07,35.34000015258789,35.63999938964844,34.470001220703125,34.900001525878906,34.900001525878906,368200,AZEK,1.0057305713323217,0.973352427950865,1.3716331472475267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-10,35.310001373291016,35.310001373291016,33.75,34.20000076293945,34.20000076293945,521200,AZEK,0.9985380340366914,1.037134515480476,1.3751461324603405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-11,34.5099983215332,34.959999084472656,33.22999954223633,33.470001220703125,33.470001220703125,420900,AZEK,1.0167313277015169,1.0328652056767982,1.4397967394426232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-12,33.189998626708984,34.2400016784668,32.95199966430664,34.0,34.0,608900,AZEK,1.0205882577335132,1.0323528962976791,1.3823529411764706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-13,35.65999984741211,36.34999847412109,34.54999923706055,35.560001373291016,35.560001373291016,2273500,AZEK,0.9544431191220704,0.9775027271973422,1.308773878464565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-14,36.290000915527344,38.060001373291016,35.85900115966797,37.619998931884766,37.619998931884766,1690800,AZEK,0.9000532049896891,0.9029771979050192,1.215576843184808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-17,37.810001373291016,39.869998931884766,37.80099868774414,38.68999862670898,38.68999862670898,951400,AZEK,0.8547428500551797,0.8911863728636489,1.123804628729572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-18,39.5,40.43000030517578,38.36000061035156,40.04999923706055,40.04999923706055,779000,AZEK,0.8087390763212831,0.8754057937870819,1.1013733196162976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-19,40.45000076293945,42.15999984741211,39.86000061035156,40.59999847412109,40.59999847412109,832700,AZEK,0.7894088778719928,0.853448345520634,1.10665029541355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-20,40.9900016784668,41.5,40.209999084472656,40.93999862670898,40.93999862670898,553100,AZEK,0.7884709297043704,0.8417195955153547,1.0764533750148504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-21,41.06999969482422,41.7599983215332,40.59000015258789,41.02999877929688,41.02999877929688,481500,AZEK,0.7833292796943927,0.8262247753949321,1.048013679729797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-24,41.5,41.72999954223633,38.75,39.880001068115234,39.880001068115234,515400,AZEK,0.826730199038616,0.8630891987729837,1.0571714824029876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-25,39.880001068115234,39.98899841308594,38.560001373291016,38.7599983215332,38.7599983215332,710300,AZEK,0.8660991008395976,0.8854489468787636,1.0812693927318595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-26,38.36000061035156,39.619998931884766,38.060001373291016,38.58000183105469,38.58000183105469,506800,AZEK,0.896060084346532,0.9258683132552517,1.0684292188789737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-27,38.90999984741211,39.0,38.41999816894531,38.41999816894531,38.41999816894531,209000,AZEK,0.901353532497211,0.9216554277723478,1.1186882246386165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-28,38.84999847412109,39.0,38.19499969482422,38.90999984741211,38.90999984741211,335700,AZEK,0.8946286689745699,0.9159598953845496,1.1544589654356665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-31,38.83000183105469,40.43999862670898,38.7400016784668,39.47999954223633,39.47999954223633,521700,AZEK,0.8958966398681282,0.8791793183112717,1.1740121330177606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-01,39.63999938964844,41.400001525878906,39.06999969482422,41.22999954223633,41.22999954223633,484000,AZEK,0.8498666336300125,0.831190900758008,1.1055057564180224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-02,41.68000030517578,41.84999847412109,40.040000915527344,40.7599983215332,40.7599983215332,313900,AZEK,0.874877362999625,0.8491168310982818,1.123896056420835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-03,40.47999954223633,40.507999420166016,37.59000015258789,38.47999954223633,38.47999954223633,721000,AZEK,0.932952233704536,0.900727657477456,1.160083158022151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-04,38.130001068115234,39.0,35.7599983215332,38.060001373291016,38.060001373291016,514500,AZEK,0.9561218622337068,0.9125065236232084,1.16657908365282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-08,38.470001220703125,38.875,36.880001068115234,37.310001373291016,37.310001373291016,455000,AZEK,0.9900830143939124,0.9549718508887958,1.141249001977692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-09,34.470001220703125,35.9900016784668,34.0099983215332,35.099998474121094,35.099998474121094,2407300,AZEK,1.065527155320351,0.998860481408295,1.2601140018523562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-10,35.279998779296875,35.41999816894531,33.63999938964844,34.150001525878906,34.150001525878906,2577000,AZEK,1.0992679132702086,1.08345529565969,1.267642722730836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-11,34.58000183105469,35.369998931884766,33.66999816894531,34.029998779296875,34.029998779296875,10653000,AZEK,1.0828680516009843,1.119306538904757,1.2524243450109631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-14,34.59000015258789,35.16999816894531,34.07500076293945,34.70000076293945,34.70000076293945,1706600,AZEK,1.059077786512616,1.1077809158945018,1.2054755305864508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-15,34.70000076293945,34.82500076293945,33.790000915527344,33.939998626708984,33.939998626708984,1469800,AZEK,1.113435546393588,1.1446670608745455,1.2374779522515424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-16,33.939998626708984,34.66999816894531,33.79199981689453,33.86000061035156,33.86000061035156,1679400,AZEK,1.1240401856831463,1.1423508448889592,1.2708209688024017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-17,33.5,34.09000015258789,32.85699844360352,33.06999969482422,33.06999969482422,1099700,AZEK,1.147263349767946,1.1644995064079302,1.235560961216052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-18,33.119998931884766,33.59000015258789,31.950000762939453,32.38999938964844,32.38999938964844,5627800,AZEK,1.1744366048887485,1.2053103319293113,1.2806421835096724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-21,31.89999961853028,32.459999084472656,31.5,32.04999923706055,32.04999923706055,1155000,AZEK,1.1628705567851323,1.2081123913391492,1.3120124879265722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-22,32.20000076293945,32.54999923706055,31.39999961853028,32.279998779296875,32.279998779296875,1090300,AZEK,1.1211276330629796,1.215923218224327,1.3410781459908807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-23,32.290000915527344,33.20000076293945,31.959999084472656,32.13999938964844,32.13999938964844,769700,AZEK,1.158058554061169,1.1957063172052582,1.3609210488210046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-24,31.82999992370605,33.150001525878906,30.8799991607666,32.970001220703125,32.970001220703125,1252600,AZEK,1.0694569916907404,1.1562025332273194,1.3466787953285986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-25,32.619998931884766,33.6349983215332,32.5,33.56999969482422,33.56999969482422,2609800,AZEK,1.0717902850557273,1.1593684397603956,1.330056655697944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-28,33.619998931884766,34.86000061035156,33.619998931884766,34.56999969482422,34.56999969482422,779400,AZEK,1.0049176160006743,1.1122360746996518,1.3167486508418706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-29,34.400001525878906,34.93000030517578,34.25,34.630001068115234,34.630001068115234,730500,AZEK,0.9870054649419638,1.085763711071335,1.3499855200132804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-30,35.470001220703125,35.880001068115234,34.2400016784668,34.810001373291016,34.810001373291016,1340900,AZEK,0.9606434158996268,1.0792875096997523,1.3553576111426415,292374000.0,1587208000.0,627968000.0,1303888000.0,800000.0,4224000.0,1931856000.0,155000.0,360000.0,-283475000.0,30036000.0,951390000.0,1623000.0,215012000.0,124040000.0,261774000.0,424695000.0,60124000.0,70886000.0,462982000.0,130070000.0,42059000.0,8392000.0,-40796000.0,-44206000.0,-46378000.0,15832000.0,2364000.0,-64359000.0,-99000.0,87075000.0,24556000.0,557000.0,8729000.0,93368000.0,-40826000.0,-50000.0,-2122000.0
2020-10-01,34.88999938964844,35.7599983215332,34.81999969482422,35.369998931884766,35.369998931884766,1161900,AZEK,0.9618321030565788,1.0935821734025322,1.3228725566442656,292374000.0,1587208000.0,627968000.0,1303888000.0,800000.0,4224000.0,1931856000.0,155000.0,360000.0,-283475000.0,30036000.0,951390000.0,1623000.0,215012000.0,124040000.0,261774000.0,424695000.0,60124000.0,70886000.0,462982000.0,130070000.0,42059000.0,8392000.0,-40796000.0,-44206000.0,-46378000.0,15832000.0,2364000.0,-64359000.0,-99000.0,87075000.0,24556000.0,557000.0,8729000.0,93368000.0,-40826000.0,-50000.0,-2122000.0
2020-10-02,34.65999984741211,35.26499938964844,34.029998779296875,35.040000915527344,35.040000915527344,882900,AZEK,0.9820205179322338,1.139554773455543,1.3284816786757776,292374000.0,1587208000.0,627968000.0,1303888000.0,800000.0,4224000.0,1931856000.0,155000.0,360000.0,-283475000.0,30036000.0,951390000.0,1623000.0,215012000.0,124040000.0,261774000.0,424695000.0,60124000.0,70886000.0,462982000.0,130070000.0,42059000.0,8392000.0,-40796000.0,-44206000.0,-46378000.0,15832000.0,2364000.0,-64359000.0,-99000.0,87075000.0,24556000.0,557000.0,8729000.0,93368000.0,-40826000.0,-50000.0,-2122000.0
2020-10-05,35.040000915527344,35.970001220703125,35.040000915527344,35.65999984741211,35.65999984741211,855000,AZEK,1.003084705855924,1.1065619532619353,1.33174430402902,292374000.0,1587208000.0,627968000.0,1303888000.0,800000.0,4224000.0,1931856000.0,155000.0,360000.0,-283475000.0,30036000.0,951390000.0,1623000.0,215012000.0,124040000.0,261774000.0,424695000.0,60124000.0,70886000.0,462982000.0,130070000.0,42059000.0,8392000.0,-40796000.0,-44206000.0,-46378000.0,15832000.0,2364000.0,-64359000.0,-99000.0,87075000.0,24556000.0,557000.0,8729000.0,93368000.0,-40826000.0,-50000.0,-2122000.0
2020-10-06,35.75,36.209999084472656,35.279998779296875,35.900001525878906,35.900001525878906,687200,AZEK,1.0097492607032006,1.1264623094112507,1.354038956664403,292374000.0,1587208000.0,627968000.0,1303888000.0,800000.0,4224000.0,1931856000.0,155000.0,360000.0,-283475000.0,30036000.0,951390000.0,1623000.0,215012000.0,124040000.0,261774000.0,424695000.0,60124000.0,70886000.0,462982000.0,130070000.0,42059000.0,8392000.0,-40796000.0,-44206000.0,-46378000.0,15832000.0,2364000.0,-64359000.0,-99000.0,87075000.0,24556000.0,557000.0,8729000.0,93368000.0,-40826000.0,-50000.0,-2122000.0
2020-10-07,36.06999969482422,36.790000915527344,36.02799987792969,36.38999938964844,36.38999938964844,883700,AZEK,1.008793616383386,1.1148667319396777,1.3206925578284634,292374000.0,1587208000.0,627968000.0,1303888000.0,800000.0,4224000.0,1931856000.0,155000.0,360000.0,-283475000.0,30036000.0,951390000.0,1623000.0,215012000.0,124040000.0,261774000.0,424695000.0,60124000.0,70886000.0,462982000.0,130070000.0,42059000.0,8392000.0,-40796000.0,-44206000.0,-46378000.0,15832000.0,2364000.0,-64359000.0,-99000.0,87075000.0,24556000.0,557000.0,8729000.0,93368000.0,-40826000.0,-50000.0,-2122000.0
2020-10-08,36.59000015258789,37.18999862670898,36.380001068115234,36.93999862670898,36.93999862670898,551500,AZEK,0.9055225231858528,1.0906876668478322,1.2785598618860614,292374000.0,1587208000.0,627968000.0,1303888000.0,800000.0,4224000.0,1931856000.0,155000.0,360000.0,-283475000.0,30036000.0,951390000.0,1623000.0,215012000.0,124040000.0,261774000.0,424695000.0,60124000.0,70886000.0,462982000.0,130070000.0,42059000.0,8392000.0,-40796000.0,-44206000.0,-46378000.0,15832000.0,2364000.0,-64359000.0,-99000.0,87075000.0,24556000.0,557000.0,8729000.0,93368000.0,-40826000.0,-50000.0,-2122000.0
2020-10-09,37.25,37.61000061035156,36.93000030517578,37.400001525878906,37.400001525878906,615100,AZEK,0.9082887656354132,1.105080217776366,1.2860961634142802,292374000.0,1587208000.0,627968000.0,1303888000.0,800000.0,4224000.0,1931856000.0,155000.0,360000.0,-283475000.0,30036000.0,951390000.0,1623000.0,215012000.0,124040000.0,261774000.0,424695000.0,60124000.0,70886000.0,462982000.0,130070000.0,42059000.0,8392000.0,-40796000.0,-44206000.0,-46378000.0,15832000.0,2364000.0,-64359000.0,-99000.0,87075000.0,24556000.0,557000.0,8729000.0,93368000.0,-40826000.0,-50000.0,-2122000.0
2020-10-12,37.970001220703125,37.970001220703125,37.150001525878906,37.540000915527344,37.540000915527344,595900,AZEK,0.9448588267357227,1.0982951128587406,1.2866275455279128,292374000.0,1587208000.0,627968000.0,1303888000.0,800000.0,4224000.0,1931856000.0,155000.0,360000.0,-283475000.0,30036000.0,951390000.0,1623000.0,215012000.0,124040000.0,261774000.0,424695000.0,60124000.0,70886000.0,462982000.0,130070000.0,42059000.0,8392000.0,-40796000.0,-44206000.0,-46378000.0,15832000.0,2364000.0,-64359000.0,-99000.0,87075000.0,24556000.0,557000.0,8729000.0,93368000.0,-40826000.0,-50000.0,-2122000.0
2020-10-13,37.18000030517578,37.66999816894531,36.7599983215332,36.84999847412109,36.84999847412109,532100,AZEK,0.938127574661962,1.1465400746127905,1.3419268062566423,292374000.0,1587208000.0,627968000.0,1303888000.0,800000.0,4224000.0,1931856000.0,155000.0,360000.0,-283475000.0,30036000.0,951390000.0,1623000.0,215012000.0,124040000.0,261774000.0,424695000.0,60124000.0,70886000.0,462982000.0,130070000.0,42059000.0,8392000.0,-40796000.0,-44206000.0,-46378000.0,15832000.0,2364000.0,-64359000.0,-99000.0,87075000.0,24556000.0,557000.0,8729000.0,93368000.0,-40826000.0,-50000.0,-2122000.0
2020-10-14,37.220001220703125,37.7400016784668,36.34999847412109,36.75,36.75,353900,AZEK,0.955101999295812,1.133333374853848,1.362448971287734,292374000.0,1587208000.0,627968000.0,1303888000.0,800000.0,4224000.0,1931856000.0,155000.0,360000.0,-283475000.0,30036000.0,951390000.0,1623000.0,215012000.0,124040000.0,261774000.0,424695000.0,60124000.0,70886000.0,462982000.0,130070000.0,42059000.0,8392000.0,-40796000.0,-44206000.0,-46378000.0,15832000.0,2364000.0,-64359000.0,-99000.0,87075000.0,24556000.0,557000.0,8729000.0,93368000.0,-40826000.0,-50000.0,-2122000.0
2020-10-15,36.47999954223633,37.86000061035156,36.45000076293945,37.790000915527344,37.790000915527344,364400,AZEK,0.9198199915166142,1.088383172047385,1.3442709184002055,292374000.0,1587208000.0,627968000.0,1303888000.0,800000.0,4224000.0,1931856000.0,155000.0,360000.0,-283475000.0,30036000.0,951390000.0,1623000.0,215012000.0,124040000.0,261774000.0,424695000.0,60124000.0,70886000.0,462982000.0,130070000.0,42059000.0,8392000.0,-40796000.0,-44206000.0,-46378000.0,15832000.0,2364000.0,-64359000.0,-99000.0,87075000.0,24556000.0,557000.0,8729000.0,93368000.0,-40826000.0,-50000.0,-2122000.0
2020-10-16,37.66999816894531,38.52999877929688,37.43000030517578,38.060001373291016,38.060001373291016,520000,AZEK,0.8925380976087381,1.095638446093248,1.2892800295393467,292374000.0,1587208000.0,627968000.0,1303888000.0,800000.0,4224000.0,1931856000.0,155000.0,360000.0,-283475000.0,30036000.0,951390000.0,1623000.0,215012000.0,124040000.0,261774000.0,424695000.0,60124000.0,70886000.0,462982000.0,130070000.0,42059000.0,8392000.0,-40796000.0,-44206000.0,-46378000.0,15832000.0,2364000.0,-64359000.0,-99000.0,87075000.0,24556000.0,557000.0,8729000.0,93368000.0,-40826000.0,-50000.0,-2122000.0
