,2021-06-30,2021-03-31,2020-12-31,2020-09-30
Investments,68600000.0,97000000.0,-91635000.0,-108398000.0
Change To Liabilities,16947000.0,-43355000.0,70000.0,2501000.0
Total Cashflows From Investing Activities,59969000.0,86740000.0,-99166000.0,-110341000.0
Total Cash From Financing Activities,8344000.0,4570000.0,11794000.0,275623000.0
Change To Operating Activities,3286000.0,14070000.0,-14345000.0,13947000.0
Issuance Of Stock,8344000.0,4570000.0,11794000.0,275624000.0
Net Income,-116026000.0,-63853000.0,-76412000.0,-58323000.0
Change In Cash,-2250000.0,16434000.0,-160674000.0,132152000.0
Total Cash From Operating Activities,-70563000.0,-74876000.0,-73302000.0,-33130000.0
Depreciation,2713000.0,2549000.0,1398000.0,2179000.0
Change To Inventory,-5025000.0,-3966000.0,329000.0,-2393000.0
Change To Account Receivables,-12631000.0,-8997000.0,-7891000.0,-11968000.0
Change To Netincome,39867000.0,28372000.0,22549000.0,22957000.0
Capital Expenditures,-8631000.0,-10260000.0,-7531000.0,-1943000.0
Net Borrowings,,,,-1000.0
