,2021-06-30,2021-03-31,2020-12-31,2020-09-30
Investments,-5000000.0,-29000000.0,48000000.0,-61000000.0
Change To Liabilities,-179000000.0,-75000000.0,52000000.0,121000000.0
Total Cashflows From Investing Activities,-147000000.0,-142000000.0,-111000000.0,-151000000.0
Net Borrowings,86000000.0,390000000.0,225000000.0,-287000000.0
Total Cash From Financing Activities,-550000000.0,-334000000.0,-951000000.0,-827000000.0
Change To Operating Activities,-2000000.0,-13000000.0,-3000000.0,14000000.0
Issuance Of Stock,121000000.0,30000000.0,234000000.0,287000000.0
Net Income,703000000.0,681000000.0,647000000.0,698000000.0
Change In Cash,-58000000.0,107000000.0,-101000000.0,-8000000.0
Repurchase Of Stock,-341000000.0,-372000000.0,-898000000.0,-350000000.0
Effect Of Exchange Rate,12000000.0,-15000000.0,-2000000.0,8000000.0
Total Cash From Operating Activities,627000000.0,598000000.0,963000000.0,962000000.0
Depreciation,137000000.0,137000000.0,139000000.0,134000000.0
Other Cashflows From Investing Activities,-12000000.0,-6000000.0,3000000.0,3000000.0
Dividends Paid,-420000000.0,-376000000.0,-340000000.0,-378000000.0
Change To Inventory,1000000.0,-40000000.0,-37000000.0,-38000000.0
Change To Account Receivables,-18000000.0,-170000000.0,76000000.0,-59000000.0
Other Cashflows From Financing Activities,4000000.0,-6000000.0,-172000000.0,-99000000.0
Change To Netincome,-15000000.0,78000000.0,89000000.0,92000000.0
Capital Expenditures,-130000000.0,-107000000.0,-161000000.0,-90000000.0
