Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Minority Interest,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Deferred Long Term Asset Charges,Short Long Term Debt,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Long Term Investments,Net Tangible Assets,Short Term Investments,Net Receivables,Long Term Debt,Inventory,Accounts Payable,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Repurchase Of Stock,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Dividends Paid,Change To Inventory,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures
2017-09-29,73.12999725341797,73.29000091552734,72.7699966430664,72.8499984741211,65.86992645263672,2968400,CL,0.9723737311788464,1.0397291868853955,0.9903210708082036,1.0206479989635429,-0.0482742677846964,-0.0505312018370505,-0.0989721281829992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-02,73.0199966430664,73.43000030517578,72.9000015258789,72.94999694824219,65.96035766601562,2554400,CL,0.972556652226878,1.039544131111984,0.982867382965306,1.012478214064533,-0.0399215618376549,-0.0491634246494157,-0.1062634955116278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-03,72.77999877929688,72.98999786376953,72.36000061035156,72.44000244140625,65.49920654296875,2310000,CL,0.9846787089090976,1.0483899336432652,0.9989957032593167,1.0113391723313174,-0.0266604634222198,-0.0415734413616368,-0.0828049389612554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-04,72.3499984741211,73.33000183105469,72.31999969482422,72.87999725341797,65.89705657958984,2345300,CL,0.9678342978947372,1.043578061049229,1.0046137322037003,1.0126829906128405,-0.0448486927181033,-0.0449056259723374,-0.0853456343929637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-05,73.06999969482422,73.61000061035156,73.04000091552734,73.20999908447266,66.19544982910156,3037200,CL,0.9648450907464756,1.027611547225395,0.997185804662549,1.0121464877707815,-0.0473013970243059,-0.0551889284577176,-0.1007359441087101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-06,73.06999969482422,73.19999694824219,72.48999786376953,72.72000122070312,65.75238800048828,1771000,CL,0.9803339337226368,1.0308023731370597,1.0018206613209082,1.0081446760609294,-0.0278107423382926,-0.0641408496899764,-0.0987524051148553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-09,72.80999755859375,72.95999908447266,72.22000122070312,72.36000061035156,65.42688751220703,1513900,CL,1.0181441999675127,1.0369036314870284,0.9802505540990384,1.0143616235707735,0.0037825763967391,-0.0668117934656242,-0.1182315920776585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-10,72.6500015258789,73.31999969482422,72.51000213623047,72.9000015258789,65.91514587402344,2078600,CL,1.0056369312111746,1.040257163790579,0.941611793560604,1.008797349947511,-0.0031604187363363,-0.0525935123533665,-0.1476855191333516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-11,74.44000244140625,75.1500015258789,74.13999938964844,74.7300033569336,67.5698013305664,6491400,CL,0.9850474944473042,1.0317367712266765,0.9029087533248146,1.0091988628593096,-0.0241513684120053,-0.0694954365160298,-0.185188296868179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-12,74.69000244140625,75.2699966430664,74.22000122070312,75.16000366210938,67.9585952758789,3172500,CL,0.9859670575334026,1.0251652854475273,0.9012598865064814,1.0112728774332036,-0.0253058198998009,-0.0735196403758253,-0.174775214458648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-13,75.4800033569336,76.02999877929688,75.26000213623047,75.98999786376953,68.7090835571289,3761300,CL,0.9720219231149754,1.02547925306665,0.8884723318887517,1.0098252549340063,-0.0378033318190311,-0.0827702453206249,-0.1884182719548652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-16,75.88999938964844,76.0999984741211,75.31999969482422,75.75,68.49208068847656,2229600,CL,0.9620933424555056,1.0324643209376796,0.8937030612670002,1.0047827275420922,-0.0426893850865865,-0.082597444204028,-0.1918909360932063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-17,75.5,75.52999877929688,74.62000274658203,74.95999908447266,67.77775573730469,3217600,CL,0.974245044275142,1.036873551149366,0.9029864699272808,1.016827126331923,-0.042582082056781,-0.0841222190199502,-0.1839518163875194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-18,74.81999969482422,74.8499984741211,74.26000213623047,74.44000244140625,67.30760192871094,2682100,CL,0.9710547619841076,1.042758550021072,0.890856948346558,1.016900814218988,-0.0458460522348803,-0.0738251740762343,-0.1851383960780972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-19,73.83999633789062,74.0,72.9800033569336,73.13999938964844,66.13215637207031,4369200,CL,0.9907889572700924,1.0683403256594255,0.9034940749236796,1.0195478153138224,-0.02875885804373,-0.048210576679776,-0.1743394663941445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-20,72.6500015258789,73.05000305175781,72.0,72.31999969482422,65.75030517578125,4317700,CL,0.9986170843803638,1.0224230055520849,0.8827372724884497,1.0187296628598663,-0.0201125784795025,-0.0945025202254596,-0.1827367367360144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-23,72.04000091552734,72.5,71.77999877929688,72.19000244140625,65.63213348388672,4308200,CL,0.9939049361612594,1.0274665549166613,0.8868476559525768,1.0231439317955078,-0.0292389956342483,-0.0867715980480208,-0.1816094959130118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-24,72.1500015258789,72.19000244140625,71.62000274658203,71.83999633789062,65.31391143798828,4000100,CL,1.0023663607187392,1.0447854032759694,0.8966573899127712,1.023176662025299,-0.0208103013065601,-0.0560074805704251,-0.182723430385082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-25,71.7300033569336,71.81999969482422,70.73999786376953,71.41999816894531,64.93205261230469,3944700,CL,1.0081211180087732,1.0448778219231294,0.8893309821174902,1.028738706809164,-0.0206175888003907,-0.0633359996314362,-0.2044902801678143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-26,71.7699966430664,72.16999816894531,71.0999984741211,71.20999908447266,64.74114990234375,4020700,CL,1.0217666035962398,1.03511344663384,0.8842862129366967,1.0357335667629224,-0.0139669631666825,-0.0692550840536012,-0.2067358213841644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-27,70.4000015258789,70.9000015258789,69.13999938964844,70.4000015258789,64.00472259521484,8704000,CL,1.0228693299156169,1.0341728743303764,0.889146878490712,1.0327543330408862,-0.0098850031252692,-0.0442460792656642,-0.2069819202443577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-30,70.13999938964844,70.4800033569336,69.05000305175781,69.19999694824219,62.91372680664063,4444500,CL,1.046965473183618,1.0140489688133774,0.9128938709916824,1.0448229351223306,0.0021425380612873,-0.0320619647591013,-0.1974956214031845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-31,69.3499984741211,70.5199966430664,69.0999984741211,70.44999694824219,64.05018615722656,4734000,CL,1.0367636881422282,1.0046171698876,0.8999969744565517,1.0378093145840102,-0.0010456264417819,-0.0490391985268912,-0.2075829766718717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
