Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Deferred Long Term Asset Charges,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Long Term Investments,Net Tangible Assets,Short Term Investments,Net Receivables,Long Term Debt,Accounts Payable,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Repurchase Of Stock,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures
2017-10-13,91.0,91.2300033569336,90.2699966430664,90.95999908447266,90.95999908447266,189100,EPAM,1.1280782942297505,1.2456025087086735,1.2404353888160422,1.0098252549340063,0.1182530392957439,0.1373530103213984,0.1635447849724252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-16,90.95999908447266,91.6999969482422,90.3000030517578,91.1500015258789,91.1500015258789,262400,EPAM,1.1259461934762525,1.2380690793744114,1.260340047507314,1.0047827275420922,0.1211634659341602,0.1230073142327037,0.1747460501471076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-17,91.0999984741211,91.97000122070312,90.6500015258789,90.9499969482422,90.9499969482422,172300,EPAM,1.139197406123212,1.261792259339361,1.2620121234816075,1.016827126331923,0.1223702797912889,0.1407964891700446,0.1750738371668072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-18,91.0,91.13999938964844,90.54000091552734,90.54000091552734,90.54000091552734,161700,EPAM,1.145350076205466,1.2760105766630694,1.262977659794903,1.016900814218988,0.1284492619864781,0.1594268525657629,0.1869823153702476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-19,90.3499984741211,90.9800033569336,89.81999969482422,90.54000091552734,90.54000091552734,194800,EPAM,1.1445769406397888,1.2833002127955575,1.2699359641514525,1.0195478153138224,0.1250291253259663,0.166749310456356,0.1921024228336283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-20,91.13999938964844,91.45999908447266,91.11000061035156,91.41000366210938,91.41000366210938,275200,EPAM,1.159063479965266,1.302045639151437,1.2530357327072907,1.0187296628598663,0.1403338171053996,0.1851201133738924,0.1875617234828266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-23,91.54000091552734,91.55999755859376,90.33000183105467,90.9499969482422,90.9499969482422,230100,EPAM,1.163496462292838,1.2946674431117258,1.2639912363042085,1.0231439317955078,0.1403525304973303,0.1804292901470436,0.1955340844386199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-24,91.12999725341795,91.76000213623048,90.41000366210938,90.8000030517578,90.8000030517578,189400,EPAM,1.1759911364587747,1.2929515151993836,1.2874449074549434,1.023176662025299,0.1528144744334754,0.192158631352989,0.2080640871570902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-25,90.80999755859376,91.37000274658205,90.30999755859376,90.69000244140624,90.69000244140624,189100,EPAM,1.1685963226807283,1.2954019207666916,1.300584339761688,1.028738706809164,0.1398576158715643,0.1871880992121259,0.2067630774763835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-26,91.3499984741211,91.3499984741211,89.69999694824219,90.33999633789062,90.33999633789062,253800,EPAM,1.1930485183569963,1.2807173083724714,1.294000512117006,1.0357335667629224,0.1573149515940739,0.1763487776850301,0.2029784777961447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-27,90.8499984741211,91.13999938964844,90.37000274658205,90.9499969482422,90.9499969482422,235800,EPAM,1.1235844515702458,1.2506872327300111,1.3669049353082685,1.0327543330408862,0.0908301185293596,0.1722682791339704,0.2707761365731989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-30,91.0199966430664,91.23999786376952,90.3499984741211,91.12000274658205,91.12000274658205,218500,EPAM,1.1132572364327689,1.1998463403816753,1.4057286268321072,1.0448229351223306,0.0684343013104382,0.1537354068091965,0.2953391344372402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-31,91.51000213623048,91.68000030517578,90.97000122070312,91.1500015258789,91.1500015258789,389900,EPAM,1.0862314918131954,1.2256719621555252,1.423148645629738,1.0378093145840102,0.0484221772291852,0.1720155937410339,0.3155686945013145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-01,91.77999877929688,91.77999877929688,90.05999755859375,90.61000061035156,90.61000061035156,274500,EPAM,1.0714049351850898,1.2242578033103202,1.3860500550922945,1.0388512590749122,0.0325536761101776,0.1696737849584704,0.2766074488332259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-02,92.56999969482422,99.16000366210938,92.5500030517578,99.1500015258789,99.1500015258789,793200,EPAM,0.979727664091807,1.071003538146087,1.2606151885045225,1.0310647944789963,-0.0513371303871893,0.0529571960260875,0.1561131772189403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-03,99.86000061035156,100.3000030517578,97.51000213623048,99.66999816894533,99.66999816894533,391300,EPAM,0.9804354672011044,1.052172215041305,1.2394903500060392,1.0262436118253355,-0.0458081446242313,0.0265358094735526,0.131680031316673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-06,99.66999816894533,100.27999877929688,98.04000091552734,99.9499969482422,99.9499969482422,332800,EPAM,1.0012006278163683,1.1008504466115638,1.2569284751301577,1.0311845275729687,-0.0299838997566004,0.0647395174091194,0.151200190794051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-07,99.9499969482422,101.5500030517578,98.83999633789062,100.7300033569336,100.7300033569336,465800,EPAM,1.0117144869041104,1.0965948119058542,1.2549389402299482,1.0414917955670933,-0.0297773086629828,0.0506850018781881,0.1431125811348781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-08,100.41999816894533,103.44000244140624,100.16000366210938,102.98999786376952,102.98999786376952,349800,EPAM,1.0146616386790088,1.0751529823643866,1.220798193658024,1.0390384642435906,-0.0243768255645817,0.0141482192666479,0.1061448882566722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-09,102.0199966430664,103.25,101.52999877929688,102.33999633789062,102.33999633789062,233100,EPAM,1.021790144974902,1.0966387275058096,1.2060778260891607,1.0401272810196784,-0.0183371360447763,0.0210638747717173,0.0933988332628372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-10,101.77999877929688,103.48999786376952,101.72000122070312,102.8000030517578,102.8000030517578,163200,EPAM,1.0318093049221024,1.1181905985972307,1.2090466656207175,1.0393664161720684,-0.0075571112499659,0.0422973499568128,0.0957087052657894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-13,101.88999938964844,102.51000213623048,100.12000274658205,102.37000274658205,102.37000274658205,274300,EPAM,1.0264725897407785,1.112142184424454,1.2095340077438683,1.0305050740272153,-0.0040324842864367,0.0454749696581331,0.0979014469132615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-14,101.8000030517578,103.06999969482422,101.51000213623048,102.61000061035156,102.61000061035156,178200,EPAM,1.0398596268742055,1.101647015331209,1.1934509146871457,1.043144349882203,-0.0032847230079975,0.0367062328883867,0.0797986938488948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-15,102.70999908447266,103.38999938964844,100.87999725341795,102.62999725341795,102.62999725341795,246600,EPAM,1.05914449826824,1.11711979532437,1.1895157858146486,1.0570826794517585,0.0020618188164815,0.0491700770507728,0.0788876863840006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-16,103.2300033569336,104.31999969482422,103.16000366210938,103.61000061035156,103.61000061035156,211100,EPAM,1.0426599569820263,1.1259531220430663,1.200270243005161,1.0412088647392546,0.0014510922427717,0.0554739097054481,0.0880555322420129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-17,103.16000366210938,104.20999908447266,102.48999786376952,103.6999969482422,103.6999969482422,183400,EPAM,1.0417550815668375,1.1214079492554754,1.1878496039556905,1.0392013474275237,0.0025537341393138,0.0460869015765099,0.0879102320380147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-20,103.81999969482422,103.81999969482422,102.37000274658205,103.62999725341795,103.62999725341795,184900,EPAM,1.0511435220710963,1.1059539095623343,1.1965647330547449,1.0381241126825425,0.0130194093885538,0.0482443489334756,0.0893967812656131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-21,104.0500030517578,105.9499969482422,103.58999633789062,105.9499969482422,105.9499969482422,176100,EPAM,1.0250118131402444,1.0676734875399994,1.1879188696138956,1.03199537924298,-0.0069835661027357,0.0250719477365526,0.082349404394491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-22,106.05999755859376,106.5500030517578,105.52999877929688,105.81999969482422,105.81999969482422,157100,EPAM,1.01663203686738,1.065394048279172,1.2006237329253362,1.0328322263084138,-0.0162001894410337,0.0308904019607922,0.0909996942293258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-24,106.1999969482422,106.87999725341795,106.12000274658205,106.77999877929688,106.77999877929688,48400,EPAM,1.0088031696212054,1.0860648299912516,1.1929200103916384,1.032019884081241,-0.0232167144600352,0.0433538079965429,0.0758949389024021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-27,106.75,106.75,105.66000366210938,105.9800033569336,105.9800033569336,239200,EPAM,1.0162294162750287,1.097376857595174,1.1713530426259111,1.0369551897736955,-0.020725773498667,0.0403456208048056,0.0542855471401115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-28,106.5199966430664,107.91000366210938,105.33000183105467,107.77999877929688,107.77999877929688,482600,EPAM,0.9967526583959442,1.0703284646214963,1.1583781767318329,1.020376345675996,-0.0236236872800518,0.016915284868112,0.0469789267006981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-29,106.37000274658205,106.5999984741211,101.0,102.19000244140624,102.19000244140624,570000,EPAM,1.0607691450837704,1.141598990850401,1.2324102107113442,1.026253639124301,0.0345155059594695,0.0875456361951911,0.1201259472691269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-30,102.0500030517578,102.88999938964844,101.12999725341795,101.44000244140624,101.44000244140624,602000,EPAM,1.0821174487497842,1.1709384455891212,1.257689262229143,1.0246409570196735,0.0574764917301107,0.1215132631152728,0.1468875602952077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-01,101.38999938964844,101.5,97.4000015258789,99.01000213623048,99.01000213623048,424900,EPAM,1.1113018523916771,1.2374507019451215,1.2698717366346317,1.029880242563007,0.0814216098286702,0.1692104262537799,0.160707805966241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-04,99.8499984741211,100.66999816894533,96.62000274658205,97.08000183105467,97.08000183105467,349600,EPAM,1.135249248102279,1.2865677706026264,1.2926451946525082,1.036157586789428,0.0990916613128509,0.2159564726490677,0.1752344721973981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-05,97.58000183105467,99.19000244140624,96.11000061035156,97.13999938964844,97.13999938964844,307400,EPAM,1.139592316695431,1.2537574807572591,1.277846387001786,1.0465343935592823,0.0930579231361485,0.1823478257320527,0.1528211779469221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-06,96.98999786376952,98.27999877929688,96.94000244140624,97.72000122070312,97.72000122070312,260600,EPAM,1.1369217876205189,1.2467253408634174,1.2937985952295517,1.048372731047773,0.0885490565727458,0.177585996277094,0.1658162401485057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-07,97.77999877929688,100.27999877929688,97.77999877929688,100.06999969482422,100.06999969482422,391500,EPAM,1.0958329568954837,1.2166483498680083,1.2322374131572178,1.0387885930282448,0.0570443638672388,0.1596295369592342,0.117626410374211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-08,100.06999969482422,102.70999908447266,100.06999969482422,101.91000366210938,101.91000366210938,263600,EPAM,1.0833087779284043,1.1683838231387975,1.1985084388242513,1.0447156071702373,0.038593170758167,0.1114017858475129,0.0846825711199823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-11,102.55999755859376,105.23999786376952,102.30999755859376,104.5,104.5,619900,EPAM,1.0609569640821248,1.139712904058575,1.147846860748729,1.0484619827112251,0.0124949813708996,0.0950893842239239,0.0433956693078099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-12,104.45999908447266,104.87000274658205,102.79000091552734,104.56999969482422,104.56999969482422,549400,EPAM,1.0537439300275735,1.1394281521813596,1.153868260631558,1.0415757419863072,0.0121681880412662,0.0906409453327665,0.0463717887021231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-13,104.52999877929688,106.12000274658205,104.06999969482422,106.06999969482422,106.06999969482422,312800,EPAM,1.058263413999777,1.1389648148032263,1.135665121439145,1.0495576207370112,0.0087057932627658,0.090089022647837,0.0451709099010446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-14,106.0999984741211,106.0999984741211,104.5199966430664,105.08000183105467,105.08000183105467,238000,EPAM,1.076417954314536,1.1110582219793648,1.1645413077107274,1.0539026313731312,0.0225153229414047,0.0803317292444896,0.0640891433990622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-15,105.3499984741211,107.20999908447266,104.13999938964844,106.6999969482422,106.6999969482422,422400,EPAM,1.0618557290748294,1.05548271759756,1.1367385603053244,1.0520989179928428,0.0097568110819865,0.0547595199847887,0.0629039987337249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-18,107.37999725341795,108.6999969482422,106.95999908447266,108.6999969482422,108.6999969482422,321300,EPAM,1.0381784879704727,1.07847292224629,1.1317387313418483,1.049480051520865,-0.0113015635503923,0.0625794338393053,0.0603463554284477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-19,108.23999786376952,108.69000244140624,107.19000244140624,108.02999877929688,108.02999877929688,207900,EPAM,1.062297541728968,1.0488753016658254,1.150884043654007,1.0585213557872055,0.0037761859417622,0.0442683333734414,0.073309330186853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-20,108.41999816894533,108.94000244140624,107.25,108.02999877929688,108.02999877929688,238700,EPAM,1.0694251604623486,1.032398408215763,1.1505137676567907,1.0561912314345747,0.0132339290277738,0.0302710279723055,0.0700577117263245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-21,108.0,108.93000030517578,106.76000213623048,108.93000030517578,108.93000030517578,203000,EPAM,1.0666483256760395,1.0513173260096376,1.1241163738656854,1.054691754118366,0.0119565715576734,0.037320937601236,0.0457259321887775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-22,108.6500015258789,109.06999969482422,107.3000030517578,108.5999984741211,108.5999984741211,179400,EPAM,1.095948419110046,1.0331491576860286,1.1400552421563537,1.0628648969920689,0.0330835221179772,0.0420112574807532,0.0519124277974292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-26,108.27999877929688,108.27999877929688,106.68000030517578,107.58000183105467,107.58000183105467,117600,EPAM,1.0945342814263608,1.047964267939112,1.1922289675013895,1.054562443450246,0.0399718379761147,0.0465529039474199,0.0952727298783844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-27,107.66999816894533,108.29000091552734,107.30999755859376,107.72000122070312,107.72000122070312,174400,EPAM,1.089862608572969,1.0509654456141464,1.21128847241845,1.0427572783556516,0.0471053302173174,0.0390177232049768,0.1070075993267745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-28,108.18000030517578,108.4800033569336,107.19000244140624,107.6999969482422,107.6999969482422,108100,EPAM,1.0908078615210306,1.0556175084762784,1.201021446320726,1.039387058829826,0.0514208026912046,0.0398735425182465,0.0991080477426711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-29,107.66999816894533,108.41000366210938,107.05999755859376,107.43000030517578,107.43000030517578,171900,EPAM,1.0769803278374186,1.0333240418959788,1.207763191207483,1.0452598484191695,0.031720479418249,0.0332793032553262,0.1059821979027135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-02,107.62000274658205,108.94000244140624,106.9000015258789,108.4000015258789,108.4000015258789,245700,EPAM,1.049354228771333,1.019926162382933,1.2315497981623995,1.0173995405954512,0.0319546881758818,0.0264175436542799,0.1309539882060724,44511000.0,473874000.0,275309000.0,974947000.0,32266000.0,1250256000.0,53000.0,205000.0,518820000.0,69309000.0,119531000.0,-17800000.0,39762000.0,582585000.0,180967000.0,24974000.0,-17623000.0,86419000.0,960033000.0,,810905000.0,,352139000.0,25033000.0,5574000.0,418000.0,1221000.0,-36151000.0,-103000.0,49746000.0,48864000.0,53984000.0,72760000.0,218191000.0,-3194000.0,11776000.0,192820000.0,28562000.0,465000.0,-81488000.0,-941000.0,61009000.0,-29806000.0
2018-01-03,108.66000366210938,110.76000213623048,108.37999725341795,109.7699966430664,109.7699966430664,252500,EPAM,0.9959916659791614,1.0168534769070934,1.21672589635658,0.9765980219270426,0.0193936440521188,0.0129046845832379,0.1212774354710657,44511000.0,473874000.0,275309000.0,974947000.0,32266000.0,1250256000.0,53000.0,205000.0,518820000.0,69309000.0,119531000.0,-17800000.0,39762000.0,582585000.0,180967000.0,24974000.0,-17623000.0,86419000.0,960033000.0,,810905000.0,,352139000.0,25033000.0,5574000.0,418000.0,1221000.0,-36151000.0,-103000.0,49746000.0,48864000.0,53984000.0,72760000.0,218191000.0,-3194000.0,11776000.0,192820000.0,28562000.0,465000.0,-81488000.0,-941000.0,61009000.0,-29806000.0
2018-01-04,110.66000366210938,110.77999877929688,109.80999755859376,110.02999877929688,110.02999877929688,245700,EPAM,1.0153594697823831,1.0237208092275527,1.202035771827363,0.9849127815791188,0.0304466882032642,0.0253638729085605,0.1124409120441656,44511000.0,473874000.0,275309000.0,974947000.0,32266000.0,1250256000.0,53000.0,205000.0,518820000.0,69309000.0,119531000.0,-17800000.0,39762000.0,582585000.0,180967000.0,24974000.0,-17623000.0,86419000.0,960033000.0,,810905000.0,,352139000.0,25033000.0,5574000.0,418000.0,1221000.0,-36151000.0,-103000.0,49746000.0,48864000.0,53984000.0,72760000.0,218191000.0,-3194000.0,11776000.0,192820000.0,28562000.0,465000.0,-81488000.0,-941000.0,61009000.0,-29806000.0
2018-01-05,110.1999969482422,110.61000061035156,109.0,110.20999908447266,110.20999908447266,340300,EPAM,1.0065329936184035,1.0338445094630175,1.2138644396209324,0.9789917900086822,0.0275412036097213,0.0342176903813623,0.1239750687325338,44511000.0,473874000.0,275309000.0,974947000.0,32266000.0,1250256000.0,53000.0,205000.0,518820000.0,69309000.0,119531000.0,-17800000.0,39762000.0,582585000.0,180967000.0,24974000.0,-17623000.0,86419000.0,960033000.0,,810905000.0,,352139000.0,25033000.0,5574000.0,418000.0,1221000.0,-36151000.0,-103000.0,49746000.0,48864000.0,53984000.0,72760000.0,218191000.0,-3194000.0,11776000.0,192820000.0,28562000.0,465000.0,-81488000.0,-941000.0,61009000.0,-29806000.0
2018-01-08,110.0,111.08000183105467,109.37000274658205,110.6999969482422,110.6999969482422,258400,EPAM,0.9592593077582052,1.0178862096794756,1.203884443960476,0.942840182406444,0.0164191253517612,0.0261617252051588,0.1165344383074213,44511000.0,473874000.0,275309000.0,974947000.0,32266000.0,1250256000.0,53000.0,205000.0,518820000.0,69309000.0,119531000.0,-17800000.0,39762000.0,582585000.0,180967000.0,24974000.0,-17623000.0,86419000.0,960033000.0,,810905000.0,,352139000.0,25033000.0,5574000.0,418000.0,1221000.0,-36151000.0,-103000.0,49746000.0,48864000.0,53984000.0,72760000.0,218191000.0,-3194000.0,11776000.0,192820000.0,28562000.0,465000.0,-81488000.0,-941000.0,61009000.0,-29806000.0
2018-01-09,111.12000274658205,111.9499969482422,110.55999755859376,111.0999984741211,111.0999984741211,250000,EPAM,0.9439244301250804,1.0306931026907593,1.2104410222729567,0.9530778204901076,-0.0091533903650272,0.0294688556433442,0.1211432039220785,44511000.0,473874000.0,275309000.0,974947000.0,32266000.0,1250256000.0,53000.0,205000.0,518820000.0,69309000.0,119531000.0,-17800000.0,39762000.0,582585000.0,180967000.0,24974000.0,-17623000.0,86419000.0,960033000.0,,810905000.0,,352139000.0,25033000.0,5574000.0,418000.0,1221000.0,-36151000.0,-103000.0,49746000.0,48864000.0,53984000.0,72760000.0,218191000.0,-3194000.0,11776000.0,192820000.0,28562000.0,465000.0,-81488000.0,-941000.0,61009000.0,-29806000.0
2018-01-10,110.5500030517578,110.8499984741211,109.05999755859376,109.66000366210938,109.66000366210938,208100,EPAM,1.0033740206532142,1.078150642062995,1.2196789671110908,0.966664672858564,0.0367093477946502,0.0648760640667867,0.1338939276514417,44511000.0,473874000.0,275309000.0,974947000.0,32266000.0,1250256000.0,53000.0,205000.0,518820000.0,69309000.0,119531000.0,-17800000.0,39762000.0,582585000.0,180967000.0,24974000.0,-17623000.0,86419000.0,960033000.0,,810905000.0,,352139000.0,25033000.0,5574000.0,418000.0,1221000.0,-36151000.0,-103000.0,49746000.0,48864000.0,53984000.0,72760000.0,218191000.0,-3194000.0,11776000.0,192820000.0,28562000.0,465000.0,-81488000.0,-941000.0,61009000.0,-29806000.0
