,2021-03-31,2020-12-31,2020-09-30,2020-06-30
Intangible Assets,48547000.0,51975000.0,54321000.0,55887000.0
Capital Surplus,647884000.0,660771000.0,648686000.0,630679000.0
Total Liab,716602000.0,738314000.0,695191000.0,636036000.0
Total Stockholder Equity,2063939000.0,1983018000.0,1860234000.0,1753094000.0
Other Current Liab,33579000.0,65771000.0,29883000.0,25468000.0
Total Assets,2780541000.0,2721332000.0,2555425000.0,2389130000.0
Common Stock,56000.0,56000.0,56000.0,56000.0
Other Current Assets,1646000.0,5061000.0,936000.0,932000.0
Retained Earnings,1456926000.0,1347880000.0,1262341000.0,1172909000.0
Other Liab,65804000.0,66722000.0,71386000.0,63707000.0
Good Will,210881000.0,211956000.0,207764000.0,199039000.0
Treasury Stock,-40927000.0,-25689000.0,-50849000.0,-50550000.0
Other Assets,118296000.0,121414000.0,119649000.0,133749000.0
Cash,1372829000.0,1322143000.0,1161065000.0,993724000.0
Total Current Liabilities,463761000.0,465950000.0,414831000.0,365580000.0
Deferred Long Term Asset Charges,90188000.0,92454000.0,90071000.0,78102000.0
Other Stockholder Equity,-40750000.0,-25512000.0,-50672000.0,-50373000.0
Property Plant Equipment,372099000.0,398205000.0,396469000.0,402119000.0
Total Current Assets,2004718000.0,1912782000.0,1752222000.0,1598336000.0
Long Term Investments,26000000.0,25000000.0,25000000.0,
Net Tangible Assets,1804511000.0,1719087000.0,1598149000.0,1498168000.0
Net Receivables,585041000.0,501062000.0,493225000.0,506908000.0
Long Term Debt,25032000.0,25038000.0,25039000.0,25044000.0
Accounts Payable,7168000.0,10189000.0,10785000.0,7596000.0
Short Term Investments,,60007000.0,60089000.0,60025000.0
