,2021-06-30,2021-03-31,2020-12-31,2020-09-30
Investments,11284000.0,473000.0,6400000.0,-1225000.0
Change To Liabilities,0.0,0.0,0.0,0.0
Total Cashflows From Investing Activities,-23240000.0,-9713000.0,6057000.0,-1003000.0
Total Cash From Financing Activities,5954000.0,-2201000.0,-3926000.0,-189619000.0
Change To Operating Activities,6152000.0,-38254000.0,32292000.0,47825000.0
Issuance Of Stock,6270000.0,2845000.0,3588000.0,3847000.0
Net Income,85882000.0,22337000.0,7865000.0,14500000.0
Change In Cash,85014000.0,-11818000.0,42812000.0,-122172000.0
Repurchase Of Stock,-316000.0,-5046000.0,-292000.0,-622000.0
Effect Of Exchange Rate,13000.0,-24000.0,300000.0,222000.0
Total Cash From Operating Activities,102287000.0,120000.0,40381000.0,68228000.0
Depreciation,12493000.0,12177000.0,-447000.0,11791000.0
Other Cashflows From Investing Activities,-18404000.0,63000.0,1231000.0,11686000.0
Change To Netincome,-5490000.0,816000.0,-16896000.0,-8673000.0
Capital Expenditures,-14029000.0,-9364000.0,-1427000.0,-11082000.0
Net Borrowings,,,-7222000.0,-188670000.0
Dividends Paid,,,,-46000.0
Other Cashflows From Financing Activities,,,,-4128000.0
