,2020-09-30,2019-09-30,2018-09-30,2017-09-30
Investments,-56080000.0,-56080000.0,-56080000.0,14796000.0
Change To Liabilities,3300832000.0,1561048000.0,859036000.0,1473389000.0
Total Cashflows From Investing Activities,-379871000.0,-375832000.0,-1111114000.0,-498041000.0
Net Borrowings,-32006000.0,-133073000.0,635695000.0,-749553000.0
Total Cash From Financing Activities,-603617000.0,-1086513000.0,-242873000.0,-1312814000.0
Change To Operating Activities,6704188000.0,234217000.0,-612897000.0,675921000.0
Issuance Of Stock,159533000.0,76234000.0,138456000.0,102923000.0
Net Income,-3408716000.0,855365000.0,1658405000.0,364484000.0
Change In Cash,1223552000.0,881678000.0,57401000.0,-306717000.0
Repurchase Of Stock,-430236000.0,-680018000.0,-647481000.0,-339340000.0
Total Cash From Operating Activities,2207040000.0,2344023000.0,1411388000.0,1504138000.0
Depreciation,401613000.0,490412000.0,502409000.0,426131000.0
Other Cashflows From Investing Activities,9522000.0,-2954000.0,2496000.0,3114000.0
Dividends Paid,-343578000.0,-338974000.0,-333041000.0,-320270000.0
Change To Inventory,-1621143000.0,-167990000.0,-4923000.0,-431454000.0
Change To Account Receivables,-1628991000.0,-1241890000.0,-657770000.0,-1277896000.0
Other Cashflows From Financing Activities,42670000.0,-10682000.0,-36502000.0,-6574000.0
Change To Netincome,-1061285000.0,621948000.0,-555037000.0,240171000.0
Capital Expenditures,-369677000.0,-310222000.0,-336411000.0,-466397000.0
