Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Total Liab,Total Stockholder Equity,Minority Interest,Deferred Long Term Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Deferred Long Term Asset Charges,Short Long Term Debt,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Long Term Investments,Net Tangible Assets,Inventory,Accounts Payable,Other Current Liab,Net Receivables,Long Term Debt,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Repurchase Of Stock,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Dividends Paid,Change To Inventory,Change To Netincome,Capital Expenditures,Net Borrowings,Effect Of Exchange Rate,Other Cashflows From Financing Activities
2017-10-13,31.6200008392334,32.439998626708984,31.40999984741211,31.64999961853028,28.460601806640625,2835700,FL,0.947867353208299,1.596710985559679,1.3446557033745554,1.0098252549340063,-0.0619579017257075,0.488461487172404,0.2677650995309384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-16,31.6299991607666,31.8799991607666,30.90999984741211,30.950000762939453,27.83114242553711,3031500,FL,1.0080776976567372,1.6380272286656083,1.4150673945590642,1.0047827275420922,0.0032949701146449,0.5229654635239007,0.3294733971988577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-17,30.96999931335449,31.190000534057617,30.57999992370605,31.020000457763672,27.894086837768555,2922400,FL,1.0267569532980023,1.6716443975825557,1.4527646861934411,1.016827126331923,0.0099298269660792,0.5506486274132394,0.3658263998786408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-18,31.200000762939453,31.920000076293945,31.049999237060547,31.18000030517578,28.037965774536133,3636000,FL,1.3091724207037445,1.6866307677247483,1.4020255416865164,1.016900814218988,0.2922716064847566,0.5700470436274419,0.3260301972618611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-19,30.93000030517578,31.309999465942383,30.729999542236328,30.989999771118164,27.86711311340332,2392200,FL,1.313004242938571,1.7031420030932776,1.3952315998618243,1.0195478153138224,0.2934564276247486,0.5865911007540761,0.3173980585440001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-20,31.309999465942383,31.670000076293945,30.920000076293945,31.280000686645508,28.12788772583008,2663700,FL,1.3008313355413132,1.6600019502120889,1.3819714148815827,1.0187296628598663,0.2821016726814469,0.5430764244345443,0.3164974056571186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-23,30.75,31.89999961853028,30.39999961853028,31.6200008392334,28.433624267578125,3600800,FL,1.2821001477922922,1.6322848344930254,1.3366247170534271,1.0231439317955078,0.2589562159967844,0.5180466815283433,0.2681675651878386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-24,31.90999984741211,31.96999931335449,31.09000015258789,31.1299991607666,27.993003845214844,2498900,FL,1.2881464904599194,1.6133597103812134,1.3583156246261003,1.023176662025299,0.26496982843462,0.5125668265348189,0.2789348043282471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-25,31.0,32.099998474121094,29.88999938964844,31.290000915527344,28.136882781982425,6446100,FL,1.259188182076393,1.58098486764015,1.3140752028731348,1.028738706809164,0.230449475267229,0.4727710460855843,0.2202539405878303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-26,31.43000030517578,33.209999084472656,31.32999992370605,33.06999969482422,29.73751449584961,5548400,FL,1.2231627920222292,1.4977140048933288,1.2866098194204332,1.0357335667629224,0.1874292252593068,0.3933454742058875,0.1955877850995719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-27,32.4900016784668,32.75,31.520000457763672,31.549999237060547,28.370683670043945,4684900,FL,1.349920524573447,1.5433918752671114,1.3334789973840304,1.0327543330408862,0.3171661915325607,0.4649729216710707,0.2373501986489608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-30,31.34000015258789,31.440000534057617,30.43000030517578,30.57999992370605,27.49842834472656,2747500,FL,1.4009158293736828,1.501836985756355,1.3890506104696814,1.0448229351223306,0.3560928942513521,0.4557260521838762,0.2786611180748144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-31,30.200000762939453,30.32999992370605,29.700000762939453,30.07999992370605,27.048812866210938,3790900,FL,1.4398273847769838,1.5940565113323342,1.43676632606953,1.0378093145840102,0.4020180701929736,0.5404001429178429,0.3291863749411066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-01,30.190000534057617,30.88999938964844,29.700000762939453,29.90999984741211,26.89594459533692,3000300,FL,1.5299229761734816,1.6155673327862885,1.4737699664447494,1.0388512590749122,0.4910717170985694,0.5609833144344387,0.3643273601856809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-02,29.84000015258789,30.420000076293945,29.75,30.01000022888184,26.985864639282227,2949100,FL,1.446184912532296,1.5387469859591552,1.4749456916046484,1.0310647944789963,0.4151201180532997,0.5207006438391557,0.3704436803190662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-03,29.89999961853028,30.049999237060547,29.239999771118164,29.850000381469727,26.84198951721192,2505200,FL,1.4345057991820185,1.559133408792609,1.5008686533219475,1.0262436118253355,0.4082621873566827,0.5334970032248565,0.3930583346325813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-06,29.780000686645508,30.200000762939453,29.56999969482422,29.64999961853028,26.66214370727539,2739800,FL,1.4576730701022316,1.573044935266244,1.503463355024043,1.0311845275729687,0.4264885425292628,0.5369340060637995,0.3977350706879363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-07,29.61000061035156,29.64999961853028,28.850000381469727,29.239999771118164,26.29345893859864,3238300,FL,1.5379620894507895,1.6054286635553914,1.5075397822832868,1.0414917955670933,0.4964702938836962,0.5595188535277253,0.3957134231882167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-08,29.06999969482422,29.96999931335449,28.420000076293945,29.8799991607666,26.86896324157715,3012700,FL,1.4862787342297816,1.636389811227668,1.497324320343293,1.0390384642435906,0.447240269986191,0.5753850481299294,0.3826710149419414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-09,29.729999542236328,31.3700008392334,29.63999938964844,30.61000061035156,27.525405883789062,4887000,FL,1.456060047508045,1.6190661370748465,1.467582272902398,1.0401272810196784,0.4159327664883665,0.5434912843407542,0.3549032800760745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-10,30.59000015258789,31.5,30.09000015258789,30.34000015258789,27.282611846923828,3786800,FL,1.4947262804263943,1.6311521310273402,1.5060614742253635,1.0393664161720684,0.4553598642543259,0.5552588823869224,0.3927235138704354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-13,30.34000015258789,30.520000457763672,29.209999084472656,29.63999938964844,26.653152465820312,3615700,FL,1.4956139748251172,1.6357171727233746,1.588190235415554,1.0305050740272153,0.4651089007979019,0.5690499579570538,0.4765576745849471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-14,29.059999465942383,30.01000022888184,28.68000030517578,30.0,26.97687530517578,3895000,FL,1.5216665398724465,1.6244760546993096,1.885393390617925,1.043144349882203,0.4785221899902434,0.5595352722564872,0.7717411697796741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-15,29.739999771118164,31.6299991607666,29.549999237060547,31.200000762939453,28.055953979492188,4970900,FL,1.4926279793873305,1.5568344052102736,1.7744999796048786,1.0570826794517585,0.435545299935572,0.4888846869366765,0.6638718801742307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-16,31.31999969482422,32.2599983215332,31.0,31.850000381469727,28.64044761657715,6309600,FL,1.4508637310605872,1.5247464960841692,1.7382860223032433,1.0412088647392546,0.4096548663213326,0.4542672837465511,0.6260713115400951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-17,41.33000183105469,41.72999954223633,38.2599983215332,40.81999969482422,36.7065315246582,30583600,FL,1.1340032010734955,1.216073811961822,1.341639510404736,1.0392013474275237,0.0948018536459718,0.1407527642828565,0.2417001384870603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-20,40.81999969482422,41.77999877929688,39.5,40.68999862670898,36.589637756347656,11052300,FL,1.1791595155588852,1.1759293451437558,1.3641305855008374,1.0381241126825425,0.1410354028763427,0.1182197845148971,0.2569626337117057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-21,40.54999923706055,41.33000183105469,40.130001068115234,40.68999862670898,36.589637756347656,5810200,FL,1.1614643161198672,1.1356102335401843,1.390315890086422,1.03199537924298,0.1294689368768871,0.0930086937367375,0.2847464248670175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-22,40.650001525878906,40.97999954223633,40.310001373291016,40.540000915527344,36.45475387573242,3007600,FL,1.1975825612063964,1.1390672947277716,1.4282502973139977,1.0328322263084138,0.1647503348979826,0.1045636484093919,0.3186262586179873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-24,40.709999084472656,40.77999877929688,39.9900016784668,40.09999847412109,36.05908966064453,1884600,FL,1.1890274646094852,1.0049849386533376,1.442403599235518,1.032019884081241,0.1570075805282444,-0.037726083341371,0.3253785277462817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-27,40.34000015258789,40.90999984741211,38.959999084472656,39.400001525878906,35.429630279541016,5660100,FL,1.1951776899791282,1.0634570691341687,1.484771037715077,1.0369551897736955,0.1582225002054325,0.0064258323438004,0.3677035422292773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-28,39.52000045776367,40.650001525878906,38.66999816894531,40.45000076293945,36.37382125854492,4544800,FL,1.1589615674755556,1.04754645927465,1.478088770016798,1.020376345675996,0.1385852217995595,-0.0058667204787343,0.3666895199856632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-29,40.459999084472656,43.290000915527344,40.45000076293945,42.59000015258789,38.29816818237305,7587300,FL,1.1244422730507633,0.9622987289876574,1.3821383944735042,1.026253639124301,0.0981886339264623,-0.0917546256675523,0.2698541310312869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-30,41.959999084472656,44.38999938964844,41.810001373291016,42.84000015258789,38.52298355102539,15926900,FL,1.1174134671952036,0.9597371667213443,1.3724144480272402,1.0246409570196735,0.0927725101755301,-0.0896880157525039,0.2616127460933051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-01,42.63999938964844,43.81999969482422,41.7599983215332,43.310001373291016,38.94562149047852,5987300,FL,1.069267900312272,0.9890613134357772,1.3406515843645843,1.029880242563007,0.0393876577492651,-0.0791789622555644,0.2314876536961936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-04,44.29999923706055,46.25,44.04999923706055,45.7599983215332,41.14872360229492,6918500,FL,1.026223867470247,0.9528231072326584,1.278408764860978,1.036157586789428,-0.0099337193191808,-0.1177881907209003,0.1609980424058681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-05,45.58000183105469,45.58000183105469,43.0,43.400001525878906,39.02655029296875,5042700,FL,1.0822579295633012,1.017158662425263,1.3296878885411731,1.0465343935592823,0.0357235360040188,-0.0542509925999432,0.2046626794863093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-06,43.25,43.4900016784668,42.31999969482422,42.81999969482422,38.50498962402344,3583700,FL,1.0742644136252444,1.016833117822611,1.324712012817307,1.048372731047773,0.0258916825774713,-0.0523062267637122,0.1967296577362611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-07,43.040000915527344,43.58000183105469,42.47999954223633,43.220001220703125,38.864688873291016,5177600,FL,1.07080042539638,1.0120795296886724,1.3155038527622054,1.0387885930282448,0.0320118323681353,-0.0449392832201016,0.2008928499791986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-08,43.380001068115234,45.040000915527344,43.02999877929688,44.970001220703125,40.4383430480957,3540600,FL,1.0295750202180636,0.9872425976134148,1.2796551802532463,1.0447156071702373,-0.0151405869521736,-0.0697394396778697,0.1658293125489773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-11,44.88999938964844,45.06999969482422,43.79999923706055,44.40999984741211,39.93476867675781,3320200,FL,1.0684530780443726,0.9931191766663546,1.298076735704474,1.0484619827112251,0.0199910953331474,-0.0515043431682963,0.1936255442635548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-12,44.56999969482422,45.43000030517578,44.52000045776367,44.56999969482422,40.078643798828125,2921700,FL,1.0536235329860648,0.9850377523134524,1.2426453231827987,1.0415757419863072,0.0120477909997576,-0.0637494545351406,0.1351488512533638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-13,44.459999084472656,45.90999984741211,44.38999938964844,45.34999847412109,40.78003692626953,3756700,FL,1.0599779686933186,0.9712027099105895,1.1897228332155625,1.0495576207370112,0.0104203479563074,-0.0776730822447997,0.099228621677462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-14,45.34999847412109,45.56999969482422,43.970001220703125,44.33000183105469,39.86282730102539,4004500,FL,1.103212204710884,0.9508648059422375,1.2299159572512433,1.0539026313731312,0.0493095733377528,-0.0798616867926376,0.1294637929395781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-15,46.11000061035156,47.2400016784668,45.54999923706055,45.650001525878906,41.04980850219727,7738200,FL,1.1070296602691896,0.9643793895359344,1.1856830444790198,1.0520989179928428,0.0549307422763467,-0.0363438080768369,0.1118484829074204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-18,46.209999084472656,46.970001220703125,46.06999969482422,46.56999969482422,41.87710189819336,3817300,FL,1.0886180521452735,0.978178294054627,1.178166069417538,1.049480051520865,0.0391380006244084,-0.0377151943523578,0.1067736935041374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-19,46.900001525878906,46.90999984741211,45.84000015258789,46.209999084472656,41.55338668823242,4535700,FL,1.122146657693296,0.9607509282821004,1.156161987395358,1.0585213557872055,0.0636253019060901,-0.0438560400102835,0.0785872739282038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-20,46.400001525878906,46.68000030517578,45.52000045776367,46.290000915527344,41.62532424926758,3922900,FL,1.1360799367365453,0.9736584031879532,1.140791795765861,1.0561912314345747,0.0798887053019705,-0.0284689770555042,0.0603357398353949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-21,46.619998931884766,48.08000183105469,46.459999084472656,47.97999954223633,43.14501953125,4043300,FL,1.1000493536458391,0.955306038580369,1.1035705090481094,1.054691754118366,0.045357599527473,-0.0586903498280325,0.0251800673712014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-22,47.06999969482422,47.470001220703125,46.7599983215332,47.2599983215332,42.49755859375,2350400,FL,1.0987066086919055,0.9332297172114666,1.1193100297294192,1.0628648969920689,0.0358417116998368,-0.0579081829938086,0.0311672153704947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-26,47.310001373291016,49.130001068115234,47.13999938964844,48.54999923706055,43.65757751464844,2297200,FL,1.0630863259892989,0.9503098062557516,1.0931222242299667,1.054562443450246,0.0085238825390527,-0.0511015577359403,-0.0038340133930383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-27,48.5099983215332,48.61000061035156,47.400001525878906,47.68000030517578,42.875247955322266,2953000,FL,1.0533533152619303,1.008812856171664,1.1377557289303812,1.0427572783556516,0.0105960369062787,-0.0031348662375054,0.0334748558387056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-28,47.619998931884766,47.88999938964844,46.93000030517578,47.09000015258789,42.344703674316406,1681900,FL,1.050520656444221,1.0240172209855312,1.1425292399109583,1.039387058829826,0.0111335976143951,0.0082732550274993,0.0406158413329034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-29,47.34999847412109,47.84999847412109,46.869998931884766,46.880001068115234,42.155860900878906,2062400,FL,1.0565148233095094,0.9974736008070288,1.1262182485309349,1.0452598484191695,0.0112549748903398,-0.0025711378336237,0.0244372552261653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-02,47.45000076293945,48.18000030517578,47.150001525878906,47.88999938964844,43.06407928466797,3215700,FL,1.016789013011793,0.9585728218379146,1.1001356188640437,1.0173995405954512,-0.0006105275836583,-0.0349357968907384,-0.0004601910922834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-03,48.040000915527344,48.45000076293945,47.400001525878906,47.869998931884766,43.04610061645508,3481600,FL,0.9593936767060928,0.9806294191466588,1.1164935954691648,0.9765980219270426,-0.0172043452209498,-0.0233193731771966,0.0210451345836506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-04,47.869998931884766,47.97999954223633,44.9900016784668,46.310001373291016,41.64330291748047,3980500,FL,1.035396648499131,1.0021439939497323,1.1571714742635535,0.9849127815791188,0.0504838669200121,0.0037870576307401,0.067576614480356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-05,46.84000015258789,47.09000015258789,46.0,46.959999084472656,42.22780227661133,3101800,FL,1.0289952858077835,0.9844147549654396,1.1357522946512415,0.9789917900086822,0.0500034957991013,-0.0152120641162155,0.0458629237628429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-08,47.29999923706055,47.880001068115234,45.869998931884766,46.970001220703125,42.236793518066406,3675500,FL,0.983133766047737,0.9685625754485004,1.1411275092525173,0.942840182406444,0.0402935836412929,-0.0231619090258163,0.0537775035994627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-09,46.81999969482422,46.959999084472656,45.72999954223633,46.0,41.364540100097656,3057800,FL,1.0117420020498982,0.9485081615048178,1.179068390125445,0.9530778204901076,0.0586641815597904,-0.0527160855425973,0.0897705717745669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-10,45.93000030517578,46.47999954223633,45.13999938964844,46.27999877929688,41.61632537841797,3497300,FL,1.0077956124358012,0.9214567710438728,1.1567063294550517,0.966664672858564,0.0411309395772372,-0.0918178069523354,0.0709212899954025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-11,46.5,46.5,45.54999923706055,46.29999923706055,41.634307861328125,2445800,FL,1.0138819356536413,0.9221456226136556,1.140984887189001,0.9609362737659176,0.0529456618877236,-0.082728147234495,0.0659032809822799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-12,46.58000183105469,47.650001525878906,46.40999984741211,47.45000076293945,42.66842651367188,3281000,FL,1.0304597867624496,0.8904936777576797,1.0681267295064436,0.9729510699723092,0.0575087167901403,-0.1042315462466751,0.004861697861064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-16,47.52999877929688,48.880001068115234,46.63999938964844,46.959999084472656,42.22780227661133,3684200,FL,1.0553580857407543,0.8833628356157516,1.070354339048751,0.9917823196316324,0.0635757661091217,-0.1129501714532427,-0.0118539510700401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-17,47.0,48.45000076293945,46.95000076293945,48.06999969482422,43.2259407043457,2963200,FL,1.02952277565188,0.86993114102812,1.0326768372651585,0.9854883712686996,0.0440344043831806,-0.117988656332136,-0.0431515380232241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-18,47.790000915527344,48.84999847412109,47.61000061035156,48.59000015258789,43.97715759277344,3075800,FL,0.9913560034794232,0.8654455087580631,0.9889297234955085,0.981540936006692,0.0098150674727311,-0.1143608944960623,-0.0765881798332276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-19,49.84999847412109,50.45000076293945,49.34999847412109,50.209999084472656,45.443355560302734,4012300,FL,0.9643497365795152,0.842140948196224,0.9760216468084532,0.9694690060853024,-0.0051192695057873,-0.1295710844799439,-0.0697937165402827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-22,49.68000030517578,50.63999938964844,49.5,50.369998931884766,45.58816909790039,4033400,FL,0.9581098625055592,0.8638851478139501,0.9833979950069724,0.962138874344328,-0.0040290118387686,-0.1093514521477896,-0.0660462255816602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-23,51.18000030517578,51.63999938964844,50.2599983215332,51.52000045776367,46.62899398803711,2753300,FL,0.9365293654171866,0.8690632339595391,0.9425372955446272,0.9712482450100663,-0.0347188795928798,-0.0998679508790566,-0.0997174095921469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-24,51.59999847412109,52.540000915527344,51.369998931884766,52.25,47.289695739746094,3819600,FL,0.943923428070835,0.8312581321979783,0.9256783453029068,0.9795485186833895,-0.0356250906125545,-0.13165331661311,-0.1278507628086881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
