,2021-01-30,2020-02-01,2019-02-02,2018-02-03
Intangible Assets,12000000.0,13000000.0,15000000.0,33000000.0
Total Liab,4267000000.0,4116000000.0,1314000000.0,1442000000.0
Total Stockholder Equity,2771000000.0,2473000000.0,2506000000.0,2519000000.0
Minority Interest,5000000.0,,,
Deferred Long Term Liab,5000000.0,7000000.0,9000000.0,24000000.0
Other Current Liab,254000000.0,153000000.0,165000000.0,200000000.0
Total Assets,7043000000.0,6589000000.0,3820000000.0,3961000000.0
Common Stock,779000000.0,764000000.0,809000000.0,842000000.0
Other Current Assets,37000000.0,69000000.0,123000000.0,190000000.0
Retained Earnings,2326000000.0,2103000000.0,2104000000.0,2019000000.0
Other Liab,116000000.0,122000000.0,426000000.0,701000000.0
Good Will,159000000.0,156000000.0,157000000.0,160000000.0
Treasury Stock,-334000000.0,-394000000.0,-407000000.0,-342000000.0
Other Assets,189000000.0,162000000.0,184000000.0,329000000.0
Cash,1680000000.0,907000000.0,891000000.0,849000000.0
Total Current Liabilities,1644000000.0,1194000000.0,764000000.0,616000000.0
Deferred Long Term Asset Charges,101000000.0,81000000.0,87000000.0,48000000.0
Short Long Term Debt,100000000.0,,,
Other Stockholder Equity,-331000000.0,-394000000.0,-370000000.0,-279000000.0
Property Plant Equipment,3504000000.0,3723000000.0,836000000.0,866000000.0
Total Current Assets,2835000000.0,2386000000.0,2518000000.0,2551000000.0
Long Term Investments,344000000.0,149000000.0,110000000.0,22000000.0
Net Tangible Assets,2600000000.0,2304000000.0,2334000000.0,2326000000.0
Net Receivables,125000000.0,101000000.0,107000000.0,107000000.0
Inventory,923000000.0,1208000000.0,1269000000.0,1278000000.0
Accounts Payable,402000000.0,333000000.0,387000000.0,258000000.0
Long Term Debt,,122000000.0,124000000.0,125000000.0
