,2021-01-02,2019-12-28,2018-12-29,2017-12-30
Change To Liabilities,-5772000.0,-14155000.0,60863000.0,10840000.0
Total Cashflows From Investing Activities,-73992000.0,-97093000.0,-301805000.0,-35395000.0
Net Borrowings,88919000.0,-116970000.0,178101000.0,-138206000.0
Total Cash From Financing Activities,-84040000.0,-284121000.0,26089000.0,-263275000.0
Change To Operating Activities,69079000.0,27846000.0,-62888000.0,14486000.0
Net Income,152318000.0,164538000.0,157160000.0,150120000.0
Change In Cash,296432000.0,-14262000.0,20177000.0,-1281000.0
Repurchase Of Stock,-783000.0,-7054000.0,-2489000.0,-2671000.0
Total Cash From Operating Activities,454464000.0,366952000.0,295893000.0,297389000.0
Depreciation,132084000.0,134028000.0,136124000.0,142619000.0
Other Cashflows From Investing Activities,18569000.0,3943000.0,-4122000.0,-5328000.0
Dividends Paid,-167270000.0,-159987000.0,-150214000.0,-140982000.0
Change To Inventory,-1771000.0,-4774000.0,-8424000.0,-7801000.0
Change To Account Receivables,-25021000.0,-7809000.0,-8278000.0,-11762000.0
Other Cashflows From Financing Activities,-4906000.0,-110000.0,-100000.0,-729000.0
Change To Netincome,124247000.0,57078000.0,13336000.0,-5213000.0
Capital Expenditures,-97929000.0,-103685000.0,-99422000.0,-75232000.0
Issuance Of Stock,,,791000.0,19313000.0
