,2021-06-30,2021-03-31,2020-12-31,2020-09-30
Change To Liabilities,-6052000.0,51529000.0,68025000.0,20577000.0
Total Cashflows From Investing Activities,-25277000.0,-102408000.0,-21930000.0,-24953000.0
Net Borrowings,-144021000.0,71992000.0,-53496000.0,74812000.0
Total Cash From Financing Activities,-193203000.0,49791000.0,-74868000.0,15283000.0
Net Income,26392000.0,48321000.0,43969000.0,168840000.0
Change In Cash,-3443000.0,23571000.0,-11403000.0,21112000.0
Total Cash From Operating Activities,215037000.0,76188000.0,85395000.0,30782000.0
Depreciation,31294000.0,29737000.0,29353000.0,30678000.0
Other Cashflows From Investing Activities,-1000.0,-1000.0,-1257000.0,29000.0
Dividends Paid,-23251000.0,-23251000.0,-23201000.0,-33144000.0
Change To Account Receivables,105303000.0,-73691000.0,-76268000.0,-75037000.0
Other Cashflows From Financing Activities,-25931000.0,1050000.0,1829000.0,-26385000.0
Change To Netincome,58100000.0,20292000.0,20316000.0,-114276000.0
Capital Expenditures,-21965000.0,-22047000.0,-19882000.0,-24982000.0
