Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Deferred Long Term Liab,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Other Assets,Cash,Total Current Liabilities,Deferred Long Term Asset Charges,Short Long Term Debt,Property Plant Equipment,Total Current Assets,Long Term Investments,Net Tangible Assets,Net Receivables,Long Term Debt,Inventory,Accounts Payable,Treasury Stock,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Net Income,Change In Cash,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Dividends Paid,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures,Repurchase Of Stock
2017-10-13,34.209999084472656,34.33000183105469,33.68000030517578,33.97999954223633,33.22380065917969,509500,PINC,0.8296057027907713,0.9599763818945464,0.975868197882293,1.0098252549340063,-0.1802195521432352,-0.1482731164927286,-0.101022405961324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-16,33.90999984741211,34.189998626708984,33.33000183105469,33.5,32.75448226928711,631600,PINC,0.8349254069608523,0.9716418108609308,0.9817910691465134,1.0047827275420922,-0.1698573205812399,-0.1434199542807768,-0.103802928213693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-17,33.59000015258789,33.880001068115234,33.41999816894531,33.68000030517578,32.93047332763672,310900,PINC,0.8426366743639115,0.9783255793263756,0.9931710602435486,1.016827126331923,-0.1741904519680115,-0.1426701908429406,-0.0937672260712516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-18,33.83000183105469,33.95000076293945,33.66999816894531,33.709999084472656,32.95981216430664,139400,PINC,0.8255709318411795,0.9827942978746946,0.9786412771808856,1.016900814218988,-0.1913298823778084,-0.1337894262226118,-0.0973540672437697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-19,33.630001068115234,33.97999954223633,33.43000030517578,33.959999084472656,33.20424270629883,224700,PINC,0.8277386227692474,0.9861602774630864,0.9614253564304418,1.0195478153138224,-0.191809192544575,-0.130390624876115,-0.1164081848873823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-20,34.029998779296875,34.30500030517578,33.9900016784668,34.16999816894531,33.40957260131836,244800,PINC,0.8247000297666657,0.9815628218799036,0.9572724462866968,1.0187296628598663,-0.1940296330932006,-0.1353627038976409,-0.1082015629377672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-23,34.189998626708984,34.30500030517578,34.0,34.209999084472656,33.44867706298828,260300,PINC,0.8330898445207033,0.9877231458070314,0.9418300094544368,1.0231439317955078,-0.1900540872748044,-0.1265150071576507,-0.1266271424111517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-24,33.790000915527344,33.869998931884766,31.309999465942383,33.689998626708984,32.94025421142578,499400,PINC,0.8403086128806996,0.991095286789136,0.9626002160950262,1.023176662025299,-0.1828680491445997,-0.1096975970572584,-0.1167806042028269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-25,33.56999969482422,33.630001068115234,32.775001525878906,33.20000076293945,32.461158752441406,358800,PINC,0.8617470149237946,0.9774097132404284,0.9509035668143996,1.028738706809164,-0.1669916918853694,-0.1308041083141372,-0.1429176954709049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-26,33.2400016784668,33.349998474121094,32.4900016784668,32.61000061035156,31.884286880493164,287000,PINC,0.8850047339316267,0.9904937316906736,0.9417356417284454,1.0357335667629224,-0.1507288328312956,-0.1138747989967677,-0.1492863925924158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-27,32.619998931884766,32.619998931884766,32.2599983215332,32.529998779296875,31.80606842041016,320600,PINC,0.8979403965328858,1.0116815407477058,0.9551183949665196,1.0327543330408862,-0.1348139365080003,-0.0667374128483349,-0.14101040376855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-30,32.66999816894531,34.15599822998047,32.22999954223633,32.31999969482422,31.600744247436523,382300,PINC,0.8978960568970427,0.9706063976398686,0.9876236510730304,1.0448229351223306,-0.1469268782252879,-0.0755045359326102,-0.1227658413218365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-31,32.77000045776367,33.41999816894531,32.630001068115234,32.66999816894531,31.942949295043945,321200,PINC,0.8763393274320853,0.995408753826362,0.9856139241507812,1.0378093145840102,-0.1614699871519248,-0.0582476145881293,-0.1219660269776422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-01,32.68000030517578,32.68000030517578,31.3799991607666,31.450000762939453,30.75010681152344,629300,PINC,0.9275038841546832,1.0050873618464111,1.023211328780358,1.0388512590749122,-0.1113473749202289,-0.0494966565054386,-0.0862312774787106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-02,31.520000457763672,31.89999961853028,31.450000762939453,31.530000686645508,30.82832336425781,317100,PINC,0.9169044949798676,0.9920710490431186,1.016809462646601,1.0310647944789963,-0.1141602994991287,-0.0259752930768808,-0.087692548638981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-03,31.6299991607666,32.209999084472656,31.5,32.09000015258789,31.37586212158203,355900,PINC,0.9090058910681272,0.9847303839978484,0.9959488116343914,1.0262436118253355,-0.1172377207572085,-0.040906021569904,-0.1118615070549747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-06,31.46999931335449,32.09000015258789,31.0,31.280000686645508,30.583887100219727,902400,PINC,0.9418157983606246,1.0150256021837551,1.030690565156396,1.0311845275729687,-0.0893687292123441,-0.0210853270186892,-0.0750377191797107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-07,31.290000915527344,31.290000915527344,29.350000381469727,30.170000076293945,29.49858856201172,2657500,PINC,0.987073312161397,1.0341398765116947,1.0679483110945238,1.0414917955670933,-0.0544184834056962,-0.0117699335159713,-0.0438780480005462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-08,30.309999465942383,30.739999771118164,30.0,30.3799991607666,29.703914642333984,626700,PINC,0.972679451110438,1.0348914681862145,1.058920315825581,1.0390384642435906,-0.0663590131331526,-0.0261132949115241,-0.0557329895757705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-09,30.15999984741211,31.31999969482422,29.200000762939453,30.049999237060547,29.38125801086425,1080700,PINC,0.9816972481799008,1.0569051730624055,1.0748752242969972,1.0401272810196784,-0.0584300328397776,-0.0186696796716867,-0.0378037685293262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-10,29.89999961853028,30.14999961853028,27.155000686645508,27.790000915527344,27.171554565429688,3210600,PINC,1.0633321446722244,1.1450161171214934,1.166246844666328,1.0393664161720684,0.0239657285001559,0.0691228684810756,0.0529088843114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-13,27.6299991607666,28.170000076293945,27.479999542236328,27.940000534057617,27.31821632385254,1178800,PINC,1.041875459457014,1.1299211952455883,1.1599856813836973,1.0305050740272153,0.0113703854297988,0.0632539804792675,0.0483531205530904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-14,27.76000022888184,28.549999237060547,27.540000915527344,28.190000534057617,27.56265449523925,689900,PINC,1.050372405786848,1.1255762928602624,1.150053052539972,1.043144349882203,0.0072280559046449,0.06063551041744,0.036400831701721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-15,28.200000762939453,28.89999961853028,27.76000022888184,27.96999931335449,27.34754943847656,765800,PINC,1.0647121995883386,1.1480157054070057,1.15480863708112,1.0570826794517585,0.0076295201365801,0.0800659871334086,0.044180537650472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-16,28.200000762939453,28.75,28.06999969482422,28.3799991607666,27.748424530029297,996700,PINC,1.028893676357556,1.1437632069911767,1.1529247054233502,1.0412088647392546,-0.0123151883816985,0.0732839946535586,0.040709994660202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-17,28.39999961853028,28.56999969482422,27.700000762939453,27.82999992370605,27.210662841796875,1099800,PINC,1.0528207043433495,1.1699606707423071,1.1721163918357094,1.0392013474275237,0.0136193569158258,0.0946396230633417,0.0721770199180336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-20,27.86000061035156,28.6200008392334,27.809999465942383,28.11000061035156,27.484434127807617,978400,PINC,1.0423336018319251,1.1960155613983552,1.180006966112341,1.0381241126825425,0.0042094891493826,0.1383060007694965,0.0728390143232091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-21,28.1200008392334,28.3700008392334,27.959999084472656,28.18000030517578,27.552875518798828,1085800,PINC,1.0418736668124546,1.1763661317371703,1.1731725042057668,1.03199537924298,0.0098782875694745,0.1337645919337236,0.0676030389863622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-22,28.350000381469727,29.059999465942383,28.049999237060547,28.5,27.865753173828125,1115100,PINC,1.0322807207276272,1.1378948067308798,1.175789339670684,1.0328322263084138,-0.0005515055807865,0.1033911604125001,0.0661653009746736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-24,28.46999931335449,28.834999084472656,28.200000762939453,28.309999465942383,27.67997932434082,734500,PINC,1.0409750197091692,1.174143609815714,1.1988697021508885,1.032019884081241,0.0089551356279284,0.1314325878210054,0.0818446306616522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-27,28.43000030517578,28.93000030517578,28.200000762939453,28.61000061035156,27.97330665588379,740800,PINC,1.028661327039986,1.1814050513467516,1.1943376238036243,1.0369551897736955,-0.0082938627337096,0.1243738145563833,0.0772701283178247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-28,28.64999961853028,28.89999961853028,28.559999465942383,28.86000061035156,28.217744827270508,671700,PINC,1.011434461757882,1.1933469985754577,1.1957725396227243,1.020376345675996,-0.0089418839181139,0.1399338188220733,0.0843732895915896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-29,28.780000686645508,29.51000022888184,28.780000686645508,29.209999084472656,28.559953689575195,692900,PINC,1.0164327433788485,1.1691201892712668,1.2002740014936917,1.026253639124301,-0.0098208957454524,0.115066834616057,0.0879897380514744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-30,29.34000015258789,29.71999931335449,28.600000381469727,29.020000457763672,28.37418365478516,1692000,PINC,1.014128162995982,1.1740178502046617,1.2112335613747662,1.0246409570196735,-0.0105127940236915,0.1245926677308133,0.1004318594408311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-01,28.940000534057617,29.0,28.26000022888184,28.6299991607666,27.992862701416016,764100,PINC,1.019210603310557,1.2081730013827716,1.2399580766897864,1.029880242563007,-0.0106696392524499,0.13993272569143,0.1307941460213957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-04,28.8700008392334,29.56999969482422,28.68000030517578,29.170000076293945,28.52084350585937,864200,PINC,1.0243401116662083,1.1978058649369605,1.214261142278115,1.036157586789428,-0.0118174751232196,0.1271945669834018,0.0968504198230051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-05,29.280000686645508,29.670000076293945,28.8799991607666,28.90999984741211,28.26662826538086,470100,PINC,1.032860647615017,1.1898997115626104,1.2331373844843545,1.0465343935592823,-0.0136737459442652,0.118490056537404,0.1081121754294907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-06,28.89999961853028,29.239999771118164,28.684999465942383,29.170000076293945,28.52084350585937,717000,PINC,1.031539270424612,1.1648954440058594,1.2300309446794306,1.048372731047773,-0.016833460623161,0.0957560994195361,0.1020485895983847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-07,29.26000022888184,29.76000022888184,29.09000015258789,29.459999084472656,28.80438804626465,964500,PINC,1.0386966582449304,1.1354378734448454,1.2427020761439287,1.0387885930282448,-9.193478331437356e-05,0.0784190605360712,0.1280910733609219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-08,29.5,29.799999237060547,29.280000686645508,29.780000686645508,29.11726951599121,914600,PINC,1.0496977728371883,1.1212222587234828,1.222296847830466,1.0447156071702373,0.004982165666951,0.0642402214321982,0.1084709801261971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-11,29.729999542236328,29.93000030517578,29.34000015258789,29.549999237060547,28.89238739013672,911200,PINC,1.0768188687406308,1.1184432304026717,1.2196277353238714,1.0484619827112251,0.0283568860294056,0.0738197105680207,0.1151765438829521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-12,29.64999961853028,29.70499992370605,29.38500022888184,29.5,28.8435001373291,440100,PINC,1.093898408714388,1.0983051454934007,1.2186440410093675,1.0415757419863072,0.0523226667280807,0.0495179386448076,0.1111475690799326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-13,29.40999984741211,29.63999938964844,29.15999984741211,29.549999237060547,28.89238739013672,533100,PINC,1.091370426009306,1.1015228349321875,1.2230118276210904,1.0495576207370112,0.0418128052722948,0.0526470427767982,0.1325176160829899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-14,29.670000076293945,29.84000015258789,28.950000762939453,29.11000061035156,28.46217918395996,972500,PINC,1.1071796259832296,1.0927515646131225,1.2404670863807976,1.0539026313731312,0.0532769946100983,0.0620250718782473,0.1400149220691324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-15,29.209999084472656,29.809999465942383,28.989999771118164,29.61000061035156,28.951051712036133,1157400,PINC,1.1016547608294762,1.0543734705941996,1.2293144684629878,1.0520989179928428,0.0495558428366333,0.0536502729814283,0.1554799068913883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-18,29.780000686645508,29.950000762939453,29.600000381469727,29.780000686645508,29.11726951599121,695100,PINC,1.09301541645118,1.0564136190388538,1.221289369366301,1.049480051520865,0.0435353649303149,0.0405201306318689,0.1498969934529004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-19,29.0,29.75,29.0,29.200000762939453,28.55017852783203,1046400,PINC,1.128424621385313,1.070205423169538,1.2458903741693566,1.0585213557872055,0.0699032655981073,0.0655984548771539,0.1683156607022025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-20,29.18000030517578,29.440000534057617,28.59000015258789,29.299999237060547,28.64794921875,555300,PINC,1.1307167297301903,1.069624606918239,1.2529009753540932,1.0561912314345747,0.0745254982956156,0.0674972266747815,0.172444919423627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-21,29.34000015258789,29.440000534057617,28.864999771118164,29.299999237060547,28.64794921875,761300,PINC,1.1430034642327556,1.0686006901833958,1.264505143086022,1.054691754118366,0.0883117101143895,0.0546043017749942,0.186114701409114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-22,29.15999984741211,29.530000686645508,29.040000915527344,29.36000061035156,28.706615447998047,596700,PINC,1.142370629507232,1.0480244754106398,1.2687329233633835,1.0628648969920689,0.0795057325151633,0.0568865752053645,0.180590109004459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-26,29.26000022888184,29.5049991607666,29.01000022888184,29.420000076293945,28.76527976989746,311400,PINC,1.1485385435504163,1.050985754468898,1.2821211393639975,1.054562443450246,0.0939761001001702,0.0495743904772061,0.1851649017409924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-27,29.3700008392334,29.790000915527344,29.32999992370605,29.46999931335449,28.81416702270508,452300,PINC,1.133016639656973,1.0573464270219968,1.2789276333061097,1.0427572783556516,0.0902593613013214,0.0453987046128272,0.1746467602144341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-28,29.520000457763672,29.600000381469727,29.31999969482422,29.43000030517578,28.77505874633789,590800,PINC,1.1026164063596806,1.0801902081726755,1.2606183919867526,1.039387058829826,0.0632293475298546,0.0644462422146436,0.1587049934086977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-29,29.51000022888184,29.559999465942383,29.14999961853028,29.190000534057617,28.5403995513916,476200,PINC,1.1065432436462088,1.070914683832653,1.2576223207189228,1.0452598484191695,0.0612833952270392,0.0708699451920005,0.1558413274141532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-02,29.229999542236328,29.799999237060547,29.229999542236328,29.690000534057617,29.029272079467773,445500,PINC,1.1084539845367507,1.0407543539461588,1.2519364541966302,1.0173995405954512,0.0910544439412994,0.0472457352175057,0.1513406442403031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-03,29.65999984741211,29.68000030517578,29.31999969482422,29.43000030517578,28.77505874633789,554300,PINC,1.0659190935847065,1.059802863741413,1.276928426615251,0.9765980219270426,0.0893210716576639,0.0558540714175574,0.1814799657297368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-04,30.229999542236328,30.229999542236328,29.100000381469727,29.18000030517578,28.530622482299805,908000,PINC,1.114461886383466,1.0589443440057178,1.283413321453166,0.9849127815791188,0.1295491048043472,0.0605874076867256,0.1938184616699685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-05,29.309999465942383,29.920000076293945,29.06999969482422,29.8799991607666,29.215044021606445,590600,PINC,1.0578982427283707,1.0368138949567272,1.2506692358219054,0.9789917900086822,0.0789064527196885,0.0371870758750719,0.1607798649335068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-08,29.89999961853028,30.040000915527344,29.36000061035156,29.86000061035156,29.19548797607422,490500,PINC,1.0475552635148042,1.024782378392306,1.244474171161606,0.942840182406444,0.1047150811083602,0.0330578939179891,0.1571241655085515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-09,30.18000030517578,30.290000915527344,29.540000915527344,30.09000015258789,29.42037010192871,995900,PINC,1.0501827355742042,1.0455300174453428,1.24094378987221,0.9530778204901076,0.0971049150840964,0.0443057703979277,0.1516459715213318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-10,30.190000534057617,30.61000061035156,29.690000534057617,30.600000381469727,29.919021606445312,740600,PINC,1.0375816705962393,1.0715687129514735,1.2150326682384958,0.966664672858564,0.0709169977376753,0.0582941349552652,0.1292476287788466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-11,30.64999961853028,31.299999237060547,30.6299991607666,31.26000022888184,30.564332962036133,674800,PINC,0.9980805656933226,1.0579013540068272,1.1970567841905713,0.9609362737659176,0.0371442919274049,0.0530275841586764,0.1219751779838502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-12,31.229999542236328,31.8799991607666,31.229999542236328,31.81999969482422,31.11186790466309,711400,PINC,0.9880579311175208,1.0317411943993895,1.1634191882956273,0.9729510699723092,0.0151068611452115,0.0370159703950345,0.1001541566502477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-16,31.8799991607666,32.33000183105469,31.8799991607666,32.27000045776367,31.55185890197754,1004500,PINC,0.9841956912661456,1.010845796714246,1.157731461255508,0.9917823196316324,-0.0075866283654869,0.0145327896452516,0.0755231711367168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-17,32.45000076293945,32.45000076293945,32.029998779296875,32.25,31.53229713439941,891300,PINC,0.9866667110250694,1.0120932095048365,1.1621707106911718,0.9854883712686996,0.0011783397563699,0.0241734121445804,0.0863423354027892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-18,32.2400016784668,32.310001373291016,32.029998779296875,32.22999954223633,31.512744903564453,836000,PINC,0.9795221500090124,1.01582386470589,1.1520324052760984,0.981540936006692,-0.0020187859976795,0.0360174614517644,0.0865145019473623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-19,32.22999954223633,32.71500015258789,31.959999084472656,32.619998931884766,31.89406394958496,432700,PINC,0.9727161304115766,1.0165543822613463,1.1354997630321124,0.9694690060853024,0.003247124326274,0.0448423495851784,0.0896843996833764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-22,32.61000061035156,33.029998779296875,32.4900016784668,32.54999923706055,31.825624465942383,612100,PINC,0.9864823326047496,1.0104454729841128,1.1490015488026253,0.962138874344328,0.0243434582604217,0.037208873022373,0.0995573282139925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-23,32.5099983215332,33.06999969482422,32.279998779296875,32.95000076293945,32.21672439575195,463900,PINC,0.9851289237090728,1.0151743767421422,1.1226099918523895,0.9712482450100663,0.0138806786990063,0.0462431919035464,0.0803552867156154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-24,32.880001068115234,33.220001220703125,32.880001068115234,33.130001068115234,32.39271545410156,525100,PINC,0.9827952026695695,0.995774272701022,1.1346212637589623,0.9795485186833895,0.0032466839861799,0.0328628238899336,0.0810921556473673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-25,33.209999084472656,33.52000045776367,33.16999816894531,33.4900016784668,32.74470520019531,388600,PINC,1.0038817180400166,0.9749179503596764,1.1304867711701585,0.966216685842239,0.0376650321977776,0.0105916993884306,0.0745939792028935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-26,33.689998626708984,33.900001525878906,33.36199951171875,33.540000915527344,32.79359436035156,257000,PINC,0.9883719739935726,0.9752533663136452,1.1323792168199591,0.9510576163473856,0.0373143576461868,0.0224725144596228,0.0795380361216973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-29,33.5099983215332,33.900001525878906,33.5099983215332,33.790000915527344,33.03803253173828,402000,PINC,0.9597513348194296,0.95353643726239,1.1290321984702891,0.9505813448789944,0.0091699899404351,-0.004686995210146,0.0648023674565601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
