Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Total Liab,Total Stockholder Equity,Minority Interest,Deferred Long Term Liab,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Deferred Long Term Asset Charges,Short Long Term Debt,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Long Term Investments,Net Tangible Assets,Short Term Investments,Net Receivables,Long Term Debt,Inventory,Accounts Payable,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Net Income,Change In Cash,Repurchase Of Stock,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Dividends Paid,Change To Inventory,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures,Other Cashflows From Investing Activities
2017-10-13,147.47999572753906,147.85000610351562,146.94000244140625,147.10000610351562,121.89163970947266,2506600,IBM,1.0222854939989976,1.1148399022293944,1.0118966629969204,1.0098252549340063,0.012460239064991,0.0065904038421193,-0.0649939408466966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-16,147.22000122070312,147.6699981689453,146.50999450683594,146.8300018310547,121.66788482666016,3052100,IBM,1.0118528877669402,1.1184722534972011,1.019175465517478,1.0047827275420922,0.0070701602248479,0.0034104883554935,-0.0664185318427283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-17,146.6300048828125,147.1199951171875,146.17999267578125,146.5399932861328,121.42759704589844,6372400,IBM,1.0277773135278887,1.1458423783523222,1.0195219102979576,1.016827126331923,0.0109501871959656,0.0248466081830058,-0.0674163760168427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-18,157.1199951171875,161.22999572753906,156.9499969482422,159.52999877929688,132.19154357910156,30490200,IBM,0.943139079138966,1.0469684491080482,0.9267874096548604,1.016900814218988,-0.0737617350800219,-0.0696152749892582,-0.1492079347697948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-19,159.8000030517578,160.9600067138672,159.08999633789062,160.89999389648438,133.3267364501953,9914200,IBM,0.9447756909969798,1.03868191415568,0.9191501860729728,1.0195478153138224,-0.0747721243168426,-0.0778689881835215,-0.1586833552448513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-20,161.07000732421875,162.47999572753906,159.77000427246094,162.07000732421875,134.29624938964844,7868800,IBM,0.9469287790048652,1.0428370369217337,0.8964667929140431,1.0187296628598663,-0.0718008838550011,-0.0740884888558108,-0.169007216310421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-23,162.0500030517578,162.50999450683594,159.5399932861328,159.5500030517578,132.20811462402344,5779400,IBM,0.9607454234232966,1.0558897907539029,0.90768531798715,1.0231439317955078,-0.0623985083722111,-0.0583483622107792,-0.1607718338784385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-24,159.64999389648438,159.6999969482422,155.1699981689453,155.8800048828125,129.16702270507812,8194700,IBM,0.983818778063789,1.0601452553959851,0.9416183407382556,1.023176662025299,-0.0393578839615103,-0.0406476284504093,-0.1377624795595976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-25,156.00999450683594,156.3699951171875,153.05999755859375,153.5,127.19486236572266,6921100,IBM,0.9999941217699352,1.0771091224432323,0.951633383188322,1.028738706809164,-0.0287445850392288,-0.0311046991113332,-0.1421878790969825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-26,154.30999755859375,155.1199951171875,153.5399932861328,153.60000610351562,127.27774810791016,4300500,IBM,1.0025649557510663,1.0678594739928533,0.9495528531041628,1.0357335667629224,-0.033168611011856,-0.036509056694588,-0.1414691812166983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-27,154.5399932861328,154.6300048828125,152.91000366210938,153.67999267578125,127.34403228759766,4895200,IBM,1.0091409042960686,1.0451557305189545,0.9569768256241284,1.0327543330408862,-0.0236134287448175,-0.0332632230770861,-0.1391519731109411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-30,153.75999450683594,154.58999633789062,152.7100067138672,154.36000061035156,127.90747833251952,4210400,IBM,1.0074435035805656,0.998021662754072,0.9636513113649442,1.0448229351223306,-0.037379431541765,-0.0480892708184067,-0.1467381810299227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-31,154.3300018310547,154.92999267578125,152.92999267578125,154.05999755859375,127.65888214111328,4328300,IBM,1.0145844869013934,1.0183869062044206,0.9648584596269356,1.0378093145840102,-0.0232248276826168,-0.0352694622100706,-0.1427214915014878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-01,154.10000610351562,154.89999389648438,153.8300018310547,154.02999877929688,127.63404083251952,3240200,IBM,1.0259292571949885,1.0088150400535016,0.9661174270285536,1.0388512590749122,-0.0129220018799236,-0.0457689782983481,-0.1433251792305149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-02,154.17999267578125,154.49000549316406,152.91000366210938,153.35000610351562,127.07059478759766,3397600,IBM,1.023167685525599,0.9816293781529194,0.9666356196733108,1.0310647944789963,-0.0078971089533974,-0.03641696396708,-0.1378663916122713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-03,153.4199981689453,153.47000122070312,151.49000549316406,151.5800018310547,125.60389709472656,4431800,IBM,1.0267863618356483,1.0060110596061969,0.9839781004296018,1.0262436118253355,0.0005427500103125,-0.0196253459615556,-0.1238322182597644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-06,151.77000427246094,151.82000732421875,150.27999877929688,150.83999633789062,124.99071502685548,4498400,IBM,1.02827486636428,1.0237258224075847,0.9879165829151249,1.0311845275729687,-0.0029096612086887,-0.0123851067948597,-0.1178117014209818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-07,151.3699951171875,151.50999450683594,150.5,151.35000610351562,125.41329956054688,3701100,IBM,1.0330845789909,1.01589629309147,0.9817259486030442,1.0414917955670933,-0.0084072165761932,-0.0300135169361961,-0.1301004104920259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-08,151.60000610351562,151.7899932861328,150.27999877929688,151.57000732421875,125.59562683105467,4634400,IBM,1.0355831314044954,1.0414056069497943,0.989894041271845,1.0390384642435906,-0.0034553328390951,-0.0195991561479442,-0.1247592641295066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-09,149.92999267578125,151.8000030517578,149.86000061035156,150.3000030517578,125.78809356689452,4776500,IBM,1.0428478361249878,1.048210510188541,0.9856618704691256,1.0401272810196784,0.0027205551053093,-0.0273643425455512,-0.1270171223571978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-10,150.64999389648438,150.88999938964844,149.13999938964844,149.16000366210938,124.83402252197266,4307300,IBM,1.0318450799386023,1.057372750499702,0.9903203991872752,1.0393664161720684,-0.007521336233466,-0.0185204981407158,-0.1230175611676528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-13,148.8800048828125,149.0,147.9199981689453,148.39999389648438,124.19796752929688,5107500,IBM,1.0377360205950337,1.0558468533085454,0.9912637702996202,1.0305050740272153,0.0072309465678184,-0.0108203614577753,-0.1203687905309865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-14,147.9499969482422,148.97000122070312,147.49000549316406,148.88999938964844,124.6080551147461,3758000,IBM,1.0242460076998023,1.044233116938261,0.9850525576810149,1.043144349882203,-0.0188983421824007,-0.0207076655045612,-0.128599663157236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-15,148.0,148.7100067138672,146.2100067138672,147.10000610351562,123.11000061035156,4773300,IBM,1.0423519085013058,1.0515850189455136,0.9802414733413674,1.0570826794517585,-0.0147307709504527,-0.0163646993280834,-0.1303866260892805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-16,147.72999572753906,149.64999389648438,147.5,149.1199951171875,124.80052947998048,5446500,IBM,1.0275616210071552,1.053186985701976,0.9765491869196786,1.0412088647392546,-0.0136472437320993,-0.0172922266356421,-0.1356655238434695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-17,149.33999633789062,150.14999389648438,148.8300018310547,148.97000122070312,124.67501068115234,4916500,IBM,1.0267168614592028,1.074990439927343,0.9685534956821028,1.0392013474275237,-0.0124844859683208,-0.0003306077516225,-0.1313858762355729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-20,150.63999938964844,151.9499969482422,149.89999389648438,150.50999450683594,125.96385955810548,5676500,IBM,1.0065775770146397,1.0503712977356303,0.9629849424617972,1.0381241126825425,-0.0315465356679027,-0.0073382628932283,-0.1441830093273345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-21,151.3000030517578,152.4499969482422,151.1999969482422,151.9499969482422,127.16898345947266,3756200,IBM,1.003619746785109,1.0356321430154845,0.9611838476801434,1.03199537924298,-0.0283756324578712,-0.0069693967879622,-0.1443856175392611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-22,152.0,152.38999938964844,151.3300018310547,151.77000427246094,127.01834106445312,3213600,IBM,1.006984633134373,1.023419579893694,0.9667639484236102,1.0328322263084138,-0.0258475931740407,-0.0110840664246856,-0.1428600902724001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-24,151.9499969482422,152.1999969482422,151.3300018310547,151.83999633789062,127.07694244384766,1193000,IBM,1.0084958606176704,1.0274705036776333,0.9731099998685176,1.032019884081241,-0.0235240234635703,-0.0152405183170754,-0.1439150716207186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-27,152.05999755859375,152.49000549316406,151.6199951171875,151.97999572753906,127.1941146850586,3374000,IBM,1.0135546184055544,1.0428694040945232,0.9765806338652704,1.0369551897736955,-0.0234005713681413,-0.014161832695845,-0.1404868616205291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-28,152.35000610351562,152.92999267578125,151.6999969482422,152.47000122070312,127.60420989990234,3973700,IBM,1.0062307257269942,1.0313711429107657,0.9786653651683832,1.020376345675996,-0.0141456199490017,-0.0220420368426186,-0.1327338848627515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-29,152.80999755859375,153.61000061035156,152.1699981689453,153.5500030517578,128.50807189941406,5098700,IBM,1.004558707323343,1.0412165656107495,0.9747078006698008,1.026253639124301,-0.0216949318009578,-0.0128367890444602,-0.1375764627724164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-30,153.64999389648438,154.41000366210938,153.0800018310547,153.97000122070312,128.85955810546875,6500800,IBM,1.0293566324923564,1.0245376521325196,0.973971987959654,1.0246409570196735,0.0047156754726829,-0.0248875303413287,-0.1368297139742811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-01,154.39999389648438,155.02000427246094,152.91000366210938,154.75999450683594,129.52072143554688,5567900,IBM,1.0448438845606938,1.039535735785973,0.9655696626049832,1.029880242563007,0.0149636419976868,-0.0287045399053686,-0.1435942680634074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-04,155.9600067138672,156.8000030517578,155.07000732421875,156.4600067138672,130.94349670410156,4664300,IBM,1.0385402900397631,1.034372143933127,0.9475733474971136,1.036157586789428,0.0023827032503351,-0.0362391540204316,-0.1698373749579963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-05,156.4499969482422,156.74000549316406,154.67999267578125,155.35000610351562,130.0145263671875,5068000,IBM,1.0522688927300228,1.0356525196722497,0.9555926133178853,1.0465343935592823,0.0057344991707404,-0.0357571353529566,-0.1694325957369785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-06,154.10000610351562,156.22000122070312,154.08999633789062,154.10000610351562,128.96836853027344,3410700,IBM,1.0631406196185529,1.0361898285047535,0.9573144854083692,1.048372731047773,0.0147678885707798,-0.0329495160815698,-0.1706678696726767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-07,153.58999633789062,154.4499969482422,153.25999450683594,153.57000732421875,128.52481079101562,3771100,IBM,1.0690890255042087,1.0495634454319256,0.9567618528405906,1.0387885930282448,0.0303004324759639,-0.0074553674768484,-0.1578491499424161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-08,154.97999572753906,155.02999877929688,153.5500030517578,154.80999755859375,129.5625457763672,3520300,IBM,1.060655556800009,1.0453970675576796,0.9407227243022062,1.0447156071702373,0.0159399496297716,-0.011584969733605,-0.1731031434020628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-11,155.4600067138672,155.88999938964844,154.57000732421875,155.41000366210938,130.06471252441406,4102700,IBM,1.0497394332960148,1.0224519912842926,0.928023734616968,1.0484619827112251,0.0012774505847896,-0.0221715285503583,-0.1764274568239512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-12,157.3000030517578,157.85000610351562,155.16000366210938,156.74000549316406,131.17784118652344,6321800,IBM,1.045361504203099,1.006366502416984,0.920344332257632,1.0415757419863072,0.0037857622167918,-0.0424207044316089,-0.1871521396718029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-13,156.60000610351562,156.72999572753906,153.88999938964844,153.91000366210938,128.8093719482422,5661600,IBM,1.0957700099186758,1.0280859751250082,0.9207481451199534,1.0495576207370112,0.0462123891816645,-0.020789817030381,-0.169746066418147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-14,154.60000610351562,155.11000061035156,153.6999969482422,154.0,128.88470458984375,4637400,IBM,1.0981814195270327,0.9973208116697536,0.922132700209836,1.0539026313731312,0.0442787881539015,-0.0334056810651215,-0.1783194641018292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-15,153.61000061035156,153.8000030517578,152.02999877929688,152.5,127.62930297851562,11279900,IBM,1.0647215061510125,0.9859408075784816,0.9204903713562164,1.0520989179928428,0.0126225881581696,-0.0147823900342897,-0.153344190215383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-18,153.58999633789062,154.17999267578125,153.2100067138672,153.3300018310547,128.32394409179688,5092800,IBM,1.060458001688023,1.0101091126844537,0.9325549433889216,1.049480051520865,0.0109779501671578,-0.005784375722531,-0.1388374325244789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-19,154.0500030517578,154.1699981689453,153.08999633789062,153.22999572753906,128.240234375,4116400,IBM,1.0849706199835514,1.0011465488356508,0.9308983607540474,1.0585213557872055,0.0264492641963456,-0.0034604194567331,-0.1466763527131066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-20,153.64999389648438,153.88999938964844,152.77999877929688,152.9499969482422,128.0059356689453,3785700,IBM,1.0812027945653098,1.0070069163214626,0.9336701395887972,1.0561912314345747,0.025011563130735,0.0048795360780051,-0.1467859163416689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-21,153.1699981689453,153.4600067138672,151.49000549316406,151.5,126.79239654541016,4153900,IBM,1.0922111545909716,1.0227105434506536,0.9406520262161236,1.054691754118366,0.0375194004726056,0.008714155042252,-0.1377384154607842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-22,151.82000732421875,153.0,151.5,152.5,127.62930297851562,2990600,IBM,1.097311506956817,0.9937543592935416,0.9469372503232184,1.0628648969920689,0.0344466099647482,0.0026164590882663,-0.141205564035706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-26,152.50999450683594,153.86000061035156,152.5,152.8300018310547,127.905517578125,2479000,IBM,1.091408729893625,0.9901549266941656,0.9519075407376586,1.054562443450246,0.0368462864433789,-0.0112564372975263,-0.1450486968853465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-27,152.9499969482422,153.17999267578125,152.61000061035156,153.1300048828125,128.1565704345703,2149300,IBM,1.068503985477092,1.0163744666097303,0.9627784407638696,1.0427572783556516,0.0257467071214403,0.0044267442005607,-0.1415024323278059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-28,153.1999969482422,154.1199951171875,153.1999969482422,154.0399932861328,128.91818237304688,2687600,IBM,1.062710814410882,1.009779871228776,0.9592118130163614,1.039387058829826,0.0233237555810561,-0.0059640947292558,-0.1427015855616935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-29,154.1699981689453,154.72000122070312,153.4199981689453,153.4199981689453,128.39927673339844,3327100,IBM,1.0585320463113987,0.9910866897807724,0.9646190183338236,1.0452598484191695,0.0132721978922292,-0.0089580488598801,-0.1371619749709459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-02,154.5,154.80999755859375,153.5399932861328,154.25,129.09390258789062,4202500,IBM,1.0309886247505702,0.9996327552528292,0.9694238902695862,1.0173995405954512,0.0135890841551189,0.0061241365241762,-0.1311719196867409,3742000000.0,107631000000.0,17594000000.0,131000000.0,2136000000.0,16451000000.0,125356000000.0,54566000000.0,2266000000.0,153126000000.0,30397000000.0,36788000000.0,-190098000000.0,13844000000.0,11972000000.0,37363000000.0,4862000000.0,5215000000.0,-26591000000.0,11116000000.0,49735000000.0,581000000.0,-22936000000.0,608000000.0,10380000000.0,39871000000.0,1583000000.0,6451000000.0,-1039000000.0,47000000.0,-7081000000.0,3447000000.0,-6418000000.0,5451000000.0,5753000000.0,4161000000.0,-4533000000.0,937000000.0,16724000000.0,4541000000.0,-5506000000.0,18000000.0,1297000000.0,174000000.0,-383000000.0,-3229000000.0,-1000000.0
2018-01-03,157.33999633789062,159.80999755859375,156.3300018310547,158.49000549316406,132.64244079589844,9441600,IBM,0.9623950934416828,0.9900937033920386,0.9399457945634662,0.9765980219270426,-0.0142029284853597,-0.0138550889318168,-0.155502666322048,3742000000.0,107631000000.0,17594000000.0,131000000.0,2136000000.0,16451000000.0,125356000000.0,54566000000.0,2266000000.0,153126000000.0,30397000000.0,36788000000.0,-190098000000.0,13844000000.0,11972000000.0,37363000000.0,4862000000.0,5215000000.0,-26591000000.0,11116000000.0,49735000000.0,581000000.0,-22936000000.0,608000000.0,10380000000.0,39871000000.0,1583000000.0,6451000000.0,-1039000000.0,47000000.0,-7081000000.0,3447000000.0,-6418000000.0,5451000000.0,5753000000.0,4161000000.0,-4533000000.0,937000000.0,16724000000.0,4541000000.0,-5506000000.0,18000000.0,1297000000.0,174000000.0,-383000000.0,-3229000000.0,-1000000.0
2018-01-04,159.64999389648438,162.32000732421875,159.3699951171875,161.6999969482422,135.3289337158203,7556200,IBM,0.9606676891891084,0.970251159188884,0.9185083139237856,0.9849127815791188,-0.0242450923900104,-0.028105777130108,-0.1710865458594118,3742000000.0,107631000000.0,17594000000.0,131000000.0,2136000000.0,16451000000.0,125356000000.0,54566000000.0,2266000000.0,153126000000.0,30397000000.0,36788000000.0,-190098000000.0,13844000000.0,11972000000.0,37363000000.0,4862000000.0,5215000000.0,-26591000000.0,11116000000.0,49735000000.0,581000000.0,-22936000000.0,608000000.0,10380000000.0,39871000000.0,1583000000.0,6451000000.0,-1039000000.0,47000000.0,-7081000000.0,3447000000.0,-6418000000.0,5451000000.0,5753000000.0,4161000000.0,-4533000000.0,937000000.0,16724000000.0,4541000000.0,-5506000000.0,18000000.0,1297000000.0,174000000.0,-383000000.0,-3229000000.0,-1000000.0
2018-01-05,162.44000244140625,162.89999389648438,161.10000610351562,162.49000549316406,135.99009704589844,5195800,IBM,0.9468273264867996,0.9823761617019816,0.9016634637706964,0.9789917900086822,-0.0321644635218826,-0.0172506573796735,-0.1882259071177021,3742000000.0,107631000000.0,17594000000.0,131000000.0,2136000000.0,16451000000.0,125356000000.0,54566000000.0,2266000000.0,153126000000.0,30397000000.0,36788000000.0,-190098000000.0,13844000000.0,11972000000.0,37363000000.0,4862000000.0,5215000000.0,-26591000000.0,11116000000.0,49735000000.0,581000000.0,-22936000000.0,608000000.0,10380000000.0,39871000000.0,1583000000.0,6451000000.0,-1039000000.0,47000000.0,-7081000000.0,3447000000.0,-6418000000.0,5451000000.0,5753000000.0,4161000000.0,-4533000000.0,937000000.0,16724000000.0,4541000000.0,-5506000000.0,18000000.0,1297000000.0,174000000.0,-383000000.0,-3229000000.0,-1000000.0
2018-01-08,162.66000366210938,163.91000366210938,161.6999969482422,163.47000122070312,136.81024169921875,5237500,IBM,0.9117462800563372,0.968085642688219,0.9026917366458784,0.942840182406444,-0.0310939023501067,-0.0236388417860978,-0.184658269007176,3742000000.0,107631000000.0,17594000000.0,131000000.0,2136000000.0,16451000000.0,125356000000.0,54566000000.0,2266000000.0,153126000000.0,30397000000.0,36788000000.0,-190098000000.0,13844000000.0,11972000000.0,37363000000.0,4862000000.0,5215000000.0,-26591000000.0,11116000000.0,49735000000.0,581000000.0,-22936000000.0,608000000.0,10380000000.0,39871000000.0,1583000000.0,6451000000.0,-1039000000.0,47000000.0,-7081000000.0,3447000000.0,-6418000000.0,5451000000.0,5753000000.0,4161000000.0,-4533000000.0,937000000.0,16724000000.0,4541000000.0,-5506000000.0,18000000.0,1297000000.0,174000000.0,-383000000.0,-3229000000.0,-1000000.0
