,2020-12-31,2019-12-31,2018-12-31,2017-12-31
Investments,-100000000.0,88000000.0,-93000000.0,-55000000.0
Change To Liabilities,206000000.0,-123000000.0,-187000000.0,305000000.0
Total Cashflows From Investing Activities,-178000000.0,-22000000.0,-230000000.0,-207000000.0
Net Borrowings,944000000.0,944000000.0,-1740000000.0,-510000000.0
Total Cash From Financing Activities,711000000.0,-237000000.0,-2020000000.0,-624000000.0
Change To Operating Activities,-651000000.0,-181000000.0,-982000000.0,547000000.0
Issuance Of Stock,170000000.0,105000000.0,99000000.0,178000000.0
Net Income,2197000000.0,1503000000.0,1848000000.0,273000000.0
Change In Cash,2854000000.0,1569000000.0,-491000000.0,1458000000.0
Repurchase Of Stock,-39000000.0,-59000000.0,-94000000.0,-56000000.0
Effect Of Exchange Rate,69000000.0,-3000000.0,-31000000.0,76000000.0
Total Cash From Operating Activities,2252000000.0,1831000000.0,1790000000.0,2213000000.0
Depreciation,197000000.0,328000000.0,509000000.0,888000000.0
Dividends Paid,-316000000.0,-283000000.0,-259000000.0,-226000000.0
Change To Account Receivables,-194000000.0,182000000.0,-114000000.0,-165000000.0
Other Cashflows From Financing Activities,-48000000.0,-48000000.0,-26000000.0,-10000000.0
Change To Netincome,248000000.0,-103000000.0,227000000.0,80000000.0
Capital Expenditures,-78000000.0,-116000000.0,-131000000.0,-155000000.0
Other Cashflows From Investing Activities,,6000000.0,-6000000.0,3000000.0
Change To Inventory,,,,-26000000.0
