,2021-06-30,2021-03-31,2020-12-31,2020-09-30
Change To Liabilities,13000000.0,-147000000.0,91000000.0,-35000000.0
Total Cashflows From Investing Activities,-38000000.0,2158000000.0,-172000000.0,-103000000.0
Net Borrowings,-935000000.0,-1492000000.0,-1793000000.0,1534000000.0
Total Cash From Financing Activities,-961000000.0,-1523000000.0,-1823000000.0,1495000000.0
Change To Operating Activities,-37000000.0,-57000000.0,-75000000.0,110000000.0
Issuance Of Stock,1000000.0,1000000.0,1000000.0,1000000.0
Net Income,76000000.0,573000000.0,35000000.0,7000000.0
Change In Cash,-787000000.0,587000000.0,-1640000000.0,1812000000.0
Effect Of Exchange Rate,-1000000.0,-3000000.0,18000000.0,3000000.0
Total Cash From Operating Activities,213000000.0,-45000000.0,337000000.0,417000000.0
Depreciation,126000000.0,127000000.0,87000000.0,86000000.0
Other Cashflows From Investing Activities,2400000000.0,-1000000.0,3000000.0,-2000000.0
Dividends Paid,-22000000.0,-21000000.0,-22000000.0,-21000000.0
Other Cashflows From Financing Activities,-5000000.0,-10000000.0,-8000000.0,-19000000.0
Change To Netincome,38000000.0,-485000000.0,83000000.0,31000000.0
Capital Expenditures,-15000000.0,-7000000.0,-60000000.0,-12000000.0
Change To Account Receivables,,-57000000.0,-39000000.0,53000000.0
