,2021-06-30,2021-03-31,2020-12-31,2020-09-30
Change To Liabilities,8455000.0,6625000.0,1826000.0,1103000.0
Total Cashflows From Investing Activities,-24455000.0,-46519000.0,-18774000.0,-116482000.0
Total Cash From Financing Activities,-8307000.0,-3783000.0,-10529000.0,90479000.0
Change To Operating Activities,3133000.0,-6635000.0,-5593000.0,8688000.0
Net Income,42599000.0,10842000.0,-43680000.0,10000.0
Change In Cash,48208000.0,5562000.0,-5991000.0,22088000.0
Effect Of Exchange Rate,2873000.0,-295000.0,1467000.0,2038000.0
Total Cash From Operating Activities,78097000.0,56159000.0,21845000.0,46053000.0
Depreciation,38063000.0,38212000.0,36900000.0,36629000.0
Change To Inventory,-1869000.0,1099000.0,-3391000.0,1816000.0
Change To Account Receivables,-21620000.0,-4134000.0,-2591000.0,9342000.0
Other Cashflows From Financing Activities,-8307000.0,-3783000.0,-16190000.0,-4221000.0
Change To Netincome,7234000.0,13005000.0,23661000.0,1581000.0
Capital Expenditures,-23847000.0,-20942000.0,-19867000.0,-10202000.0
Net Borrowings,,,-1116300000.0,94700000.0
Issuance Of Stock,,,1155961000.0,1155961000.0
Repurchase Of Stock,,,-34000000.0,-34000000.0
