Unnamed: 0,2020-12-31,2019-12-31,2018-12-31,2017-12-31
Intangible Assets,827000000.0,469000000.0,436000000.0,1726000000.0
Capital Surplus,7561000000.0,7776000000.0,8154000000.0,8501000000.0
Total Liab,29823000000.0,28359000000.0,26857000000.0,28207000000.0
Total Stockholder Equity,2634000000.0,2996000000.0,3208000000.0,2465000000.0
Minority Interest,2146000000.0,2293000000.0,2456000000.0,2440000000.0
Deferred Long Term Liab,587000000.0,530000000.0,547000000.0,542000000.0
Other Current Liab,1437000000.0,729000000.0,304000000.0,1179000000.0
Total Assets,34603000000.0,33648000000.0,32521000000.0,33112000000.0
Common Stock,8000000.0,8000000.0,8000000.0,8000000.0
Other Current Assets,1989000000.0,1625000000.0,1071000000.0,2791000000.0
Retained Earnings,-680000000.0,-692000000.0,-1005000000.0,-2276000000.0
Other Liab,5717000000.0,4697000000.0,4822000000.0,4378000000.0
Good Will,1061000000.0,1059000000.0,1059000000.0,1059000000.0
Treasury Stock,-4255000000.0,-4096000000.0,-3949000000.0,-3768000000.0
Other Assets,3365000000.0,3101000000.0,3501000000.0,2436000000.0
Cash,1089000000.0,1029000000.0,1166000000.0,949000000.0
Total Current Liabilities,5362000000.0,5096000000.0,4399000000.0,6028000000.0
Deferred Long Term Asset Charges,288000000.0,156000000.0,97000000.0,130000000.0
Short Long Term Debt,1426000000.0,1865000000.0,1659000000.0,2164000000.0
Other Stockholder Equity,-2397000000.0,-2229000000.0,-2071000000.0,-1876000000.0
Property Plant Equipment,23101000000.0,22822000000.0,21396000000.0,20296000000.0
Total Current Assets,5414000000.0,5231000000.0,5015000000.0,6398000000.0
Long Term Investments,835000000.0,966000000.0,1114000000.0,1197000000.0
Net Tangible Assets,746000000.0,1468000000.0,1713000000.0,-320000000.0
Short Term Investments,335000000.0,400000000.0,313000000.0,424000000.0
Net Receivables,1438000000.0,1610000000.0,1758000000.0,1610000000.0
Long Term Debt,18374000000.0,18238000000.0,17636000000.0,17801000000.0
Inventory,461000000.0,487000000.0,577000000.0,562000000.0
Accounts Payable,1156000000.0,1311000000.0,1329000000.0,1371000000.0
Investments,-358000000.0,-428000000.0,-254000000.0,141000000.0
Change To Liabilities,245000000.0,22000000.0,50000000.0,163000000.0
Total Cashflows From Investing Activities,-2295000000.0,-2721000000.0,-505000000.0,-2599000000.0
Net Borrowings,538000000.0,838000000.0,-789000000.0,948000000.0
Total Cash From Financing Activities,-78000000.0,-86000000.0,-1643000000.0,43000000.0
Change To Operating Activities,-42000000.0,-79000000.0,13000000.0,-76000000.0
Net Income,46000000.0,303000000.0,1203000000.0,-1161000000.0
Change In Cash,255000000.0,-431000000.0,215000000.0,-172000000.0
Effect Of Exchange Rate,-24000000.0,-18000000.0,-54000000.0,8000000.0
Total Cash From Operating Activities,2755000000.0,2466000000.0,2343000000.0,2504000000.0
Depreciation,1068000000.0,1045000000.0,1003000000.0,1046000000.0
Other Cashflows From Investing Activities,-70000000.0,126000000.0,-84000000.0,-62000000.0
Dividends Paid,-381000000.0,-362000000.0,-344000000.0,-317000000.0
Change To Inventory,-20000000.0,28000000.0,-36000000.0,-28000000.0
Change To Account Receivables,48000000.0,73000000.0,-206000000.0,-177000000.0
Other Cashflows From Financing Activities,-235000000.0,-562000000.0,-510000000.0,-588000000.0
Change To Netincome,1351000000.0,1157000000.0,323000000.0,2684000000.0
Capital Expenditures,-1900000000.0,-2405000000.0,-2121000000.0,-2177000000.0
