,2021-06-30,2021-03-31,2020-12-31,2020-09-30
Capital Surplus,673700000.0,654600000.0,654600000.0,654600000.0
Total Liab,2505800000.0,1743300000.0,1390300000.0,1665900000.0
Total Stockholder Equity,7893000000.0,8008200000.0,7707000000.0,7128500000.0
Minority Interest,880400000.0,1012900000.0,1561700000.0,1340200000.0
Other Current Liab,802200000.0,294900000.0,87500000.0,66700000.0
Total Assets,11279200000.0,10764400000.0,10659000000.0,10134600000.0
Common Stock,45400000.0,45400000.0,45600000.0,45300000.0
Retained Earnings,7202600000.0,7338700000.0,7029800000.0,6471300000.0
Other Liab,31000000.0,53700000.0,57700000.0,46500000.0
Good Will,665700000.0,665700000.0,665700000.0,665700000.0
Treasury Stock,-28700000.0,-30500000.0,-23000000.0,-42700000.0
Other Assets,220200000.0,218200000.0,194200000.0,231700000.0
Cash,3514900000.0,2830100000.0,2151700000.0,2228200000.0
Total Current Liabilities,2336300000.0,1543600000.0,1213800000.0,1444100000.0
Other Stockholder Equity,-28700000.0,-30500000.0,-23000000.0,-42700000.0
Property Plant Equipment,818400000.0,814100000.0,813000000.0,821100000.0
Total Current Assets,4433100000.0,3716000000.0,3039800000.0,2943000000.0
Long Term Investments,5141800000.0,5350400000.0,5946300000.0,5473100000.0
Net Tangible Assets,7227300000.0,7342500000.0,7041300000.0,6462800000.0
Net Receivables,918200000.0,885900000.0,888100000.0,714800000.0
Accounts Payable,246200000.0,218000000.0,185200000.0,186900000.0
Deferred Long Term Asset Charges,,,60600000.0,
