,Unnamed: 0,2021-06-30,2021-03-31,2020-12-31,2020-09-30
0,Intangible Assets,382000000.0,397000000.0,202000000.0,205000000.0
1,Total Liab,42916000000.0,42213000000.0,41689000000.0,42366000000.0
2,Total Stockholder Equity,23997000000.0,22545000000.0,20226000000.0,20081000000.0
3,Minority Interest,241000000.0,1609000000.0,1561000000.0,1628000000.0
4,Deferred Long Term Liab,2216000000.0,2010000000.0,1822000000.0,1740000000.0
5,Other Current Liab,2858000000.0,2904000000.0,2531000000.0,2410000000.0
6,Total Assets,68608000000.0,67821000000.0,66623000000.0,67222000000.0
7,Common Stock,10150000000.0,8730000000.0,7053000000.0,7034000000.0
8,Other Current Assets,1147000000.0,1109000000.0,1129000000.0,881000000.0
9,Retained Earnings,14291000000.0,14214000000.0,13673000000.0,13560000000.0
10,Other Liab,13094000000.0,12896000000.0,12268000000.0,12502000000.0
11,Good Will,1602000000.0,1602000000.0,1602000000.0,1602000000.0
12,Treasury Stock,-444000000.0,-399000000.0,-500000000.0,-513000000.0
13,Other Assets,6382000000.0,6047000000.0,5933000000.0,6255000000.0
14,Cash,335000000.0,725000000.0,960000000.0,3515000000.0
15,Total Current Liabilities,7312000000.0,6875000000.0,6839000000.0,7635000000.0
16,Deferred Long Term Asset Charges,167000000.0,132000000.0,136000000.0,199000000.0
17,Short Long Term Debt,532000000.0,527000000.0,1530000000.0,2912000000.0
18,Other Stockholder Equity,-444000000.0,-399000000.0,-500000000.0,-513000000.0
19,Property Plant Equipment,42429000000.0,41509000000.0,40546000000.0,39347000000.0
20,Total Current Assets,3760000000.0,4200000000.0,4511000000.0,6394000000.0
21,Long Term Investments,14053000000.0,14066000000.0,13829000000.0,13419000000.0
22,Net Tangible Assets,22013000000.0,20546000000.0,18422000000.0,18274000000.0
23,Net Receivables,1939000000.0,2092000000.0,2114000000.0,1683000000.0
24,Long Term Debt,21175000000.0,21106000000.0,20881000000.0,20894000000.0
25,Inventory,339000000.0,274000000.0,308000000.0,309000000.0
26,Accounts Payable,1291000000.0,1354000000.0,1359000000.0,1129000000.0
0,Investments,-50000000.0,-123000000.0,-483000000.0,-89000000.0
1,Change To Liabilities,0.0,0.0,73000000.0,0.0
2,Total Cashflows From Investing Activities,-1287000000.0,-1301000000.0,-1862000000.0,-439000000.0
3,Net Borrowings,496000000.0,-39000000.0,-1248000000.0,-542000000.0
4,Total Cash From Financing Activities,125000000.0,-407000000.0,-1663000000.0,-1552000000.0
5,Change To Operating Activities,-3000000.0,128000000.0,551000000.0,-79000000.0
6,Issuance Of Stock,5000000.0,5000000.0,1000000.0,1000000.0
7,Net Income,444000000.0,895000000.0,461000000.0,399000000.0
8,Change In Cash,-407000000.0,-207000000.0,-2561000000.0,-1384000000.0
9,Repurchase Of Stock,-1000000.0,-37000000.0,-1000000.0,-504000000.0
10,Effect Of Exchange Rate,2000000.0,-1000000.0,2000000.0,5000000.0
11,Total Cash From Operating Activities,753000000.0,1502000000.0,962000000.0,602000000.0
12,Depreciation,463000000.0,442000000.0,415000000.0,418000000.0
13,Other Cashflows From Investing Activities,6000000.0,3000000.0,-13000000.0,748000000.0
14,Dividends Paid,-365000000.0,-337000000.0,-352000000.0,-341000000.0
15,Other Cashflows From Financing Activities,-10000000.0,6000000.0,-64000000.0,-164000000.0
16,Change To Netincome,-151000000.0,37000000.0,-103000000.0,-136000000.0
17,Capital Expenditures,-1243000000.0,-1181000000.0,-1363000000.0,-1115000000.0
18,Change To Inventory,,,-35000000.0,-35000000.0
19,Change To Account Receivables,,,-315000000.0,-315000000.0
