,Unnamed: 0,2020-12-31,2019-12-31,2018-12-31,2017-12-31
0,Intangible Assets,202000000.0,213000000.0,224000000.0,596000000.0
1,Total Liab,41689000000.0,43860000000.0,41390000000.0,35314000000.0
2,Total Stockholder Equity,20226000000.0,17671000000.0,14880000000.0,12670000000.0
3,Minority Interest,1561000000.0,1876000000.0,2110000000.0,2470000000.0
4,Deferred Long Term Liab,1822000000.0,1930000000.0,1589000000.0,1517000000.0
5,Other Current Liab,2531000000.0,2340000000.0,2252000000.0,1828000000.0
6,Total Assets,66623000000.0,65665000000.0,60638000000.0,50454000000.0
7,Common Stock,7053000000.0,7480000000.0,5540000000.0,3149000000.0
8,Other Current Assets,1129000000.0,1094000000.0,1651000000.0,1010000000.0
9,Retained Earnings,13673000000.0,11130000000.0,10104000000.0,10147000000.0
10,Other Liab,12268000000.0,13145000000.0,12780000000.0,12034000000.0
11,Good Will,1602000000.0,1602000000.0,1602000000.0,2397000000.0
12,Treasury Stock,-500000000.0,-939000000.0,-764000000.0,-626000000.0
13,Other Assets,5933000000.0,9843000000.0,8756000000.0,5088000000.0
14,Cash,960000000.0,108000000.0,102000000.0,288000000.0
15,Total Current Liabilities,6839000000.0,9150000000.0,7523000000.0,6635000000.0
16,Deferred Long Term Asset Charges,136000000.0,155000000.0,141000000.0,170000000.0
17,Short Long Term Debt,1530000000.0,1517000000.0,1647000000.0,1478000000.0
18,Other Stockholder Equity,-500000000.0,-939000000.0,-764000000.0,-626000000.0
19,Property Plant Equipment,40546000000.0,37043000000.0,34439000000.0,36503000000.0
20,Total Current Assets,4511000000.0,3339000000.0,3645000000.0,3341000000.0
21,Long Term Investments,13829000000.0,13625000000.0,11972000000.0,2529000000.0
22,Net Tangible Assets,18422000000.0,15856000000.0,13054000000.0,9677000000.0
23,Net Receivables,2114000000.0,1860000000.0,1632000000.0,1731000000.0
24,Long Term Debt,20881000000.0,19857000000.0,19674000000.0,15768000000.0
25,Inventory,308000000.0,277000000.0,258000000.0,307000000.0
26,Accounts Payable,1359000000.0,1234000000.0,1160000000.0,1350000000.0
0,Investments,-737000000.0,-1810000000.0,-10255000000.0,-617000000.0
1,Change To Liabilities,73000000.0,12000000.0,96000000.0,84000000.0
2,Total Cashflows From Investing Activities,553000000.0,-4593000000.0,-12470000000.0,-4885000000.0
3,Net Borrowings,-1508000000.0,1440000000.0,5501000000.0,1669000000.0
4,Total Cash From Financing Activities,-2373000000.0,1475000000.0,8850000000.0,1192000000.0
5,Change To Operating Activities,716000000.0,-671000000.0,263000000.0,178000000.0
6,Issuance Of Stock,11000000.0,1830000000.0,2272000000.0,47000000.0
7,Net Income,3932000000.0,2197000000.0,1049000000.0,256000000.0
8,Change In Cash,768000000.0,-29000000.0,-118000000.0,-61000000.0
9,Repurchase Of Stock,-566000000.0,-26000000.0,-21000000.0,-15000000.0
10,Effect Of Exchange Rate,-3000000.0,1000000.0,-14000000.0,7000000.0
11,Total Cash From Operating Activities,2591000000.0,3088000000.0,3516000000.0,3625000000.0
12,Depreciation,1657000000.0,1562000000.0,1486000000.0,1386000000.0
13,Other Cashflows From Investing Activities,5947000000.0,26000000.0,-246000000.0,-430000000.0
14,Dividends Paid,-1331000000.0,-1135000000.0,-966000000.0,-755000000.0
15,Change To Inventory,-35000000.0,-22000000.0,32000000.0,-42000000.0
16,Change To Account Receivables,-315000000.0,-91000000.0,-145000000.0,29000000.0
17,Other Cashflows From Financing Activities,130000000.0,-634000000.0,-194000000.0,246000000.0
18,Change To Netincome,-3352000000.0,260000000.0,642000000.0,1762000000.0
19,Capital Expenditures,-4676000000.0,-3708000000.0,-3549000000.0,-3705000000.0
