,2021-06-30,2021-03-31,2020-12-31,2020-09-30
Intangible Assets,65193000.0,66772000.0,70117000.0,74139000.0
Capital Surplus,5248490000.0,5225037000.0,5209739000.0,5200716000.0
Total Liab,76457602000.0,74847538000.0,76010933000.0,75731946000.0
Total Stockholder Equity,4477355000.0,4476862000.0,4488898000.0,4513881000.0
Minority Interest,374345000.0,377923000.0,373678000.0,371812000.0
Other Current Liab,139457000.0,138906000.0,137959000.0,138264000.0
Total Assets,81309302000.0,79702323000.0,80873509000.0,80617639000.0
Common Stock,2952000.0,2943000.0,2921000.0,2918000.0
Other Current Assets,1067686000.0,963355000.0,1211780000.0,1144009000.0
Retained Earnings,-677375000.0,-654750000.0,-629733000.0,-599014000.0
Other Liab,62006588000.0,60900514000.0,62782441000.0,62882998000.0
Good Will,259846000.0,259846000.0,259846000.0,259846000.0
Treasury Stock,-96712000.0,-96368000.0,-94029000.0,-90739000.0
Other Assets,63735299000.0,62575983000.0,64429076000.0,64640949000.0
Cash,254567000.0,351190000.0,563217000.0,379870000.0
Total Current Liabilities,376297000.0,384256000.0,396743000.0,344409000.0
Other Stockholder Equity,41310000.0,41654000.0,43993000.0,42285000.0
Property Plant Equipment,2243569000.0,2244748000.0,2271153000.0,2207822000.0
Total Current Assets,14235040000.0,13775780000.0,12998605000.0,12585386000.0
Long Term Investments,770355000.0,779194000.0,844712000.0,849497000.0
Net Tangible Assets,4166021000.0,4162650000.0,4172137000.0,4194485000.0
Net Receivables,12877172000.0,12423206000.0,11183053000.0,10996682000.0
Long Term Debt,14074717000.0,13562768000.0,12809264000.0,12480378000.0
Accounts Payable,177348000.0,174410000.0,171268000.0,163434000.0
Deferred Long Term Asset Charges,,,2908000.0,
