Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Minority Interest,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Cash,Total Current Liabilities,Short Long Term Debt,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Long Term Investments,Net Tangible Assets,Short Term Investments,Net Receivables,Long Term Debt,Accounts Payable,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Net Income,Change In Cash,Repurchase Of Stock,Total Cash From Operating Activities,Depreciation,Dividends Paid,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures
2017-10-13,239.0,239.4499969482422,236.83999633789065,238.52999877929688,221.7015991210937,2491000,GS,0.9945918065918048,1.0771175150914325,1.008910325218405,1.0098252549340063,-0.0152334483422017,-0.0311319832958425,-0.0679802786252119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-16,238.6000061035156,242.759994506836,238.3500061035156,242.4100036621093,225.30783081054688,2969200,GS,0.980198802988587,1.08222366128589,0.996330906866108,1.0047827275420922,-0.0245839245535052,-0.0328381038558176,-0.0892630904940984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-17,244.44000244140625,244.88999938964844,235.19000244140625,236.08999633789065,219.43370056152344,7088400,GS,1.0138929616397745,1.1051182315429169,1.0217665809714296,1.016827126331923,-0.0029341646921485,-0.0158775386263994,-0.0651717053433706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-18,236.8699951171875,242.6499938964844,236.8699951171875,242.02999877929688,224.9546661376953,4235900,GS,0.9834317881837762,1.101165063571769,0.990580038336446,1.016900814218988,-0.0334690260352117,-0.0154186605255375,-0.0854153060882092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-19,240.3500061035156,240.9900054931641,238.1000061035156,239.9900054931641,223.05856323242188,2710900,GS,0.9922497493905954,1.1245279397163817,0.9920420654401456,1.0195478153138224,-0.027298065923227,0.0079770373771801,-0.0857914758776785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-20,242.9499969482422,245.25,240.6699981689453,244.72999572753903,227.46414184570312,3022800,GS,0.9725821739856668,1.0990996901474397,0.962058523829936,1.0187296628598663,-0.0461474888741995,-0.0178258356301048,-0.1034154853945281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-23,244.38999938964844,245.3300018310547,241.3800048828125,242.1300048828125,225.047607421875,1963300,GS,0.976458838461914,1.1288822352041397,0.9697301189526956,1.0231439317955078,-0.0466850933335938,0.0146440822394575,-0.0987270329128929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-24,243.6000061035156,246.25,243.0,244.83999633789065,227.56640625,2285300,GS,0.9636905221690096,1.101883679214515,0.9652829407839402,1.023176662025299,-0.0594861398562897,0.0010907953681205,-0.114097879513913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-25,246.1600036621093,246.5,240.8000030517578,241.7100067138672,224.6572113037109,2904300,GS,0.9726945382216492,1.11179439704927,0.9871885301601868,1.028738706809164,-0.0560441685875148,0.0035805754947044,-0.1066327321251177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-26,242.6100006103516,244.0,241.52999877929688,241.72000122070312,224.66651916503903,1948800,GS,0.9904435318595916,1.1297595822258537,0.9863153022549632,1.0357335667629224,-0.0452900349033308,0.0253910515384123,-0.1047067320658979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-27,240.8500061035156,242.44000244140625,239.6699981689453,241.7100067138672,224.6572113037109,2111500,GS,1.0016901291742557,1.0792157376808675,1.00604164805933,1.0327543330408862,-0.0310642038666304,0.0007967840848268,-0.0900871506757396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-30,240.1000061035156,242.58999633789065,239.52999877929688,240.88999938964844,223.89508056640625,1764400,GS,1.0312516271174337,1.0373732006977625,1.0166072976097629,1.0448229351223306,-0.0135713080048969,-0.0087377328747162,-0.093782194785104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-31,240.67999267578125,244.17999267578125,240.6300048828125,242.47999572753903,225.37290954589844,2658700,GS,1.0299089257651926,1.070244905920695,1.007783797998096,1.0378093145840102,-0.0079003888188176,0.0165885375062038,-0.0997961531303275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-01,243.88999938964844,247.3999938964844,242.9100036621093,244.259994506836,227.0273284912109,2969600,GS,1.0293852933599392,1.0558747230812753,1.00451693162123,1.0388512590749122,-0.0094659657149729,0.0012907047294254,-0.1049256746378386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-02,244.69000244140625,247.7400054931641,243.3800048828125,246.8800048828125,229.4625396728516,2509100,GS,1.0090340128382276,1.0009886915576924,0.9842808150015656,1.0310647944789963,-0.0220307816407687,-0.017057650562307,-0.1202211962840165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-03,245.3699951171875,246.27999877929688,243.19000244140625,244.3999938964844,227.15744018554688,1954600,GS,1.009504607714521,1.023254532984841,0.991799349633472,1.0262436118253355,-0.0167390041108146,-0.0023818725829114,-0.1160109690558941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-06,243.5,244.5800018310547,241.6699981689453,243.4900054931641,226.31163024902344,1744800,GS,1.0240303126596468,1.042981455961575,0.9878215769495302,1.0311845275729687,-0.0071542149133219,0.0068705267591306,-0.1179067073865764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-07,243.9100036621093,244.97999572753903,238.83999633789065,239.8099975585937,222.8912811279297,2483900,GS,1.0472320096871428,1.0689004746428916,0.9941709008781372,1.0414917955670933,0.0057402141200495,0.0229906646152255,-0.1176554582169329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-08,239.1999969482422,242.32000732421875,237.5500030517578,241.25,224.22967529296875,2349800,GS,1.0400667133216233,1.0918347973571627,0.991155905132018,1.0390384642435906,0.0010282490780326,0.0308300342594241,-0.1234974002693336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-09,239.509994506836,242.3699951171875,237.83999633789065,240.7899932861328,223.80210876464844,2122400,GS,1.0735071259850708,1.1151675911283043,0.9943025527549936,1.0401272810196784,0.0333798449653923,0.039592738394212,-0.1183764400713298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-10,241.69000244140625,243.32000732421875,240.0,240.1499938964844,223.207275390625,1845600,GS,1.0675124718760698,1.1178887610376511,0.996156578511294,1.0393664161720684,0.0281460557040014,0.0419955123972333,-0.117181381843634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-13,237.97000122070312,240.8999938964844,237.1600036621093,240.2700042724609,223.3188323974609,1953900,GS,1.066645220981997,1.1059325719523103,0.9884994782863468,1.0305050740272153,0.0361401469547817,0.0392653571859895,-0.12313308254426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-14,239.6499938964844,240.8800048828125,235.6300048828125,237.2400054931641,220.50259399414065,3000200,GS,1.0874142559562898,1.1137569824573736,0.9965026990092904,1.043144349882203,0.0442699060740867,0.0488162000145513,-0.1171495218289604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-15,234.97000122070312,238.1499938964844,233.5500030517578,237.6100006103516,220.84646606445312,2564100,GS,1.0977533673166089,1.1037060139453123,0.9611663304405312,1.0570826794517585,0.0406706878648504,0.0357562956717152,-0.1494617689901166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-16,238.3800048828125,240.69000244140625,238.1999969482422,239.3699951171875,222.48228454589844,2304300,GS,1.0748465820917237,1.1179695018016749,0.966456384953732,1.0412088647392546,0.0336377173524691,0.0474902894640567,-0.1457583258094161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-17,238.8600006103516,239.0800018310547,237.1199951171875,238.0200042724609,221.22756958007807,2826400,GS,1.0754637245428282,1.1432334807292133,0.9580261091419244,1.0392013474275237,0.0362623771153045,0.0679124330502478,-0.1419132627757513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-20,238.77999877929688,238.77999877929688,237.1100006103516,238.1300048828125,221.32980346679688,2000700,GS,1.0995264414442674,1.1286774210672543,0.9680548249680974,1.0381241126825425,0.0614023287617249,0.0709678604383956,-0.1391131268210343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-21,239.4100036621093,239.58999633789065,237.5399932861328,238.0200042724609,221.22756958007807,2223800,GS,1.0914368994583532,1.1112369873303,0.9750338141460044,1.03199537924298,0.059441520215373,0.0686354475268533,-0.1305356510734001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-22,237.94000244140625,238.9499969482422,236.3600006103516,236.42999267578125,219.74972534179688,2177200,GS,1.0934732019221862,1.0925433693864772,0.974972777175295,1.0328322263084138,0.0606409756137724,0.0580397230680975,-0.1346512615207153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-24,237.4199981689453,238.5599975585937,235.5500030517578,235.9499969482422,219.3035888671875,1268500,GS,1.0881726490160222,1.100478838430646,0.9935996237201056,1.032019884081241,0.0561527649347814,0.0577678164359374,-0.1234254477691306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-27,235.75,236.8800048828125,234.8000030517578,235.1100006103516,218.52284240722656,1999600,GS,1.0944071874860566,1.125804188543167,1.0023882222003275,1.0369551897736955,0.0574519977123608,0.0687729517527988,-0.114679273285472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-28,236.08999633789065,240.0,234.3300018310547,239.4100036621093,222.51950073242188,3212900,GS,1.0674598804446644,1.1215923595618416,0.984131358637343,1.020376345675996,0.0470835347686684,0.0681791798084572,-0.1272678913937917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-29,241.25,244.47000122070312,240.3999938964844,241.3600006103516,225.0369110107422,4500000,GS,1.0592889797606038,1.10248101795909,0.9760407143495,1.026253639124301,0.0330353406363028,0.0484276633038802,-0.1362435490927172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-30,244.07000732421875,250.7899932861328,244.0,247.63999938964844,230.8921661376953,6364600,GS,1.022815340116995,1.0785319000467164,0.945356019320701,1.0246409570196735,-0.0018256169026784,0.029106717572868,-0.1654456826132341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-01,249.77999877929688,250.67999267578125,244.009994506836,248.9499969482422,232.1135711669922,4765400,GS,1.0316528719983409,1.0907014589665454,0.9452323673833364,1.029880242563007,0.0017726294353339,0.0224611832752037,-0.1639315632850543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-04,254.88999938964844,254.8999938964844,250.009994506836,250.6499938964844,233.69859313964844,3326100,GS,1.019429511119689,1.093746072241954,0.9380986311340846,1.036157586789428,-0.0167280756697389,0.0231347742883953,-0.1793120913210253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-05,250.8000030517578,251.3500061035156,247.4100036621093,248.3300018310547,231.53550720214844,2526800,GS,1.0140136580476846,1.0843787076383933,0.9398520262837974,1.0465343935592823,-0.0325207355115977,0.0129690526131869,-0.1851731827710664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-06,246.2400054931641,248.0800018310547,245.1300048828125,245.9499969482422,229.3164825439453,2331400,GS,1.0324861088792383,1.0781551167665937,0.9467781349883236,1.048372731047773,-0.0158866221685347,0.0090157721802703,-0.1812042200927223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-07,244.6199951171875,249.47999572753903,244.3999938964844,248.5599975585937,231.74996948242188,2667000,GS,1.023213641642337,1.075629086870487,0.9244068626437536,1.0387885930282448,-0.0155749513859078,0.0186102739617128,-0.1902041401392531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-08,250.5,250.67999267578125,247.1999969482422,250.3500061035156,233.4188842773437,1959100,GS,1.0190933848629895,1.0719042657089404,0.9157875159995138,1.0447156071702373,-0.0256222223072477,0.0149222284176557,-0.1980383517047551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-11,250.0,251.3999938964844,248.759994506836,250.1300048828125,233.2138214111328,1494200,GS,1.0275854312325108,1.0525202302736716,0.9132130599380356,1.0484619827112251,-0.0208765514787143,0.0078967104390206,-0.1912381315028836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-12,250.8099975585937,258.20001220703125,250.69000244140625,257.67999267578125,240.253158569336,3464200,GS,1.0030270117980484,1.024250326972021,0.8827071511367471,1.0415757419863072,-0.0385487301882587,-0.0245368798765721,-0.2247893207926877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-13,257.8099975585937,260.5,255.5599975585937,255.5599975585937,238.27655029296875,3482300,GS,0.9925260436745296,1.027488951498275,0.872388044026483,1.0495576207370112,-0.0570315770624816,-0.0213868406571142,-0.2181061675116175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-14,257.1300048828125,259.54998779296875,255.47999572753903,255.47999572753903,238.20196533203125,3353200,GS,0.982346841328608,0.9915024876361268,0.8728187862713541,1.0539026313731312,-0.0715557900445232,-0.0392240050987483,-0.227633378040311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-15,256.70001220703125,258.9700012207031,254.759994506836,257.1700134277344,239.7776641845703,5283400,GS,0.9959170982385274,0.9563651527812432,0.8616045277642603,1.0520989179928428,-0.0561818197543154,-0.044358044831528,-0.212230033807339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-18,260.0,262.0,259.1600036621094,260.0199890136719,242.43495178222656,2575600,GS,1.0057686145651208,0.9829836160973884,0.8647004884185557,1.049480051520865,-0.0437114369557443,-0.0329098723095964,-0.2066918874948448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-19,261.6000061035156,261.79998779296875,256.17999267578125,256.4800109863281,239.1343231201172,2195500,GS,1.0140751856171684,0.9667580339776136,0.8654529407301866,1.0585213557872055,-0.0444461701700373,-0.0378489343147703,-0.2121217727369674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-20,258.8699951171875,259.0899963378906,254.5500030517578,255.17999267578125,237.92222595214844,2052400,GS,1.041147871944094,0.9799748865975124,0.8804703885612486,1.0561912314345747,-0.0150433594904806,-0.0221524936459449,-0.1999856673692175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-21,256.6099853515625,262.0899963378906,256.2799987792969,261.010009765625,243.35797119140625,3337800,GS,1.0307268149871451,0.9676524894681124,0.8496997374332768,1.054691754118366,-0.0239649391312208,-0.0463438989402891,-0.2286907042436311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-22,261.6600036621094,262.1400146484375,257.7200012207031,258.9700012207031,241.4559326171875,2100600,GS,1.0354095056286452,0.9578109430350854,0.857791959280225,1.0628648969920689,-0.0274553913634234,-0.0333269571701898,-0.2303508550786994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-26,258.19000244140625,259.20001220703125,256.0,257.7200012207031,240.2904357910156,1289300,GS,1.0572715691218908,0.9750250100427532,0.8660525992600561,1.054562443450246,0.0027091256716447,-0.0263863539489387,-0.230903638362949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-27,257.9800109863281,257.9800109863281,255.5200042724609,255.9499969482422,238.64016723632807,1567900,GS,1.0507523183892706,0.9897601090365808,0.8964191488716858,1.0427572783556516,0.007995040033619,-0.0221876133725886,-0.2078617242199897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-28,256.9800109863281,257.0,255.1000061035156,256.5,239.1529693603516,1301000,GS,1.0444053003072966,1.0001094229493035,0.8900243850478101,1.039387058829826,0.0050182414774706,-0.0156345430087283,-0.2118890135302448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-29,255.8699951171875,256.6499938964844,252.9100036621093,254.759994506836,237.5306396484375,2519300,GS,1.0685743666909748,0.9839522013761588,0.8914024634979759,1.0452598484191695,0.0233145182718053,-0.0160925372644937,-0.2103785298067936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-02,257.7699890136719,257.9100036621094,253.9199981689453,255.6699981689453,238.37911987304688,2258300,GS,1.017092428865347,0.989157437512538,0.8943700378187391,1.0173995405954512,-0.0003071117301043,-0.0043511812161149,-0.2062257721375879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-03,255.47999572753903,256.1400146484375,253.22000122070312,253.2899932861328,236.16004943847656,2988200,GS,0.9834972379956431,1.015792998442526,0.8995555658934864,0.9765980219270426,0.0068992160686005,0.0118442061186705,-0.1958928949920277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-04,255.22999572753903,259.7200012207031,254.32000732421875,256.8299865722656,239.46063232421875,2583200,GS,1.00728126386739,0.9876184040926532,0.9068660673617744,0.9849127815791188,0.0223684822882711,-0.0107385322263389,-0.182728792421423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-05,257.17999267578125,257.489990234375,253.69000244140625,255.5200042724609,238.2392425537109,2594700,GS,1.0061835952508789,1.0187801422727762,0.9098611582843722,0.9789917900086822,0.0271918052421966,0.019153323191121,-0.1800282126040263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-08,254.75,255.17999267578125,251.6199951171875,251.8099975585937,234.78016662597656,2940500,GS,0.9783169108766596,1.0191746650468108,0.9241456484763028,0.942840182406444,0.0354767284702156,0.0274501805724939,-0.1632043571767517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-09,252.8000030517578,255.6000061035156,252.6199951171875,253.94000244140625,236.76608276367188,2637300,GS,0.9817279470856628,1.018366209520554,0.91001380319091,0.9530778204901076,0.0286501265955551,0.0171419624731388,-0.1792840151599681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-10,255.0,255.1499938964844,252.3500061035156,254.3300018310547,237.1297302246093,2927200,GS,0.9953995789333884,1.0000469739328135,0.9167695267099576,0.966664672858564,0.0287349060748244,-0.0132276040633947,-0.1690155127496915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-11,255.75,255.88999938964844,252.97000122070312,255.1300048828125,237.87564086914065,2422400,GS,1.001567858402411,0.9983654296780032,0.922059822887551,0.9609362737659176,0.0406315846364934,-0.0065083401701474,-0.15302178331917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-12,255.75,257.29998779296875,254.08999633789065,257.0299987792969,239.64712524414065,2849200,GS,1.0215927348827931,0.991648729229747,0.9235443679207188,0.9729510699723092,0.0486416649104838,-0.0030764947746079,-0.1397206637246607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-16,259.25,261.7699890136719,256.3999938964844,258.4599914550781,240.9804077148437,4445500,GS,1.0356728204055343,0.977587448834577,0.921588522228861,0.9917823196316324,0.0438905007739017,-0.0187255582344172,-0.1606197678899302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-17,260.9800109863281,262.0,248.83999633789065,253.6499938964844,236.4956817626953,8608100,GS,1.0550759433797614,0.9752118542502892,0.9407311358082184,0.9854883712686996,0.0695875721110619,-0.0127079431099668,-0.1350972394801641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-18,254.4900054931641,254.5399932861328,250.6000061035156,250.97000122070312,233.9969482421875,4984500,GS,1.0554649218035548,0.968923440570545,0.9529020247764234,0.981540936006692,0.0739239857968627,-0.0108829626835804,-0.1126158785523127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-19,251.0,256.1400146484375,250.259994506836,256.1199951171875,238.7986755371093,4643400,GS,1.0284240612246334,0.9366761853582546,0.9388884664512448,0.9694690060853024,0.0589550551393308,-0.0350358473179133,-0.1069268968974911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-22,255.4499969482422,262.8699951171875,255.19000244140625,261.5199890136719,243.83346557617188,5264700,GS,0.9996559421321952,0.920633083998806,0.913652739352698,0.962138874344328,0.0375170677878673,-0.0526035159629337,-0.1357914812359347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-23,258.0,260.260009765625,256.8500061035156,260.0899963378906,242.50018310546875,4003600,GS,1.0256833855886165,0.9245767120725936,0.9132977383282624,0.9712482450100663,0.05443514057855,-0.0443544727660021,-0.1289569668085116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-24,260.739990234375,265.7799987792969,260.29998779296875,265.67999267578125,247.71221923828125,4314000,GS,1.0210023759910332,0.8995745243890811,0.8863164180413684,0.9795485186833895,0.0414538573076436,-0.0633369244220072,-0.1672126900702265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-25,266.3500061035156,270.5,265.010009765625,269.0299987792969,250.8355865478516,5055000,GS,0.9959111273653772,0.8821853423138154,0.8756540106641856,0.966216685842239,0.0296944415231382,-0.0821409086574304,-0.1802387813030793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-26,267.489990234375,269.0,266.04998779296875,268.1400146484375,250.0057678222656,3535400,GS,0.983322345224213,0.8753150714662468,0.8854662044540234,0.9510576163473856,0.0322647288768273,-0.0774657803877756,-0.1673749762442384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-29,269.0400085449219,273.7900085449219,268.8099975585937,272.4800109863281,254.05224609375,3881100,GS,0.9450265015885096,0.8590179637093288,0.878379967576336,0.9505813448789944,-0.0055548432904848,-0.0992054687632072,-0.185849863437393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
