Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Minority Interest,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Deferred Long Term Asset Charges,Short Long Term Debt,Property Plant Equipment,Total Current Assets,Long Term Investments,Net Tangible Assets,Net Receivables,Long Term Debt,Accounts Payable,Other Stockholder Equity,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Repurchase Of Stock,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures
2017-10-13,47.79999923706055,48.130001068115234,47.560001373291016,47.79999923706055,47.79999923706055,323200,AMED,1.201046041082375,1.162970733051551,1.3656903728292038,1.0098252549340063,0.1912207861483683,0.054721234664276,0.2887997689855868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-16,47.5,48.56999969482422,47.34999847412109,48.0099983215332,48.0099983215332,375100,AMED,1.171006106773547,1.1782962231317498,1.338679418662682,1.0047827275420922,0.1662233792314549,0.0632344579900421,0.2530854213024756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-17,48.130001068115234,48.88999938964844,47.77999877929688,48.54999923706055,48.54999923706055,227200,AMED,1.1503604397894225,1.1499485624798311,1.3602472081012071,1.016827126331923,0.1335333134574994,0.0289527923105148,0.2733089217864068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-18,48.75,49.34000015258789,47.77000045776367,49.25,49.25,252300,AMED,1.116954280640268,1.113096440504045,1.3419288596526016,1.016900814218988,0.1000534664212799,-0.0034872835932613,0.2659335152279463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-19,49.25,49.7599983215332,48.5,49.650001525878906,49.650001525878906,261200,AMED,1.0610271638706306,1.1101711427572616,1.3287008900960011,1.0195478153138224,0.0414793485568081,-0.0063797595819399,0.2508673487781769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-20,49.97999954223633,50.88999938964844,47.0099983215332,50.27000045776367,50.27000045776367,212000,AMED,1.0934951406433415,1.1080167148543794,1.3164909429587042,1.0187296628598663,0.0747654777834752,-0.0089088109231652,0.25101693373424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-23,50.18999862670898,50.31999969482422,49.56999969482422,49.72999954223633,49.72999954223633,229600,AMED,1.133521002428504,1.100945113693398,1.3301830310635103,1.0231439317955078,0.1103770706329962,-0.013293039271284,0.2617258791979218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-24,49.880001068115234,50.72999954223633,49.11000061035156,49.540000915527344,49.540000915527344,322300,AMED,1.1328219195550129,1.0898264166471725,1.3373031646278235,1.023176662025299,0.1096452575297135,-0.010966467199222,0.2579223443299703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-25,50.9900016784668,51.459999084472656,46.95000076293945,49.470001220703125,49.470001220703125,690900,AMED,1.0822720758923476,1.083889177456597,1.33151407158275,1.028738706809164,0.0535333690831836,-0.0243246440979685,0.2376928092974455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-26,49.47999954223633,50.27000045776367,49.13999938964844,49.34999847412109,49.34999847412109,306600,AMED,1.0648429759246605,1.060992952974637,1.4389058628536289,1.0357335667629224,0.029109409161738,-0.0433755777128044,0.3478838285327676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-27,49.34999847412109,50.34999847412109,49.09999847412109,50.27000045776367,50.27000045776367,363800,AMED,1.0753928959820014,1.0228764213389625,1.4187387914338003,1.0327543330408862,0.0426385629411152,-0.0555425322570781,0.3226099926987307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-30,50.5,50.5,47.84000015258789,48.040000915527344,48.040000915527344,317500,AMED,1.1240632591775468,1.0549541910769435,1.4958367868624496,1.0448229351223306,0.0792403240552162,0.0088432575044647,0.3854472944675826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-31,48.04999923706055,48.709999084472656,47.22999954223633,48.11000061035156,48.11000061035156,268900,AMED,1.0989398931853065,1.1338598741427437,1.4926210070166324,1.0378093145840102,0.0611305786012963,0.0802035057282524,0.3850410558882089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-01,47.869998931884766,48.13999938964844,45.59999847412109,46.45000076293945,46.45000076293945,502000,AMED,1.1659849075960436,1.2090419574808675,1.5420881824951145,1.0388512590749122,0.1271336485211314,0.1544579391290177,0.4326455762360459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-02,51.9900016784668,55.38999938964844,51.29999923706055,53.150001525878906,53.150001525878906,1917300,AMED,0.9905926625466502,1.0393226734258938,1.352586967559069,1.0310647944789963,-0.0404721319323461,0.0212763313058943,0.2480849562734868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-03,53.5,54.88999938964844,52.540000915527344,54.79999923706055,54.79999923706055,531300,AMED,0.9664233544123204,1.029197122465219,1.3293795527072485,1.0262436118253355,-0.0598202574130153,0.0035607168974665,0.2215692340178823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-06,54.34999847412109,56.5,54.310001373291016,55.83000183105469,55.83000183105469,489800,AMED,0.9767149738649176,0.9914024119435616,1.3329750264767175,1.0311845275729687,-0.0544695537080511,-0.0447085172588828,0.2272467421406108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-07,56.0,56.09000015258789,54.290000915527344,55.18999862670898,55.18999862670898,495900,AMED,0.9757202358048364,0.9971009267730864,1.3516941534769078,1.0414917955670933,-0.0657715597622569,-0.0488088832545796,0.2398677943818377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-08,57.22999954223633,61.77999877929688,57.22999954223633,58.4900016784668,58.4900016784668,979900,AMED,0.9011796473221496,0.9582834267159108,1.2643185984976133,1.0390384642435906,-0.1378588169214409,-0.1027213363818277,0.1496652930962616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-09,57.0,57.47999954223633,55.0099983215332,56.38999938964844,56.38999938964844,641500,AMED,0.9327894847215926,0.9884731739986335,1.2982798346671356,1.0401272810196784,-0.1073377962980858,-0.0871016787354587,0.1856008418408121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-10,56.560001373291016,56.79999923706055,56.08000183105469,56.25,56.25,310700,AMED,0.9751110839843748,1.0037333170572915,1.3152000596788194,1.0393664161720684,-0.0642553321876935,-0.0721599315831262,0.2018620993238913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-13,56.02000045776367,56.77999877929688,54.9900016784668,56.29999923706055,56.29999923706055,259800,AMED,0.965897012522845,1.0101243286420687,1.3143872291793584,1.0305050740272153,-0.0646080615043702,-0.056542886124252,0.2027546683487515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-14,56.209999084472656,57.77999877929688,55.880001068115234,57.40999984741211,57.40999984741211,207800,AMED,0.9634210332746456,1.0066190745362344,1.299425164124676,1.043144349882203,-0.0797233166075574,-0.0583217079065878,0.185772943286425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-15,57.040000915527344,57.310001373291016,56.150001525878906,56.220001220703125,56.220001220703125,265700,AMED,0.9263607381757958,1.0142297975754213,1.339914624607199,1.0570826794517585,-0.1307219412759627,-0.0537199206981757,0.229286525176551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-16,57.400001525878906,57.68999862670898,53.43000030517578,55.84999847412109,55.84999847412109,729700,AMED,0.9493285927721424,1.0381378894594278,1.376186261597944,1.0412088647392546,-0.0918802719671121,-0.0323413228781903,0.2639715508347959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-17,55.7599983215332,55.97999954223633,54.18999862670898,55.0099983215332,55.0099983215332,500000,AMED,0.949827333107683,1.05217238382388,1.3879294819799064,1.0392013474275237,-0.0893740143198407,-0.0231486638550855,0.2879901100622306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-20,55.02000045776367,55.02000045776367,52.59999847412109,52.68000030517578,52.68000030517578,536300,AMED,1.0201215141828095,1.1281321177087544,1.454631678236515,1.0381241126825425,-0.0180025984997329,0.0704225570798957,0.3474637264473832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-21,52.86000061035156,55.0,52.18999862670898,54.970001220703125,54.970001220703125,493800,AMED,0.9690740271932324,1.0771329410517212,1.4014917082903773,1.03199537924298,-0.0629213520497476,0.0345314012482744,0.2959222430709727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-22,55.650001525878906,57.90999984741211,55.650001525878906,56.369998931884766,56.369998931884766,235600,AMED,0.949618587787812,1.014546739584208,1.4424339027723856,1.0328322263084138,-0.0832136385206017,-0.0199569067341716,0.3328098640763752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-24,56.43999862670898,56.59999847412109,55.41999816894531,56.119998931884766,56.119998931884766,243300,AMED,0.945474026784858,1.0427655304981722,1.4351390315114256,1.032019884081241,-0.0865458572963826,5.450850346355729e-05,0.3181139600221894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-27,56.119998931884766,56.5,53.459999084472656,53.540000915527344,53.540000915527344,499700,AMED,0.9835636710297474,1.0965632812950876,1.4656331691982796,1.0369551897736955,-0.0533915187439483,0.0395320445047193,0.34856567371248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-28,53.709999084472656,54.34999847412109,52.119998931884766,52.54999923706055,52.54999923706055,603400,AMED,1.003044716455472,1.1225500006642146,1.527307389181228,1.020376345675996,-0.0173316292205238,0.0691368209108302,0.4159081391500934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-29,52.41999816894531,54.15999984741211,52.41999816894531,54.060001373291016,54.060001373291016,544400,AMED,0.9950055410487454,1.109507917472421,1.5164632126227948,1.026253639124301,-0.0312480980755555,0.0554545628172111,0.4041789491805776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-30,54.130001068115234,54.34999847412109,53.22999954223633,54.0,54.0,508500,AMED,0.9757407153094256,1.1103703534161602,1.488703692400897,1.0246409570196735,-0.0489002417102478,0.0609451709423118,0.3779019904669618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-01,53.83000183105469,53.88999938964844,51.459999084472656,52.869998931884766,52.869998931884766,422300,AMED,1.003404583105963,1.1522602496631746,1.5530547052996586,1.029880242563007,-0.0264756594570438,0.084019973971833,0.4438907746312679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-04,53.25,56.02000045776367,53.04999923706055,54.15999984741211,54.15999984741211,669100,AMED,0.9765509516000422,1.13718612123539,1.550775444985212,1.036157586789428,-0.0596066351893856,0.0665748232818312,0.433364722530102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-05,53.95000076293945,54.290000915527344,52.619998931884766,52.650001525878906,52.650001525878906,366400,AMED,0.9593541663376052,1.1699904404341377,1.59069321125916,1.0465343935592823,-0.0871802272216771,0.0985807854089313,0.4656680022042962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-06,52.59999847412109,53.81999969482422,52.0,52.959999084472656,52.959999084472656,573800,AMED,0.9558157063247767,1.15898795561179,1.6066842486566084,1.048372731047773,-0.0925570247229963,0.0898486110254666,0.4787018935755625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-07,52.810001373291016,55.59000015258789,52.810001373291016,54.52999877929688,54.52999877929688,414300,AMED,0.9370988376680828,1.1503759572071126,1.5763799928253186,1.0387885930282448,-0.101689755360162,0.0933571442983385,0.4617689900423118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-08,54.68000030517578,55.93000030517578,53.4900016784668,53.84999847412109,53.84999847412109,428600,AMED,1.012627675477142,1.1649025314714303,1.629526508569362,1.0447156071702373,-0.0320879316930953,0.1079204941801457,0.515700640865093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-11,54.04999923706055,54.77000045776367,52.25,52.709999084472656,52.709999084472656,248100,AMED,1.0388920370454804,1.1902865256726742,1.6681844400008394,1.0484619827112251,-0.0095699456657447,0.1456630058380232,0.5637332485599202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-12,52.709999084472656,53.41999816894531,52.43999862670898,52.59999847412109,52.59999847412109,183500,AMED,1.0842205405643752,1.1684410811287502,1.652091331687647,1.0415757419863072,0.042644798578068,0.1196538742801571,0.5445948597582122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-13,52.75,55.04999923706055,52.02000045776367,54.84999847412109,54.84999847412109,439300,AMED,1.0162261299745636,1.119963573639099,1.5666363299119983,1.0495576207370112,-0.0333314907624475,0.0710877814837096,0.4761421183738978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-14,55.09999847412109,55.310001373291016,53.83000183105469,54.380001068115234,54.380001068115234,216900,AMED,1.0075395336402908,1.1290915836682418,1.597646111565793,1.0539026313731312,-0.0463630977328404,0.0983650909333666,0.4971939472541278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-15,54.59999847412109,56.20000076293945,54.380001068115234,55.310001373291016,55.310001373291016,1036400,AMED,1.005062353504697,1.1106490468257353,1.5436629024321022,1.0520989179928428,-0.0470365644881458,0.109925849212964,0.4698283408605028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-18,54.91999816894531,56.25,51.15999984741211,52.08000183105469,52.08000183105469,728200,AMED,1.086213473615744,1.1820276345801417,1.6509216653994958,1.049480051520865,0.0367334220948789,0.1661341461731569,0.5795292894860953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-19,51.869998931884766,53.66999816894531,51.869998931884766,53.02000045776367,53.02000045776367,358400,AMED,1.0529988937953612,1.1418332778732092,1.6118445557644054,1.0585213557872055,-0.0055224619918445,0.1372263095808252,0.5342698422972514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-20,53.310001373291016,53.560001373291016,52.06999969482422,52.25,52.25,164900,AMED,1.0491865970301286,1.1525359085302034,1.679234408875972,1.0561912314345747,-0.007004634404446,0.150408528286746,0.598778352945506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-21,52.310001373291016,54.52000045776367,52.15999984741211,53.7400016784668,53.7400016784668,437700,AMED,1.025679144218764,1.12281351447679,1.7084107683491443,1.054691754118366,-0.0290126098996019,0.1088171260683883,0.6300203266722364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-22,53.68000030517578,54.02999877929688,52.65999984741211,53.27000045776367,53.27000045776367,141700,AMED,1.0456166751322344,1.1274638794289282,1.69682745659663,1.0628648969920689,-0.0172482218598342,0.1363259792236529,0.6086846422377055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-26,53.22999954223633,54.36000061035156,53.22999954223633,53.52999877929688,53.52999877929688,178700,AMED,1.022790981664938,1.1769101706829426,1.685970522287866,1.054562443450246,-0.0317714617853079,0.1754988066912506,0.5890142846648609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-27,53.52000045776367,54.18999862670898,52.630001068115234,53.060001373291016,53.060001373291016,122900,AMED,1.0175273328515957,1.208631654610158,1.7333207470853622,1.0427572783556516,-0.0252299455040558,0.1966839322009885,0.6290398739936867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-28,53.13999938964844,53.52999877929688,52.34000015258789,52.65999984741211,52.65999984741211,185900,AMED,1.0182301383831058,1.2443980054913966,1.7502848164834333,1.039387058829826,-0.0211569204467201,0.2286540395333647,0.6483714179053783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-29,52.65999984741211,53.43999862670898,52.540000915527344,52.709999084472656,52.709999084472656,172500,AMED,0.9933599225915336,1.2227280984193358,1.7677860353563315,1.0452598484191695,-0.0518999258276359,0.2226833597786832,0.666005042051562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-02,52.900001525878906,54.36000061035156,52.5,53.790000915527344,53.790000915527344,189400,AMED,0.9559397154444388,1.182561805682913,1.7663134508109728,1.0173995405954512,-0.0614598251510124,0.18905318695426,0.6657176408546457,46061000.0,568780000.0,297056000.0,515321000.0,1105000.0,17900000.0,813482000.0,35000.0,10868000.0,204000.0,3791000.0,319949000.0,-53698000.0,78764000.0,86363000.0,215062000.0,56064000.0,10638000.0,31122000.0,311156000.0,26430000.0,149311000.0,206596000.0,78203000.0,25384000.0,15000.0,-476000.0,-2843000.0,-44027000.0,-5319000.0,-5538000.0,14215000.0,6936000.0,30301000.0,56166000.0,-6939000.0,105731000.0,17123000.0,622000.0,-34672000.0,-216000.0,80872000.0,-10707000.0
2018-01-03,53.59999847412109,53.59999847412109,52.09000015258789,52.68999862670898,52.68999862670898,296800,AMED,0.961852374759518,1.2250902397829424,1.7838299547065322,0.9765980219270426,-0.0147456471675245,0.2211414474590869,0.688381493821018,46061000.0,568780000.0,297056000.0,515321000.0,1105000.0,17900000.0,813482000.0,35000.0,10868000.0,204000.0,3791000.0,319949000.0,-53698000.0,78764000.0,86363000.0,215062000.0,56064000.0,10638000.0,31122000.0,311156000.0,26430000.0,149311000.0,206596000.0,78203000.0,25384000.0,15000.0,-476000.0,-2843000.0,-44027000.0,-5319000.0,-5538000.0,14215000.0,6936000.0,30301000.0,56166000.0,-6939000.0,105731000.0,17123000.0,622000.0,-34672000.0,-216000.0,80872000.0,-10707000.0
2018-01-04,52.84999847412109,53.34999847412109,52.18999862670898,53.04999923706055,53.04999923706055,382800,AMED,1.0282752124707308,1.2167767008498542,1.7641846877258571,0.9849127815791188,0.0433624308916119,0.2184197645308621,0.6745898279426596,46061000.0,568780000.0,297056000.0,515321000.0,1105000.0,17900000.0,813482000.0,35000.0,10868000.0,204000.0,3791000.0,319949000.0,-53698000.0,78764000.0,86363000.0,215062000.0,56064000.0,10638000.0,31122000.0,311156000.0,26430000.0,149311000.0,206596000.0,78203000.0,25384000.0,15000.0,-476000.0,-2843000.0,-44027000.0,-5319000.0,-5538000.0,14215000.0,6936000.0,30301000.0,56166000.0,-6939000.0,105731000.0,17123000.0,622000.0,-34672000.0,-216000.0,80872000.0,-10707000.0
2018-01-05,52.709999084472656,53.4900016784668,51.88999938964844,52.88999938964844,52.88999938964844,400900,AMED,1.0618264415863023,1.2471166542948051,1.764794808376553,0.9789917900086822,0.0828346515776201,0.2474898352131499,0.6749054374881545,46061000.0,568780000.0,297056000.0,515321000.0,1105000.0,17900000.0,813482000.0,35000.0,10868000.0,204000.0,3791000.0,319949000.0,-53698000.0,78764000.0,86363000.0,215062000.0,56064000.0,10638000.0,31122000.0,311156000.0,26430000.0,149311000.0,206596000.0,78203000.0,25384000.0,15000.0,-476000.0,-2843000.0,-44027000.0,-5319000.0,-5538000.0,14215000.0,6936000.0,30301000.0,56166000.0,-6939000.0,105731000.0,17123000.0,622000.0,-34672000.0,-216000.0,80872000.0,-10707000.0
2018-01-08,52.720001220703125,52.720001220703125,50.4900016784668,50.5099983215332,50.5099983215332,356000,AMED,1.0936448923799929,1.288457810209629,1.876262122199764,0.942840182406444,0.1508047099735489,0.2967333257353121,0.7889121165467095,46061000.0,568780000.0,297056000.0,515321000.0,1105000.0,17900000.0,813482000.0,35000.0,10868000.0,204000.0,3791000.0,319949000.0,-53698000.0,78764000.0,86363000.0,215062000.0,56064000.0,10638000.0,31122000.0,311156000.0,26430000.0,149311000.0,206596000.0,78203000.0,25384000.0,15000.0,-476000.0,-2843000.0,-44027000.0,-5319000.0,-5538000.0,14215000.0,6936000.0,30301000.0,56166000.0,-6939000.0,105731000.0,17123000.0,622000.0,-34672000.0,-216000.0,80872000.0,-10707000.0
2018-01-09,50.52000045776367,51.130001068115234,50.20000076293945,50.619998931884766,50.619998931884766,352100,AMED,1.1141841706036348,1.3101541109091226,1.8844330581280144,0.9530778204901076,0.1611063501135271,0.3089298638617075,0.7951352397771363,46061000.0,568780000.0,297056000.0,515321000.0,1105000.0,17900000.0,813482000.0,35000.0,10868000.0,204000.0,3791000.0,319949000.0,-53698000.0,78764000.0,86363000.0,215062000.0,56064000.0,10638000.0,31122000.0,311156000.0,26430000.0,149311000.0,206596000.0,78203000.0,25384000.0,15000.0,-476000.0,-2843000.0,-44027000.0,-5319000.0,-5538000.0,14215000.0,6936000.0,30301000.0,56166000.0,-6939000.0,105731000.0,17123000.0,622000.0,-34672000.0,-216000.0,80872000.0,-10707000.0
2018-01-10,50.5,51.400001525878906,49.79999923706055,51.09999847412109,51.09999847412109,322100,AMED,1.0831702568866486,1.298238714654515,1.870841513283732,0.966664672858564,0.1165055840280846,0.2849641366583066,0.7850564738240828,46061000.0,568780000.0,297056000.0,515321000.0,1105000.0,17900000.0,813482000.0,35000.0,10868000.0,204000.0,3791000.0,319949000.0,-53698000.0,78764000.0,86363000.0,215062000.0,56064000.0,10638000.0,31122000.0,311156000.0,26430000.0,149311000.0,206596000.0,78203000.0,25384000.0,15000.0,-476000.0,-2843000.0,-44027000.0,-5319000.0,-5538000.0,14215000.0,6936000.0,30301000.0,56166000.0,-6939000.0,105731000.0,17123000.0,622000.0,-34672000.0,-216000.0,80872000.0,-10707000.0
