Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Minority Interest,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Deferred Long Term Asset Charges,Short Long Term Debt,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Net Tangible Assets,Net Receivables,Long Term Debt,Inventory,Accounts Payable,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Dividends Paid,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures,Repurchase Of Stock,Change To Inventory,Change To Account Receivables
2017-09-29,231.1600036621093,237.3000030517578,230.7700042724609,237.1100006103516,236.92372131347656,483500,COO,1.0132848948025033,0.9428114179959558,0.9305280023556336,1.0206479989635429,-0.0073631041610395,-0.1474489707264902,-0.1587651966355693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-02,237.8999938964844,240.63999938964844,236.2400054931641,240.5599975585937,240.3710021972656,434600,COO,0.9726056458998104,0.9581808592851856,0.9188874670744296,1.012478214064533,-0.0398725681647226,-0.130526696476214,-0.1702434114025042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-03,240.0200042724609,242.009994506836,238.3300018310547,240.1199951171875,239.93133544921875,423100,COO,0.9449442068055868,0.9647259563957076,0.9220288677154996,1.0113391723313174,-0.0663949655257306,-0.1252374186091944,-0.1597717745050725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-04,239.8099975585937,242.25,239.8099975585937,241.02999877929688,240.84063720703125,433400,COO,0.9512093844472268,0.971870657712637,0.9460581946018852,1.0126829906128405,-0.0614736061656137,-0.1166130293089293,-0.1439011719947788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-05,241.3500061035156,242.1000061035156,239.2400054931641,241.6699981689453,241.4801483154297,241900,COO,0.9419454236393427,0.9558074196416536,0.9408214250757456,1.0121464877707815,-0.0702010641314387,-0.126993056041459,-0.1571003236955135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-06,241.3099975585937,242.6199951171875,240.0500030517578,241.3300018310547,241.140380859375,305300,COO,0.9502755613737216,0.9474163621747655,0.9406966587392466,1.0081446760609294,-0.0578691146872077,-0.1475268606522706,-0.159876407696517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-09,240.6199951171875,241.0,235.509994506836,236.6199951171875,236.43408203125,399900,COO,0.974051277629658,0.9755726771261644,0.9519403232435044,1.0143616235707735,-0.0403103459411154,-0.1281427478264882,-0.1465418229331925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-10,236.5800018310547,236.5800018310547,233.5,233.97000122070312,233.78619384765625,344700,COO,0.9913663309882929,0.9871349977404172,0.9622944021086308,1.008797349947511,-0.017431018959218,-0.1057156784035283,-0.1270029105853247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-11,233.3699951171875,237.58999633789065,233.3699951171875,237.5200042724609,237.33338928222656,357100,COO,0.9643819442877312,0.9901902939851474,0.9497647564617474,1.0091988628593096,-0.0448169185715784,-0.111041913757559,-0.1383322937312462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-12,237.3800048828125,238.8699951171875,236.77999877929688,237.6699981689453,237.48326110839844,482000,COO,0.9974755365095312,0.9909538880303742,0.9393605107987476,1.0112728774332036,-0.0137973409236723,-0.1077310377929784,-0.1366745901663818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-13,236.8500061035156,236.8500061035156,235.1000061035156,236.0,235.8145904541016,310800,COO,1.0033050252210622,1.0197033261519657,0.964484615815164,1.0098252549340063,-0.0065202297129443,-0.0885461722353093,-0.112405988028453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-16,235.8800048828125,237.75,235.8800048828125,236.9499969482422,236.76382446289065,399600,COO,0.990335611889083,1.0185274385021312,0.9691017090521514,1.0047827275420922,-0.0144471156530091,-0.0965343266395764,-0.116492288308055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-17,237.8000030517578,238.19000244140625,235.5200042724609,235.97999572753903,235.7946014404297,551500,COO,1.0147046842254612,1.0116525329813852,0.977916506369137,1.016827126331923,-0.0021224421064618,-0.109343237187931,-0.1090217799456633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-18,236.5500030517578,237.32000732421875,235.08999633789065,235.77999877929688,235.59475708007807,723500,COO,1.0121722639041688,1.01518283298806,0.9701353075381522,1.016900814218988,-0.0047285503148191,-0.1014008911092465,-0.105860036886503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-19,236.5500030517578,236.6999969482422,234.6199951171875,236.0800018310547,235.89450073242188,861600,COO,1.016350442075342,1.032787238361296,0.974748799805842,1.0195478153138224,-0.0031973732384804,-0.0837636639779055,-0.1030847415119822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-20,236.97000122070312,238.3300018310547,234.47999572753903,235.3500061035156,235.16510009765625,722300,COO,1.020225113517063,1.0435971704760905,0.9640037685458784,1.0187296628598663,0.0014954506571966,-0.0733283553014541,-0.1014702406785856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-23,236.1199951171875,238.8500061035156,234.8999938964844,237.3099975585937,237.12353515625,496200,COO,1.0067001378624425,1.026633564408221,0.949425127000241,1.0231439317955078,-0.0164437939330652,-0.0876045885564611,-0.1190320248653475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-24,238.13999938964844,239.5500030517578,236.0599975585937,239.5500030517578,239.3618011474609,233700,COO,1.0114380771367546,1.0139438757963295,0.9458911193891176,1.023176662025299,-0.0117385848885447,-0.086849008050065,-0.1334897009087355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-25,237.8500061035156,239.2700042724609,235.3800048828125,237.8999938964844,237.7130584716797,342600,COO,1.0226566769133083,1.0285856457280975,0.9482898610114292,1.028738706809164,-0.0060820298958557,-0.079628175826468,-0.1455314012738753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-26,237.6300048828125,243.0399932861328,237.6300048828125,240.4100036621093,240.2211303710937,454800,COO,1.0118131512840014,1.013436970483383,0.9435059046700494,1.0357335667629224,-0.0239204154789209,-0.0909315602040583,-0.1475161296508118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-27,240.7100067138672,245.38999938964844,239.77999877929688,244.42999267578125,244.2379608154297,328700,COO,0.99247218874425,0.9873995861275058,0.9267203406841736,1.0327543330408862,-0.0402821442966361,-0.0910193674685349,-0.169408458050896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-30,244.2700042724609,244.4600067138672,240.75,242.75,242.5592803955078,282100,COO,0.9935323578692362,0.9516737316990392,0.953445331684319,1.0448229351223306,-0.0512905772530943,-0.0944372018734395,-0.1569441607105479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-31,242.509994506836,243.0500030517578,239.72000122070312,240.259994506836,240.0712280273437,346400,COO,0.9910098372192296,0.9544184859280708,0.9753984349635818,1.0378093145840102,-0.0467994773647805,-0.0992378824864205,-0.1321815161648416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-01,240.5399932861328,240.57000732421875,233.4499969482422,233.97000122070312,233.78619384765625,506700,COO,0.9819207263664732,0.9851635736967324,1.0052540849368192,1.0388512590749122,-0.0569305327084389,-0.0694204446551174,-0.1041885213222493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
