,2021-06-30,2021-03-31,2020-12-31,2020-09-30
Intangible Assets,45855000.0,46498000.0,47230000.0,36013000.0
Capital Surplus,363916000.0,370210000.0,282743000.0,272806000.0
Total Liab,27433546000.0,26426448000.0,29652446000.0,31392093000.0
Total Stockholder Equity,625718000.0,555534000.0,490502000.0,330682000.0
Minority Interest,7560090000.0,7750295000.0,7391654000.0,6030054000.0
Other Current Liab,91731000.0,54412000.0,506071000.0,796146000.0
Total Assets,35619354000.0,34732277000.0,37534602000.0,37752829000.0
Common Stock,20000.0,20000.0,20000.0,20000.0
Other Current Assets,23502288000.0,19972020000.0,23339001000.0,22090999000.0
Retained Earnings,261351000.0,184939000.0,207422000.0,57568000.0
Other Liab,1441076000.0,2107116000.0,1242958000.0,546518000.0
Treasury Stock,431000.0,365000.0,317000.0,288000.0
Other Assets,5320196000.0,5213784000.0,3629199000.0,3206758000.0
Cash,1974997000.0,2864906000.0,1971085000.0,3485137000.0
Total Current Liabilities,9390678000.0,9537479000.0,11464960000.0,9290670000.0
Deferred Long Term Asset Charges,592909000.0,608351000.0,519933000.0,542438000.0
Short Long Term Debt,6780608000.0,7374958000.0,7952288000.0,8190577000.0
Other Stockholder Equity,431000.0,365000.0,317000.0,288000.0
Property Plant Equipment,547192000.0,459233000.0,449707000.0,449542000.0
Total Current Assets,29706111000.0,29012762000.0,33450014000.0,34118687000.0
Net Tangible Assets,579863000.0,509036000.0,443272000.0,294669000.0
Net Receivables,3197033000.0,5324007000.0,6102657000.0,5800460000.0
Long Term Debt,16255862000.0,14520079000.0,16737817000.0,21280297000.0
Accounts Payable,287533000.0,297459000.0,251960000.0,252551000.0
