,2021-06-30,2021-03-31,2020-12-31,2020-09-30
Change To Liabilities,-2471000.0,6684000.0,-885000.0,1658000.0
Total Cashflows From Investing Activities,-4709000.0,-44424000.0,-28862000.0,-13994000.0
Net Borrowings,96378000.0,96378000.0,-20000000.0,-15000000.0
Total Cash From Financing Activities,125779000.0,-13826000.0,-28666000.0,-59262000.0
Change To Operating Activities,4542000.0,-5306000.0,4652000.0,-4312000.0
Issuance Of Stock,81481000.0,33711000.0,33709000.0,167000.0
Net Income,57206000.0,10848000.0,10254000.0,-758000.0
Change In Cash,231915000.0,-4387000.0,8856000.0,-16635000.0
Repurchase Of Stock,-1453000.0,-155000.0,-28000.0,-5000.0
Effect Of Exchange Rate,131000.0,-5000.0,194000.0,1237000.0
Total Cash From Operating Activities,110714000.0,53868000.0,66190000.0,55384000.0
Depreciation,42696000.0,45213000.0,45517000.0,43284000.0
Other Cashflows From Investing Activities,1642000.0,4356000.0,-5711000.0,3247000.0
Dividends Paid,-38186000.0,-37490000.0,-37212000.0,-36932000.0
Change To Inventory,1875000.0,-3512000.0,862000.0,1404000.0
Change To Account Receivables,3284000.0,-3697000.0,-1289000.0,-6485000.0
Other Cashflows From Financing Activities,-12441000.0,-9892000.0,-5135000.0,-7492000.0
Change To Netincome,3582000.0,3638000.0,7079000.0,20593000.0
Capital Expenditures,-38312000.0,-45769000.0,-22137000.0,-15380000.0
