,2020-12-31,2019-12-31,2018-12-31,2017-12-31
Change To Liabilities,5668000.0,-1554000.0,-4626000.0,3435000.0
Total Cashflows From Investing Activities,-213643000.0,-219390000.0,-132855000.0,-235253000.0
Net Borrowings,168000000.0,82000000.0,-53402000.0,-4768000.0
Total Cash From Financing Activities,27002000.0,-79649000.0,-193714000.0,-45696000.0
Change To Operating Activities,-1700000.0,-6714000.0,-142000.0,9101000.0
Issuance Of Stock,33942000.0,1260000.0,8591000.0,8591000.0
Net Income,37084000.0,59105000.0,102216000.0,151719000.0
Change In Cash,17514000.0,-86486000.0,-15902000.0,-12372000.0
Repurchase Of Stock,-4757000.0,-12680000.0,-2984000.0,-2984000.0
Effect Of Exchange Rate,-19000.0,-1700000.0,571000.0,580000.0
Total Cash From Operating Activities,204174000.0,214253000.0,310096000.0,267997000.0
Depreciation,164996000.0,128235000.0,144121000.0,127566000.0
Other Cashflows From Investing Activities,-584000.0,-6304000.0,-3421000.0,-373000.0
Dividends Paid,-146348000.0,-141071000.0,-136772000.0,-40928000.0
Change To Inventory,-1448000.0,1224000.0,1773000.0,-1384000.0
Change To Account Receivables,-15378000.0,-849000.0,765000.0,-6362000.0
Other Cashflows From Financing Activities,-23835000.0,-9158000.0,-9147000.0,-9147000.0
Change To Netincome,14952000.0,34806000.0,65989000.0,-15644000.0
Capital Expenditures,-91195000.0,-206283000.0,-119933000.0,-308255000.0
