,2021-03-31,2020-12-31,2020-09-30,2020-06-30
Intangible Assets,3499900000.0,3598100000.0,3667200000.0,3749400000.0
Capital Surplus,11057500000.0,10949400000.0,10916300000.0,10857600000.0
Total Liab,17899700000.0,17854600000.0,18130900000.0,18546100000.0
Total Stockholder Equity,11051900000.0,10963000000.0,10630600000.0,11713100000.0
Minority Interest,20300000.0,18800000.0,18200000.0,18400000.0
Other Current Liab,506200000.0,568300000.0,469700000.0,508900000.0
Total Assets,28971900000.0,28836400000.0,28779700000.0,30277600000.0
Common Stock,2700000.0,2600000.0,2600000.0,2600000.0
Other Current Assets,352400000.0,308800000.0,341700000.0,291500000.0
Retained Earnings,1186000000.0,1126300000.0,1031600000.0,2240300000.0
Other Liab,5380700000.0,5449100000.0,5448500000.0,5383400000.0
Good Will,5959100000.0,5997000000.0,5962200000.0,7270500000.0
Treasury Stock,-1194300000.0,-1115300000.0,-1319900000.0,-1387400000.0
Other Assets,2859400000.0,2883700000.0,2338500000.0,2680000000.0
Cash,334000000.0,253800000.0,251100000.0,291500000.0
Total Current Liabilities,3552700000.0,3049100000.0,2928900000.0,2786900000.0
Short Long Term Debt,540700000.0,159900000.0,213900000.0,123900000.0
Other Stockholder Equity,-1194300000.0,-1115300000.0,-1319900000.0,-1387400000.0
Property Plant Equipment,11268900000.0,11493800000.0,11437500000.0,11571800000.0
Total Current Assets,5384600000.0,4863800000.0,4944700000.0,5005900000.0
Net Tangible Assets,1592900000.0,1367900000.0,1001200000.0,693200000.0
Net Receivables,2607300000.0,2216600000.0,2328500000.0,2285200000.0
Long Term Debt,8132600000.0,8507600000.0,8941900000.0,9571800000.0
Inventory,2090900000.0,2084600000.0,2023400000.0,2137700000.0
Accounts Payable,1796800000.0,1672200000.0,1674200000.0,1513500000.0
Deferred Long Term Liab,,,118200000.0,
Deferred Long Term Asset Charges,,,33800000.0,
Long Term Investments,,,429600000.0,
