,2021-07-31,2021-04-30,2021-01-31,2020-10-31
Capital Surplus,3655000000.0,3424000000.0,3646000000.0,3485000000.0
Total Liab,151425000000.0,151989000000.0,164965000000.0,163359000000.0
Total Stockholder Equity,80529000000.0,78335000000.0,80925000000.0,81431000000.0
Minority Interest,6598000000.0,6257000000.0,6606000000.0,6073000000.0
Other Current Liab,3376000000.0,5502000000.0,22528000000.0,2077000000.0
Total Assets,238552000000.0,236581000000.0,252496000000.0,250863000000.0
Common Stock,278000000.0,280000000.0,282000000.0,283000000.0
Retained Earnings,84572000000.0,82577000000.0,88763000000.0,92279000000.0
Other Liab,13038000000.0,13738000000.0,13914000000.0,12935000000.0
Good Will,29159000000.0,28872000000.0,28983000000.0,30236000000.0
Treasury Stock,-7976000000.0,-7946000000.0,-11766000000.0,-14616000000.0
Other Assets,10122000000.0,10086000000.0,3737000000.0,9790000000.0
Cash,22831000000.0,22846000000.0,17741000000.0,14325000000.0
Total Current Liabilities,81122000000.0,80841000000.0,92645000000.0,88121000000.0
Short Long Term Debt,1617000000.0,3500000000.0,3115000000.0,4358000000.0
Other Stockholder Equity,-7976000000.0,-7946000000.0,-11766000000.0,-14616000000.0
Property Plant Equipment,109598000000.0,108625000000.0,109848000000.0,124289000000.0
Total Current Assets,78243000000.0,76591000000.0,90067000000.0,73602000000.0
Long Term Investments,11430000000.0,12407000000.0,14961000000.0,12946000000.0
Net Tangible Assets,51370000000.0,49463000000.0,47042000000.0,51195000000.0
Net Receivables,6103000000.0,5797000000.0,6516000000.0,5770000000.0
Long Term Debt,40197000000.0,40678000000.0,41650000000.0,41571000000.0
Inventory,47754000000.0,46383000000.0,44949000000.0,51842000000.0
Accounts Payable,49601000000.0,48151000000.0,49141000000.0,54152000000.0
Intangible Assets,,,4900000000.0,
Other Current Assets,,,19200000000.0,
Deferred Long Term Asset Charges,,,1836000000.0,
