,2021-06-30,2021-03-31,2020-12-31,2020-09-30
Investments,-3000000.0,17000000.0,349000000.0,-122000000.0
Change To Liabilities,170000000.0,-467000000.0,563000000.0,75000000.0
Total Cashflows From Investing Activities,-2477000000.0,-3137000000.0,-2640000000.0,-2493000000.0
Net Borrowings,1321000000.0,1719000000.0,-2954000000.0,-507000000.0
Total Cash From Financing Activities,565000000.0,1185000000.0,506000000.0,-957000000.0
Change To Operating Activities,-288000000.0,-290000000.0,693000000.0,113000000.0
Net Income,765000000.0,992000000.0,-63000000.0,1304000000.0
Change In Cash,-127000000.0,136000000.0,-44000000.0,-41000000.0
Total Cash From Operating Activities,1785000000.0,2088000000.0,2090000000.0,3409000000.0
Depreciation,1368000000.0,1385000000.0,624000000.0,1430000000.0
Other Cashflows From Investing Activities,-53000000.0,-939000000.0,24000000.0,-66000000.0
Change To Inventory,62000000.0,91000000.0,-43000000.0,99000000.0
Change To Account Receivables,-292000000.0,377000000.0,-58000000.0,-223000000.0
Other Cashflows From Financing Activities,-756000000.0,244000000.0,3535000000.0,-468000000.0
Change To Netincome,-115000000.0,-104000000.0,760000000.0,498000000.0
Capital Expenditures,-2421000000.0,-2215000000.0,-3013000000.0,-2305000000.0
Issuance Of Stock,,5000000.0,5000000.0,18000000.0
Dividends Paid,,-783000000.0,-783000000.0,-783000000.0
Repurchase Of Stock,,,-75000000.0,-75000000.0
