,Unnamed: 0,2020-12-31,2019-12-31,2018-12-31,2017-12-31
0,Intangible Assets,282570000.0,290564000.0,262902000.0,257189000.0
1,Total Liab,14267628000.0,12926059000.0,12315497000.0,11883352000.0
2,Total Stockholder Equity,5633503000.0,5430648000.0,5222915000.0,5006690000.0
3,Minority Interest,119290000.0,122540000.0,125790000.0,129040000.0
4,Deferred Long Term Liab,1133987000.0,1304073000.0,1342941000.0,1202302000.0
5,Other Current Liab,700407000.0,707722000.0,694979000.0,669971000.0
6,Total Assets,20020421000.0,18479247000.0,17664202000.0,17019082000.0
7,Common Stock,2677482000.0,2659561000.0,2634265000.0,2614805000.0
8,Other Current Assets,371271000.0,265680000.0,224143000.0,298058000.0
9,Retained Earnings,3025106000.0,2837610000.0,2641183000.0,2442511000.0
10,Other Liab,6231593000.0,5963264000.0,6028301000.0,5895787000.0
11,Treasury Stock,-69085000.0,-66523000.0,-52533000.0,-50626000.0
12,Other Assets,3271473000.0,2904366000.0,2829858000.0,2674936000.0
13,Cash,59968000.0,10283000.0,5766000.0,13892000.0
14,Total Current Liabilities,1360433000.0,2078365000.0,1648964000.0,1197852000.0
15,Other Stockholder Equity,-62796000.0,-57096000.0,-47708000.0,-45002000.0
16,Property Plant Equipment,15268059000.0,14254287000.0,13646451000.0,13070669000.0
17,Total Current Assets,1198319000.0,1030030000.0,924991000.0,1016288000.0
18,Net Tangible Assets,5350933000.0,5140084000.0,4960013000.0,4749501000.0
19,Net Receivables,432783000.0,408147000.0,400988000.0,415068000.0
20,Long Term Debt,6314266000.0,4832558000.0,4638232000.0,4789713000.0
21,Inventory,334297000.0,345920000.0,294094000.0,289270000.0
22,Accounts Payable,318585000.0,346448000.0,277336000.0,256442000.0
23,Short Long Term Debt,,800000000.0,500000000.0,82000000.0
0,Change To Liabilities,-6059000.0,50641000.0,-14602000.0,-23769000.0
1,Total Cashflows From Investing Activities,-1277818000.0,-1130977000.0,-1192824000.0,-1428537000.0
2,Net Borrowings,735847000.0,530463000.0,244245000.0,641439000.0
3,Total Cash From Financing Activities,361138000.0,178768000.0,-92446000.0,315512000.0
4,Change To Operating Activities,-248279000.0,-179870000.0,-19688000.0,-44955000.0
5,Net Income,550559000.0,538320000.0,511047000.0,488456000.0
6,Change In Cash,49685000.0,4517000.0,-8126000.0,5011000.0
7,Repurchase Of Stock,-1389000.0,-1389000.0,-5055000.0,-13390000.0
8,Total Cash From Operating Activities,966365000.0,956726000.0,1277144000.0,1118036000.0
9,Depreciation,686253000.0,664140000.0,650955000.0,610629000.0
10,Other Cashflows From Investing Activities,67296000.0,78998000.0,10525000.0,2349000.0
11,Dividends Paid,-350577000.0,-329643000.0,-308892000.0,-289793000.0
12,Change To Inventory,11623000.0,-51826000.0,-6103000.0,-6683000.0
13,Change To Account Receivables,-22223000.0,-3784000.0,12794000.0,-98282000.0
14,Other Cashflows From Financing Activities,-22743000.0,-22744000.0,-22744000.0,-22744000.0
15,Change To Netincome,-37316000.0,-31952000.0,137379000.0,173016000.0
16,Capital Expenditures,-1345114000.0,-1209975000.0,-1203349000.0,-1430886000.0
17,Issuance Of Stock,,692000.0,692000.0,692000.0
