Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Total Liab,Total Stockholder Equity,Minority Interest,Deferred Long Term Liab,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Short Long Term Debt,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Net Tangible Assets,Net Receivables,Long Term Debt,Inventory,Accounts Payable,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Dividends Paid,Change To Inventory,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures,Repurchase Of Stock
2017-10-17,87.0199966430664,88.02999877929688,87.0199966430664,87.76000213623047,75.99951934814453,649900,PNW,1.0426256968266236,0.9175521254071588,0.9455906287955852,1.016827126331923,0.0257985704947005,-0.2034436447621574,-0.141347657519215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-18,87.56999969482422,87.87999725341797,87.19999694824219,87.33999633789062,75.63578033447266,771900,PNW,1.0392152986165757,0.92577296564271,0.945265017728438,1.016900814218988,0.0223144843975877,-0.1908107584545963,-0.1307303266962173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-19,87.62000274658203,88.56999969482422,87.55999755859375,88.56999969482422,76.70097351074219,595700,PNW,1.0168168819348775,0.922361600859415,0.926579398906832,1.0195478153138224,-0.0027309333789449,-0.1941893014797865,-0.1512541424109921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-20,88.48999786376953,88.83999633789062,88.16999816894531,88.77999877929688,76.88282012939453,593400,PNW,1.014752532577302,0.918931328540659,0.9174567103809248,1.0187296628598663,-0.0039771302825644,-0.1979941972368856,-0.1480172988435393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-23,88.94000244140625,89.0,88.51000213623047,88.80999755859375,76.9087905883789,647500,PNW,1.01327501795778,0.9010294934155136,0.9216507091004306,1.0231439317955078,-0.0098689138377277,-0.2132086595491684,-0.1468064427651579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-24,88.68000030517578,88.83000183105469,88.01000213623047,88.43000030517578,76.57971954345703,629800,PNW,1.0203647198687875,0.9042172733591786,0.9301340967139388,1.023176662025299,-0.0028119421565118,-0.1965756104872159,-0.1492467235839144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-25,88.22000122070312,88.47000122070312,87.04000091552734,88.25,76.42384338378906,520200,PNW,1.0280422552562007,0.921213541823691,0.9268017273789646,1.028738706809164,-0.0006964515529632,-0.1870002797308746,-0.1670195349063399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-26,88.70999908447266,89.22000122070312,88.08999633789062,88.13999938964844,76.3285903930664,709900,PNW,1.0381306848560068,0.9051733607768712,0.9110862757221946,1.0357335667629224,0.0023971180930844,-0.1991951699105701,-0.1799357585986666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-27,88.01000213623047,88.94999694824219,87.54000091552734,88.91000366210938,76.99540710449219,550000,PNW,1.0317476061594488,0.8889851923445458,0.892929824606602,1.0327543330408862,-0.0010067268814373,-0.1894337612514949,-0.2031989741284676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-30,88.9000015258789,88.9000015258789,88.18000030517578,88.22000122070312,76.39787292480469,539000,PNW,1.0489573103518388,0.8757673297434235,0.908283735894964,1.0448229351223306,0.0041343752295082,-0.1703436038290552,-0.2021057564999029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-31,87.47000122070312,88.05000305175781,87.11000061035156,87.70999908447266,76.55935668945312,704200,PNW,1.0376240135815524,0.8644884176925313,0.9062521300898434,1.0378093145840102,-0.0001853010024577,-0.18916795072196,-0.20132782103858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-01,87.91000366210938,88.22000122070312,87.16000366210938,87.45999908447266,76.34114074707031,663100,PNW,1.031442849453328,0.8669594988540089,0.9083770779395866,1.0388512590749122,-0.007408409621584,-0.1876245194978408,-0.201065528319482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-02,87.62999725341797,88.33999633789062,87.44000244140625,87.91999816894531,76.74264526367188,596900,PNW,1.0161511120796372,0.8530144514083771,0.8939031766375591,1.0310647944789963,-0.0149136823993591,-0.1650318907116224,-0.2105988346480229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-03,86.5999984741211,89.20999908447266,86.2300033569336,89.12000274658203,77.79008483886719,920700,PNW,1.0088644660479074,0.8636026787491926,0.8785557461076792,1.0262436118253355,-0.0173791457774283,-0.1620337268185598,-0.229254572581687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-06,89.0199966430664,89.48999786376953,88.69999694824219,88.91000366210938,77.60679626464844,819500,PNW,1.013946511224157,0.870634987266122,0.8739932981245326,1.0311845275729687,-0.0172380163488117,-0.1654759419363224,-0.231734986211574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-07,88.81999969482422,89.77999877929688,88.79000091552734,89.72000122070312,78.3138198852539,1010400,PNW,1.0114799689695286,0.8637867326322348,0.8680304798490446,1.0414917955670933,-0.0300118265975646,-0.1821230773954312,-0.2437958792460255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-08,89.66999816894531,90.0,89.0199966430664,89.79000091552734,78.37492370605469,639800,PNW,1.0159259081154253,0.8549114074331353,0.8638410444400617,1.0390384642435906,-0.0231125561281653,-0.2060933556646033,-0.2508122609612899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-09,89.48999786376953,89.98999786376953,89.19999694824219,89.38999938964844,78.0257797241211,591000,PNW,0.9969792690814848,0.880970021008126,0.8730561616584344,1.0401272810196784,-0.0431480119381936,-0.1946048317259662,-0.239622831167889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-10,89.0,89.04000091552734,88.13999938964844,88.33999633789062,77.10923767089844,731400,PNW,1.01086727017743,0.8986358970766594,0.8926483808723222,1.0393664161720684,-0.0284991459946384,-0.1772573515637584,-0.2206895794826058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-13,88.27999877929688,89.94000244140625,88.27999877929688,89.79000091552734,78.37492370605469,676900,PNW,0.9908673989983996,0.8673828391557554,0.8841252758022724,1.0305050740272153,-0.0396376750288156,-0.1992843756105653,-0.2275072850283344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-14,89.62000274658203,91.76000213623048,89.44999694824219,91.70999908447266,80.05081939697266,1153600,PNW,0.9763385399804296,0.8371233864901151,0.8697210110040381,1.043144349882203,-0.0668058099017734,-0.2278173959527072,-0.2439312098342128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-15,91.86000061035156,92.4800033569336,90.6999969482422,90.77999877929688,79.23905181884766,697600,PNW,0.9719103206126772,0.8528117745958727,0.8842350694264917,1.0570826794517585,-0.0851723588390812,-0.2151379436777244,-0.2263930300041562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-16,90.69000244140624,91.0,90.13999938964844,90.77999877929688,79.23905181884766,567300,PNW,0.9538444992552972,0.8907072304205816,0.8946587918510852,1.0412088647392546,-0.0873643654839573,-0.1797719819170364,-0.2175559189120629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-17,90.58000183105467,91.13999938964844,89.83999633789062,90.05000305175781,78.60186004638672,490300,PNW,0.9528038962958808,0.8993840623002003,0.8995383937282038,1.0392013474275237,-0.0863974511316428,-0.1759369853787651,-0.200400978189472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-20,90.08000183105467,90.25,89.33000183105469,89.3499984741211,77.9908447265625,440100,PNW,0.9536655522530094,0.8800097745973163,0.8834686438117956,1.0381241126825425,-0.084458560429533,-0.1776997860315423,-0.2236993079773361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-21,89.4800033569336,89.9800033569336,89.12000274658203,89.37999725341797,78.01703643798828,774700,PNW,0.9525619828730112,0.868652959768915,0.8704220060358803,1.03199537924298,-0.0794333963699689,-0.1739485800345317,-0.2351474591835243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-22,89.37000274658203,89.69000244140625,88.93000030517578,89.27999877929688,77.92975616455078,468300,PNW,0.9441081711139626,0.8759535671618397,0.8627353770541203,1.0328322263084138,-0.0887240551944511,-0.1585500791565399,-0.24688866164189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-24,89.44000244140625,89.6500015258789,89.30999755859375,89.5199966430664,78.13924407958984,148300,PNW,0.9452635930538836,0.8668436135716271,0.842804832361131,1.032019884081241,-0.086756291027357,-0.1758674084230815,-0.2742202391281052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-27,89.58999633789062,90.05000305175781,89.2300033569336,90.01000213623047,78.56694030761719,627500,PNW,0.946561375562419,0.8747899334293138,0.8419473008448497,1.0369551897736955,-0.0903938142112766,-0.1822413033610544,-0.2751201946409498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-28,90.36000061035156,90.9000015258789,90.27999877929688,90.77999877929688,79.23905181884766,634000,PNW,0.9383123719853832,0.8479222216092188,0.8339091553926186,1.020376345675996,-0.0820639736906128,-0.2054909581441655,-0.2774900946385161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-29,90.58999633789062,91.63999938964844,90.30999755859376,91.01000213623048,79.43982696533203,527000,PNW,0.9217666504647324,0.8361352499443688,0.8224098970288802,1.026253639124301,-0.1044869886595685,-0.2179181047108409,-0.2898743664133369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-30,91.01000213623048,92.0199966430664,90.75,91.80999755859376,80.13810729980469,1174800,PNW,0.9053480519831658,0.8347832444866469,0.8265484637936028,1.0246409570196735,-0.1192929050365076,-0.2146419379872014,-0.2842532381403323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-01,92.02999877929688,92.3000030517578,90.79000091552734,91.01000213623048,79.43982696533203,590800,PNW,0.9066035799648052,0.8466656428811322,0.8312424002411755,1.029880242563007,-0.1232766625982016,-0.2215746328102094,-0.2779215304272152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-04,91.19000244140624,91.5199966430664,90.01000213623047,90.20999908447266,78.74152374267578,836900,PNW,0.9136458198189696,0.8535032476620776,0.8505702411506695,1.036157586789428,-0.1225117669704582,-0.217108050291481,-0.2668404813044405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-05,90.30999755859376,90.30999755859376,88.66000366210938,89.33999633789062,77.98212432861328,623000,PNW,0.9295949731506046,0.8629440775136326,0.8668254922845716,1.0465343935592823,-0.1169394204086777,-0.2084655775115738,-0.2581997167702922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-06,89.52999877929688,90.27999877929688,89.0999984741211,89.91000366210938,78.47965240478516,496800,PNW,0.9122456310391742,0.8615126547114976,0.8640460759919447,1.048372731047773,-0.1361271000085988,-0.2076266898748257,-0.2639362790891012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-07,89.8499984741211,90.1999969482422,89.36000061035156,90.1500015258789,78.68914031982422,517800,PNW,0.8937324939647233,0.8622405611510554,0.8768702716313247,1.0387885930282448,-0.1450560990635214,-0.1947782517577186,-0.237740731151682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-08,90.05999755859375,90.79000091552734,89.75,90.75,79.21286010742188,413300,PNW,0.8806612570969782,0.8667673223670245,0.8697272780158473,1.0447156071702373,-0.164054350073259,-0.1902147149242601,-0.2440985896884216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-11,90.6500015258789,91.27999877929688,90.44000244140624,91.22000122070312,79.62311553955078,562100,PNW,0.8684499319255055,0.8596470551373223,0.8647999048710561,1.0484619827112251,-0.1800120507857197,-0.1849764646973286,-0.2396512865698631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-12,91.0,91.26000213623048,89.08999633789062,89.12000274658203,77.79008483886719,523800,PNW,0.8848744353479399,0.8828466996505135,0.8938550242043479,1.0415757419863072,-0.1567013066383673,-0.1659405071980795,-0.2136414477250869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-13,89.41000366210938,89.91999816894531,89.01000213623047,89.30000305175781,77.94720458984375,613500,PNW,0.8905936909544925,0.8806153182985967,0.911651281392732,1.0495576207370112,-0.1589639297825187,-0.1682604738567925,-0.1788429301453684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-14,89.33000183105469,89.33000183105469,88.19999694824219,88.97000122070312,77.6591567993164,331300,PNW,0.8903003760410833,0.8843351189480321,0.918692229378282,1.0539026313731312,-0.1636022553320479,-0.146391373786843,-0.1817599349333831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-15,89.19000244140625,89.83000183105469,89.0999984741211,89.54000091552734,78.15670013427734,1090000,PNW,0.883180603963919,0.8761140377122368,0.9195485620824754,1.0520989179928428,-0.1689183140289238,-0.1246091599005344,-0.154285999489124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-18,89.5,89.9000015258789,88.06999969482422,88.2300033569336,77.01325225830078,469300,PNW,0.894933279547102,0.8936958461925124,0.9292804509801144,1.049480051520865,-0.1545467719737631,-0.1221976422144723,-0.1421119249332861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-19,88.22000122070312,88.54000091552734,86.56999969482422,86.58999633789062,75.58173370361328,529700,PNW,0.9226239871827496,0.9247199532354482,0.9466461363474168,1.0585213557872055,-0.1358973686044561,-0.0798870150569357,-0.1309285771197372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-20,86.58999633789062,86.7300033569336,85.79000091552734,85.80000305175781,74.89215850830078,633100,PNW,0.934965182785917,0.934410083672354,0.9659168736785324,1.0561912314345747,-0.1212260486486577,-0.0677172965711033,-0.1145391822519337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-21,85.23999786376953,85.66999816894531,84.80999755859375,85.20999908447266,74.37718200683594,736700,PNW,0.9511792569439044,0.9447869607291836,0.97702304065971,1.054691754118366,-0.1035124971744616,-0.069209427679218,-0.1013674010171978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-22,85.33000183105469,85.56999969482422,85.08000183105469,85.13999938964844,74.3160629272461,423400,PNW,0.9506697376127416,0.9353733873811628,0.9845190644873012,1.0628648969920689,-0.112195159379327,-0.0557645128241124,-0.1036237498716232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-26,85.13999938964844,85.55000305175781,84.26000213623047,84.29000091552734,73.5741195678711,484300,PNW,0.9418677250921268,0.9562959823640922,0.9987928665370388,1.054562443450246,-0.1126947183581192,-0.0451153816275997,-0.0981633710859662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-27,84.47000122070312,84.94000244140625,84.30999755859375,84.62000274658203,73.8621826171875,337800,PNW,0.937485229201476,0.9544741265190164,0.9556982435351415,1.0427572783556516,-0.1052720491541755,-0.0574735958901531,-0.148582629556534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-28,84.93000030517578,85.23999786376953,84.44999694824219,85.19999694824219,74.3684310913086,427300,PNW,0.9466742596320188,0.9508183485628644,0.9543277183894856,1.039387058829826,-0.0927127991978071,-0.0649256173951674,-0.1475856801885693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-29,85.33000183105469,85.5,84.87999725341797,85.18000030517578,74.35098266601562,512800,PNW,0.9292494088451784,0.944527595365658,0.965660892825406,1.0452598484191695,-0.1160104395739911,-0.0555171432749945,-0.1361201004793635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-02,85.30000305175781,85.55000305175781,83.73999786376953,83.88999938964844,73.22498321533203,748000,PNW,0.9347598837018488,0.9584505527079538,0.9745667341651608,1.0173995405954512,-0.0826396568936024,-0.0350580660206992,-0.1260290757911663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-03,83.08000183105469,84.26000213623047,82.79000091552734,83.12000274658203,72.5528793334961,930200,PNW,0.9221792681981704,0.95264347766285,0.9811467318832204,0.9765980219270426,-0.0544187537288721,-0.0513053146610055,-0.1143017290022937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-04,82.94999694824219,83.51000213623047,82.33000183105469,82.51000213623047,72.02043151855469,669300,PNW,0.9189708493619928,0.9599306642406426,0.990373376220966,0.9849127815791188,-0.065941932217126,-0.0384262720783495,-0.0992214835622314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-05,82.69000244140625,82.7699966430664,82.0199966430664,82.41999816894531,71.94186401367188,907100,PNW,0.919974454810424,0.9461686669712408,0.9905907632632855,0.9789917900086822,-0.0590173351982582,-0.0534581521104143,-0.099298607625113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-08,82.38999938964844,83.05000305175781,82.20999908447266,83.05000305175781,72.49179077148438,592400,PNW,0.9030344643516428,0.9491945814850566,0.980013037743784,0.942840182406444,-0.0398057180548011,-0.0425299029892601,-0.1073369679092705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-09,82.91999816894531,83.18000030517578,81.97000122070312,82.0199966430664,71.59272003173828,571800,PNW,0.9383597329056744,0.975259492395459,1.0021206758327463,0.9530778204901076,-0.0147180875844332,-0.0259647546519561,-0.0871771425181318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-10,81.66999816894531,81.80999755859375,80.52999877929688,80.56999969482422,70.32704162597656,457700,PNW,0.9607569224507172,1.0035797718050066,1.009547613091303,0.966664672858564,-0.0059077504078467,-0.0096948061912016,-0.076237426368346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-11,80.37999725341797,80.87999725341797,79.69000244140625,79.91999816894531,69.75969696044922,432800,PNW,0.9697066006032892,1.0002544965337834,1.0078274909408749,0.9609362737659176,0.0087703268373715,-0.0046192733143672,-0.0672541152658461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-12,79.79000091552734,80.12999725341797,79.11000061035156,79.22000122070312,69.14868927001953,748700,PNW,0.9689788344557712,1.0020888276956574,1.0144210978217252,0.9729510699723092,-0.0039722355165381,0.0073636036913025,-0.0488439338236543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-16,79.45999908447266,79.88999938964844,78.55000305175781,78.86000061035156,68.83445739746094,760500,PNW,0.9986041206924644,0.998092276112331,1.0289868292569386,0.9917823196316324,0.0068218010608318,0.0017792690433366,-0.0532214608618526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-17,79.08000183105469,79.81999969482422,78.55999755859375,79.52999877929688,69.4192886352539,944200,PNW,0.9981826424550152,0.9952652648527162,1.0357988443689776,0.9854883712686996,0.0126942711863157,0.0073454674924601,-0.0400295309194049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-18,79.62000274658203,79.77999877929688,78.76000213623047,79.20999908447266,69.13997650146484,656600,PNW,0.9832381681722606,1.0131683791613952,1.036129399607054,0.981540936006692,0.0016972321655686,0.0333619759072697,-0.0293885037216821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-19,79.37000274658203,79.91999816894531,78.94999694824219,79.08000183105469,69.02648162841797,779000,PNW,0.9708217983011546,1.019554483871071,1.0325575005258394,0.9694690060853024,0.001352792215852,0.0478424511949031,-0.0132578628228965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-22,79.55999755859375,79.7300033569336,78.83000183105469,78.95999908447266,68.92172241210938,683000,PNW,0.9804745736745089,1.0355416624048508,1.0455012493208768,0.962138874344328,0.0183356993301809,0.062305062443111,-0.0039429712677558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-23,78.87999725341797,80.38999938964844,78.80999755859375,79.88999938964844,69.7335205078125,738100,PNW,1.012121514484724,1.0305579406466792,1.0224095722240605,0.9712482450100663,0.0408732694746575,0.0616267558080834,-0.0198451329127136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-24,79.94999694824219,80.58999633789062,79.61000061035156,80.22000122070312,70.02156066894531,1054000,PNW,1.009592752825112,1.0210548944602156,1.0242175032845326,0.9795485186833895,0.0300442341417225,0.0581434456491272,-0.0293116048270623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-25,80.12999725341797,81.19000244140625,80.12999725341797,81.05000305175781,70.74603271484375,704000,PNW,0.970127978272854,1.00457282484818,1.0171481740621844,0.966216685842239,0.003911292430615,0.0402465738769342,-0.0387446179050805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
