Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Deferred Long Term Liab,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Net Tangible Assets,Net Receivables,Long Term Debt,Accounts Payable,Deferred Long Term Asset Charges,Short Term Investments,Change To Liabilities,Total Cashflows From Investing Activities,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Repurchase Of Stock,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures,Investments,Net Borrowings,Other Cashflows From Investing Activities
2017-09-29,26.32999992370605,26.520000457763672,26.190000534057617,26.420000076293945,26.420000076293945,165700,EVBG,1.0083269989674184,1.126797894466155,1.4038607133036267,1.0206479989635429,-0.0123209999961244,0.0365375057437089,0.3145675143124238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-02,26.56999969482422,27.5,26.36000061035156,27.299999237060547,27.299999237060547,401200,EVBG,0.981684981173141,1.1018315298291868,1.3802198299706938,1.012478214064533,-0.030793232891392,0.013123974067787,0.29108895149376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-03,27.25,27.5049991607666,26.6299991607666,26.739999771118164,26.739999771118164,212200,EVBG,1.0067314998772063,1.1155572243469274,1.398653771353977,1.0113391723313174,-0.004607672454111,0.0255938493420253,0.3168531291334049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-04,26.8700008392334,27.190000534057617,26.290000915527344,27.0,27.0,226300,EVBG,1.0085185015643086,1.1366666864465784,1.388148131193938,1.0126829906128405,-0.0041644890485319,0.048182999425012,0.298188764597274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-05,27.1299991607666,27.1299991607666,26.170000076293945,26.64999961853028,26.64999961853028,297300,EVBG,0.9898686505955544,1.15909943083714,1.435647237117792,1.0121464877707815,-0.0222778371752271,0.0762989551540274,0.3377254883465328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-06,26.600000381469727,27.184999465942383,26.5,27.049999237060547,27.049999237060547,208900,EVBG,1.0177449709102884,1.174122037880439,1.4195934421050924,1.0081446760609294,0.0096002948493589,0.0791788150534027,0.3190203756693288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-09,27.0,27.06999969482422,26.8799991607666,27.06999969482422,27.06999969482422,89800,EVBG,1.0262283339425764,1.1909864071639085,1.4148503756497457,1.0143616235707735,0.0118667103718028,0.0872709822112558,0.3163682294730487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-10,27.06999969482422,27.06999969482422,26.63999938964844,26.950000762939453,26.950000762939453,205500,EVBG,1.0170686111855414,1.1677179377534843,1.3847865914031872,1.008797349947511,0.0082712612380304,0.0748672616095387,0.2954892787092316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-11,27.0,27.06999969482422,26.799999237060547,26.809999465942383,26.809999465942383,88400,EVBG,1.0458784585634726,1.1797836550107814,1.3957478147838518,1.0091988628593096,0.036679595704163,0.078551447268075,0.3076507645908581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-12,26.84000015258789,27.06999969482422,26.809999465942383,26.8700008392334,26.8700008392334,69200,EVBG,1.067361347577614,1.2180870308886125,1.414588654051476,1.0112728774332036,0.0560884701444104,0.1194021050652598,0.3385535530863466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-13,26.90999984741211,27.06999969482422,26.520000457763672,26.8799991607666,26.8799991607666,144700,EVBG,1.1004464600906798,1.2187499756082176,1.3969494199935697,1.0098252549340063,0.0906212051566732,0.1105004772209425,0.3200588161499527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-16,26.8799991607666,27.06999969482422,26.709999084472656,26.780000686645508,26.780000686645508,139000,EVBG,1.0070947954382887,1.2303958147159706,1.401045537555715,1.0047827275420922,0.0023120678961965,0.1153340495742629,0.3154515401955085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-17,26.850000381469727,27.0,26.65999984741211,26.770000457763672,26.770000457763672,63500,EVBG,0.989914066001244,1.242061988473259,1.3821441676243784,1.016827126331923,-0.026913060330679,0.1210662183039428,0.2952058813095781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-18,26.770000457763672,27.0,26.520000457763672,26.84000015258789,26.84000015258789,84100,EVBG,0.9713114585176548,1.2321162260364458,1.3915796669814784,1.016900814218988,-0.0455893557013331,0.1155325019391393,0.3155843225568231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-19,26.93000030517578,26.93000030517578,26.26000022888184,26.65999984741211,26.65999984741211,67800,EVBG,0.9996248976391948,1.2359340191870976,1.4174794122962318,1.0195478153138224,-0.0199229176746276,0.119383116847896,0.3396458709784076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-20,26.950000762939453,27.0,26.481000900268555,26.76000022888184,26.76000022888184,74600,EVBG,1.013079236863831,1.2522420790328002,1.4125560132194368,1.0187296628598663,-0.0056504259960352,0.1353165532552556,0.3470820039949727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-23,26.780000686645508,26.979999542236328,26.290000915527344,26.780000686645508,26.780000686645508,749700,EVBG,1.0414487929254037,1.2274084424604284,1.4275578253177803,1.0231439317955078,0.0183048611298959,0.1131702894957462,0.3591006734521917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-24,26.950000762939453,26.979999542236328,26.450000762939453,26.51000022888184,26.51000022888184,229700,EVBG,1.0524330206581467,1.2357600165481015,1.511882364579867,1.023176662025299,0.0292563586328473,0.134967132701707,0.4325015442820137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-25,26.40999984741211,26.600000381469727,26.0,26.309999465942383,26.309999465942383,236600,EVBG,1.053971877807603,1.226909898690135,1.5070316355272,1.028738706809164,0.025233170998439,0.1186960771355694,0.4132103732418954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-26,26.420000076293945,26.549999237060547,26.170000076293945,26.309999465942383,26.309999465942383,139100,EVBG,1.0494109148915791,1.2253896743783916,1.5697453468413154,1.0357335667629224,0.0136773481286567,0.1210211436909503,0.4787233125204542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-27,26.479999542236328,26.924999237060547,26.11000061035156,26.670000076293945,26.670000076293945,191400,EVBG,1.0168729194470247,1.2110985806022143,1.5901762177012109,1.0327543330408862,-0.0158814135938614,0.1326796270061736,0.4940474189661412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-30,26.670000076293945,26.75,26.01000022888184,26.6299991607666,26.6299991607666,105100,EVBG,0.9951183190062536,1.1791213146109,1.60458133266446,1.0448229351223306,-0.049704616116077,0.1330103810384213,0.494191840269593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-31,26.6200008392334,26.825000762939453,26.36000061035156,26.63999938964844,26.63999938964844,146900,EVBG,0.986111150887318,1.1824324595232545,1.6355105365262996,1.0378093145840102,-0.0516981636966921,0.1287760911087632,0.5279305853978762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
